"Status","Year","Responsibility_level","Ethnicity","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","G6/G7","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Other ethnicity","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Other ethnicity","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Other ethnicity","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Other ethnicity","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Undeclared","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Undeclared","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Undeclared","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Undeclared","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Undeclared","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Undeclared","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Undeclared","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Undeclared","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Policy","160","150","55510","53870"
"Leaver Dept.","2021","G6/G7","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Unknown","280","200","57010","54700"
"Leaver Dept.","2021","G6/G7","White","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","White","Communications","30","30","[c]","[c]"
"Leaver Dept.","2021","G6/G7","White","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","White","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","White","Digital, Data and Technology","30","30","[c]","[c]"
"Leaver Dept.","2021","G6/G7","White","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","White","Finance","40","40","[c]","[c]"
"Leaver Dept.","2021","G6/G7","White","Human Resources","50","50","[c]","[c]"
"Leaver Dept.","2021","G6/G7","White","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","White","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","White","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","White","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","White","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","White","Legal","50","50","58780","57690"
"Leaver Dept.","2021","G6/G7","White","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","White","Operational Delivery","80","80","56490","53860"
"Leaver Dept.","2021","G6/G7","White","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","White","Other","40","40","[c]","[c]"
"Leaver Dept.","2021","G6/G7","White","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","White","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","White","Policy","300","290","56480","53760"
"Leaver Dept.","2021","G6/G7","White","Project Delivery","70","70","59170","57460"
"Leaver Dept.","2021","G6/G7","White","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","White","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","White","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","White","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","White","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","White","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","White","Unknown","440","390","57590","55650"
"Leaver Dept.","2021","SCS","Asian","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Asian","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Asian","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Asian","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Asian","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Asian","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Asian","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Asian","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Asian","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Asian","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Asian","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Asian","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Asian","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Asian","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Asian","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Black","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Black","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Black","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Black","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Black","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Black","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Black","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Black","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Black","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Black","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Black","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Black","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Black","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Black","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Black","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Black","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Black","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Chinese","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Chinese","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Chinese","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Chinese","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Chinese","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Chinese","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Chinese","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Chinese","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Chinese","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Chinese","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Chinese","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Chinese","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Chinese","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Chinese","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Chinese","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Chinese","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Chinese","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Chinese","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Mixed","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Mixed","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Mixed","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Mixed","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Mixed","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Mixed","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Mixed","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Mixed","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Mixed","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Mixed","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Mixed","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Mixed","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Mixed","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Mixed","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Other ethnicity","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Other ethnicity","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Other ethnicity","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Other ethnicity","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Other ethnicity","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Other ethnicity","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Other ethnicity","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Other ethnicity","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Undeclared","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Undeclared","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Unknown","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Unknown","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Unknown","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Unknown","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","White","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","White","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","White","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","White","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","White","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","White","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","White","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","White","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","White","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","White","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","White","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","White","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","White","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","White","Policy","60","50","89060","77360"
"Leaver Dept.","2021","SCS","White","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","White","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","White","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","White","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","White","Unknown","90","80","86500","80210"
"Leaver Dept.","2021","SEO/HEO","Asian","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Asian","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Asian","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Asian","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Asian","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Asian","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Asian","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Asian","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Asian","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Asian","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Asian","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Asian","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Asian","Operational Delivery","50","50","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Asian","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Asian","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Asian","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Asian","Policy","70","60","36860","36780"
"Leaver Dept.","2021","SEO/HEO","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Asian","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Asian","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Asian","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Asian","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Asian","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Asian","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Asian","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Asian","Unknown","120","110","36380","34550"
"Leaver Dept.","2021","SEO/HEO","Black","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Black","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Black","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Black","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Black","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Black","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Black","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Black","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Black","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Black","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Black","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Black","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Black","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Black","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Black","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Black","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Black","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Black","Policy","40","40","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Black","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Black","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Black","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Black","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Black","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Black","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Black","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Black","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Black","Unknown","70","60","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Chinese","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Chinese","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Chinese","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Chinese","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Chinese","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Chinese","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Chinese","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Chinese","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Chinese","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Chinese","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Chinese","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Chinese","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Chinese","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Chinese","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Chinese","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Chinese","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Chinese","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Chinese","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Chinese","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Chinese","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Chinese","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Chinese","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Chinese","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Chinese","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Chinese","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Chinese","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Chinese","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Mixed","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Mixed","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Mixed","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Mixed","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Mixed","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Mixed","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Mixed","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Mixed","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Mixed","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Mixed","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Mixed","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Mixed","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Mixed","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Mixed","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Mixed","Planning","[c]","[c]","[c]","[c]"
