"Status","Year","Function_of_post","Age","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Internal Audit","20-29","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","20-29","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","30-39","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","30-39","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","30-39","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","30-39","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","30-39","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","40-49","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","40-49","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","40-49","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","40-49","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","50-59","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","50-59","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","50-59","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","50-59","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","50-59","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","50-59","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","60-64","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","60-64","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","60-64","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","60-64","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","65+","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","65+","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","65+","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","65+","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","65+","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","16-19","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","16-19","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","16-19","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","16-19","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","16-19","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","16-19","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","20-29","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","20-29","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","20-29","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","20-29","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","20-29","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","20-29","White","100","90","31210","26950"
"Leaver CS","2022","Legal","30-39","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","30-39","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","30-39","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","30-39","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","30-39","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","30-39","White","100","90","48440","51250"
"Leaver CS","2022","Legal","40-49","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","40-49","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","40-49","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","40-49","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","40-49","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","40-49","White","80","70","58440","55000"
"Leaver CS","2022","Legal","50-59","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","50-59","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","50-59","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","50-59","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","50-59","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","50-59","White","100","80","51580","53490"
"Leaver CS","2022","Legal","60-64","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","60-64","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","60-64","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","60-64","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","60-64","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","60-64","White","90","70","50160","55610"
"Leaver CS","2022","Legal","65+","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","65+","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","65+","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","65+","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","65+","White","50","40","[c]","[c]"
"Leaver CS","2022","No function","16-19","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","16-19","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","16-19","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","16-19","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","16-19","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","16-19","Unknown","50","40","[c]","[c]"
"Leaver CS","2022","No function","16-19","White","60","60","20850","21260"
"Leaver CS","2022","No function","20-29","Asian","470","450","27180","27400"
"Leaver CS","2022","No function","20-29","Black","310","300","27870","27570"
"Leaver CS","2022","No function","20-29","Mixed","240","230","26170","25850"
"Leaver CS","2022","No function","20-29","Other ethnicity","50","50","[c]","[c]"
"Leaver CS","2022","No function","20-29","Undeclared","110","110","26430","23860"
"Leaver CS","2022","No function","20-29","Unknown","1860","1760","24870","22600"
"Leaver CS","2022","No function","20-29","White","3400","3320","25740","23700"
"Leaver CS","2022","No function","30-39","Asian","350","320","32480","29290"
"Leaver CS","2022","No function","30-39","Black","220","210","30660","31060"
"Leaver CS","2022","No function","30-39","Mixed","150","140","32490","29290"
"Leaver CS","2022","No function","30-39","Other ethnicity","40","40","[c]","[c]"
"Leaver CS","2022","No function","30-39","Undeclared","160","150","34900","31060"
"Leaver CS","2022","No function","30-39","Unknown","1040","940","31190","27570"
"Leaver CS","2022","No function","30-39","White","2760","2580","32550","27570"
"Leaver CS","2022","No function","40-49","Asian","210","190","36170","29470"
"Leaver CS","2022","No function","40-49","Black","160","150","35140","31060"
"Leaver CS","2022","No function","40-49","Mixed","60","60","[c]","[c]"
"Leaver CS","2022","No function","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","40-49","Undeclared","110","100","36760","31060"
"Leaver CS","2022","No function","40-49","Unknown","600","530","35020","27570"
"Leaver CS","2022","No function","40-49","White","2170","1990","35600","27570"
"Leaver CS","2022","No function","50-59","Asian","130","120","39570","29290"
"Leaver CS","2022","No function","50-59","Black","160","150","33610","29290"
"Leaver CS","2022","No function","50-59","Mixed","60","60","[c]","[c]"
"Leaver CS","2022","No function","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","50-59","Undeclared","200","170","37330","29250"
"Leaver CS","2022","No function","50-59","Unknown","600","540","34440","26900"
"Leaver CS","2022","No function","50-59","White","3240","2910","34580","27570"
"Leaver CS","2022","No function","60-64","Asian","70","60","38400","31060"
"Leaver CS","2022","No function","60-64","Black","70","60","33120","30330"
"Leaver CS","2022","No function","60-64","Mixed","40","30","[c]","[c]"
"Leaver CS","2022","No function","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","60-64","Undeclared","150","120","31160","27570"
"Leaver CS","2022","No function","60-64","Unknown","300","240","31910","27940"
"Leaver CS","2022","No function","60-64","White","2260","1820","33790","27570"
"Leaver CS","2022","No function","65+","Asian","70","50","33090","25460"
"Leaver CS","2022","No function","65+","Black","30","30","[c]","[c]"
"Leaver CS","2022","No function","65+","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","65+","Undeclared","120","80","29100","26980"
"Leaver CS","2022","No function","65+","Unknown","220","160","29670","24750"
"Leaver CS","2022","No function","65+","White","2060","1460","28650","26120"
"Leaver CS","2022","No function","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","16-19","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","16-19","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","16-19","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","16-19","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","16-19","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","16-19","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","16-19","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","20-29","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","20-29","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","20-29","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","20-29","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","20-29","Unknown","60","60","27930","26230"
"Leaver CS","2022","Project Delivery","20-29","White","170","170","27720","26000"
"Leaver CS","2022","Project Delivery","30-39","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","30-39","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","30-39","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","30-39","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","30-39","Unknown","50","50","[c]","[c]"
"Leaver CS","2022","Project Delivery","30-39","White","170","170","39420","37370"
"Leaver CS","2022","Project Delivery","40-49","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","40-49","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","40-49","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","40-49","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","40-49","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","Project Delivery","40-49","White","110","100","44370","40580"
"Leaver CS","2022","Project Delivery","50-59","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","50-59","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","50-59","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","50-59","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","50-59","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","50-59","White","180","170","42470","39430"
"Leaver CS","2022","Project Delivery","60-64","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","60-64","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","60-64","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","60-64","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","60-64","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","60-64","White","170","150","45040","40580"
"Leaver CS","2022","Project Delivery","65+","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","65+","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","65+","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","65+","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","65+","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","65+","White","110","90","36860","34290"
"Leaver CS","2022","Property","16-19","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","16-19","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","16-19","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","16-19","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","16-19","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","16-19","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","20-29","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","20-29","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","20-29","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","20-29","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","20-29","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","Property","20-29","White","50","40","[c]","[c]"
"Leaver CS","2022","Property","30-39","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","30-39","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","30-39","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","30-39","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","30-39","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","30-39","White","50","50","[c]","[c]"
"Leaver CS","2022","Property","40-49","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","40-49","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","40-49","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","40-49","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","40-49","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","40-49","White","30","30","[c]","[c]"
"Leaver CS","2022","Property","50-59","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","50-59","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","50-59","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","50-59","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","50-59","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","50-59","White","90","80","36130","33300"
"Leaver CS","2022","Property","60-64","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","60-64","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","60-64","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","60-64","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","60-64","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","60-64","White","80","80","39400","34610"
"Leaver CS","2022","Property","65+","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","65+","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","65+","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","65+","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","65+","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","65+","White","80","70","33000","29200"
"Leaver CS","2022","Security","16-19","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","16-19","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","16-19","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","16-19","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","16-19","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","16-19","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","20-29","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","20-29","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","20-29","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","20-29","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","20-29","Unknown","50","50","[c]","[c]"
"Leaver CS","2022","Security","20-29","White","70","70","27520","26540"
"Leaver CS","2022","Security","30-39","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","30-39","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","30-39","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","30-39","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","30-39","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","Security","30-39","White","80","80","30540","28820"
"Leaver CS","2022","Security","40-49","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","40-49","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","40-49","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","40-49","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","40-49","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","40-49","White","60","60","31820","31120"
"Leaver CS","2022","Security","50-59","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","50-59","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","50-59","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","50-59","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","50-59","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","Security","50-59","White","170","170","35360","39070"
"Leaver CS","2022","Security","60-64","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","60-64","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","60-64","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","60-64","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","60-64","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","60-64","White","120","110","37190","39070"
"Leaver CS","2022","Security","65+","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","65+","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","65+","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","65+","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","65+","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","65+","White","100","80","28760","26470"
"Leaver CS","2022","Unknown","16-19","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","16-19","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","16-19","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","16-19","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","16-19","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","16-19","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","16-19","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","20-29","Asian","190","170","26580","25110"
"Leaver CS","2022","Unknown","20-29","Black","70","60","[c]","[c]"
"Leaver CS","2022","Unknown","20-29","Mixed","60","50","[c]","[c]"
"Leaver CS","2022","Unknown","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","20-29","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","20-29","Unknown","1010","940","25830","24880"
"Leaver CS","2022","Unknown","20-29","White","990","910","26020","24250"
"Leaver CS","2022","Unknown","30-39","Asian","110","100","28580","27570"
"Leaver CS","2022","Unknown","30-39","Black","60","50","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Mixed","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Undeclared","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Unknown","610","560","31300","27570"
"Leaver CS","2022","Unknown","30-39","White","870","770","30430","25940"
"Leaver CS","2022","Unknown","40-49","Asian","90","70","34940","29080"
"Leaver CS","2022","Unknown","40-49","Black","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Undeclared","50","50","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Unknown","430","390","33130","27570"
"Leaver CS","2022","Unknown","40-49","White","750","660","32950","27570"
"Leaver CS","2022","Unknown","50-59","Asian","70","60","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Black","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Undeclared","120","100","34990","29330"
"Leaver CS","2022","Unknown","50-59","Unknown","450","400","33570","27570"
"Leaver CS","2022","Unknown","50-59","White","1610","1390","33690","27570"
"Leaver CS","2022","Unknown","60-64","Asian","60","40","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Undeclared","150","120","29630","28380"
"Leaver CS","2022","Unknown","60-64","Unknown","300","240","42640","37300"
"Leaver CS","2022","Unknown","60-64","White","1580","1280","35910","29200"
"Leaver CS","2022","Unknown","65+","Asian","70","50","[c]","[c]"
"Leaver CS","2022","Unknown","65+","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","65+","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","65+","Undeclared","80","60","[c]","[c]"
"Leaver CS","2022","Unknown","65+","Unknown","180","130","38640","32980"
"Leaver CS","2022","Unknown","65+","White","1120","850","30710","26670"
"Leaver CS","2022","Unknown","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","20-29","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","20-29","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","20-29","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","20-29","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","20-29","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","20-29","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","20-29","White","100","100","36180","33390"
"Leaver Dept.","2021","Analysis","30-39","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","30-39","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","30-39","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","30-39","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","30-39","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","30-39","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","30-39","White","50","50","[c]","[c]"
"Leaver Dept.","2021","Analysis","40-49","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","40-49","Black","[c]","[c]","[c]","[c]"
