"Status","Year","Region_ITL2","Region_ITL3","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Unknown","80","70","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Operational Delivery","80","70","28050","27570"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Operational Delivery","40","40","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Digital, Data and Technology","50","50","39410","38070"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Finance","40","40","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Operational Delivery","190","180","29240","25190"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Other","90","80","29580","26670"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Project Delivery","50","50","40570","40000"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Science and Engineering","210","200","30950","29230"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Security","30","30","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Greater Manchester North East","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Greater Manchester North East","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Greater Manchester North East","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Greater Manchester North East","Operational Delivery","80","70","28120","27570"
"Leaver CS","2022","Greater Manchester","Greater Manchester North East","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Greater Manchester North East","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Greater Manchester North East","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Greater Manchester North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Greater Manchester North West","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Greater Manchester North West","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Greater Manchester North West","Operational Delivery","140","130","24030","21260"
"Leaver CS","2022","Greater Manchester","Greater Manchester North West","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Greater Manchester North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Greater Manchester South East","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Greater Manchester South East","Operational Delivery","100","90","24340","21260"
"Leaver CS","2022","Greater Manchester","Greater Manchester South East","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Greater Manchester South West","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Greater Manchester South West","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Greater Manchester South West","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Greater Manchester South West","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Greater Manchester South West","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Greater Manchester South West","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Greater Manchester South West","Operational Delivery","120","110","24360","22080"
"Leaver CS","2022","Greater Manchester","Greater Manchester South West","Other","30","30","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Greater Manchester South West","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Greater Manchester South West","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Greater Manchester South West","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Greater Manchester South West","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Greater Manchester South West","Unknown","310","270","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Manchester","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Manchester","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Manchester","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Manchester","Digital, Data and Technology","50","50","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Manchester","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Manchester","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Manchester","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Manchester","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Manchester","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Manchester","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Manchester","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Manchester","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Manchester","Operational Delivery","350","310","28230","25880"
"Leaver CS","2022","Greater Manchester","Manchester","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Manchester","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Manchester","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Manchester","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Manchester","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Manchester","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Manchester","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Manchester","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Manchester","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Manchester","Unknown","130","120","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Central Hampshire","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Central Hampshire","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Central Hampshire","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Central Hampshire","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Central Hampshire","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Central Hampshire","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Central Hampshire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Central Hampshire","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Central Hampshire","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Central Hampshire","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Central Hampshire","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Central Hampshire","Operational Delivery","110","100","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Central Hampshire","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Central Hampshire","Other","50","50","25450","22770"
"Leaver CS","2022","Hampshire and Isle of Wight","Central Hampshire","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Central Hampshire","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Central Hampshire","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Central Hampshire","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Central Hampshire","Science and Engineering","40","30","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Central Hampshire","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Central Hampshire","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Isle of Wight","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Isle of Wight","Operational Delivery","90","80","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Isle of Wight","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Isle of Wight","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","North Hampshire","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","North Hampshire","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","North Hampshire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","North Hampshire","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","North Hampshire","Operational Delivery","40","40","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","North Hampshire","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","North Hampshire","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","North Hampshire","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","North Hampshire","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","North Hampshire","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Portsmouth","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Portsmouth","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Portsmouth","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Portsmouth","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Portsmouth","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Portsmouth","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Portsmouth","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Portsmouth","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Portsmouth","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Portsmouth","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Portsmouth","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Portsmouth","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Portsmouth","Operational Delivery","80","70","28930","27570"
"Leaver CS","2022","Hampshire and Isle of Wight","Portsmouth","Other","40","40","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Portsmouth","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Portsmouth","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Portsmouth","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Portsmouth","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Portsmouth","Security","40","30","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Portsmouth","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Portsmouth","Unknown","120","100","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","South Hampshire","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","South Hampshire","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","South Hampshire","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","South Hampshire","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","South Hampshire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","South Hampshire","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","South Hampshire","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","South Hampshire","Operational Delivery","310","230","23580","20350"
"Leaver CS","2022","Hampshire and Isle of Wight","South Hampshire","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","South Hampshire","Other","40","40","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","South Hampshire","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","South Hampshire","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","South Hampshire","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","South Hampshire","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","South Hampshire","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","South Hampshire","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","South Hampshire","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Southampton","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Southampton","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Southampton","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Southampton","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Southampton","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Southampton","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Southampton","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Southampton","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Southampton","Operational Delivery","90","80","28440","26780"
"Leaver CS","2022","Hampshire and Isle of Wight","Southampton","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Southampton","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Southampton","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Southampton","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Southampton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Operational Delivery","70","60","25470","27570"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Other","50","40","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Operational Delivery","220","210","25100","24920"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Operational Delivery","40","40","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Unknown","[c]","[c]","[c]","[c]"
