"Status","Year","Age","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","30-39","HM Courts and Tribunals Service","400","390","23380","19930"
"New entrant CS","2021","30-39","HM Land Registry","190","180","28360","22350"
"New entrant CS","2021","30-39","HM Prison and Probation Service","1440","1380","24180","22920"
"New entrant CS","2021","30-39","HM Revenue and Customs (excl. agencies)","1200","1160","25420","20140"
"New entrant CS","2021","30-39","HM Treasury (excl. agencies)","70","70","39430","34320"
"New entrant CS","2021","30-39","Home Office (incl. agencies)","490","480","33200","25990"
"New entrant CS","2021","30-39","Insolvency Service","40","40","[c]","[c]"
"New entrant CS","2021","30-39","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Maritime and Coastguard Agency","60","60","34820","31040"
"New entrant CS","2021","30-39","Medicines and Healthcare Products Regulatory Agency","60","50","42270","40450"
"New entrant CS","2021","30-39","Met Office","30","30","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Defence (excl. agencies)","650","620","30870","26350"
"New entrant CS","2021","30-39","Ministry of Housing, Communities and Local Government (excl. agencies)","90","90","39820","36340"
"New entrant CS","2021","30-39","Ministry of Justice (excl. agencies)","220","210","42410","39530"
"New entrant CS","2021","30-39","National Crime Agency","280","280","34980","34140"
"New entrant CS","2021","30-39","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","National Records of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","National Savings and Investments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office for Standards in Education, Children's Services and Skills","60","50","48700","46360"
"New entrant CS","2021","30-39","Office of Gas and Electricity Markets","70","70","36480","33400"
"New entrant CS","2021","30-39","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Planning Inspectorate","40","40","[c]","[c]"
"New entrant CS","2021","30-39","Public Health England","450","400","36630","33180"
"New entrant CS","2021","30-39","Registers of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Revenue Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scotland Office (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scottish Forestry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scottish Government (excl. agencies)","260","250","38080","38540"
"New entrant CS","2021","30-39","Scottish Housing Regulator","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scottish Prison Service","90","90","22000","20810"
"New entrant CS","2021","30-39","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Serious Fraud Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Social Security Scotland","100","90","26810","26160"
"New entrant CS","2021","30-39","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Submarine Delivery Agency","50","40","[c]","[c]"
"New entrant CS","2021","30-39","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Transport Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","UK Export Finance","30","30","[c]","[c]"
"New entrant CS","2021","30-39","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","UK Intellectual Property Office","60","60","28810","23320"
"New entrant CS","2021","30-39","UK Space Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","United Kingdom Statistics Authority","290","270","33780","32540"
"New entrant CS","2021","30-39","Valuation Office Agency","50","50","25810","20880"
"New entrant CS","2021","30-39","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Wales Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Welsh Government (excl. agencies)","60","50","28160","25030"
"New entrant CS","2021","30-39","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Wilton Park","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Advisory, Conciliation and Arbitration Service","40","40","[c]","[c]"
"New entrant CS","2021","40-49","Animal and Plant Health Agency","60","60","25670","24370"
"New entrant CS","2021","40-49","Cabinet Office (excl. agencies)","200","190","61470","60250"
"New entrant CS","2021","40-49","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Crown Commercial Service","40","40","[c]","[c]"
"New entrant CS","2021","40-49","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Crown Prosecution Service","120","110","44860","48080"
"New entrant CS","2021","40-49","Defence Equipment and Support","150","140","37540","35000"
"New entrant CS","2021","40-49","Defence Science and Technology Laboratory","40","40","[c]","[c]"
"New entrant CS","2021","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","60","50","46020","41550"
"New entrant CS","2021","40-49","Department for Digital, Culture, Media and Sport","40","30","[c]","[c]"
"New entrant CS","2021","40-49","Department for Education (excl. agencies)","90","80","42650","36500"
"New entrant CS","2021","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","150","140","45200","39000"
"New entrant CS","2021","40-49","Department for International Trade","40","40","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport (excl. agencies)","50","50","49220","43000"
"New entrant CS","2021","40-49","Department for Work and Pensions (excl. agencies)","3220","3140","27480","27570"
"New entrant CS","2021","40-49","Department of Health and Social Care (excl. agencies)","160","160","51890","49530"
"New entrant CS","2021","40-49","Disclosure Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Driver and Vehicle Licensing Agency","60","50","28810","21590"
"New entrant CS","2021","40-49","Driver and Vehicle Standards Agency","60","60","32770","30580"
"New entrant CS","2021","40-49","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Education Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Food Standards Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Government Actuary's Department","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Government Legal Department","40","30","[c]","[c]"
"New entrant CS","2021","40-49","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Health and Safety Executive","30","30","[c]","[c]"
"New entrant CS","2021","40-49","HM Courts and Tribunals Service","270","260","23610","21170"
"New entrant CS","2021","40-49","HM Land Registry","130","120","28870","22350"
"New entrant CS","2021","40-49","HM Prison and Probation Service","780","740","24570","22850"
"New entrant CS","2021","40-49","HM Revenue and Customs (excl. agencies)","750","730","27410","22570"
"New entrant CS","2021","40-49","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Home Office (incl. agencies)","340","330","36380","28650"
"New entrant CS","2021","40-49","Insolvency Service","40","40","[c]","[c]"
"New entrant CS","2021","40-49","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Maritime and Coastguard Agency","30","30","[c]","[c]"
"New entrant CS","2021","40-49","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Met Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence (excl. agencies)","620","600","32480","26830"
"New entrant CS","2021","40-49","Ministry of Housing, Communities and Local Government (excl. agencies)","60","50","50620","48200"
"New entrant CS","2021","40-49","Ministry of Justice (excl. agencies)","130","130","45980","42980"
"New entrant CS","2021","40-49","National Crime Agency","160","160","37200","36410"
"New entrant CS","2021","40-49","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Records of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Savings and Investments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office for Standards in Education, Children's Services and Skills","50","50","59220","67500"
"New entrant CS","2021","40-49","Office of Gas and Electricity Markets","60","60","44560","40000"
"New entrant CS","2021","40-49","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office of the Scottish Charity Regulator","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Public Health England","380","320","40150","36330"
"New entrant CS","2021","40-49","Registers of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Revenue Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Scotland Office (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Scottish Forestry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Scottish Government (excl. agencies)","160","150","42740","42190"
"New entrant CS","2021","40-49","Scottish Prison Service","30","30","[c]","[c]"
"New entrant CS","2021","40-49","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Serious Fraud Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Social Security Scotland","100","90","27520","20060"
"New entrant CS","2021","40-49","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Submarine Delivery Agency","40","40","[c]","[c]"
"New entrant CS","2021","40-49","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Transport Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","UK Intellectual Property Office","30","30","[c]","[c]"
"New entrant CS","2021","40-49","UK Space Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","United Kingdom Statistics Authority","140","130","37600","36030"
"New entrant CS","2021","40-49","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Wilton Park","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Animal and Plant Health Agency","50","40","[c]","[c]"
"New entrant CS","2021","50-59","Cabinet Office (excl. agencies)","140","140","66030","66000"
"New entrant CS","2021","50-59","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Crown Prosecution Service","70","70","45570","48080"
"New entrant CS","2021","50-59","Debt Management Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Defence Equipment and Support","120","120","40420","40000"
"New entrant CS","2021","50-59","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","30","30","[c]","[c]"
"New entrant CS","2021","50-59","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Education (excl. agencies)","50","40","[c]","[c]"
"New entrant CS","2021","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","120","120","44400","38750"
"New entrant CS","2021","50-59","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Transport (excl. agencies)","30","30","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions (excl. agencies)","2840","2770","26750","27570"
"New entrant CS","2021","50-59","Department of Health and Social Care (excl. agencies)","130","130","48880","42480"
"New entrant CS","2021","50-59","Disclosure Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Driver and Vehicle Licensing Agency","40","30","[c]","[c]"
"New entrant CS","2021","50-59","Driver and Vehicle Standards Agency","70","70","27430","26350"
"New entrant CS","2021","50-59","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Education Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","ESTYN","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Food Standards Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Government Actuary's Department","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Government Legal Department","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Courts and Tribunals Service","320","310","21310","19450"
"New entrant CS","2021","50-59","HM Land Registry","80","70","25930","22350"
"New entrant CS","2021","50-59","HM Prison and Probation Service","580","540","24090","21980"
"New entrant CS","2021","50-59","HM Revenue and Customs (excl. agencies)","550","540","27150","20140"
"New entrant CS","2021","50-59","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Home Office (incl. agencies)","270","260","34760","27240"
"New entrant CS","2021","50-59","Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Maritime and Coastguard Agency","40","40","[c]","[c]"
"New entrant CS","2021","50-59","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Met Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Defence (excl. agencies)","690","670","30190","26350"
"New entrant CS","2021","50-59","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Justice (excl. agencies)","70","70","42680","36800"
"New entrant CS","2021","50-59","National Crime Agency","190","190","38400","36580"
"New entrant CS","2021","50-59","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","National Records of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","National Savings and Investments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Public Health England","290","240","41660","36690"
"New entrant CS","2021","50-59","Registers of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Revenue Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Scotland Office (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Scottish Forestry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Scottish Government (excl. agencies)","100","100","46270","38540"
"New entrant CS","2021","50-59","Scottish Prison Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Serious Fraud Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Social Security Scotland","70","70","27170","21150"
"New entrant CS","2021","50-59","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Transport Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","UK Intellectual Property Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","UK Space Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","United Kingdom Statistics Authority","100","90","34840","29540"
"New entrant CS","2021","50-59","Valuation Office Agency","30","30","[c]","[c]"
"New entrant CS","2021","50-59","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Wales Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Debt Management Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Work and Pensions (excl. agencies)","590","570","25920","27570"
"New entrant CS","2021","60-64","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Disclosure Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Education Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Food Standards Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Government Legal Department","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Courts and Tribunals Service","90","80","19710","18880"
"New entrant CS","2021","60-64","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Prison and Probation Service","100","80","22930","20600"
"New entrant CS","2021","60-64","HM Revenue and Customs (excl. agencies)","80","80","24060","20140"
"New entrant CS","2021","60-64","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office (incl. agencies)","30","30","[c]","[c]"
"New entrant CS","2021","60-64","Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Met Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence (excl. agencies)","90","80","29020","26350"
"New entrant CS","2021","60-64","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","National Records of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Public Health England","90","60","48350","37860"
"New entrant CS","2021","60-64","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Forestry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scottish Prison Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Social Security Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","UK Intellectual Property Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions (excl. agencies)","70","70","24700","25110"
"New entrant CS","2021","65+","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Food Standards Agency","[c]","[c]","[c]","[c]"
