"Status","Year","Region_ITL2","Region_ITL3","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Highlands and Islands","Shetland Islands","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Hackney and Newham","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Hackney and Newham","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Hackney and Newham","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Hackney and Newham","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Hackney and Newham","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Hackney and Newham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Hackney and Newham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Hackney and Newham","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Haringey and Islington","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Haringey and Islington","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Haringey and Islington","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Haringey and Islington","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Haringey and Islington","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Haringey and Islington","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Haringey and Islington","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Lambeth","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Lambeth","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Lambeth","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Lambeth","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Lambeth","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Lambeth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Lambeth","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Lambeth","White","50","50","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Lewisham and Southwark","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Lewisham and Southwark","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Lewisham and Southwark","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Lewisham and Southwark","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Lewisham and Southwark","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Lewisham and Southwark","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Lewisham and Southwark","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Tower Hamlets","Asian","40","40","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Tower Hamlets","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Tower Hamlets","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Tower Hamlets","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Tower Hamlets","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Tower Hamlets","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Tower Hamlets","Unknown","60","60","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Tower Hamlets","White","170","170","48940","46150"
"Leaver Dept.","2021","Inner London - West","Camden and City of London","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Camden and City of London","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Camden and City of London","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Camden and City of London","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Camden and City of London","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Camden and City of London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Camden and City of London","White","60","60","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Wandsworth","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Wandsworth","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Wandsworth","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Wandsworth","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Wandsworth","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Wandsworth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Wandsworth","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Wandsworth","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Westminster","Asian","380","350","40640","35430"
"Leaver Dept.","2021","Inner London - West","Westminster","Black","200","190","38480","35040"
"Leaver Dept.","2021","Inner London - West","Westminster","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Westminster","Mixed","170","160","42780","36800"
"Leaver Dept.","2021","Inner London - West","Westminster","Other ethnicity","40","40","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Westminster","Undeclared","150","140","44700","40290"
"Leaver Dept.","2021","Inner London - West","Westminster","Unknown","1300","1090","43310","38820"
"Leaver Dept.","2021","Inner London - West","Westminster","White","2090","1930","47520","42640"
"Leaver Dept.","2021","Kent","East Kent","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","East Kent","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","East Kent","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","East Kent","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","East Kent","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","East Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","East Kent","White","30","30","[c]","[c]"
"Leaver Dept.","2021","Kent","Kent Thames Gateway","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Kent Thames Gateway","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Kent Thames Gateway","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Kent Thames Gateway","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Kent Thames Gateway","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Kent Thames Gateway","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Medway","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Medway","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Medway","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Medway","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Medway","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Medway","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Medway","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Medway","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Mid Kent","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Mid Kent","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Mid Kent","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Mid Kent","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Mid Kent","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Mid Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Mid Kent","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","West Kent","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","West Kent","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","West Kent","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","West Kent","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","West Kent","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","West Kent","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Blackburn with Darwen","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Blackburn with Darwen","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Blackburn with Darwen","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Blackburn with Darwen","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Blackburn with Darwen","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Blackburn with Darwen","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Blackpool","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Blackpool","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Blackpool","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Blackpool","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Blackpool","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Blackpool","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Blackpool","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Blackpool","White","40","40","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Chorley and West Lancashire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Chorley and West Lancashire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Chorley and West Lancashire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Chorley and West Lancashire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Chorley and West Lancashire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Chorley and West Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Chorley and West Lancashire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","East Lancashire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","East Lancashire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","East Lancashire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","East Lancashire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","East Lancashire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","East Lancashire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Lancaster and Wyre","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Lancaster and Wyre","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Lancaster and Wyre","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Lancaster and Wyre","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Lancaster and Wyre","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Lancaster and Wyre","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Mid Lancashire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Mid Lancashire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Mid Lancashire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Mid Lancashire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Mid Lancashire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Mid Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Mid Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Mid Lancashire","White","50","50","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Leicester","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Leicester","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Leicester","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Leicester","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Leicester","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Leicester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Leicester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Leicester","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Lincolnshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Lincolnshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Lincolnshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Lincolnshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Lincolnshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Lincolnshire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","East Merseyside","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","East Merseyside","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","East Merseyside","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","East Merseyside","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","East Merseyside","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","East Merseyside","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Liverpool","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Liverpool","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Liverpool","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Liverpool","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Liverpool","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Liverpool","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Liverpool","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Liverpool","White","150","140","28800","24310"
"Leaver Dept.","2021","Merseyside","Sefton","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Sefton","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Sefton","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Sefton","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Sefton","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Sefton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Sefton","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Sefton","White","90","80","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Wirral","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Wirral","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Wirral","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Wirral","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Wirral","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Wirral","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Wirral","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Wirral","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","Aberdeen City and Aberdeenshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","Aberdeen City and Aberdeenshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","Aberdeen City and Aberdeenshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","Aberdeen City and Aberdeenshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","Aberdeen City and Aberdeenshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","Aberdeen City and Aberdeenshire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","North Yorkshire CC","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","North Yorkshire CC","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","North Yorkshire CC","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","North Yorkshire CC","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","North Yorkshire CC","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","North Yorkshire CC","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","York","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","York","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","York","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","York","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","York","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","York","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","York","Unknown","60","50","34530","33300"
"Leaver Dept.","2021","North Yorkshire","York","White","40","30","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Belfast","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Belfast","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Belfast","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Belfast","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Belfast","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Belfast","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Belfast","White","30","30","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Causeway Coast and Glens","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Causeway Coast and Glens","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Causeway Coast and Glens","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Causeway Coast and Glens","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Causeway Coast and Glens","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Causeway Coast and Glens","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Lisburn and Castlereagh","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Lisburn and Castlereagh","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Lisburn and Castlereagh","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Lisburn and Castlereagh","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Lisburn and Castlereagh","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Lisburn and Castlereagh","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Newry, Mourne and Down","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Newry, Mourne and Down","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Newry, Mourne and Down","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Newry, Mourne and Down","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Newry, Mourne and Down","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Newry, Mourne and Down","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Northumberland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Northumberland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Northumberland","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Northumberland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Northumberland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Northumberland","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Sunderland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Sunderland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Sunderland","Chinese","[c]","[c]","[c]","[c]"
