"Status","Year","Organisation","Responsibility_level","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Animal and Plant Health Agency","SEO/HEO","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","SEO/HEO","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","SEO/HEO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","SEO/HEO","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","SEO/HEO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","SEO/HEO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","SEO/HEO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","SEO/HEO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Office","G6/G7","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Office","SCS","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Office","SEO/HEO","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","AA/AO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","AA/AO","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","AA/AO","Inner London - West","30","30","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","AA/AO","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","AA/AO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","AA/AO","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","EO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","EO","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","EO","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","EO","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","EO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","EO","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","G6/G7","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","G6/G7","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","G6/G7","Inner London - West","50","50","60130","58080"
"Leaver CS","2021","Cabinet Office (excl. agencies)","G6/G7","Unknown","40","30","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","G6/G7","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","SCS","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","SCS","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","SCS","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","SEO/HEO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","SEO/HEO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","SEO/HEO","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","SEO/HEO","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","SEO/HEO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","SEO/HEO","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","SEO/HEO","Inner London - West","40","40","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","SEO/HEO","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","SEO/HEO","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","SEO/HEO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","SEO/HEO","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","SEO/HEO","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Centre for Environment, Fisheries and Aquaculture Science","AA/AO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Centre for Environment, Fisheries and Aquaculture Science","AA/AO","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Centre for Environment, Fisheries and Aquaculture Science","EO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Centre for Environment, Fisheries and Aquaculture Science","EO","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Centre for Environment, Fisheries and Aquaculture Science","SCS","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","AA/AO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","EO","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","EO","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","G6/G7","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","G6/G7","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","G6/G7","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","SCS","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","SEO/HEO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","SEO/HEO","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","SEO/HEO","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","SEO/HEO","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","AA/AO","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","AA/AO","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","EO","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","G6/G7","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","SEO/HEO","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","SEO/HEO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","AA/AO","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","EO","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","G6/G7","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","G6/G7","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","SCS","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","SCS","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","SEO/HEO","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","SEO/HEO","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Criminal Injuries Compensation Authority","AA/AO","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Criminal Injuries Compensation Authority","G6/G7","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Criminal Injuries Compensation Authority","SEO/HEO","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","AA/AO","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","AA/AO","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","EO","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","EO","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","EO","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","G6/G7","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","G6/G7","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","G6/G7","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","G6/G7","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","SCS","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","SCS","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","SEO/HEO","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","SEO/HEO","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","SEO/HEO","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","SEO/HEO","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","SEO/HEO","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","SEO/HEO","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","AA/AO","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","AA/AO","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","AA/AO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","AA/AO","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","AA/AO","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","EO","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","EO","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","EO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","G6/G7","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","G6/G7","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","G6/G7","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","SCS","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","SEO/HEO","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","SEO/HEO","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","SEO/HEO","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","SEO/HEO","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","AA/AO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","AA/AO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","AA/AO","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","AA/AO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","AA/AO","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","AA/AO","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","AA/AO","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","AA/AO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","AA/AO","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","AA/AO","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","AA/AO","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","AA/AO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","AA/AO","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","AA/AO","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","AA/AO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","AA/AO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","AA/AO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","AA/AO","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","AA/AO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","AA/AO","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","AA/AO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","AA/AO","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","EO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","EO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","EO","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","EO","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","EO","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","EO","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","EO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","EO","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","EO","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","EO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","EO","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","EO","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","EO","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","G6/G7","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","G6/G7","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","G6/G7","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","G6/G7","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","G6/G7","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","G6/G7","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","G6/G7","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","G6/G7","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","G6/G7","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","G6/G7","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","G6/G7","Inner London - West","30","30","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","G6/G7","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","G6/G7","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","G6/G7","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","G6/G7","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","G6/G7","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","G6/G7","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","G6/G7","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","G6/G7","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","G6/G7","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","G6/G7","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","G6/G7","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","G6/G7","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","G6/G7","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","G6/G7","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","SCS","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","SCS","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","SEO/HEO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","SEO/HEO","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","SEO/HEO","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","SEO/HEO","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","SEO/HEO","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","SEO/HEO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","SEO/HEO","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","SEO/HEO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","SEO/HEO","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","SEO/HEO","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service Inspectorate","G6/G7","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service Inspectorate","G6/G7","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt Management Office","G6/G7","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt Management Office","SEO/HEO","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Electronics and Components Agency","AA/AO","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Electronics and Components Agency","EO","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Electronics and Components Agency","SEO/HEO","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","EO","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","EO","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","EO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","EO","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","EO","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","EO","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","EO","Gloucestershire, Wiltshire and Bath/Bristol area","90","90","21350","20230"
"Leaver CS","2021","Defence Equipment and Support","EO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","EO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","EO","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","EO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","EO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","EO","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","EO","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","G6/G7","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","40","40","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","G6/G7","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","G6/G7","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","SCS","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","SCS","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","SEO/HEO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","SEO/HEO","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","SEO/HEO","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","SEO/HEO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","SEO/HEO","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","SEO/HEO","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","190","170","35820","35620"
"Leaver CS","2021","Defence Equipment and Support","SEO/HEO","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","SEO/HEO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","SEO/HEO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","SEO/HEO","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","SEO/HEO","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","SEO/HEO","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","SEO/HEO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","SEO/HEO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","SEO/HEO","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","SEO/HEO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","SEO/HEO","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","SEO/HEO","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","AA/AO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","30","30","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","AA/AO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","AA/AO","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","EO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
