"Status","Year","Sexual_orientation","Region_ITL1","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","LGBO","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","East of England","White","150","140","25730","27570"
"New entrant CS","2021","LGBO","London","Asian","40","40","[c]","[c]"
"New entrant CS","2021","LGBO","London","Black","50","50","30150","31060"
"New entrant CS","2021","LGBO","London","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","London","Mixed","90","90","35450","31060"
"New entrant CS","2021","LGBO","London","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","London","White","720","710","34810","31060"
"New entrant CS","2021","LGBO","North East (England)","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North East (England)","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North East (England)","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North East (England)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North East (England)","White","170","160","24040","21010"
"New entrant CS","2021","LGBO","North West (England)","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North West (England)","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North West (England)","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North West (England)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","North West (England)","White","360","360","25540","25230"
"New entrant CS","2021","LGBO","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northern Ireland","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northern Ireland","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northern Ireland","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northern Ireland","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Northern Ireland","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Overseas","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Overseas","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Overseas","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Overseas","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Overseas","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Overseas","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Scotland","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Scotland","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Scotland","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Scotland","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Scotland","White","240","240","26820","26160"
"New entrant CS","2021","LGBO","South East (England)","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","South East (England)","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","South East (England)","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","South East (England)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","South East (England)","White","330","330","27060","27570"
"New entrant CS","2021","LGBO","South West (England)","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","South West (England)","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","South West (England)","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","South West (England)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","South West (England)","White","270","260","26500","26510"
"New entrant CS","2021","LGBO","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Unknown","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Unknown","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Wales","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Wales","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Wales","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Wales","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Wales","White","190","180","25460","22920"
"New entrant CS","2021","LGBO","West Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","West Midlands (England)","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","West Midlands (England)","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","West Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","West Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","West Midlands (England)","White","170","170","25410","24120"
"New entrant CS","2021","LGBO","Yorkshire and The Humber","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Yorkshire and The Humber","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Yorkshire and The Humber","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Yorkshire and The Humber","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Yorkshire and The Humber","White","260","260","26450","27570"
"New entrant CS","2021","Undeclared","East Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Midlands (England)","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Midlands (England)","White","60","60","27220","27570"
"New entrant CS","2021","Undeclared","East of England","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","White","60","60","27620","24340"
"New entrant CS","2021","Undeclared","London","Asian","70","60","36530","31060"
"New entrant CS","2021","Undeclared","London","Black","60","60","31680","31060"
"New entrant CS","2021","Undeclared","London","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Mixed","50","50","38130","31690"
"New entrant CS","2021","Undeclared","London","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Undeclared","220","210","37200","32260"
"New entrant CS","2021","Undeclared","London","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Undeclared","London","White","430","420","36260","32330"
"New entrant CS","2021","Undeclared","North East (England)","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North East (England)","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North East (England)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North East (England)","White","70","70","26690","21220"
"New entrant CS","2021","Undeclared","North West (England)","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Undeclared","60","60","29040","27570"
"New entrant CS","2021","Undeclared","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","White","130","120","28230","24880"
"New entrant CS","2021","Undeclared","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northern Ireland","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","Unknown","90","90","23250","20850"
"New entrant CS","2021","Undeclared","Scotland","White","110","110","28610","26160"
"New entrant CS","2021","Undeclared","South East (England)","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Undeclared","80","80","29770","27570"
"New entrant CS","2021","Undeclared","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","White","150","140","28020","27570"
"New entrant CS","2021","Undeclared","South West (England)","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Undeclared","80","70","29470","27570"
"New entrant CS","2021","Undeclared","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","White","150","140","30000","27570"
"New entrant CS","2021","Undeclared","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","White","70","60","27710","25840"
"New entrant CS","2021","Undeclared","West Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","Undeclared","40","40","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","White","60","60","27850","27570"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","Undeclared","40","30","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","White","90","90","29740","27570"
"New entrant CS","2021","Unknown","East Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","Unknown","640","620","24990","22850"
"New entrant CS","2021","Unknown","East Midlands (England)","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","Unknown","630","600","25840","24620"
"New entrant CS","2021","Unknown","East of England","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","Asian","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","London","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","Undeclared","60","60","26040","18200"
"New entrant CS","2021","Unknown","London","Unknown","4480","4430","36610","31060"
"New entrant CS","2021","Unknown","London","White","110","100","38590","33570"
"New entrant CS","2021","Unknown","North East (England)","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","Unknown","1020","990","23810","21010"
"New entrant CS","2021","Unknown","North East (England)","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North West (England)","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North West (England)","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North West (England)","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North West (England)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North West (England)","Unknown","1740","1700","25840","22570"
"New entrant CS","2021","Unknown","North West (England)","White","50","50","26300","22350"
"New entrant CS","2021","Unknown","Northern Ireland","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northern Ireland","Unknown","180","170","23020","20140"
"New entrant CS","2021","Unknown","Northern Ireland","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Overseas","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","Unknown","1640","1590","28090","22430"
"New entrant CS","2021","Unknown","Scotland","White","150","150","27580","25140"
"New entrant CS","2021","Unknown","South East (England)","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South East (England)","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South East (England)","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South East (England)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South East (England)","Unknown","1280","1230","27130","24880"
"New entrant CS","2021","Unknown","South East (England)","White","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","South West (England)","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South West (England)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South West (England)","Unknown","940","900","28210","25530"
"New entrant CS","2021","Unknown","South West (England)","White","150","150","33010","30020"
"New entrant CS","2021","Unknown","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Unknown","540","530","36930","28000"
"New entrant CS","2021","Unknown","Wales","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Wales","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Wales","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Wales","Unknown","970","930","24950","21590"
"New entrant CS","2021","Unknown","Wales","White","40","30","[c]","[c]"
"New entrant CS","2021","Unknown","West Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Midlands (England)","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Midlands (England)","Unknown","880","850","26500","22570"
"New entrant CS","2021","Unknown","West Midlands (England)","White","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","Unknown","1490","1450","27520","23440"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","East Midlands (England)","Asian","280","270","25590","23140"
"New entrant CS","2022","Heterosexual / straight","East Midlands (England)","Black","120","120","26200","25000"
"New entrant CS","2022","Heterosexual / straight","East Midlands (England)","Mixed","90","80","24440","23140"
"New entrant CS","2022","Heterosexual / straight","East Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","East Midlands (England)","White","1730","1670","27150","24800"
"New entrant CS","2022","Heterosexual / straight","East of England","Asian","140","140","28650","27570"
"New entrant CS","2022","Heterosexual / straight","East of England","Black","110","110","26960","26590"
"New entrant CS","2022","Heterosexual / straight","East of England","Mixed","80","80","28440","27570"
"New entrant CS","2022","Heterosexual / straight","East of England","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","East of England","White","1640","1570","27860","25660"
"New entrant CS","2022","Heterosexual / straight","London","Asian","1500","1460","34440","31060"
"New entrant CS","2022","Heterosexual / straight","London","Black","1200","1170","32780","31060"
"New entrant CS","2022","Heterosexual / straight","London","Mixed","420","410","34680","31060"
"New entrant CS","2022","Heterosexual / straight","London","Other ethnicity","150","150","32700","31060"
"New entrant CS","2022","Heterosexual / straight","London","Undeclared","70","70","33680","31060"
"New entrant CS","2022","Heterosexual / straight","London","Unknown","80","80","37640","33390"
"New entrant CS","2022","Heterosexual / straight","London","White","4040","3940","38820","33650"
"New entrant CS","2022","Heterosexual / straight","North East (England)","Asian","120","120","27480","26590"
"New entrant CS","2022","Heterosexual / straight","North East (England)","Black","40","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","North East (England)","Mixed","40","40","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","North East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","North East (England)","White","2310","2250","26770","24000"
"New entrant CS","2022","Heterosexual / straight","North West (England)","Asian","520","500","26840","26370"
"New entrant CS","2022","Heterosexual / straight","North West (England)","Black","210","200","26910","25950"
"New entrant CS","2022","Heterosexual / straight","North West (England)","Mixed","130","130","26690","23850"
"New entrant CS","2022","Heterosexual / straight","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","North West (England)","Undeclared","30","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","North West (England)","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","North West (England)","White","4050","3930","27700","24880"
"New entrant CS","2022","Heterosexual / straight","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Northern Ireland","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Northern Ireland","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Northern Ireland","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Northern Ireland","White","280","270","29660","26590"
"New entrant CS","2022","Heterosexual / straight","Overseas","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Overseas","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Overseas","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Overseas","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Overseas","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Scotland","Asian","180","180","28770","27230"
"New entrant CS","2022","Heterosexual / straight","Scotland","Black","100","100","26450","23450"
"New entrant CS","2022","Heterosexual / straight","Scotland","Mixed","60","60","30480","27230"
"New entrant CS","2022","Heterosexual / straight","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Scotland","White","3660","3590","29160","27230"
"New entrant CS","2022","Heterosexual / straight","South East (England)","Asian","210","200","29440","27570"
"New entrant CS","2022","Heterosexual / straight","South East (England)","Black","160","150","27690","27570"
"New entrant CS","2022","Heterosexual / straight","South East (England)","Mixed","110","110","27400","26710"
"New entrant CS","2022","Heterosexual / straight","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","South East (England)","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","South East (England)","White","2660","2530","28770","26140"
"New entrant CS","2022","Heterosexual / straight","South West (England)","Asian","140","130","30530","27550"
"New entrant CS","2022","Heterosexual / straight","South West (England)","Black","80","80","30870","30220"
"New entrant CS","2022","Heterosexual / straight","South West (England)","Mixed","80","70","28880","27010"
"New entrant CS","2022","Heterosexual / straight","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","South West (England)","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","South West (England)","White","3010","2900","30170","26350"
"New entrant CS","2022","Heterosexual / straight","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Unknown","White","200","190","32810","28140"
"New entrant CS","2022","Heterosexual / straight","Wales","Asian","120","110","27400","26130"
"New entrant CS","2022","Heterosexual / straight","Wales","Black","50","50","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Wales","Mixed","50","50","27400","23140"
