"Status","Year","Ethnicity","Function_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Asian","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Legal","Female","40","40","[c]","[c]"
"Leaver CS","2022","Asian","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","No function","Female","730","660","32030","27570"
"Leaver CS","2022","Asian","No function","Male","580","540","32950","27570"
"Leaver CS","2022","Asian","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Project Delivery","Male","30","30","[c]","[c]"
"Leaver CS","2022","Asian","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Female","320","260","29660","27570"
"Leaver CS","2022","Asian","Unknown","Male","270","240","30520","27570"
"Leaver CS","2022","Black","Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Female","640","600","31330","30190"
"Leaver CS","2022","Black","No function","Male","320","310","30700","28500"
"Leaver CS","2022","Black","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","Female","170","140","29640","28670"
"Leaver CS","2022","Black","Unknown","Male","90","80","33240","28820"
"Leaver CS","2022","Mixed","Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Female","350","330","29840","27570"
"Leaver CS","2022","Mixed","No function","Male","210","200","30310","27570"
"Leaver CS","2022","Mixed","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Female","80","70","28320","26350"
"Leaver CS","2022","Mixed","Unknown","Male","60","50","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","No function","Female","90","90","33360","31060"
"Leaver CS","2022","Other ethnicity","No function","Male","80","70","35830","30170"
"Leaver CS","2022","Other ethnicity","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Analysis","Male","40","40","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data & Technology","Male","80","80","40990","36840"
"Leaver CS","2022","Undeclared","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Female","410","350","30800","27570"
"Leaver CS","2022","Undeclared","No function","Male","440","400","35120","29230"
"Leaver CS","2022","Undeclared","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Male","50","50","39720","39310"
"Leaver CS","2022","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Male","40","30","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Male","40","40","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Female","200","160","31020","27680"
"Leaver CS","2022","Undeclared","Unknown","Male","270","230","32650","30500"
"Leaver CS","2022","Unknown","Analysis","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","Male","40","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Female","90","60","68500","64500"
"Leaver CS","2022","Unknown","Commercial","Male","120","100","69030","67270"
"Leaver CS","2022","Unknown","Communications","Female","80","60","41300","36360"
"Leaver CS","2022","Unknown","Communications","Male","60","40","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Female","100","80","40730","36460"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Male","200","180","39530","37230"
"Leaver CS","2022","Unknown","Finance","Female","50","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Male","40","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Grants Management","Female","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","Grants Management","Male","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Female","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Male","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Female","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Male","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Female","2480","2200","28680","23780"
"Leaver CS","2022","Unknown","No function","Male","2180","2020","30520","26550"
"Leaver CS","2022","Unknown","Project Delivery","Female","80","70","41190","37960"
"Leaver CS","2022","Unknown","Project Delivery","Male","120","120","35510","33300"
"Leaver CS","2022","Unknown","Property","Female","60","50","24670","22010"
"Leaver CS","2022","Unknown","Property","Male","70","60","29900","25420"
"Leaver CS","2022","Unknown","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","Male","120","120","29460","26670"
"Leaver CS","2022","Unknown","Unknown","Female","1480","1270","29130","27570"
"Leaver CS","2022","Unknown","Unknown","Male","1540","1420","32780","28980"
"Leaver CS","2022","White","Analysis","Female","140","120","36560","33150"
"Leaver CS","2022","White","Analysis","Male","170","150","41370","36560"
"Leaver CS","2022","White","Commercial","Female","120","100","39670","36500"
"Leaver CS","2022","White","Commercial","Male","130","120","46380","39650"
"Leaver CS","2022","White","Communications","Female","120","100","40600","37280"
"Leaver CS","2022","White","Communications","Male","90","90","41070","37530"
"Leaver CS","2022","White","Counter Fraud","Female","150","110","28050","27570"
"Leaver CS","2022","White","Counter Fraud","Male","110","90","31050","27570"
"Leaver CS","2022","White","Debt","Female","100","80","22500","21260"
"Leaver CS","2022","White","Debt","Male","60","60","22770","21260"
"Leaver CS","2022","White","Digital, Data & Technology","Female","250","220","39930","35310"
"Leaver CS","2022","White","Digital, Data & Technology","Male","550","520","43410","40050"
"Leaver CS","2022","White","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Finance","Female","160","130","37000","33000"
"Leaver CS","2022","White","Finance","Male","150","140","43670","38880"
"Leaver CS","2022","White","Grants Management","Female","50","40","[c]","[c]"
"Leaver CS","2022","White","Grants Management","Male","30","30","[c]","[c]"
"Leaver CS","2022","White","Human Resources","Female","300","270","35900","31390"
"Leaver CS","2022","White","Human Resources","Male","140","130","37260","33300"
"Leaver CS","2022","White","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Legal","Female","310","270","45290","50500"
"Leaver CS","2022","White","Legal","Male","190","180","51000","53050"
"Leaver CS","2022","White","No function","Female","9140","7840","30920","27570"
"Leaver CS","2022","White","No function","Male","6810","6310","32960","27570"
"Leaver CS","2022","White","Project Delivery","Female","330","290","37700","34290"
"Leaver CS","2022","White","Project Delivery","Male","590","560","40050","37240"
"Leaver CS","2022","White","Property","Female","160","140","31760","26500"
"Leaver CS","2022","White","Property","Male","220","210","36190","33300"
"Leaver CS","2022","White","Security","Female","130","120","31500","28890"
"Leaver CS","2022","White","Security","Male","460","440","33170","33300"
"Leaver CS","2022","White","Unknown","Female","3660","2980","30500","25400"
"Leaver CS","2022","White","Unknown","Male","3280","2900","33620","27570"
"Leaver Dept.","2021","Asian","Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","No function","Female","180","180","33380","30190"
"Leaver Dept.","2021","Asian","No function","Male","110","110","33290","32000"
"Leaver Dept.","2021","Asian","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Female","260","240","33870","30300"
"Leaver Dept.","2021","Asian","Unknown","Male","220","210","31720","28830"
"Leaver Dept.","2021","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","No function","Female","110","100","32550","32130"
"Leaver Dept.","2021","Black","No function","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Female","140","130","33770","29320"
"Leaver Dept.","2021","Black","Unknown","Male","100","90","31150","28030"
"Leaver Dept.","2021","Chinese","Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Female","70","70","38220","33570"
"Leaver Dept.","2021","Mixed","No function","Male","70","60","41880","34080"
"Leaver Dept.","2021","Mixed","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Female","70","70","36720","30950"
"Leaver Dept.","2021","Mixed","Unknown","Male","50","50","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Commercial","Male","[c]","[c]","[c]","[c]"
