"Status","Year","Region_ITL2","Organisation","Disability","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Highlands and Islands","Scottish Government (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Scottish Government (excl. agencies)","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Cabinet Office (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Cabinet Office (excl. agencies)","Declared non-disabled","40","40","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Competition and Markets Authority","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Competition and Markets Authority","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Crown Prosecution Service","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Crown Prosecution Service","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Department for Work and Pensions (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Department for Work and Pensions (excl. agencies)","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Health and Safety Executive","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Health and Safety Executive","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Health and Safety Executive","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","HM Courts and Tribunals Service","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","HM Courts and Tribunals Service","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","HM Courts and Tribunals Service","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","HM Prison and Probation Service","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","HM Prison and Probation Service","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","HM Prison and Probation Service","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","HM Revenue and Customs (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","HM Revenue and Customs (excl. agencies)","Declared non-disabled","40","40","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","HM Revenue and Customs (excl. agencies)","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Home Office (incl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Home Office (incl. agencies)","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Home Office (incl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Home Office (incl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Insolvency Service","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Insolvency Service","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Insolvency Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Medicines and Healthcare Products Regulatory Agency","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Medicines and Healthcare Products Regulatory Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Medicines and Healthcare Products Regulatory Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Ministry of Justice (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Ministry of Justice (excl. agencies)","Declared non-disabled","40","40","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Ministry of Justice (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","National Crime Agency","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","National Crime Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Office of Gas and Electricity Markets","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Office of Gas and Electricity Markets","Declared non-disabled","30","30","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Office of Rail and Road","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Office of Rail and Road","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Public Health England","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Public Health England","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Public Health England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Public Health England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Valuation Office Agency","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Valuation Office Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Valuation Office Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Advisory, Conciliation and Arbitration Service","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Advisory, Conciliation and Arbitration Service","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Advisory, Conciliation and Arbitration Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Attorney General's Office","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Attorney General's Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Attorney General's Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Attorney General's Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Cabinet Office (excl. agencies)","Declared disabled","60","60","45350","40600"
"Leaver Dept.","2021","Inner London - West","Cabinet Office (excl. agencies)","Declared non-disabled","380","380","45970","38580"
"Leaver Dept.","2021","Inner London - West","Cabinet Office (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Cabinet Office (excl. agencies)","Unknown","130","130","45150","40600"
"Leaver Dept.","2021","Inner London - West","Centre for Environment, Fisheries and Aquaculture Science","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Centre for Environment, Fisheries and Aquaculture Science","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Centre for Environment, Fisheries and Aquaculture Science","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Charity Commission","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Charity Commission","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Companies House","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Companies House","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Companies House","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Crown Commercial Service","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Crown Commercial Service","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Crown Commercial Service","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Crown Commercial Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Crown Prosecution Service","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Crown Prosecution Service","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Crown Prosecution Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Crown Prosecution Service Inspectorate","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Crown Prosecution Service Inspectorate","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for Business, Energy and Industrial Strategy (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for Business, Energy and Industrial Strategy (excl. agencies)","Declared non-disabled","230","210","47790","52300"
"Leaver Dept.","2021","Inner London - West","Department for Business, Energy and Industrial Strategy (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","120","110","46570","40050"
"Leaver Dept.","2021","Inner London - West","Department for Digital, Culture, Media and Sport","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for Digital, Culture, Media and Sport","Declared non-disabled","120","120","48270","49600"
"Leaver Dept.","2021","Inner London - West","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for Digital, Culture, Media and Sport","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for Education (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for Education (excl. agencies)","Declared non-disabled","90","90","45700","40780"
"Leaver Dept.","2021","Inner London - West","Department for Education (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for Environment, Food and Rural Affairs (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for Environment, Food and Rural Affairs (excl. agencies)","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","300","290","41790","35710"
"Leaver Dept.","2021","Inner London - West","Department for International Development","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for International Development","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for International Development","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for International Trade","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for International Trade","Declared non-disabled","70","70","44680","38540"
"Leaver Dept.","2021","Inner London - West","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for International Trade","Unknown","120","120","39520","37410"
"Leaver Dept.","2021","Inner London - West","Department for Transport (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for Transport (excl. agencies)","Declared non-disabled","130","120","46910","42460"
"Leaver Dept.","2021","Inner London - West","Department for Transport (excl. agencies)","Undeclared","50","50","41360","42460"
"Leaver Dept.","2021","Inner London - West","Department for Transport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for Work and Pensions (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for Work and Pensions (excl. agencies)","Declared non-disabled","100","100","45460","39960"
"Leaver Dept.","2021","Inner London - West","Department for Work and Pensions (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department of Health and Social Care (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department of Health and Social Care (excl. agencies)","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department of Health and Social Care (excl. agencies)","Unknown","120","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Education and Skills Funding Agency","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Education and Skills Funding Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Education and Skills Funding Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Education and Skills Funding Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Food Standards Agency","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Food Standards Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Foreign and Commonwealth Office (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Foreign and Commonwealth Office (excl. agencies)","Declared non-disabled","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Foreign and Commonwealth Office (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Foreign and Commonwealth Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Foreign, Commonwealth and Development Office (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Foreign, Commonwealth and Development Office (excl. agencies)","Declared non-disabled","100","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Foreign, Commonwealth and Development Office (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","60","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Government Actuary's Department","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Government Actuary's Department","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Government Actuary's Department","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Government Internal Audit Agency","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Government Internal Audit Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Government Internal Audit Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Government Legal Department","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Government Legal Department","Declared non-disabled","60","60","46300","50830"
"Leaver Dept.","2021","Inner London - West","Government Legal Department","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Government Legal Department","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Government Property Agency","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Government Property Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Government Property Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","HM Courts and Tribunals Service","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","HM Courts and Tribunals Service","Declared non-disabled","60","60","35730","28120"
"Leaver Dept.","2021","Inner London - West","HM Courts and Tribunals Service","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","HM Prison and Probation Service","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","HM Prison and Probation Service","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","HM Prison and Probation Service","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","HM Revenue and Customs (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","HM Revenue and Customs (excl. agencies)","Declared non-disabled","100","100","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","HM Revenue and Customs (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","HM Revenue and Customs (excl. agencies)","Unknown","110","110","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","HM Treasury (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","HM Treasury (excl. agencies)","Declared non-disabled","80","80","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","HM Treasury (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","HM Treasury (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Home Office (incl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Home Office (incl. agencies)","Declared non-disabled","310","290","46710","41190"
"Leaver Dept.","2021","Inner London - West","Home Office (incl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Home Office (incl. agencies)","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Institute for Apprenticeships and Technical Education","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Institute for Apprenticeships and Technical Education","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Institute for Apprenticeships and Technical Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Legal Aid Agency","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Legal Aid Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Legal Aid Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Ministry of Defence (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Ministry of Defence (excl. agencies)","Declared non-disabled","90","80","46990","45200"
"Leaver Dept.","2021","Inner London - West","Ministry of Defence (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Ministry of Housing, Communities and Local Government (excl. agencies)","Declared disabled","30","30","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Ministry of Housing, Communities and Local Government (excl. agencies)","Declared non-disabled","220","220","41660","34690"
"Leaver Dept.","2021","Inner London - West","Ministry of Housing, Communities and Local Government (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Ministry of Housing, Communities and Local Government (excl. agencies)","Unknown","50","50","43950","43370"
"Leaver Dept.","2021","Inner London - West","Ministry of Justice (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Ministry of Justice (excl. agencies)","Declared non-disabled","140","140","42600","36800"
"Leaver Dept.","2021","Inner London - West","Ministry of Justice (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Ministry of Justice (excl. agencies)","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","National Infrastructure Commission","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","National Infrastructure Commission","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","National Savings and Investments","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","National Savings and Investments","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Northern Ireland Office","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Northern Ireland Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Office for Budget Responsibility","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Office for Budget Responsibility","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Office for Budget Responsibility","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Office for Budget Responsibility","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Office for Standards in Education, Children's Services and Skills","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Office for Standards in Education, Children's Services and Skills","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Public Health England","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Public Health England","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Queen Elizabeth II Centre","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Queen Elizabeth II Centre","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Scotland Office (incl. Office of the Advocate General for Scotland)","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Scotland Office (incl. Office of the Advocate General for Scotland)","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Scotland Office (incl. Office of the Advocate General for Scotland)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Serious Fraud Office","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Serious Fraud Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Serious Fraud Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Standards and Testing Agency","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Standards and Testing Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Teaching Regulation Agency","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Teaching Regulation Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","UK Export Finance","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","UK Export Finance","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","UK Intellectual Property Office","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","UK Intellectual Property Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","UK Space Agency","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","UK Space Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","UK Space Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","UK Space Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","United Kingdom Statistics Authority","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","United Kingdom Statistics Authority","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Wales Office","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Wales Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Defence Science and Technology Laboratory","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Defence Science and Technology Laboratory","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Department for Work and Pensions (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Department for Work and Pensions (excl. agencies)","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Department for Work and Pensions (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Driver and Vehicle Standards Agency","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Driver and Vehicle Standards Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","HM Courts and Tribunals Service","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","HM Courts and Tribunals Service","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","HM Prison and Probation Service","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","HM Prison and Probation Service","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","HM Prison and Probation Service","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","HM Revenue and Customs (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","HM Revenue and Customs (excl. agencies)","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
