"Status","Year","Region_ITL3","Disability","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Central Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Hampshire","Unknown","50","50","[c]","[c]"
"Leaver CS","2022","Central Valleys","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Valleys","Declared non-disabled","70","60","30280","27570"
"Leaver CS","2022","Central Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire East","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire East","Declared non-disabled","80","70","27850","26570"
"Leaver CS","2022","Cheshire East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire West and Chester","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire West and Chester","Declared non-disabled","30","30","[c]","[c]"
"Leaver CS","2022","Cheshire West and Chester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire West and Chester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chorley and West Lancashire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chorley and West Lancashire","Declared non-disabled","70","60","[c]","[c]"
"Leaver CS","2022","Chorley and West Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chorley and West Lancashire","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","City of Edinburgh","Declared disabled","70","60","35710","31770"
"Leaver CS","2022","City of Edinburgh","Declared non-disabled","400","370","42230","36130"
"Leaver CS","2022","City of Edinburgh","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","City of Edinburgh","Unknown","410","380","35640","31540"
"Leaver CS","2022","Clackmannanshire and Fife","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Clackmannanshire and Fife","Declared non-disabled","80","70","27720","27570"
"Leaver CS","2022","Clackmannanshire and Fife","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Clackmannanshire and Fife","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","Conwy and Denbighshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Conwy and Denbighshire","Declared non-disabled","40","40","[c]","[c]"
"Leaver CS","2022","Conwy and Denbighshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Conwy and Denbighshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","Declared non-disabled","120","100","26070","21260"
"Leaver CS","2022","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Coventry","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Coventry","Declared non-disabled","120","110","38320","33140"
"Leaver CS","2022","Coventry","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Coventry","Unknown","50","50","[c]","[c]"
"Leaver CS","2022","Croydon","Declared disabled","60","60","[c]","[c]"
"Leaver CS","2022","Croydon","Declared non-disabled","380","350","37230","31060"
"Leaver CS","2022","Croydon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Croydon","Unknown","150","140","33580","28670"
"Leaver CS","2022","Darlington","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Darlington","Declared non-disabled","30","30","[c]","[c]"
"Leaver CS","2022","Darlington","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Darlington","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derby","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derby","Declared non-disabled","70","60","26470","23520"
"Leaver CS","2022","Derby","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derby","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derry City and Strabane","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derry City and Strabane","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derry City and Strabane","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon CC","Declared disabled","40","30","[c]","[c]"
"Leaver CS","2022","Devon CC","Declared non-disabled","370","330","30420","27570"
"Leaver CS","2022","Devon CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon CC","Unknown","60","60","[c]","[c]"
"Leaver CS","2022","Dorset","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset","Declared non-disabled","150","140","30210","27130"
"Leaver CS","2022","Dorset","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","Dudley","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dudley","Declared non-disabled","60","50","24650","21260"
"Leaver CS","2022","Dudley","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dudley","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dumfries and Galloway","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dumfries and Galloway","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dumfries and Galloway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Durham","Declared disabled","40","30","[c]","[c]"
"Leaver CS","2022","Durham","Declared non-disabled","280","230","25790","21680"
"Leaver CS","2022","Durham","Undeclared","30","20","[c]","[c]"
"Leaver CS","2022","Durham","Unknown","100","90","[c]","[c]"
"Leaver CS","2022","Ealing","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ealing","Declared non-disabled","40","40","[c]","[c]"
"Leaver CS","2022","Ealing","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ealing","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Ayrshire and North Ayrshire mainland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Ayrshire and North Ayrshire mainland","Declared non-disabled","60","50","25740","26120"
"Leaver CS","2022","East Ayrshire and North Ayrshire mainland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Ayrshire and North Ayrshire mainland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","Declared non-disabled","60","50","29100","22310"
"Leaver CS","2022","East Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Derbyshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Derbyshire","Declared non-disabled","30","30","[c]","[c]"
"Leaver CS","2022","East Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Declared non-disabled","110","100","31940","27570"
"Leaver CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","60","60","30700","26900"
"Leaver CS","2022","East Kent","Declared disabled","50","40","[c]","[c]"
"Leaver CS","2022","East Kent","Declared non-disabled","150","120","29070","25310"
"Leaver CS","2022","East Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Kent","Unknown","50","50","[c]","[c]"
"Leaver CS","2022","East Lancashire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Lancashire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Lothian and Midlothian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Lothian and Midlothian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Lothian and Midlothian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Merseyside","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Merseyside","Declared non-disabled","50","40","[c]","[c]"
"Leaver CS","2022","East Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Riding of Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Riding of Yorkshire","Declared non-disabled","140","130","[c]","[c]"
"Leaver CS","2022","East Riding of Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Surrey","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Surrey","Declared non-disabled","100","80","42000","39380"
"Leaver CS","2022","East Surrey","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Surrey","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","East Sussex CC","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Sussex CC","Declared non-disabled","160","140","24510","21260"
"Leaver CS","2022","East Sussex CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Sussex CC","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","Enfield","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Enfield","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Enfield","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Enfield","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex Haven Gateway","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex Haven Gateway","Declared non-disabled","100","90","30510","29290"
"Leaver CS","2022","Essex Haven Gateway","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex Thames Gateway","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex Thames Gateway","Declared non-disabled","70","60","27850","27590"
"Leaver CS","2022","Essex Thames Gateway","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Falkirk","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Falkirk","Declared non-disabled","50","50","23580","21260"
"Leaver CS","2022","Falkirk","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Falkirk","Unknown","60","50","28240","23780"
"Leaver CS","2022","Fermanagh and Omagh","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Fermanagh and Omagh","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Flintshire and Wrexham","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Flintshire and Wrexham","Declared non-disabled","220","200","27810","21260"
"Leaver CS","2022","Flintshire and Wrexham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Flintshire and Wrexham","Unknown","60","50","[c]","[c]"
"Leaver CS","2022","Glasgow City","Declared disabled","80","60","28430","21680"
"Leaver CS","2022","Glasgow City","Declared non-disabled","430","380","30170","26120"
"Leaver CS","2022","Glasgow City","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Glasgow City","Unknown","190","170","34340","27230"
"Leaver CS","2022","Gloucestershire CC","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire CC","Declared non-disabled","90","80","32160","27570"
"Leaver CS","2022","Gloucestershire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester North East","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester North East","Declared non-disabled","60","50","[c]","[c]"
"Leaver CS","2022","Greater Manchester North East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester North West","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester North West","Declared non-disabled","120","100","24560","21260"
"Leaver CS","2022","Greater Manchester North West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester South East","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester South East","Declared non-disabled","90","80","25460","21260"
"Leaver CS","2022","Greater Manchester South East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester South West","Declared disabled","40","30","[c]","[c]"
"Leaver CS","2022","Greater Manchester South West","Declared non-disabled","290","260","30950","27570"
"Leaver CS","2022","Greater Manchester South West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester South West","Unknown","160","140","[c]","[c]"
"Leaver CS","2022","Gwent Valleys","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gwent Valleys","Declared non-disabled","40","40","[c]","[c]"
"Leaver CS","2022","Gwent Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gwynedd","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gwynedd","Declared non-disabled","40","30","[c]","[c]"
"Leaver CS","2022","Gwynedd","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gwynedd","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hackney and Newham","Declared disabled","50","40","[c]","[c]"
"Leaver CS","2022","Hackney and Newham","Declared non-disabled","190","180","34630","31060"
"Leaver CS","2022","Hackney and Newham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hackney and Newham","Unknown","90","80","[c]","[c]"
"Leaver CS","2022","Haringey and Islington","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Haringey and Islington","Declared non-disabled","110","100","28610","31060"
"Leaver CS","2022","Haringey and Islington","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Haringey and Islington","Unknown","60","60","[c]","[c]"
"Leaver CS","2022","Harrow and Hillingdon","Declared disabled","30","20","[c]","[c]"
"Leaver CS","2022","Harrow and Hillingdon","Declared non-disabled","160","120","31040","31060"
"Leaver CS","2022","Harrow and Hillingdon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Harrow and Hillingdon","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","Hartlepool and Stockton-on-Tees","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hartlepool and Stockton-on-Tees","Declared non-disabled","90","80","[c]","[c]"
"Leaver CS","2022","Hartlepool and Stockton-on-Tees","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hartlepool and Stockton-on-Tees","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heart of Essex","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heart of Essex","Declared non-disabled","110","100","35770","29290"
"Leaver CS","2022","Heart of Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heart of Essex","Unknown","50","50","[c]","[c]"
"Leaver CS","2022","Herefordshire, County of","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, County of","Declared non-disabled","40","30","[c]","[c]"
"Leaver CS","2022","Herefordshire, County of","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hertfordshire CC","Declared disabled","40","30","[c]","[c]"
"Leaver CS","2022","Hertfordshire CC","Declared non-disabled","180","170","33490","29290"
"Leaver CS","2022","Hertfordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hertfordshire CC","Unknown","80","80","34990","32960"
"Leaver CS","2022","Hounslow and Richmond upon Thames","Declared disabled","30","30","[c]","[c]"
"Leaver CS","2022","Hounslow and Richmond upon Thames","Declared non-disabled","170","160","30210","29080"
"Leaver CS","2022","Hounslow and Richmond upon Thames","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hounslow and Richmond upon Thames","Unknown","90","80","32470","27750"
"Leaver CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Declared non-disabled","40","30","[c]","[c]"
"Leaver CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Declared non-disabled","80","70","28180","26720"
"Leaver CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Isle of Anglesey","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Isle of Anglesey","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Isle of Anglesey","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Isle of Anglesey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Isle of Wight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Isle of Wight","Declared non-disabled","60","60","[c]","[c]"
"Leaver CS","2022","Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kensington & Chelsea and Hammersmith & Fulham","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kensington & Chelsea and Hammersmith & Fulham","Declared non-disabled","80","80","[c]","[c]"
"Leaver CS","2022","Kensington & Chelsea and Hammersmith & Fulham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kensington & Chelsea and Hammersmith & Fulham","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","Kent Thames Gateway","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent Thames Gateway","Declared non-disabled","110","100","[c]","[c]"
"Leaver CS","2022","Kent Thames Gateway","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent Thames Gateway","Unknown","50","40","[c]","[c]"
"Leaver CS","2022","Kingston upon Hull, City of","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kingston upon Hull, City of","Declared non-disabled","100","90","26530","27130"
"Leaver CS","2022","Kingston upon Hull, City of","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lambeth","Declared disabled","70","70","39150","32330"
"Leaver CS","2022","Lambeth","Declared non-disabled","600","560","41770","36330"
"Leaver CS","2022","Lambeth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lambeth","Unknown","180","170","49800","40170"
"Leaver CS","2022","Lancaster and Wyre","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancaster and Wyre","Declared non-disabled","70","60","[c]","[c]"
"Leaver CS","2022","Lancaster and Wyre","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leeds","Declared disabled","110","90","28060","25140"
"Leaver CS","2022","Leeds","Declared non-disabled","710","620","32070","27570"
"Leaver CS","2022","Leeds","Undeclared","60","50","[c]","[c]"
"Leaver CS","2022","Leeds","Unknown","440","320","34380","28310"
"Leaver CS","2022","Leicester","Declared disabled","40","40","[c]","[c]"
"Leaver CS","2022","Leicester","Declared non-disabled","180","160","25960","21260"
"Leaver CS","2022","Leicester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicester","Unknown","130","110","[c]","[c]"
"Leaver CS","2022","Leicestershire CC and Rutland","Declared disabled","30","30","[c]","[c]"
"Leaver CS","2022","Leicestershire CC and Rutland","Declared non-disabled","170","160","35680","27570"
"Leaver CS","2022","Leicestershire CC and Rutland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire CC and Rutland","Unknown","70","60","[c]","[c]"
"Leaver CS","2022","Lewisham and Southwark","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lewisham and Southwark","Declared non-disabled","240","220","44010","40070"
"Leaver CS","2022","Lewisham and Southwark","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lewisham and Southwark","Unknown","70","70","47500","41030"
"Leaver CS","2022","Lincolnshire CC","Declared disabled","40","40","[c]","[c]"
"Leaver CS","2022","Lincolnshire CC","Declared non-disabled","200","190","28780","27150"
"Leaver CS","2022","Lincolnshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire CC","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","Lisburn and Castlereagh","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lisburn and Castlereagh","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lisburn and Castlereagh","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lisburn and Castlereagh","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Liverpool","Declared disabled","90","70","26870","25240"
"Leaver CS","2022","Liverpool","Declared non-disabled","460","390","27590","24890"
"Leaver CS","2022","Liverpool","Undeclared","30","30","[c]","[c]"
"Leaver CS","2022","Liverpool","Unknown","140","130","33310","27570"
"Leaver CS","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Luton","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Luton","Declared non-disabled","50","40","[c]","[c]"
"Leaver CS","2022","Luton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Luton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Manchester","Declared disabled","70","60","31550","27570"
"Leaver CS","2022","Manchester","Declared non-disabled","410","380","35350","27570"
"Leaver CS","2022","Manchester","Undeclared","30","20","[c]","[c]"
"Leaver CS","2022","Manchester","Unknown","190","180","33550","27570"
"Leaver CS","2022","Medway","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medway","Declared non-disabled","110","100","[c]","[c]"
"Leaver CS","2022","Medway","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medway","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","Merton, Kingston upon Thames and Sutton","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merton, Kingston upon Thames and Sutton","Declared non-disabled","60","50","31050","31060"
"Leaver CS","2022","Merton, Kingston upon Thames and Sutton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merton, Kingston upon Thames and Sutton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid and East Antrim","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid and East Antrim","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Kent","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Kent","Declared non-disabled","90","80","[c]","[c]"
"Leaver CS","2022","Mid Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","Declared disabled","50","40","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","Declared non-disabled","240","200","26600","22080"
"Leaver CS","2022","Mid Lancashire","Undeclared","30","30","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","Unknown","90","80","[c]","[c]"
"Leaver CS","2022","Milton Keynes","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Milton Keynes","Declared non-disabled","190","180","34460","27570"
"Leaver CS","2022","Milton Keynes","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Milton Keynes","Unknown","60","50","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","Declared disabled","40","40","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","Declared non-disabled","180","160","31140","27570"
"Leaver CS","2022","Monmouthshire and Newport","Undeclared","60","50","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","Unknown","120","110","28180","23860"
"Leaver CS","2022","Na h-Eileanan Siar","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Na h-Eileanan Siar","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Na h-Eileanan Siar","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Na h-Eileanan Siar","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Newry, Mourne and Down","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Newry, Mourne and Down","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Newry, Mourne and Down","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and North East Lincolnshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and North East Lincolnshire","Declared non-disabled","40","40","[c]","[c]"
"Leaver CS","2022","North and North East Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and North East Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and West Norfolk","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and West Norfolk","Declared non-disabled","60","60","[c]","[c]"
"Leaver CS","2022","North and West Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and West Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Hampshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Hampshire","Declared non-disabled","50","50","29070","27570"
"Leaver CS","2022","North Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
