"Status","Year","Sex","Organisation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Male","HM Courts and Tribunals Service","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Courts and Tribunals Service","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Courts and Tribunals Service","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Courts and Tribunals Service","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Courts and Tribunals Service","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Courts and Tribunals Service","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Courts and Tribunals Service","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Courts and Tribunals Service","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Courts and Tribunals Service","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Courts and Tribunals Service","Inner London - West","40","40","[c]","[c]"
"Leaver Dept.","2021","Male","HM Courts and Tribunals Service","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Courts and Tribunals Service","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Courts and Tribunals Service","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Courts and Tribunals Service","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Courts and Tribunals Service","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Courts and Tribunals Service","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Courts and Tribunals Service","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Courts and Tribunals Service","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Courts and Tribunals Service","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Courts and Tribunals Service","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Courts and Tribunals Service","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Courts and Tribunals Service","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Courts and Tribunals Service","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Courts and Tribunals Service","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Courts and Tribunals Service","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Courts and Tribunals Service","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Courts and Tribunals Service","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Courts and Tribunals Service","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Prison and Probation Service","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Prison and Probation Service","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Prison and Probation Service","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Prison and Probation Service","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Prison and Probation Service","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Prison and Probation Service","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Prison and Probation Service","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Prison and Probation Service","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Prison and Probation Service","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Prison and Probation Service","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Prison and Probation Service","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Prison and Probation Service","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Prison and Probation Service","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Prison and Probation Service","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Prison and Probation Service","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Prison and Probation Service","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Prison and Probation Service","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Prison and Probation Service","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Prison and Probation Service","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Prison and Probation Service","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Prison and Probation Service","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Prison and Probation Service","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Prison and Probation Service","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Prison and Probation Service","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Prison and Probation Service","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Prison and Probation Service","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Prison and Probation Service","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Prison and Probation Service","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Prison and Probation Service","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Revenue and Customs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Revenue and Customs (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Revenue and Customs (excl. agencies)","East Wales","50","50","[c]","[c]"
"Leaver Dept.","2021","Male","HM Revenue and Customs (excl. agencies)","Eastern Scotland","40","40","[c]","[c]"
"Leaver Dept.","2021","Male","HM Revenue and Customs (excl. agencies)","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Revenue and Customs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Revenue and Customs (excl. agencies)","Greater Manchester","90","90","[c]","[c]"
"Leaver Dept.","2021","Male","HM Revenue and Customs (excl. agencies)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Revenue and Customs (excl. agencies)","Inner London - East","40","30","[c]","[c]"
"Leaver Dept.","2021","Male","HM Revenue and Customs (excl. agencies)","Inner London - West","110","110","[c]","[c]"
"Leaver Dept.","2021","Male","HM Revenue and Customs (excl. agencies)","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Revenue and Customs (excl. agencies)","Lancashire","50","50","[c]","[c]"
"Leaver Dept.","2021","Male","HM Revenue and Customs (excl. agencies)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Revenue and Customs (excl. agencies)","Merseyside","40","40","[c]","[c]"
"Leaver Dept.","2021","Male","HM Revenue and Customs (excl. agencies)","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Revenue and Customs (excl. agencies)","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Revenue and Customs (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Revenue and Customs (excl. agencies)","Northumberland and Tyne and Wear","60","60","[c]","[c]"
"Leaver Dept.","2021","Male","HM Revenue and Customs (excl. agencies)","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Revenue and Customs (excl. agencies)","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Revenue and Customs (excl. agencies)","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Revenue and Customs (excl. agencies)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Revenue and Customs (excl. agencies)","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Revenue and Customs (excl. agencies)","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Revenue and Customs (excl. agencies)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Revenue and Customs (excl. agencies)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Revenue and Customs (excl. agencies)","West Central Scotland","40","40","[c]","[c]"
"Leaver Dept.","2021","Male","HM Revenue and Customs (excl. agencies)","West Midlands","40","40","[c]","[c]"
"Leaver Dept.","2021","Male","HM Revenue and Customs (excl. agencies)","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Revenue and Customs (excl. agencies)","West Yorkshire","50","50","[c]","[c]"
"Leaver Dept.","2021","Male","HM Treasury (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Treasury (excl. agencies)","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Treasury (excl. agencies)","Inner London - West","60","60","[c]","[c]"
"Leaver Dept.","2021","Male","Home Office (incl. agencies)","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Home Office (incl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Home Office (incl. agencies)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Home Office (incl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Home Office (incl. agencies)","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Home Office (incl. agencies)","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Home Office (incl. agencies)","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Home Office (incl. agencies)","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Home Office (incl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Home Office (incl. agencies)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Home Office (incl. agencies)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Home Office (incl. agencies)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Home Office (incl. agencies)","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Home Office (incl. agencies)","Inner London - West","140","140","44980","40640"
"Leaver Dept.","2021","Male","Home Office (incl. agencies)","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Home Office (incl. agencies)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Home Office (incl. agencies)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Home Office (incl. agencies)","Merseyside","60","50","25110","24310"
"Leaver Dept.","2021","Male","Home Office (incl. agencies)","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Home Office (incl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Home Office (incl. agencies)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Home Office (incl. agencies)","Outer London - South","60","60","40360","34260"
"Leaver Dept.","2021","Male","Home Office (incl. agencies)","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Home Office (incl. agencies)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Home Office (incl. agencies)","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Home Office (incl. agencies)","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Home Office (incl. agencies)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Home Office (incl. agencies)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Home Office (incl. agencies)","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Home Office (incl. agencies)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Home Office (incl. agencies)","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Home Office (incl. agencies)","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Insolvency Service","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Insolvency Service","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Insolvency Service","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Insolvency Service","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Insolvency Service","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Insolvency Service","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Insolvency Service","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Insolvency Service","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Insolvency Service","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Insolvency Service","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Insolvency Service","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Insolvency Service","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Insolvency Service","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Insolvency Service","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Institute for Apprenticeships and Technical Education","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Institute for Apprenticeships and Technical Education","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Legal Aid Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Legal Aid Agency","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Legal Aid Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Legal Aid Agency","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Legal Aid Agency","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Legal Aid Agency","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Legal Aid Agency","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Legal Aid Agency","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Legal Aid Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Maritime and Coastguard Agency","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Maritime and Coastguard Agency","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Maritime and Coastguard Agency","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Maritime and Coastguard Agency","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Maritime and Coastguard Agency","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Maritime and Coastguard Agency","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Maritime and Coastguard Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Medicines and Healthcare Products Regulatory Agency","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Met Office","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Met Office","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Met Office","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Defence (excl. agencies)","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Defence (excl. agencies)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Defence (excl. agencies)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Defence (excl. agencies)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Defence (excl. agencies)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Defence (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Defence (excl. agencies)","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Defence (excl. agencies)","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Defence (excl. agencies)","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Defence (excl. agencies)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Defence (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Defence (excl. agencies)","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Defence (excl. agencies)","Inner London - West","70","70","49710","45200"
"Leaver Dept.","2021","Male","Ministry of Defence (excl. agencies)","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Defence (excl. agencies)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Defence (excl. agencies)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Defence (excl. agencies)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Defence (excl. agencies)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Defence (excl. agencies)","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Defence (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Defence (excl. agencies)","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Defence (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Defence (excl. agencies)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Defence (excl. agencies)","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Defence (excl. agencies)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Defence (excl. agencies)","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Defence (excl. agencies)","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Housing, Communities and Local Government (excl. agencies)","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Housing, Communities and Local Government (excl. agencies)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Housing, Communities and Local Government (excl. agencies)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Housing, Communities and Local Government (excl. agencies)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Housing, Communities and Local Government (excl. agencies)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Housing, Communities and Local Government (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Housing, Communities and Local Government (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Housing, Communities and Local Government (excl. agencies)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Housing, Communities and Local Government (excl. agencies)","Inner London - West","150","150","39700","33210"
"Leaver Dept.","2021","Male","Ministry of Housing, Communities and Local Government (excl. agencies)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Housing, Communities and Local Government (excl. agencies)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Housing, Communities and Local Government (excl. agencies)","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Housing, Communities and Local Government (excl. agencies)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Housing, Communities and Local Government (excl. agencies)","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Justice (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Justice (excl. agencies)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Justice (excl. agencies)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Justice (excl. agencies)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Justice (excl. agencies)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Justice (excl. agencies)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Justice (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Justice (excl. agencies)","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Justice (excl. agencies)","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Justice (excl. agencies)","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Justice (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Justice (excl. agencies)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Justice (excl. agencies)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Justice (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Justice (excl. agencies)","Inner London - East","40","40","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Justice (excl. agencies)","Inner London - West","80","80","46030","41000"
"Leaver Dept.","2021","Male","Ministry of Justice (excl. agencies)","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Justice (excl. agencies)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Justice (excl. agencies)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Justice (excl. agencies)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Justice (excl. agencies)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Justice (excl. agencies)","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Justice (excl. agencies)","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Justice (excl. agencies)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Justice (excl. agencies)","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Justice (excl. agencies)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Justice (excl. agencies)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Justice (excl. agencies)","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Justice (excl. agencies)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Justice (excl. agencies)","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Justice (excl. agencies)","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","National Crime Agency","Cheshire","[c]","[c]","[c]","[c]"
