"Status","Year","Region_ITL2","Ethnicity","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","West Wales and The Valleys","White","Wales","510","430","29170","24920"
"Leaver CS","2022","West Yorkshire","Asian","Yorkshire and The Humber","160","150","27730","27570"
"Leaver CS","2022","West Yorkshire","Black","Yorkshire and The Humber","40","40","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Mixed","Yorkshire and The Humber","30","30","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Other ethnicity","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Undeclared","Yorkshire and The Humber","80","70","28700","27570"
"Leaver CS","2022","West Yorkshire","Unknown","Yorkshire and The Humber","480","380","31070","26110"
"Leaver CS","2022","West Yorkshire","White","Yorkshire and The Humber","1110","930","31260","27570"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Asian","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Black","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Chinese","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Mixed","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Other ethnicity","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Undeclared","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","White","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Asian","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Black","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Chinese","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Mixed","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Other ethnicity","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","White","South East (England)","40","40","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Asian","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Black","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Chinese","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Mixed","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","White","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Asian","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Black","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Chinese","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Mixed","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","White","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Asian","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Black","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Chinese","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Mixed","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Unknown","North West (England)","40","30","[c]","[c]"
"Leaver Dept.","2021","Cumbria","White","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Asian","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Black","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Chinese","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Mixed","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Other ethnicity","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Unknown","East Midlands (England)","60","60","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","White","East Midlands (England)","100","90","28330","24000"
"Leaver Dept.","2021","Devon","Asian","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Black","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Chinese","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Mixed","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","White","South West (England)","60","50","27560","24170"
"Leaver Dept.","2021","Dorset and Somerset","Asian","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Black","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Chinese","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Mixed","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","White","South West (England)","40","30","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Asian","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Black","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Chinese","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Mixed","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Other ethnicity","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","White","East of England","70","70","[c]","[c]"
"Leaver Dept.","2021","East Wales","Asian","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Black","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Chinese","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Mixed","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Other ethnicity","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Undeclared","Wales","40","40","[c]","[c]"
"Leaver Dept.","2021","East Wales","Unknown","Wales","70","70","[c]","[c]"
"Leaver Dept.","2021","East Wales","White","Wales","270","260","33480","29570"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Asian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Black","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Chinese","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Mixed","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Other ethnicity","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","White","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Asian","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Black","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Chinese","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Mixed","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Unknown","Scotland","60","60","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","White","Scotland","130","130","32400","27570"
"Leaver Dept.","2021","Essex","Asian","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Black","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Chinese","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Mixed","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Other ethnicity","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Undeclared","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","White","East of England","40","40","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Asian","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Black","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Chinese","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Mixed","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","South West (England)","40","40","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","South West (England)","120","120","37880","35900"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","White","South West (England)","460","450","35340","32290"
"Leaver Dept.","2021","Greater Manchester","Asian","North West (England)","60","60","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Black","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Chinese","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Mixed","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Unknown","North West (England)","110","100","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","White","North West (England)","250","240","30960","27570"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Asian","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Black","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Chinese","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Mixed","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Other ethnicity","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","White","South East (England)","130","120","35650","29540"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Asian","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Black","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Chinese","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Mixed","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Other ethnicity","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","White","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Asian","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Black","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Chinese","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Mixed","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","White","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Asian","London","70","60","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Black","London","40","40","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Chinese","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Mixed","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Other ethnicity","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Undeclared","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Unknown","London","80","80","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","White","London","240","240","47880","43790"
"Leaver Dept.","2021","Inner London - West","Asian","London","400","380","40320","35070"
"Leaver Dept.","2021","Inner London - West","Black","London","220","210","37740","34700"
"Leaver Dept.","2021","Inner London - West","Chinese","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Mixed","London","170","160","42780","36800"
"Leaver Dept.","2021","Inner London - West","Other ethnicity","London","40","40","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Undeclared","London","150","140","44050","40050"
"Leaver Dept.","2021","Inner London - West","Unknown","London","1320","1120","43170","38750"
"Leaver Dept.","2021","Inner London - West","White","London","2150","2000","47320","42460"
"Leaver Dept.","2021","Kent","Asian","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Black","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Chinese","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Mixed","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Other ethnicity","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","White","South East (England)","60","60","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Asian","North West (England)","40","30","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Black","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Chinese","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Mixed","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Unknown","North West (England)","40","40","[c]","[c]"
"Leaver Dept.","2021","Lancashire","White","North West (England)","110","100","32740","27570"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Asian","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Black","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Chinese","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Mixed","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Other ethnicity","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","White","East Midlands (England)","30","30","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Asian","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Black","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Chinese","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Mixed","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Other ethnicity","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","White","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Asian","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Black","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Chinese","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Mixed","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Unknown","North West (England)","60","60","[c]","[c]"
"Leaver Dept.","2021","Merseyside","White","North West (England)","270","250","29280","24890"
"Leaver Dept.","2021","North Eastern Scotland","Asian","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","Black","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","Chinese","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","Mixed","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","White","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Asian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Black","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Chinese","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Mixed","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Other ethnicity","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Unknown","Yorkshire and The Humber","60","60","34430","33300"
"Leaver Dept.","2021","North Yorkshire","White","Yorkshire and The Humber","40","40","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Chinese","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","White","Northern Ireland","40","40","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Asian","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Black","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Chinese","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Mixed","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Other ethnicity","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Unknown","North East (England)","110","100","30740","29380"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","White","North East (England)","310","300","27130","24890"
"Leaver Dept.","2021","Outer London - East and North East","Asian","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Black","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Chinese","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Mixed","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Other ethnicity","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Undeclared","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","White","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Asian","London","40","40","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Black","London","40","40","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Chinese","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Mixed","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Other ethnicity","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Undeclared","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Unknown","London","40","40","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","White","London","100","100","43100","36870"
"Leaver Dept.","2021","Outer London - West and North West","Asian","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Black","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Chinese","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Mixed","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Other ethnicity","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Undeclared","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","White","London","40","40","[c]","[c]"
"Leaver Dept.","2021","Overseas","Asian","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Black","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Chinese","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Mixed","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Unknown","Overseas","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","White","Overseas","60","40","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Asian","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Black","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Chinese","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Mixed","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Other ethnicity","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","White","West Midlands (England)","60","60","26520","21170"
"Leaver Dept.","2021","South Yorkshire","Asian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Black","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Chinese","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Mixed","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Other ethnicity","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
