"Status","Year","Region_ITL3","Region_ITL2","Disability","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Central Valleys","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire East","Cheshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire East","Cheshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire East","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire West and Chester","Cheshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire West and Chester","Cheshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire West and Chester","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chorley and West Lancashire","Lancashire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chorley and West Lancashire","Lancashire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chorley and West Lancashire","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chorley and West Lancashire","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","City of Edinburgh","Eastern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","City of Edinburgh","Eastern Scotland","Declared non-disabled","50","50","[c]","[c]"
"Leaver Dept.","2021","City of Edinburgh","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","City of Edinburgh","Eastern Scotland","Unknown","60","60","[c]","[c]"
"Leaver Dept.","2021","Clackmannanshire and Fife","Eastern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Clackmannanshire and Fife","Eastern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Conwy and Denbighshire","West Wales and The Valleys","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Conwy and Denbighshire","West Wales and The Valleys","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Coventry","West Midlands","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Coventry","West Midlands","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Coventry","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Coventry","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Croydon","Outer London - South","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Croydon","Outer London - South","Declared non-disabled","160","150","38810","33960"
"Leaver Dept.","2021","Croydon","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Croydon","Outer London - South","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","Darlington","Tees Valley and Durham","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Darlington","Tees Valley and Durham","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Darlington","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derby","Derbyshire and Nottinghamshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derby","Derbyshire and Nottinghamshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derby","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon CC","Devon","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon CC","Devon","Declared non-disabled","30","30","[c]","[c]"
"Leaver Dept.","2021","Devon CC","Devon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon CC","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset CC","Dorset and Somerset","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset CC","Dorset and Somerset","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset CC","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dudley","West Midlands","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dudley","West Midlands","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dudley","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dumfries and Galloway","Southern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dumfries and Galloway","Southern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Durham CC","Tees Valley and Durham","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Durham CC","Tees Valley and Durham","Declared non-disabled","80","70","[c]","[c]"
"Leaver Dept.","2021","Durham CC","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Durham CC","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ealing","Outer London - West and North West","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ealing","Outer London - West and North West","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ealing","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ealing","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Ayrshire and North Ayrshire mainland","Southern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Ayrshire and North Ayrshire mainland","Southern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Cumbria","Cumbria","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Cumbria","Cumbria","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Cumbria","Cumbria","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2021","East Derbyshire","Derbyshire and Nottinghamshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Derbyshire","Derbyshire and Nottinghamshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","West Central Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","West Central Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Kent","Kent","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Kent","Kent","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Kent","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lancashire","Lancashire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lancashire","Lancashire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lancashire","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lothian and Midlothian","Eastern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lothian and Midlothian","Eastern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Merseyside","Merseyside","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Merseyside","Merseyside","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Merseyside","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Surrey","Surrey, East and West Sussex","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Surrey","Surrey, East and West Sussex","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Surrey","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Surrey","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Sussex CC","Surrey, East and West Sussex","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Sussex CC","Surrey, East and West Sussex","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Sussex CC","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Enfield","Outer London - East and North East","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Enfield","Outer London - East and North East","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Haven Gateway","Essex","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Haven Gateway","Essex","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Haven Gateway","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Thames Gateway","Essex","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Thames Gateway","Essex","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Thames Gateway","Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Falkirk","Eastern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Falkirk","Eastern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","East Wales","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","East Wales","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Glasgow City","West Central Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Glasgow City","West Central Scotland","Declared non-disabled","170","160","28240","26890"
"Leaver Dept.","2021","Glasgow City","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Glasgow City","West Central Scotland","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North East","Greater Manchester","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North East","Greater Manchester","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North East","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North West","Greater Manchester","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North West","Greater Manchester","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North West","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South East","Greater Manchester","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South East","Greater Manchester","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South East","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South East","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South West","Greater Manchester","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South West","Greater Manchester","Declared non-disabled","100","100","28830","26610"
"Leaver Dept.","2021","Greater Manchester South West","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South West","Greater Manchester","Unknown","60","60","[c]","[c]"
"Leaver Dept.","2021","Gwent Valleys","West Wales and The Valleys","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwent Valleys","West Wales and The Valleys","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwent Valleys","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwent Valleys","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwynedd","West Wales and The Valleys","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwynedd","West Wales and The Valleys","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwynedd","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwynedd","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hackney and Newham","Inner London - East","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hackney and Newham","Inner London - East","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hackney and Newham","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Haringey and Islington","Inner London - East","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Haringey and Islington","Inner London - East","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Haringey and Islington","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Haringey and Islington","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Harrow and Hillingdon","Outer London - West and North West","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Harrow and Hillingdon","Outer London - West and North West","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Harrow and Hillingdon","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Harrow and Hillingdon","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hartlepool and Stockton-on-Tees","Tees Valley and Durham","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hartlepool and Stockton-on-Tees","Tees Valley and Durham","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hartlepool and Stockton-on-Tees","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heart of Essex","Essex","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heart of Essex","Essex","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heart of Essex","Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, County of","Herefordshire, Worcestershire and Warwickshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, County of","Herefordshire, Worcestershire and Warwickshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hertfordshire","Bedfordshire and Hertfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hertfordshire","Bedfordshire and Hertfordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hertfordshire","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hertfordshire","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hounslow and Richmond upon Thames","Outer London - West and North West","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hounslow and Richmond upon Thames","Outer London - West and North West","Declared non-disabled","30","30","[c]","[c]"
"Leaver Dept.","2021","Hounslow and Richmond upon Thames","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hounslow and Richmond upon Thames","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverclyde, East Renfrewshire and Renfrewshire","West Central Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverclyde, East Renfrewshire and Renfrewshire","West Central Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Highlands and Islands","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Highlands and Islands","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Isle of Anglesey","West Wales and The Valleys","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Isle of Anglesey","West Wales and The Valleys","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Isle of Wight","Hampshire and Isle of Wight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Isle of Wight","Hampshire and Isle of Wight","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kensington & Chelsea and Hammersmith & Fulham","Inner London - West","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kensington & Chelsea and Hammersmith & Fulham","Inner London - West","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kensington & Chelsea and Hammersmith & Fulham","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kensington & Chelsea and Hammersmith & Fulham","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent Thames Gateway","Kent","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent Thames Gateway","Kent","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent Thames Gateway","Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lambeth","Inner London - East","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lambeth","Inner London - East","Declared non-disabled","50","50","[c]","[c]"
"Leaver Dept.","2021","Lambeth","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lambeth","Inner London - East","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2021","Lancaster and Wyre","Lancashire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancaster and Wyre","Lancashire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancaster and Wyre","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancaster and Wyre","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leeds","West Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leeds","West Yorkshire","Declared non-disabled","150","140","34070","30990"
"Leaver Dept.","2021","Leeds","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leeds","West Yorkshire","Unknown","90","60","[c]","[c]"
"Leaver Dept.","2021","Leicester","Leicestershire, Rutland and Northamptonshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicester","Leicestershire, Rutland and Northamptonshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicester","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicester","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire CC and Rutland","Leicestershire, Rutland and Northamptonshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire CC and Rutland","Leicestershire, Rutland and Northamptonshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire CC and Rutland","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire CC and Rutland","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","Inner London - East","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","Inner London - East","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Lincolnshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Lincolnshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lisburn and Castlereagh","Northern Ireland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lisburn and Castlereagh","Northern Ireland","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lisburn and Castlereagh","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","Merseyside","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","Merseyside","Declared non-disabled","140","130","28050","24310"
"Leaver Dept.","2021","Liverpool","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","Merseyside","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Highlands and Islands","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Highlands and Islands","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Luton","Bedfordshire and Hertfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Luton","Bedfordshire and Hertfordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Luton","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","Greater Manchester","Declared disabled","30","30","[c]","[c]"
"Leaver Dept.","2021","Manchester","Greater Manchester","Declared non-disabled","110","110","32700","27570"
"Leaver Dept.","2021","Manchester","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","Greater Manchester","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2021","Medway","Kent","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medway","Kent","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medway","Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medway","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merton, Kingston upon Thames and Sutton","Outer London - South","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merton, Kingston upon Thames and Sutton","Outer London - South","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merton, Kingston upon Thames and Sutton","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merton, Kingston upon Thames and Sutton","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Kent","Kent","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Kent","Kent","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Kent","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","Lancashire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","Lancashire","Declared non-disabled","60","60","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","Lancashire","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","Berkshire, Buckinghamshire and Oxfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","Berkshire, Buckinghamshire and Oxfordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","East Wales","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","East Wales","Declared non-disabled","70","60","36070","31430"
"Leaver Dept.","2021","Monmouthshire and Newport","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","East Wales","Unknown","60","60","[c]","[c]"
"Leaver Dept.","2021","Na h-Eileanan Siar","Highlands and Islands","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Na h-Eileanan Siar","Highlands and Islands","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Newry, Mourne and Down","Northern Ireland","Declared disabled","[c]","[c]","[c]","[c]"
