"Status","Year","Profession_of_post","Sex","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Legal","Male","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Male","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Male","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Male","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Male","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Male","Inner London - West","90","90","57200","54700"
"Leaver CS","2022","Legal","Male","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Male","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Male","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Male","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Male","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Male","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Male","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Male","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Male","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Male","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Male","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Male","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Male","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Male","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Male","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Male","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Male","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Male","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Female","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Female","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Female","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Female","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Female","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Female","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Female","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Female","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Female","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Female","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Female","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Female","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Female","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Female","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Female","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Female","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Female","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Female","Inner London - East","50","40","[c]","[c]"
"Leaver CS","2022","Medicine","Female","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Female","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Female","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Female","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Female","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Female","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Female","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Female","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Female","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Female","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Female","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Female","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Female","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Female","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Female","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Female","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Male","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Male","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Male","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Male","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Male","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Male","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Male","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Male","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Male","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Male","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Male","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Male","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Male","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Male","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Male","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Male","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Male","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Male","Inner London - East","40","30","[c]","[c]"
"Leaver CS","2022","Medicine","Male","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Male","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Male","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Male","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Male","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Male","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Male","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Male","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Male","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Male","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Male","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Male","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Male","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Male","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Female","Bedfordshire and Hertfordshire","210","190","26770","27570"
"Leaver CS","2022","Operational Delivery","Female","Berkshire, Buckinghamshire and Oxfordshire","340","310","27000","27570"
"Leaver CS","2022","Operational Delivery","Female","Cheshire","130","120","28130","27570"
"Leaver CS","2022","Operational Delivery","Female","Cornwall and Isles of Scilly","70","60","23730","21260"
"Leaver CS","2022","Operational Delivery","Female","Cumbria","90","70","25670","22410"
"Leaver CS","2022","Operational Delivery","Female","Derbyshire and Nottinghamshire","360","320","25530","25860"
"Leaver CS","2022","Operational Delivery","Female","Devon","220","180","25100","22010"
"Leaver CS","2022","Operational Delivery","Female","Dorset and Somerset","140","120","26200","27220"
"Leaver CS","2022","Operational Delivery","Female","East Anglia","450","390","27760","25310"
"Leaver CS","2022","Operational Delivery","Female","East Wales","370","320","25580","21830"
"Leaver CS","2022","Operational Delivery","Female","East Yorkshire and Northern Lincolnshire","150","130","25560","26780"
"Leaver CS","2022","Operational Delivery","Female","Eastern Scotland","270","230","25450","23130"
"Leaver CS","2022","Operational Delivery","Female","Essex","220","200","27790","29290"
"Leaver CS","2022","Operational Delivery","Female","Gloucestershire, Wiltshire and Bath/Bristol area","470","410","27130","26380"
"Leaver CS","2022","Operational Delivery","Female","Greater Manchester","440","390","26490","24250"
"Leaver CS","2022","Operational Delivery","Female","Hampshire and Isle of Wight","350","280","24860","23050"
"Leaver CS","2022","Operational Delivery","Female","Herefordshire, Worcestershire and Warwickshire","150","130","25230","27570"
"Leaver CS","2022","Operational Delivery","Female","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Female","Inner London - East","800","740","37290","31060"
"Leaver CS","2022","Operational Delivery","Female","Inner London - West","700","640","37380","31060"
"Leaver CS","2022","Operational Delivery","Female","Kent","320","290","27590","27370"
"Leaver CS","2022","Operational Delivery","Female","Lancashire","420","350","24220","21260"
"Leaver CS","2022","Operational Delivery","Female","Leicestershire, Rutland and Northamptonshire","320","290","24000","21260"
"Leaver CS","2022","Operational Delivery","Female","Lincolnshire","70","60","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Female","Merseyside","480","390","25970","24880"
"Leaver CS","2022","Operational Delivery","Female","North Eastern Scotland","30","30","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Female","North Yorkshire","80","70","26440","27570"
"Leaver CS","2022","Operational Delivery","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Female","Northumberland, and Tyne and Wear","440","370","26820","21260"
"Leaver CS","2022","Operational Delivery","Female","Outer London - East and North East","190","170","28530","31060"
"Leaver CS","2022","Operational Delivery","Female","Outer London - South","250","220","29480","28730"
"Leaver CS","2022","Operational Delivery","Female","Outer London - West and North West","360","320","29980","30980"
"Leaver CS","2022","Operational Delivery","Female","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Female","Shropshire and Staffordshire","290","250","24830","23970"
"Leaver CS","2022","Operational Delivery","Female","South Yorkshire","250","210","26840","25480"
"Leaver CS","2022","Operational Delivery","Female","Southern Scotland","90","70","25790","26840"
"Leaver CS","2022","Operational Delivery","Female","Surrey, East and West Sussex","390","350","26700","27570"
"Leaver CS","2022","Operational Delivery","Female","Tees Valley and Durham","290","240","25650","22010"
"Leaver CS","2022","Operational Delivery","Female","Unknown","350","270","21980","21840"
"Leaver CS","2022","Operational Delivery","Female","West Central Scotland","260","210","24970","22480"
"Leaver CS","2022","Operational Delivery","Female","West Midlands","530","450","29000","26360"
"Leaver CS","2022","Operational Delivery","Female","West Wales and The Valleys","250","200","24310","21300"
"Leaver CS","2022","Operational Delivery","Female","West Yorkshire","500","440","26260","26090"
"Leaver CS","2022","Operational Delivery","Male","Bedfordshire and Hertfordshire","200","190","30610","29290"
"Leaver CS","2022","Operational Delivery","Male","Berkshire, Buckinghamshire and Oxfordshire","320","310","28560","27570"
"Leaver CS","2022","Operational Delivery","Male","Cheshire","130","120","33260","27570"
"Leaver CS","2022","Operational Delivery","Male","Cornwall and Isles of Scilly","30","30","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Male","Cumbria","50","40","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Male","Derbyshire and Nottinghamshire","260","240","26320","25060"
"Leaver CS","2022","Operational Delivery","Male","Devon","180","160","26630","24030"
"Leaver CS","2022","Operational Delivery","Male","Dorset and Somerset","130","120","28630","26830"
"Leaver CS","2022","Operational Delivery","Male","East Anglia","460","430","28330","27570"
"Leaver CS","2022","Operational Delivery","Male","East Wales","340","320","28190","24250"
"Leaver CS","2022","Operational Delivery","Male","East Yorkshire and Northern Lincolnshire","180","170","27770","26780"
"Leaver CS","2022","Operational Delivery","Male","Eastern Scotland","240","210","28740","27570"
"Leaver CS","2022","Operational Delivery","Male","Essex","180","160","28990","27370"
"Leaver CS","2022","Operational Delivery","Male","Gloucestershire, Wiltshire and Bath/Bristol area","270","260","29010","27130"
"Leaver CS","2022","Operational Delivery","Male","Greater Manchester","350","310","26050","25240"
"Leaver CS","2022","Operational Delivery","Male","Hampshire and Isle of Wight","360","300","26420","23470"
"Leaver CS","2022","Operational Delivery","Male","Herefordshire, Worcestershire and Warwickshire","160","150","25940","27570"
"Leaver CS","2022","Operational Delivery","Male","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Male","Inner London - East","470","450","38210","31060"
"Leaver CS","2022","Operational Delivery","Male","Inner London - West","500","480","40610","32790"
"Leaver CS","2022","Operational Delivery","Male","Kent","310","290","29200","27370"
"Leaver CS","2022","Operational Delivery","Male","Lancashire","340","310","23360","21260"
"Leaver CS","2022","Operational Delivery","Male","Leicestershire, Rutland and Northamptonshire","240","230","24690","22600"
"Leaver CS","2022","Operational Delivery","Male","Lincolnshire","70","70","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Male","Merseyside","290","260","26000","24440"
"Leaver CS","2022","Operational Delivery","Male","North Eastern Scotland","40","40","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Male","North Yorkshire","50","40","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Male","Northern Ireland","40","40","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Male","Northumberland, and Tyne and Wear","280","260","24260","21260"
"Leaver CS","2022","Operational Delivery","Male","Outer London - East and North East","150","140","29570","31060"
"Leaver CS","2022","Operational Delivery","Male","Outer London - South","150","140","32330","30130"
"Leaver CS","2022","Operational Delivery","Male","Outer London - West and North West","260","220","30440","31060"
"Leaver CS","2022","Operational Delivery","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Male","Shropshire and Staffordshire","240","220","25480","26340"
"Leaver CS","2022","Operational Delivery","Male","South Yorkshire","210","190","27680","26160"
"Leaver CS","2022","Operational Delivery","Male","Southern Scotland","70","60","29250","27570"
"Leaver CS","2022","Operational Delivery","Male","Surrey, East and West Sussex","310","280","28300","27570"
"Leaver CS","2022","Operational Delivery","Male","Tees Valley and Durham","250","230","24720","21680"
"Leaver CS","2022","Operational Delivery","Male","Unknown","170","160","23930","21840"
"Leaver CS","2022","Operational Delivery","Male","West Central Scotland","260","230","28340","26900"
"Leaver CS","2022","Operational Delivery","Male","West Midlands","320","300","29870","26550"
"Leaver CS","2022","Operational Delivery","Male","West Wales and The Valleys","190","170","28590","27370"
"Leaver CS","2022","Operational Delivery","Male","West Yorkshire","370","350","25850","25240"
"Leaver CS","2022","Operational Research","Female","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Female","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Female","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Female","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Female","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Female","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Female","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Female","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Male","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Male","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Male","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Male","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Male","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Male","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Male","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Male","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Female","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Female","Berkshire, Buckinghamshire and Oxfordshire","80","70","25770","21380"
"Leaver CS","2022","Other","Female","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Female","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Female","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Female","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Female","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Female","Dorset and Somerset","30","30","[c]","[c]"
"Leaver CS","2022","Other","Female","East Anglia","60","50","23420","21260"
"Leaver CS","2022","Other","Female","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Female","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Female","Eastern Scotland","40","30","[c]","[c]"
"Leaver CS","2022","Other","Female","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Female","Gloucestershire, Wiltshire and Bath/Bristol area","150","140","27230","21390"
"Leaver CS","2022","Other","Female","Greater Manchester","30","30","[c]","[c]"
"Leaver CS","2022","Other","Female","Hampshire and Isle of Wight","70","60","23170","21400"
"Leaver CS","2022","Other","Female","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Female","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Female","Inner London - East","90","90","41140","33090"
"Leaver CS","2022","Other","Female","Inner London - West","140","130","34360","28320"
"Leaver CS","2022","Other","Female","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Female","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Female","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Female","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Female","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Female","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Female","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Female","Northumberland, and Tyne and Wear","30","30","[c]","[c]"
"Leaver CS","2022","Other","Female","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Female","Outer London - South","30","30","[c]","[c]"
"Leaver CS","2022","Other","Female","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Female","Overseas","40","40","[c]","[c]"
"Leaver CS","2022","Other","Female","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Female","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Female","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Female","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Female","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Female","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","Other","Female","West Central Scotland","60","50","29600","25600"
"Leaver CS","2022","Other","Female","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Female","West Wales and The Valleys","40","30","[c]","[c]"
"Leaver CS","2022","Other","Female","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Male","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Male","Berkshire, Buckinghamshire and Oxfordshire","140","130","23140","20970"
"Leaver CS","2022","Other","Male","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Male","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Male","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Male","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Male","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Male","Dorset and Somerset","40","40","[c]","[c]"
"Leaver CS","2022","Other","Male","East Anglia","50","40","[c]","[c]"
"Leaver CS","2022","Other","Male","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Male","East Yorkshire and Northern Lincolnshire","30","30","[c]","[c]"
"Leaver CS","2022","Other","Male","Eastern Scotland","60","60","34280","26900"
"Leaver CS","2022","Other","Male","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Male","Gloucestershire, Wiltshire and Bath/Bristol area","170","160","31260","29000"
"Leaver CS","2022","Other","Male","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Male","Hampshire and Isle of Wight","90","90","28330","26350"
"Leaver CS","2022","Other","Male","Herefordshire, Worcestershire and Warwickshire","30","30","[c]","[c]"
"Leaver CS","2022","Other","Male","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Male","Inner London - East","70","70","55030","51740"
"Leaver CS","2022","Other","Male","Inner London - West","80","70","38360","28440"
"Leaver CS","2022","Other","Male","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Male","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Male","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Male","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Male","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Male","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Male","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Male","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Male","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Male","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Male","Outer London - West and North West","40","30","[c]","[c]"
"Leaver CS","2022","Other","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Male","Shropshire and Staffordshire","30","30","[c]","[c]"
"Leaver CS","2022","Other","Male","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Male","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Male","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Male","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Male","Unknown","220","220","36290","33570"
"Leaver CS","2022","Other","Male","West Central Scotland","60","50","32780","26900"
"Leaver CS","2022","Other","Male","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Male","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Female","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Female","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Female","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Female","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Female","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Female","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Female","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Female","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Male","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Male","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Male","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Male","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Male","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Male","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Male","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Female","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Female","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Female","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Female","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Female","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Female","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Female","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Female","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
