"Status","Year","Parent_department","Sex","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Food Standards Agency","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Male","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Male","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Female","London","120","30","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Female","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Female","South East (England)","30","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Male","London","150","40","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Male","Scotland","40","30","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Male","South East (England)","40","30","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Female","East Midlands (England)","30","30","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Female","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Female","North East (England)","30","20","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Female","North West (England)","30","30","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Female","South West (England)","60","40","32430","30750"
"Leaver CS","2022","HM Land Registry","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Male","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Male","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Male","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Male","South West (England)","60","60","36510","33840"
"Leaver CS","2022","HM Land Registry","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Female","East Midlands (England)","200","160","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Female","East of England","40","30","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Female","London","260","230","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Female","North East (England)","550","420","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Female","North West (England)","450","370","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Female","Northern Ireland","60","50","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Female","Scotland","470","380","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Female","South East (England)","100","80","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Female","South West (England)","50","40","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Female","Wales","170","130","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Female","West Midlands (England)","170","140","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Female","Yorkshire and The Humber","250","200","24060","22040"
"Leaver CS","2022","HM Revenue and Customs","Male","East Midlands (England)","150","130","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Male","East of England","70","60","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Male","London","260","230","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Male","North East (England)","320","270","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Male","North West (England)","390","340","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Male","Northern Ireland","70","60","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Male","Scotland","330","300","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Male","South East (England)","80","70","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Male","South West (England)","50","40","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Male","Wales","150","130","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Male","West Midlands (England)","150","140","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Male","Yorkshire and The Humber","210","190","[c]","[c]"
"Leaver CS","2022","HM Treasury","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Female","London","100","100","[c]","[c]"
"Leaver CS","2022","HM Treasury","Female","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Female","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Female","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Male","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Male","London","120","120","[c]","[c]"
"Leaver CS","2022","HM Treasury","Male","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Female","East of England","50","40","25250","24890"
"Leaver CS","2022","Home Office","Female","London","440","400","36620","30120"
"Leaver CS","2022","Home Office","Female","North East (England)","50","30","[c]","[c]"
"Leaver CS","2022","Home Office","Female","North West (England)","230","180","25490","24890"
"Leaver CS","2022","Home Office","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Female","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Female","Scotland","30","20","[c]","[c]"
"Leaver CS","2022","Home Office","Female","South East (England)","60","40","27070","26160"
"Leaver CS","2022","Home Office","Female","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Female","West Midlands (England)","40","30","[c]","[c]"
"Leaver CS","2022","Home Office","Female","Yorkshire and The Humber","80","70","28960","25310"
"Leaver CS","2022","Home Office","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Male","East of England","80","70","27750","27370"
"Leaver CS","2022","Home Office","Male","London","400","360","40910","35050"
"Leaver CS","2022","Home Office","Male","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Male","North West (England)","190","160","29720","25040"
"Leaver CS","2022","Home Office","Male","Northern Ireland","30","30","[c]","[c]"
"Leaver CS","2022","Home Office","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Male","Scotland","50","40","[c]","[c]"
"Leaver CS","2022","Home Office","Male","South East (England)","120","100","30300","27370"
"Leaver CS","2022","Home Office","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Male","Yorkshire and The Humber","100","90","29280","25040"
"Leaver CS","2022","Ministry of Defence","Female","East Midlands (England)","90","90","26670","21680"
"Leaver CS","2022","Ministry of Defence","Female","East of England","160","140","28730","21830"
"Leaver CS","2022","Ministry of Defence","Female","London","100","100","35100","34000"
"Leaver CS","2022","Ministry of Defence","Female","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Female","North West (England)","60","50","26350","22330"
"Leaver CS","2022","Ministry of Defence","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Female","Overseas","40","30","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Female","Scotland","130","110","27980","23650"
"Leaver CS","2022","Ministry of Defence","Female","South East (England)","370","340","29580","24610"
"Leaver CS","2022","Ministry of Defence","Female","South West (England)","600","540","32410","28600"
"Leaver CS","2022","Ministry of Defence","Female","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Female","Wales","40","30","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Female","West Midlands (England)","80","80","29430","26350"
"Leaver CS","2022","Ministry of Defence","Female","Yorkshire and The Humber","70","60","26820","23280"
"Leaver CS","2022","Ministry of Defence","Male","East Midlands (England)","110","100","27850","26350"
"Leaver CS","2022","Ministry of Defence","Male","East of England","200","190","33630","29200"
"Leaver CS","2022","Ministry of Defence","Male","London","180","170","40800","36140"
"Leaver CS","2022","Ministry of Defence","Male","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Male","North West (England)","90","80","30570","26510"
"Leaver CS","2022","Ministry of Defence","Male","Northern Ireland","30","30","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Male","Overseas","40","40","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Male","Scotland","230","220","33390","33000"
"Leaver CS","2022","Ministry of Defence","Male","South East (England)","630","610","31500","27680"
"Leaver CS","2022","Ministry of Defence","Male","South West (England)","1170","1130","35100","33300"
"Leaver CS","2022","Ministry of Defence","Male","Unknown","230","230","36170","33570"
"Leaver CS","2022","Ministry of Defence","Male","Wales","50","40","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Male","West Midlands (England)","140","130","30710","29200"
"Leaver CS","2022","Ministry of Defence","Male","Yorkshire and The Humber","140","130","30910","29200"
"Leaver CS","2022","Ministry of Justice","Female","East Midlands (England)","490","440","21500","20450"
"Leaver CS","2022","Ministry of Justice","Female","East of England","520","460","22550","20970"
"Leaver CS","2022","Ministry of Justice","Female","London","960","910","31670","24440"
"Leaver CS","2022","Ministry of Justice","Female","North East (England)","170","150","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Female","North West (England)","510","440","24850","20970"
"Leaver CS","2022","Ministry of Justice","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Female","South East (England)","770","690","24110","20970"
"Leaver CS","2022","Ministry of Justice","Female","South West (England)","410","360","22720","20390"
"Leaver CS","2022","Ministry of Justice","Female","Unknown","180","160","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Female","Wales","250","230","21600","20440"
"Leaver CS","2022","Ministry of Justice","Female","West Midlands (England)","480","430","23460","20970"
"Leaver CS","2022","Ministry of Justice","Female","Yorkshire and The Humber","490","430","26290","20970"
"Leaver CS","2022","Ministry of Justice","Male","East Midlands (England)","410","380","23380","20970"
"Leaver CS","2022","Ministry of Justice","Male","East of England","520","490","25730","20970"
"Leaver CS","2022","Ministry of Justice","Male","London","660","640","34510","26800"
"Leaver CS","2022","Ministry of Justice","Male","North East (England)","200","180","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Male","North West (England)","470","420","26190","20970"
"Leaver CS","2022","Ministry of Justice","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Male","South East (England)","730","700","25290","20970"
"Leaver CS","2022","Ministry of Justice","Male","South West (England)","330","310","24980","20970"
"Leaver CS","2022","Ministry of Justice","Male","Unknown","50","40","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Male","Wales","260","240","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Male","West Midlands (England)","440","420","25610","20970"
"Leaver CS","2022","Ministry of Justice","Male","Yorkshire and The Humber","480","440","28170","21170"
"Leaver CS","2022","National Crime Agency","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Female","London","40","40","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Female","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Female","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Female","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Female","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Male","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Male","London","60","60","51070","46460"
"Leaver CS","2022","National Crime Agency","Male","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Male","North West (England)","40","40","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Female","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Male","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Female","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Female","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Female","North West (England)","30","30","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Female","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Male","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Male","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Male","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Female","London","70","70","47580","41470"
"Leaver CS","2022","Office of Gas and Electricity Markets","Female","Scotland","40","40","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Male","London","80","80","55080","49770"
"Leaver CS","2022","Office of Gas and Electricity Markets","Male","Scotland","40","40","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Female","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Female","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Female","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Male","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","Female","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","Male","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Female","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Male","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Female","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Female","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Female","Scotland","640","570","34450","28990"
"Leaver CS","2022","Scottish Government","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Male","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Male","Scotland","780","710","36310","33070"
"Leaver CS","2022","Scottish Government","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Female","London","40","40","[c]","[c]"
"Leaver CS","2022","The National Archives","Male","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Female","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Male","London","30","30","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Female","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Female","South East (England)","150","120","25100","20350"
"Leaver CS","2022","UK Statistics Authority","Female","Wales","80","70","29300","24240"
"Leaver CS","2022","UK Statistics Authority","Male","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Male","South East (England)","160","120","25340","20350"
"Leaver CS","2022","UK Statistics Authority","Male","Wales","130","130","31840","30130"
"Leaver CS","2022","UK Statistics Authority","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","Female","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","Male","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Female","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Female","Wales","130","110","40860","34750"
"Leaver CS","2022","Welsh Government","Male","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Male","Wales","110","110","44610","37790"
"Leaver Dept.","2021","Attorney General's Departments","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Female","London","100","90","43150","39100"
"Leaver Dept.","2021","Attorney General's Departments","Female","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Female","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Female","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Male","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Male","London","50","50","47090","50000"
"Leaver Dept.","2021","Attorney General's Departments","Male","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Female","London","370","370","44700","38320"
"Leaver Dept.","2021","Cabinet Office","Female","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Female","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Female","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Female","Unknown","350","350","34110","32000"
"Leaver Dept.","2021","Cabinet Office","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Male","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Male","London","290","290","47680","43200"
