"Status","Year","Profession_of_post","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Finance","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Essex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Female","50","40","[c]","[c]"
"Leaver CS","2022","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Inner London - East","Female","40","40","[c]","[c]"
"Leaver CS","2022","Human Resources","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Inner London - West","Female","90","70","45050","40000"
"Leaver CS","2022","Human Resources","Inner London - West","Male","40","30","[c]","[c]"
"Leaver CS","2022","Human Resources","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Kent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Kent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Outer London - South","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Outer London - South","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Essex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Kent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Kent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Essex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Kent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Kent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Outer London - South","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Outer London - South","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Outer London - South","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Outer London - South","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Inner London - West","Female","40","40","[c]","[c]"
"Leaver CS","2022","International Trade","Inner London - West","Male","50","50","[c]","[c]"
"Leaver CS","2022","International Trade","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
