"Status","Year","Region_ITL1","Ethnicity","Disability","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Scotland","Unknown","Unknown","950","870","31490","27230"
"Leaver CS","2022","Scotland","White","Declared disabled","330","280","29700","27570"
"Leaver CS","2022","Scotland","White","Declared non-disabled","1820","1590","32160","27570"
"Leaver CS","2022","Scotland","White","Undeclared","70","60","31990","27200"
"Leaver CS","2022","Scotland","White","Unknown","290","260","35860","33560"
"Leaver CS","2022","South East (England)","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Asian","Declared non-disabled","120","110","33680","29290"
"Leaver CS","2022","South East (England)","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Black","Declared non-disabled","80","70","[c]","[c]"
"Leaver CS","2022","South East (England)","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Mixed","Declared non-disabled","60","60","[c]","[c]"
"Leaver CS","2022","South East (England)","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Undeclared","Declared non-disabled","80","70","33760","29530"
"Leaver CS","2022","South East (England)","Undeclared","Undeclared","60","50","[c]","[c]"
"Leaver CS","2022","South East (England)","Undeclared","Unknown","60","50","26420","21010"
"Leaver CS","2022","South East (England)","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Unknown","Declared non-disabled","70","70","28360","25170"
"Leaver CS","2022","South East (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Unknown","Unknown","620","580","28500","24880"
"Leaver CS","2022","South East (England)","White","Declared disabled","390","340","29190","27570"
"Leaver CS","2022","South East (England)","White","Declared non-disabled","2430","2200","31270","27570"
"Leaver CS","2022","South East (England)","White","Undeclared","230","200","28250","26470"
"Leaver CS","2022","South East (England)","White","Unknown","220","190","29870","23770"
"Leaver CS","2022","South West (England)","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Asian","Declared non-disabled","70","60","31200","27570"
"Leaver CS","2022","South West (England)","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Black","Declared non-disabled","60","50","[c]","[c]"
"Leaver CS","2022","South West (England)","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Mixed","Declared non-disabled","50","50","[c]","[c]"
"Leaver CS","2022","South West (England)","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Undeclared","Declared non-disabled","90","80","33510","32150"
"Leaver CS","2022","South West (England)","Undeclared","Undeclared","70","60","35080","35750"
"Leaver CS","2022","South West (England)","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Unknown","Declared non-disabled","120","120","31190","29230"
"Leaver CS","2022","South West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Unknown","Unknown","520","500","28650","25000"
"Leaver CS","2022","South West (England)","White","Declared disabled","360","320","31210","27570"
"Leaver CS","2022","South West (England)","White","Declared non-disabled","2290","2080","32950","28080"
"Leaver CS","2022","South West (England)","White","Undeclared","120","100","30320","29080"
"Leaver CS","2022","South West (England)","White","Unknown","190","180","36790","33300"
"Leaver CS","2022","Unknown","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","680","550","35400","31990"
"Leaver CS","2022","Unknown","White","Declared disabled","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","White","Declared non-disabled","370","310","27640","21840"
"Leaver CS","2022","Unknown","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Undeclared","Declared non-disabled","30","30","[c]","[c]"
"Leaver CS","2022","Wales","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Undeclared","Unknown","60","60","27130","23050"
"Leaver CS","2022","Wales","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Unknown","Declared non-disabled","30","30","[c]","[c]"
"Leaver CS","2022","Wales","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Unknown","Unknown","330","310","28020","24140"
"Leaver CS","2022","Wales","White","Declared disabled","210","180","30070","27570"
"Leaver CS","2022","Wales","White","Declared non-disabled","1200","1060","31940","26880"
"Leaver CS","2022","Wales","White","Undeclared","100","90","29770","27510"
"Leaver CS","2022","Wales","White","Unknown","80","70","34210","27570"
"Leaver CS","2022","West Midlands (England)","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Asian","Declared non-disabled","180","170","27430","27570"
"Leaver CS","2022","West Midlands (England)","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Black","Declared non-disabled","70","70","29840","27570"
"Leaver CS","2022","West Midlands (England)","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Mixed","Declared non-disabled","30","30","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Undeclared","Declared non-disabled","50","40","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Unknown","Declared non-disabled","50","40","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Unknown","Unknown","460","440","26750","21840"
"Leaver CS","2022","West Midlands (England)","White","Declared disabled","250","220","27050","27570"
"Leaver CS","2022","West Midlands (England)","White","Declared non-disabled","1270","1130","31980","27570"
"Leaver CS","2022","West Midlands (England)","White","Undeclared","90","80","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","White","Unknown","120","110","45950","39030"
"Leaver CS","2022","Yorkshire and The Humber","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Asian","Declared non-disabled","160","150","26920","24890"
"Leaver CS","2022","Yorkshire and The Humber","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Black","Declared non-disabled","50","40","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Mixed","Declared non-disabled","40","40","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Undeclared","Declared non-disabled","50","50","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Undeclared","Undeclared","40","30","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Unknown","Declared non-disabled","50","40","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Unknown","Unknown","660","560","30600","26300"
"Leaver CS","2022","Yorkshire and The Humber","White","Declared disabled","310","260","28470","26470"
"Leaver CS","2022","Yorkshire and The Humber","White","Declared non-disabled","1730","1510","30970","27570"
"Leaver CS","2022","Yorkshire and The Humber","White","Undeclared","110","90","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","White","Unknown","150","110","34040","32100"
"Leaver Dept.","2021","East Midlands (England)","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Unknown","Unknown","60","60","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","White","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","White","Declared non-disabled","110","110","26560","21950"
"Leaver Dept.","2021","East Midlands (England)","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","White","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","White","Declared non-disabled","100","90","32510","29420"
"Leaver Dept.","2021","East of England","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Asian","Declared disabled","50","50","[c]","[c]"
"Leaver Dept.","2021","London","Asian","Declared non-disabled","430","410","39500","34550"
"Leaver Dept.","2021","London","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Asian","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","London","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Black","Declared non-disabled","250","240","36800","34030"
"Leaver Dept.","2021","London","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Mixed","Declared non-disabled","160","150","42550","36720"
"Leaver Dept.","2021","London","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Other ethnicity","Declared non-disabled","40","30","[c]","[c]"
"Leaver Dept.","2021","London","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Undeclared","Declared non-disabled","80","70","42120","36820"
"Leaver Dept.","2021","London","Undeclared","Undeclared","60","50","[c]","[c]"
"Leaver Dept.","2021","London","Undeclared","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2021","London","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Unknown","Declared non-disabled","110","100","46680","45200"
"Leaver Dept.","2021","London","Unknown","Undeclared","70","70","42990","42460"
"Leaver Dept.","2021","London","Unknown","Unknown","1280","1080","42860","38540"
"Leaver Dept.","2021","London","White","Declared disabled","270","260","44170","38970"
"Leaver Dept.","2021","London","White","Declared non-disabled","2020","1890","47230","42220"
"Leaver Dept.","2021","London","White","Undeclared","100","90","46600","42160"
"Leaver Dept.","2021","London","White","Unknown","160","140","48850","45720"
"Leaver Dept.","2021","North East (England)","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Unknown","Unknown","120","120","30760","29170"
"Leaver Dept.","2021","North East (England)","White","Declared disabled","50","50","[c]","[c]"
"Leaver Dept.","2021","North East (England)","White","Declared non-disabled","350","330","26910","24700"
"Leaver Dept.","2021","North East (England)","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Asian","Declared non-disabled","80","80","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Chinese","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Unknown","Unknown","230","220","27490","24300"
"Leaver Dept.","2021","North West (England)","White","Declared disabled","90","80","31560","27570"
"Leaver Dept.","2021","North West (England)","White","Declared non-disabled","510","480","29850","26950"
"Leaver Dept.","2021","North West (England)","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","White","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","White","Declared non-disabled","30","30","[c]","[c]"
