"Status","Year","Responsibility_level","Age","Disability","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","EO","60-64","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","60-64","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","60-64","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","60-64","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","20-29","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","20-29","Declared non-disabled","170","160","54260","53600"
"Leaver Dept.","2021","G6/G7","20-29","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","20-29","Unknown","120","100","53690","53200"
"Leaver Dept.","2021","G6/G7","30-39","Declared disabled","70","60","56060","53480"
"Leaver Dept.","2021","G6/G7","30-39","Declared non-disabled","590","560","56920","54760"
"Leaver Dept.","2021","G6/G7","30-39","Undeclared","40","40","[c]","[c]"
"Leaver Dept.","2021","G6/G7","30-39","Unknown","280","240","55400","54280"
"Leaver Dept.","2021","G6/G7","40-49","Declared disabled","40","40","[c]","[c]"
"Leaver Dept.","2021","G6/G7","40-49","Declared non-disabled","360","330","59050","57950"
"Leaver Dept.","2021","G6/G7","40-49","Undeclared","40","30","[c]","[c]"
"Leaver Dept.","2021","G6/G7","40-49","Unknown","160","140","57130","56730"
"Leaver Dept.","2021","G6/G7","50-59","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","50-59","Declared non-disabled","200","190","59520","59780"
"Leaver Dept.","2021","G6/G7","50-59","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","50-59","Unknown","90","80","58520","56770"
"Leaver Dept.","2021","G6/G7","60-64","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","60-64","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","60-64","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","65+","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","65+","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","65+","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","30-39","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","30-39","Declared non-disabled","50","40","[c]","[c]"
"Leaver Dept.","2021","SCS","30-39","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","30-39","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","40-49","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","40-49","Declared non-disabled","120","110","87030","78550"
"Leaver Dept.","2021","SCS","40-49","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","40-49","Unknown","40","30","[c]","[c]"
"Leaver Dept.","2021","SCS","50-59","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","50-59","Declared non-disabled","50","50","[c]","[c]"
"Leaver Dept.","2021","SCS","50-59","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","50-59","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","60-64","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","60-64","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","60-64","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","65+","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","65+","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","20-29","Declared disabled","120","120","33460","32320"
"Leaver Dept.","2021","SEO/HEO","20-29","Declared non-disabled","1010","960","34200","33300"
"Leaver Dept.","2021","SEO/HEO","20-29","Undeclared","100","100","34920","34000"
"Leaver Dept.","2021","SEO/HEO","20-29","Unknown","820","770","33090","32000"
"Leaver Dept.","2021","SEO/HEO","30-39","Declared disabled","110","100","35540","34200"
"Leaver Dept.","2021","SEO/HEO","30-39","Declared non-disabled","760","720","35980","35050"
"Leaver Dept.","2021","SEO/HEO","30-39","Undeclared","80","80","37860","38490"
"Leaver Dept.","2021","SEO/HEO","30-39","Unknown","380","350","35540","33990"
"Leaver Dept.","2021","SEO/HEO","40-49","Declared disabled","90","80","36790","36900"
"Leaver Dept.","2021","SEO/HEO","40-49","Declared non-disabled","410","390","36930","35900"
"Leaver Dept.","2021","SEO/HEO","40-49","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","40-49","Unknown","130","110","36980","36800"
"Leaver Dept.","2021","SEO/HEO","50-59","Declared disabled","60","60","36540","35330"
"Leaver Dept.","2021","SEO/HEO","50-59","Declared non-disabled","280","270","36270","35310"
"Leaver Dept.","2021","SEO/HEO","50-59","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","50-59","Unknown","100","90","37060","36490"
"Leaver Dept.","2021","SEO/HEO","60-64","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","60-64","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","60-64","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","60-64","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","65+","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","65+","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","65+","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","65+","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Unknown","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","20-29","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","20-29","Declared non-disabled","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","20-29","Unknown","60","60","[c]","[c]"
"Leaver Dept.","2021","Unknown","30-39","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","30-39","Declared non-disabled","30","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","30-39","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","30-39","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","40-49","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","40-49","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","40-49","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","40-49","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","50-59","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","50-59","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","50-59","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","60-64","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","60-64","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","60-64","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","60-64","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","16-19","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","16-19","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","16-19","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","20-29","Declared disabled","100","100","21600","21260"
"Leaver Dept.","2022","AA/AO","20-29","Declared non-disabled","910","870","21410","21260"
"Leaver Dept.","2022","AA/AO","20-29","Undeclared","30","30","[c]","[c]"
"Leaver Dept.","2022","AA/AO","20-29","Unknown","350","340","21590","21260"
"Leaver Dept.","2022","AA/AO","30-39","Declared disabled","70","70","[c]","[c]"
"Leaver Dept.","2022","AA/AO","30-39","Declared non-disabled","530","490","21560","21260"
"Leaver Dept.","2022","AA/AO","30-39","Undeclared","30","30","[c]","[c]"
"Leaver Dept.","2022","AA/AO","30-39","Unknown","180","170","21530","21130"
"Leaver Dept.","2022","AA/AO","40-49","Declared disabled","60","50","[c]","[c]"
"Leaver Dept.","2022","AA/AO","40-49","Declared non-disabled","370","340","21530","21260"
"Leaver Dept.","2022","AA/AO","40-49","Undeclared","30","30","[c]","[c]"
"Leaver Dept.","2022","AA/AO","40-49","Unknown","110","100","22220","21840"
"Leaver Dept.","2022","AA/AO","50-59","Declared disabled","50","50","[c]","[c]"
"Leaver Dept.","2022","AA/AO","50-59","Declared non-disabled","260","240","21370","21260"
"Leaver Dept.","2022","AA/AO","50-59","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","50-59","Unknown","90","80","21640","22010"
"Leaver Dept.","2022","AA/AO","60-64","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","60-64","Declared non-disabled","50","40","[c]","[c]"
"Leaver Dept.","2022","AA/AO","60-64","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","60-64","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2022","AA/AO","65+","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","65+","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","65+","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","16-19","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","16-19","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","16-19","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","20-29","Declared disabled","180","170","27430","27570"
"Leaver Dept.","2022","EO","20-29","Declared non-disabled","1410","1370","26830","27500"
"Leaver Dept.","2022","EO","20-29","Undeclared","80","80","27380","27570"
"Leaver Dept.","2022","EO","20-29","Unknown","410","310","27320","27570"
"Leaver Dept.","2022","EO","30-39","Declared disabled","130","120","26950","27570"
"Leaver Dept.","2022","EO","30-39","Declared non-disabled","1000","960","26930","27570"
"Leaver Dept.","2022","EO","30-39","Undeclared","60","60","27200","27570"
"Leaver Dept.","2022","EO","30-39","Unknown","230","190","27320","27570"
"Leaver Dept.","2022","EO","40-49","Declared disabled","90","80","27200","27570"
"Leaver Dept.","2022","EO","40-49","Declared non-disabled","660","630","27160","27570"
"Leaver Dept.","2022","EO","40-49","Undeclared","40","30","[c]","[c]"
"Leaver Dept.","2022","EO","40-49","Unknown","160","130","27200","27570"
"Leaver Dept.","2022","EO","50-59","Declared disabled","90","90","27370","27570"
"Leaver Dept.","2022","EO","50-59","Declared non-disabled","430","410","27170","27570"
"Leaver Dept.","2022","EO","50-59","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","50-59","Unknown","120","90","27730","27900"
"Leaver Dept.","2022","EO","60-64","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","60-64","Declared non-disabled","60","50","26890","27570"
"Leaver Dept.","2022","EO","60-64","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","60-64","Unknown","40","30","[c]","[c]"
"Leaver Dept.","2022","EO","65+","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","65+","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","65+","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","20-29","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","20-29","Declared non-disabled","260","250","54200","53420"
"Leaver Dept.","2022","G6/G7","20-29","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","20-29","Unknown","170","100","54930","54700"
"Leaver Dept.","2022","G6/G7","30-39","Declared disabled","100","90","55180","54070"
"Leaver Dept.","2022","G6/G7","30-39","Declared non-disabled","990","930","57100","54700"
"Leaver Dept.","2022","G6/G7","30-39","Undeclared","50","50","[c]","[c]"
"Leaver Dept.","2022","G6/G7","30-39","Unknown","420","270","57010","54700"
"Leaver Dept.","2022","G6/G7","40-49","Declared disabled","90","70","58210","56340"
"Leaver Dept.","2022","G6/G7","40-49","Declared non-disabled","900","840","58530","56410"
"Leaver Dept.","2022","G6/G7","40-49","Undeclared","30","30","[c]","[c]"
"Leaver Dept.","2022","G6/G7","40-49","Unknown","490","360","57970","54960"
"Leaver Dept.","2022","G6/G7","50-59","Declared disabled","70","60","59030","59470"
"Leaver Dept.","2022","G6/G7","50-59","Declared non-disabled","530","500","59790","57460"
"Leaver Dept.","2022","G6/G7","50-59","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","50-59","Unknown","400","300","59210","56430"
"Leaver Dept.","2022","G6/G7","60-64","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","60-64","Declared non-disabled","80","70","60610","58770"
"Leaver Dept.","2022","G6/G7","60-64","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","60-64","Unknown","80","60","63560","61440"
"Leaver Dept.","2022","G6/G7","65+","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","65+","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","65+","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","20-29","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","20-29","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","30-39","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","30-39","Declared non-disabled","100","80","82110","77080"
"Leaver Dept.","2022","SCS","30-39","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","30-39","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","40-49","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","40-49","Declared non-disabled","210","180","91270","92500"
"Leaver Dept.","2022","SCS","40-49","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","40-49","Unknown","100","60","95240","94310"
"Leaver Dept.","2022","SCS","50-59","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","50-59","Declared non-disabled","150","130","101850","104490"
"Leaver Dept.","2022","SCS","50-59","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","50-59","Unknown","110","80","115390","114350"
"Leaver Dept.","2022","SCS","60-64","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","60-64","Declared non-disabled","30","30","[c]","[c]"
"Leaver Dept.","2022","SCS","60-64","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","60-64","Unknown","40","30","[c]","[c]"
"Leaver Dept.","2022","SCS","65+","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","65+","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","65+","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","65+","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","20-29","Declared disabled","200","180","33820","33340"
"Leaver Dept.","2022","SEO/HEO","20-29","Declared non-disabled","1650","1590","34710","34020"
"Leaver Dept.","2022","SEO/HEO","20-29","Undeclared","110","110","35190","34020"
"Leaver Dept.","2022","SEO/HEO","20-29","Unknown","1140","920","33230","32000"
"Leaver Dept.","2022","SEO/HEO","30-39","Declared disabled","210","200","35710","35380"
"Leaver Dept.","2022","SEO/HEO","30-39","Declared non-disabled","1730","1640","36250","36330"
"Leaver Dept.","2022","SEO/HEO","30-39","Undeclared","130","120","37000","36840"
"Leaver Dept.","2022","SEO/HEO","30-39","Unknown","720","580","35930","35290"
"Leaver Dept.","2022","SEO/HEO","40-49","Declared disabled","160","160","35610","35310"
"Leaver Dept.","2022","SEO/HEO","40-49","Declared non-disabled","1060","990","36690","36400"
"Leaver Dept.","2022","SEO/HEO","40-49","Undeclared","80","70","36870","36810"
"Leaver Dept.","2022","SEO/HEO","40-49","Unknown","470","350","37880","38370"
"Leaver Dept.","2022","SEO/HEO","50-59","Declared disabled","110","100","36770","36330"
"Leaver Dept.","2022","SEO/HEO","50-59","Declared non-disabled","710","660","36290","36320"
"Leaver Dept.","2022","SEO/HEO","50-59","Undeclared","50","50","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","50-59","Unknown","320","220","38210","38770"
"Leaver Dept.","2022","SEO/HEO","60-64","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","60-64","Declared non-disabled","90","80","36920","36330"
"Leaver Dept.","2022","SEO/HEO","60-64","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","60-64","Unknown","70","50","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","65+","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","65+","Declared non-disabled","40","20","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","65+","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","16-19","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","16-19","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","20-29","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","20-29","Declared non-disabled","50","50","[c]","[c]"
"Leaver Dept.","2022","Unknown","20-29","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","20-29","Unknown","80","50","[c]","[c]"
"Leaver Dept.","2022","Unknown","30-39","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","30-39","Declared non-disabled","40","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","30-39","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","30-39","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","40-49","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","40-49","Declared non-disabled","30","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","40-49","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","40-49","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","50-59","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","50-59","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","50-59","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","50-59","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","60-64","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","60-64","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","60-64","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","65+","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","65+","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","65+","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","16-19","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","16-19","Declared non-disabled","330","320","20990","21010"
"New entrant CS","2021","AA/AO","16-19","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","16-19","Unknown","310","300","20700","20140"
"New entrant CS","2021","AA/AO","20-29","Declared disabled","560","550","21430","21010"
"New entrant CS","2021","AA/AO","20-29","Declared non-disabled","4810","4730","21720","21010"
"New entrant CS","2021","AA/AO","20-29","Undeclared","200","190","21400","21010"
"New entrant CS","2021","AA/AO","20-29","Unknown","4160","4090","21400","20810"
"New entrant CS","2021","AA/AO","30-39","Declared disabled","270","260","21230","21010"
"New entrant CS","2021","AA/AO","30-39","Declared non-disabled","2160","2100","21970","21010"
"New entrant CS","2021","AA/AO","30-39","Undeclared","110","110","21540","21010"
"New entrant CS","2021","AA/AO","30-39","Unknown","1640","1570","21760","20810"
"New entrant CS","2021","AA/AO","40-49","Declared disabled","190","180","21210","21010"
"New entrant CS","2021","AA/AO","40-49","Declared non-disabled","1460","1420","21780","21010"
"New entrant CS","2021","AA/AO","40-49","Undeclared","80","80","22110","21010"
"New entrant CS","2021","AA/AO","40-49","Unknown","1010","970","21720","20810"
"New entrant CS","2021","AA/AO","50-59","Declared disabled","190","180","20910","21010"
"New entrant CS","2021","AA/AO","50-59","Declared non-disabled","1470","1430","21350","21010"
"New entrant CS","2021","AA/AO","50-59","Undeclared","70","70","21390","21010"
"New entrant CS","2021","AA/AO","50-59","Unknown","880","850","21400","20800"
"New entrant CS","2021","AA/AO","60-64","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2021","AA/AO","60-64","Declared non-disabled","340","320","21060","21010"
"New entrant CS","2021","AA/AO","60-64","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","60-64","Unknown","150","140","20740","20380"
"New entrant CS","2021","AA/AO","65+","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","65+","Declared non-disabled","50","50","20700","21010"
"New entrant CS","2021","AA/AO","65+","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","65+","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","EO","16-19","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","16-19","Declared non-disabled","100","100","25360","25560"
"New entrant CS","2021","EO","16-19","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","16-19","Unknown","70","70","21530","23050"
"New entrant CS","2021","EO","20-29","Declared disabled","620","610","27700","27570"
"New entrant CS","2021","EO","20-29","Declared non-disabled","4310","4280","27660","27570"
"New entrant CS","2021","EO","20-29","Undeclared","280","280","27510","27570"
"New entrant CS","2021","EO","20-29","Unknown","2500","2480","26800","27130"
"New entrant CS","2021","EO","30-39","Declared disabled","400","390","27910","27570"
"New entrant CS","2021","EO","30-39","Declared non-disabled","2690","2610","28010","27570"
"New entrant CS","2021","EO","30-39","Undeclared","140","140","27920","27570"
"New entrant CS","2021","EO","30-39","Unknown","1210","1180","27300","27500"
"New entrant CS","2021","EO","40-49","Declared disabled","360","340","28000","27570"
"New entrant CS","2021","EO","40-49","Declared non-disabled","2020","1960","28000","27570"
"New entrant CS","2021","EO","40-49","Undeclared","90","90","28060","27570"
"New entrant CS","2021","EO","40-49","Unknown","690","670","27340","27570"
"New entrant CS","2021","EO","50-59","Declared disabled","300","290","27990","27570"
"New entrant CS","2021","EO","50-59","Declared non-disabled","1700","1650","27950","27570"
"New entrant CS","2021","EO","50-59","Undeclared","100","100","27640","27570"
"New entrant CS","2021","EO","50-59","Unknown","590","570","28000","27570"
"New entrant CS","2021","EO","60-64","Declared disabled","60","60","28270","27570"
"New entrant CS","2021","EO","60-64","Declared non-disabled","260","250","27870","27570"
"New entrant CS","2021","EO","60-64","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","60-64","Unknown","80","80","27330","27570"
"New entrant CS","2021","EO","65+","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","65+","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2021","EO","65+","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","65+","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","20-29","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","20-29","Declared non-disabled","170","170","54080","53180"
"New entrant CS","2021","G6/G7","20-29","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","20-29","Unknown","230","230","54460","53380"
"New entrant CS","2021","G6/G7","30-39","Declared disabled","60","60","55680","54390"
"New entrant CS","2021","G6/G7","30-39","Declared non-disabled","610","590","56700","54700"
"New entrant CS","2021","G6/G7","30-39","Undeclared","70","70","56970","54700"
"New entrant CS","2021","G6/G7","30-39","Unknown","590","570","56940","54700"
"New entrant CS","2021","G6/G7","40-49","Declared disabled","60","60","54930","53700"
"New entrant CS","2021","G6/G7","40-49","Declared non-disabled","530","510","58660","55000"
"New entrant CS","2021","G6/G7","40-49","Undeclared","50","50","[c]","[c]"
"New entrant CS","2021","G6/G7","40-49","Unknown","520","500","58460","55000"
"New entrant CS","2021","G6/G7","50-59","Declared disabled","30","30","[c]","[c]"
"New entrant CS","2021","G6/G7","50-59","Declared non-disabled","350","350","59210","56520"
