"Status","Year","Age","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","50-59","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Transport","Female","80","70","31060","26470"
"Leaver CS","2022","50-59","Department for Transport","Male","140","140","33990","26780"
"Leaver CS","2022","50-59","Department for Work and Pensions","Female","1180","1010","27580","27570"
"Leaver CS","2022","50-59","Department for Work and Pensions","Male","600","570","29540","27570"
"Leaver CS","2022","50-59","Department of Health and Social Care","Female","470","390","48940","45840"
"Leaver CS","2022","50-59","Department of Health and Social Care","Male","190","140","55860","49610"
"Leaver CS","2022","50-59","Estyn","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Estyn","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Foreign, Commonwealth and Development Office","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Foreign, Commonwealth and Development Office","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Land Registry","Female","50","40","33040","27130"
"Leaver CS","2022","50-59","HM Land Registry","Male","40","40","[c]","[c]"
"Leaver CS","2022","50-59","HM Revenue and Customs","Female","670","540","30720","22080"
"Leaver CS","2022","50-59","HM Revenue and Customs","Male","370","350","[c]","[c]"
"Leaver CS","2022","50-59","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Home Office","Female","200","170","33080","27370"
"Leaver CS","2022","50-59","Home Office","Male","240","210","35330","29620"
"Leaver CS","2022","50-59","Ministry of Defence","Female","360","330","33250","26930"
"Leaver CS","2022","50-59","Ministry of Defence","Male","640","630","35950","34160"
"Leaver CS","2022","50-59","Ministry of Justice","Female","810","710","28760","21490"
"Leaver CS","2022","50-59","Ministry of Justice","Male","770","730","31330","23060"
"Leaver CS","2022","50-59","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","National Crime Agency","Male","70","60","46490","44470"
"Leaver CS","2022","50-59","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office for Standards in Education, Children's Services and Skills","Female","40","40","[c]","[c]"
"Leaver CS","2022","50-59","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Government","Female","130","120","39440","35000"
"Leaver CS","2022","50-59","Scottish Government","Male","160","160","37770","35000"
"Leaver CS","2022","50-59","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Statistics Authority","Female","40","30","[c]","[c]"
"Leaver CS","2022","50-59","UK Statistics Authority","Male","50","40","[c]","[c]"
"Leaver CS","2022","50-59","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Welsh Government","Female","30","30","[c]","[c]"
"Leaver CS","2022","50-59","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Attorney General's Departments","Female","60","50","48110","54790"
"Leaver CS","2022","60-64","Attorney General's Departments","Male","30","30","[c]","[c]"
"Leaver CS","2022","60-64","Cabinet Office","Female","30","20","[c]","[c]"
"Leaver CS","2022","60-64","Cabinet Office","Male","30","30","[c]","[c]"
"Leaver CS","2022","60-64","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Business, Energy and Industrial Strategy","Female","40","40","[c]","[c]"
"Leaver CS","2022","60-64","Department for Business, Energy and Industrial Strategy","Male","50","40","[c]","[c]"
"Leaver CS","2022","60-64","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Education","Male","30","30","[c]","[c]"
"Leaver CS","2022","60-64","Department for Environment, Food and Rural Affairs","Female","50","40","[c]","[c]"
"Leaver CS","2022","60-64","Department for Environment, Food and Rural Affairs","Male","60","60","[c]","[c]"
"Leaver CS","2022","60-64","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Transport","Female","70","50","29020","21840"
"Leaver CS","2022","60-64","Department for Transport","Male","110","100","34680","27930"
"Leaver CS","2022","60-64","Department for Work and Pensions","Female","860","640","28130","27570"
"Leaver CS","2022","60-64","Department for Work and Pensions","Male","430","370","31610","27570"
"Leaver CS","2022","60-64","Department of Health and Social Care","Female","150","120","48770","41860"
"Leaver CS","2022","60-64","Department of Health and Social Care","Male","50","40","[c]","[c]"
"Leaver CS","2022","60-64","Estyn","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Estyn","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Foreign, Commonwealth and Development Office","Male","50","[c]","[c]","[c]"
"Leaver CS","2022","60-64","HM Land Registry","Female","40","30","[c]","[c]"
"Leaver CS","2022","60-64","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","HM Revenue and Customs","Female","630","460","30490","27000"
"Leaver CS","2022","60-64","HM Revenue and Customs","Male","430","350","[c]","[c]"
"Leaver CS","2022","60-64","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Home Office","Female","170","130","31510","27370"
"Leaver CS","2022","60-64","Home Office","Male","190","150","35800","30980"
"Leaver CS","2022","60-64","Ministry of Defence","Female","340","300","31300","26670"
"Leaver CS","2022","60-64","Ministry of Defence","Male","690","650","37720","35430"
"Leaver CS","2022","60-64","Ministry of Justice","Female","470","380","26580","20990"
"Leaver CS","2022","60-64","Ministry of Justice","Male","470","400","35670","25240"
"Leaver CS","2022","60-64","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","National Crime Agency","Male","50","50","[c]","[c]"
"Leaver CS","2022","60-64","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Scottish Government","Female","110","90","41050","36130"
"Leaver CS","2022","60-64","Scottish Government","Male","190","170","43250","36130"
"Leaver CS","2022","60-64","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Statistics Authority","Female","30","20","[c]","[c]"
"Leaver CS","2022","60-64","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Welsh Government","Female","30","30","[c]","[c]"
"Leaver CS","2022","60-64","Welsh Government","Male","30","30","[c]","[c]"
"Leaver CS","2022","65+","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Business, Energy and Industrial Strategy","Female","40","30","[c]","[c]"
"Leaver CS","2022","65+","Department for Business, Energy and Industrial Strategy","Male","40","30","[c]","[c]"
"Leaver CS","2022","65+","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Environment, Food and Rural Affairs","Male","40","30","[c]","[c]"
"Leaver CS","2022","65+","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Transport","Female","60","40","24400","21840"
"Leaver CS","2022","65+","Department for Transport","Male","110","90","31960","27810"
"Leaver CS","2022","65+","Department for Work and Pensions","Female","810","540","25590","26120"
"Leaver CS","2022","65+","Department for Work and Pensions","Male","400","300","27120","26120"
"Leaver CS","2022","65+","Department of Health and Social Care","Female","80","60","47650","37380"
"Leaver CS","2022","65+","Department of Health and Social Care","Male","50","40","[c]","[c]"
"Leaver CS","2022","65+","Estyn","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Estyn","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Land Registry","Female","40","20","[c]","[c]"
"Leaver CS","2022","65+","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Revenue and Customs","Female","370","250","[c]","[c]"
"Leaver CS","2022","65+","HM Revenue and Customs","Male","330","230","[c]","[c]"
"Leaver CS","2022","65+","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Home Office","Female","130","90","26310","25310"
"Leaver CS","2022","65+","Home Office","Male","120","90","29980","27370"
"Leaver CS","2022","65+","Ministry of Defence","Female","220","180","26010","21830"
"Leaver CS","2022","65+","Ministry of Defence","Male","570","510","32930","30080"
"Leaver CS","2022","65+","Ministry of Justice","Female","420","300","23760","20970"
"Leaver CS","2022","65+","Ministry of Justice","Male","430","310","26330","21410"
"Leaver CS","2022","65+","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Scottish Government","Female","60","40","31170","26900"
"Leaver CS","2022","65+","Scottish Government","Male","120","90","37220","35000"
"Leaver CS","2022","65+","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","UK Statistics Authority","Male","50","30","24350","20350"
"Leaver CS","2022","65+","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Attorney General's Departments","Female","50","50","[c]","[c]"
"Leaver Dept.","2021","20-29","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Cabinet Office","Female","440","440","32590","32000"
"Leaver Dept.","2021","20-29","Cabinet Office","Male","310","310","33350","32000"
"Leaver Dept.","2021","20-29","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Business, Energy and Industrial Strategy","Female","120","120","36760","33570"
"Leaver Dept.","2021","20-29","Department for Business, Energy and Industrial Strategy","Male","110","100","36500","33570"
"Leaver Dept.","2021","20-29","Department for Digital, Culture, Media and Sport","Female","50","50","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Digital, Culture, Media and Sport","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Education","Female","50","50","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Education","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Environment, Food and Rural Affairs","Female","120","120","33590","33120"
"Leaver Dept.","2021","20-29","Department for Environment, Food and Rural Affairs","Male","90","90","33360","33120"
"Leaver Dept.","2021","20-29","Department for International Trade","Female","70","70","34540","31180"
"Leaver Dept.","2021","20-29","Department for International Trade","Male","60","60","36650","32850"
"Leaver Dept.","2021","20-29","Department for Transport","Female","70","70","31570","33000"
"Leaver Dept.","2021","20-29","Department for Transport","Male","60","60","34650","34650"
"Leaver Dept.","2021","20-29","Department for Work and Pensions","Female","220","220","27990","27570"
"Leaver Dept.","2021","20-29","Department for Work and Pensions","Male","150","150","27870","27570"
"Leaver Dept.","2021","20-29","Department of Health and Social Care","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department of Health and Social Care","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Foreign, Commonwealth and Development Office","Female","70","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Foreign, Commonwealth and Development Office","Male","60","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Revenue and Customs","Female","300","290","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Revenue and Customs","Male","280","280","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Treasury","Female","30","30","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Treasury","Male","30","30","[c]","[c]"
"Leaver Dept.","2021","20-29","Home Office","Female","220","210","30950","28670"
"Leaver Dept.","2021","20-29","Home Office","Male","130","130","30650","27760"
"Leaver Dept.","2021","20-29","Ministry of Defence","Female","140","140","30220","28650"
"Leaver Dept.","2021","20-29","Ministry of Defence","Male","150","150","29640","27540"
"Leaver Dept.","2021","20-29","Ministry of Housing, Communities and Local Government","Female","70","70","33520","32560"
"Leaver Dept.","2021","20-29","Ministry of Housing, Communities and Local Government","Male","90","90","33060","32560"
"Leaver Dept.","2021","20-29","Ministry of Justice","Female","260","260","27360","25380"
"Leaver Dept.","2021","20-29","Ministry of Justice","Male","140","140","27690","24310"
"Leaver Dept.","2021","20-29","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","United Kingdom Statistics Authority","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","20-29","Wales Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Wales Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Attorney General's Departments","Female","30","30","[c]","[c]"
"Leaver Dept.","2021","30-39","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Cabinet Office","Female","210","200","45320","40600"
"Leaver Dept.","2021","30-39","Cabinet Office","Male","180","180","44410","38580"
"Leaver Dept.","2021","30-39","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Business, Energy and Industrial Strategy","Female","90","90","44420","51710"
"Leaver Dept.","2021","30-39","Department for Business, Energy and Industrial Strategy","Male","110","100","45340","49080"
"Leaver Dept.","2021","30-39","Department for Digital, Culture, Media and Sport","Female","40","40","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Digital, Culture, Media and Sport","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Education","Female","60","60","43520","40940"
"Leaver Dept.","2021","30-39","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Environment, Food and Rural Affairs","Female","90","80","39630","36560"
"Leaver Dept.","2021","30-39","Department for Environment, Food and Rural Affairs","Male","60","60","40300","38370"
"Leaver Dept.","2021","30-39","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for International Trade","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Transport","Female","70","70","37990","35140"
"Leaver Dept.","2021","30-39","Department for Transport","Male","90","90","38220","35430"
"Leaver Dept.","2021","30-39","Department for Work and Pensions","Female","190","180","29620","27570"
"Leaver Dept.","2021","30-39","Department for Work and Pensions","Male","170","170","31060","27570"
"Leaver Dept.","2021","30-39","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
