"Status","Year","Function_of_post","Ethnicity","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Security","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","White","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","White","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","White","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","White","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","White","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","White","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","White","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","White","Scotland","60","50","32740","38120"
"Leaver CS","2021","Security","White","South East (England)","80","80","30150","27050"
"Leaver CS","2021","Security","White","South West (England)","40","40","[c]","[c]"
"Leaver CS","2021","Security","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","White","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","White","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","White","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","East Midlands (England)","40","30","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","London","330","280","31140","29080"
"Leaver CS","2021","Unknown","Asian","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","North West (England)","70","60","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","West Midlands (England)","80","70","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Yorkshire and The Humber","60","60","[c]","[c]"
"Leaver CS","2021","Unknown","Black","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","London","160","140","30030","27760"
"Leaver CS","2021","Unknown","Black","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","London","80","70","35580","31060"
"Leaver CS","2021","Unknown","Mixed","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","East Midlands (England)","40","40","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","East of England","70","60","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","London","120","110","38040","31880"
"Leaver CS","2021","Unknown","Undeclared","North East (England)","40","30","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","North West (England)","70","50","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Scotland","50","40","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","South East (England)","70","60","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","South West (England)","50","50","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Wales","40","30","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","West Midlands (England)","60","50","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Yorkshire and The Humber","70","50","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","East Midlands (England)","160","140","26720","27570"
"Leaver CS","2021","Unknown","Unknown","East of England","120","110","27510","27570"
"Leaver CS","2021","Unknown","Unknown","London","570","430","35630","31060"
"Leaver CS","2021","Unknown","Unknown","North East (England)","240","200","25150","21010"
"Leaver CS","2021","Unknown","Unknown","North West (England)","290","260","25550","21010"
"Leaver CS","2021","Unknown","Unknown","Northern Ireland","30","30","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Overseas","30","30","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Scotland","350","300","34730","27570"
"Leaver CS","2021","Unknown","Unknown","South East (England)","150","130","30850","27570"
"Leaver CS","2021","Unknown","Unknown","South West (England)","160","150","26460","27570"
"Leaver CS","2021","Unknown","Unknown","Unknown","520","520","34320","31910"
"Leaver CS","2021","Unknown","Unknown","Wales","150","130","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","West Midlands (England)","140","120","32230","27570"
"Leaver CS","2021","Unknown","Unknown","Yorkshire and The Humber","260","190","31100","27570"
"Leaver CS","2021","Unknown","White","East Midlands (England)","500","440","27450","26930"
"Leaver CS","2021","Unknown","White","East of England","580","490","27270","26730"
"Leaver CS","2021","Unknown","White","London","1010","860","42260","35900"
"Leaver CS","2021","Unknown","White","North East (England)","920","720","25820","21010"
"Leaver CS","2021","Unknown","White","North West (England)","1160","950","26400","24110"
"Leaver CS","2021","Unknown","White","Northern Ireland","130","110","[c]","[c]"
"Leaver CS","2021","Unknown","White","Overseas","70","50","[c]","[c]"
"Leaver CS","2021","Unknown","White","Scotland","1080","910","32280","27300"
"Leaver CS","2021","Unknown","White","South East (England)","730","620","27670","26670"
"Leaver CS","2021","Unknown","White","South West (England)","570","500","27980","25340"
"Leaver CS","2021","Unknown","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","Wales","800","670","31360","27570"
"Leaver CS","2021","Unknown","White","West Midlands (England)","600","490","27680","26670"
"Leaver CS","2021","Unknown","White","Yorkshire and The Humber","990","810","28850","26890"
"Leaver CS","2022","Analysis","Asian","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Asian","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Asian","London","50","50","[c]","[c]"
"Leaver CS","2022","Analysis","Asian","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Asian","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Asian","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Asian","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Asian","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Asian","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Asian","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Asian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Black","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Black","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Black","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Black","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Black","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Black","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Black","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Black","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Black","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Black","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Black","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Mixed","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Mixed","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Mixed","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Mixed","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Mixed","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Mixed","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Mixed","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Mixed","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Mixed","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Mixed","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Mixed","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Other ethnicity","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Other ethnicity","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Other ethnicity","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Other ethnicity","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Other ethnicity","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Other ethnicity","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Other ethnicity","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Other ethnicity","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Undeclared","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Undeclared","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Undeclared","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","London","50","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","White","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","White","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","White","London","130","110","43130","37530"
"Leaver CS","2022","Analysis","White","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","White","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","White","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","White","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","White","South East (England)","30","30","[c]","[c]"
"Leaver CS","2022","Analysis","White","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","White","Wales","40","40","[c]","[c]"
"Leaver CS","2022","Analysis","White","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","White","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Asian","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Asian","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Asian","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Asian","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Asian","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Asian","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Asian","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Asian","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Asian","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Asian","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Asian","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Asian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Black","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Black","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Black","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Black","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Black","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Black","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Black","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Black","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Black","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Black","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Black","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Black","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Mixed","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Mixed","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Mixed","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Mixed","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Mixed","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Mixed","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Mixed","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Mixed","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Mixed","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Mixed","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Mixed","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Mixed","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Other ethnicity","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Other ethnicity","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Other ethnicity","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Other ethnicity","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Other ethnicity","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Other ethnicity","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Other ethnicity","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Other ethnicity","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Undeclared","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Undeclared","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","London","90","70","75080","68000"
"Leaver CS","2022","Commercial","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","White","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","White","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","White","London","50","40","[c]","[c]"
"Leaver CS","2022","Commercial","White","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","White","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","White","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","White","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","White","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","White","South West (England)","60","60","41430","38070"
"Leaver CS","2022","Commercial","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","White","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","White","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","White","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Asian","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Asian","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Asian","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Asian","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Asian","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Asian","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Asian","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Asian","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Asian","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Asian","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Asian","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Asian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Black","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Black","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Black","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Black","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Black","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Black","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Black","Scotland","[c]","[c]","[c]","[c]"
