"Status","Year","Region_ITL1","Sex","Age","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","South East (England)","Female","20-29","530","510","24350","23670"
"Leaver CS","2022","South East (England)","Female","30-39","360","320","29590","27570"
"Leaver CS","2022","South East (England)","Female","40-49","340","300","31850","27610"
"Leaver CS","2022","South East (England)","Female","50-59","440","390","31960","27570"
"Leaver CS","2022","South East (England)","Female","60-64","300","240","31380","27570"
"Leaver CS","2022","South East (England)","Female","65+","270","200","26470","24800"
"Leaver CS","2022","South East (England)","Male","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Male","20-29","450","440","25440","24880"
"Leaver CS","2022","South East (England)","Male","30-39","390","380","31010","27570"
"Leaver CS","2022","South East (England)","Male","40-49","290","290","34630","29290"
"Leaver CS","2022","South East (England)","Male","50-59","500","480","32400","27570"
"Leaver CS","2022","South East (England)","Male","60-64","360","320","34870","29410"
"Leaver CS","2022","South East (England)","Male","65+","310","240","30910","27570"
"Leaver CS","2022","South East (England)","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Unknown","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Female","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Female","20-29","480","470","23970","21590"
"Leaver CS","2022","South West (England)","Female","30-39","360","330","30920","27570"
"Leaver CS","2022","South West (England)","Female","40-49","270","240","34820","28360"
"Leaver CS","2022","South West (England)","Female","50-59","340","290","35010","27570"
"Leaver CS","2022","South West (England)","Female","60-64","260","210","33340","27570"
"Leaver CS","2022","South West (England)","Female","65+","180","130","28730","26460"
"Leaver CS","2022","South West (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Male","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Male","20-29","540","540","25550","24960"
"Leaver CS","2022","South West (England)","Male","30-39","360","350","34550","33300"
"Leaver CS","2022","South West (England)","Male","40-49","270","270","38060","35680"
"Leaver CS","2022","South West (England)","Male","50-59","390","370","37290","34290"
"Leaver CS","2022","South West (England)","Male","60-64","310","280","39380","37300"
"Leaver CS","2022","South West (England)","Male","65+","290","240","35200","32220"
"Leaver CS","2022","South West (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Female","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Female","20-29","160","140","22740","21590"
"Leaver CS","2022","Unknown","Female","30-39","150","110","28370","21840"
"Leaver CS","2022","Unknown","Female","40-49","100","80","33220","27530"
"Leaver CS","2022","Unknown","Female","50-59","90","70","[c]","[c]"
"Leaver CS","2022","Unknown","Female","60-64","60","40","27590","21840"
"Leaver CS","2022","Unknown","Female","65+","50","30","[c]","[c]"
"Leaver CS","2022","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Male","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Male","20-29","140","130","26960","23870"
"Leaver CS","2022","Unknown","Male","30-39","140","130","33170","30730"
"Leaver CS","2022","Unknown","Male","40-49","80","80","34500","27570"
"Leaver CS","2022","Unknown","Male","50-59","90","80","44120","36850"
"Leaver CS","2022","Unknown","Male","60-64","80","80","40630","35430"
"Leaver CS","2022","Unknown","Male","65+","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Female","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Female","20-29","270","270","23180","21260"
"Leaver CS","2022","Wales","Female","30-39","180","150","28170","26130"
"Leaver CS","2022","Wales","Female","40-49","130","120","29650","25100"
"Leaver CS","2022","Wales","Female","50-59","220","180","31650","27510"
"Leaver CS","2022","Wales","Female","60-64","180","130","33280","26930"
"Leaver CS","2022","Wales","Female","65+","150","100","27310","23280"
"Leaver CS","2022","Wales","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Male","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Male","20-29","280","280","25220","23050"
"Leaver CS","2022","Wales","Male","30-39","210","200","31050","29140"
"Leaver CS","2022","Wales","Male","40-49","120","120","36380","27570"
"Leaver CS","2022","Wales","Male","50-59","180","160","37250","30790"
"Leaver CS","2022","Wales","Male","60-64","150","130","40410","34290"
"Leaver CS","2022","Wales","Male","65+","130","100","35610","28850"
"Leaver CS","2022","Wales","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Female","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Female","20-29","370","360","24540","22920"
"Leaver CS","2022","West Midlands (England)","Female","30-39","250","230","30460","27570"
"Leaver CS","2022","West Midlands (England)","Female","40-49","230","200","33760","27570"
"Leaver CS","2022","West Midlands (England)","Female","50-59","300","260","36660","27570"
"Leaver CS","2022","West Midlands (England)","Female","60-64","220","160","28810","26160"
"Leaver CS","2022","West Midlands (England)","Female","65+","140","100","26570","25510"
"Leaver CS","2022","West Midlands (England)","Male","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Male","20-29","290","290","24370","21260"
"Leaver CS","2022","West Midlands (England)","Male","30-39","230","230","30170","27570"
"Leaver CS","2022","West Midlands (England)","Male","40-49","160","150","34420","27570"
"Leaver CS","2022","West Midlands (England)","Male","50-59","210","200","34210","27570"
"Leaver CS","2022","West Midlands (England)","Male","60-64","170","160","36620","29430"
"Leaver CS","2022","West Midlands (England)","Male","65+","150","120","30360","26780"
"Leaver CS","2022","Yorkshire and The Humber","Female","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Female","20-29","430","390","23870","21300"
"Leaver CS","2022","Yorkshire and The Humber","Female","30-39","300","260","29310","27570"
"Leaver CS","2022","Yorkshire and The Humber","Female","40-49","250","200","32340","27570"
"Leaver CS","2022","Yorkshire and The Humber","Female","50-59","400","330","31590","27570"
"Leaver CS","2022","Yorkshire and The Humber","Female","60-64","300","220","30580","27570"
"Leaver CS","2022","Yorkshire and The Humber","Female","65+","190","130","27080","26700"
"Leaver CS","2022","Yorkshire and The Humber","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Male","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Male","20-29","370","340","24950","21930"
"Leaver CS","2022","Yorkshire and The Humber","Male","30-39","330","310","32570","27570"
"Leaver CS","2022","Yorkshire and The Humber","Male","40-49","200","180","38400","28870"
"Leaver CS","2022","Yorkshire and The Humber","Male","50-59","290","270","34640","27570"
"Leaver CS","2022","Yorkshire and The Humber","Male","60-64","240","200","34790","29250"
"Leaver CS","2022","Yorkshire and The Humber","Male","65+","200","150","28320","26670"
"Leaver CS","2022","Yorkshire and The Humber","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Female","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Female","20-29","40","40","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Female","30-39","50","50","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Female","40-49","30","30","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Female","50-59","30","30","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Female","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Male","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Male","20-29","40","40","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Male","30-39","40","30","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Male","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Male","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Male","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Female","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Female","30-39","40","30","[c]","[c]"
"Leaver Dept.","2021","East of England","Female","40-49","30","30","[c]","[c]"
"Leaver Dept.","2021","East of England","Female","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Female","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Male","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Male","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Male","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Male","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Male","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Female","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Female","20-29","1230","1140","35460","33250"
"Leaver Dept.","2021","London","Female","30-39","890","810","46960","48900"
"Leaver Dept.","2021","London","Female","40-49","500","460","56140","55650"
"Leaver Dept.","2021","London","Female","50-59","240","220","51250","44660"
"Leaver Dept.","2021","London","Female","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Female","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Female","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Male","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Male","20-29","970","890","35900","33510"
"Leaver Dept.","2021","London","Male","30-39","820","760","46690","46000"
"Leaver Dept.","2021","London","Male","40-49","350","320","55590","54470"
"Leaver Dept.","2021","London","Male","50-59","200","190","54880","53600"
"Leaver Dept.","2021","London","Male","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Male","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Male","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Unknown","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Female","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Female","20-29","120","110","23070","21010"
"Leaver Dept.","2021","North East (England)","Female","30-39","110","100","25280","24620"
"Leaver Dept.","2021","North East (England)","Female","40-49","80","70","29320","27570"
"Leaver Dept.","2021","North East (England)","Female","50-59","60","60","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Female","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Female","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Male","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Male","20-29","70","70","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Male","30-39","90","90","27690","26220"
"Leaver Dept.","2021","North East (England)","Male","40-49","50","50","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Male","50-59","30","30","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Male","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Male","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Female","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Female","20-29","150","140","24720","24110"
"Leaver Dept.","2021","North West (England)","Female","30-39","160","150","27840","25560"
"Leaver Dept.","2021","North West (England)","Female","40-49","160","150","30960","27570"
"Leaver Dept.","2021","North West (England)","Female","50-59","110","100","34780","29930"
"Leaver Dept.","2021","North West (England)","Female","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Female","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Male","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Male","20-29","140","140","24930","24310"
"Leaver Dept.","2021","North West (England)","Male","30-39","160","150","27870","25990"
"Leaver Dept.","2021","North West (England)","Male","40-49","110","100","30740","27570"
"Leaver Dept.","2021","North West (England)","Male","50-59","80","80","35670","27770"
"Leaver Dept.","2021","North West (England)","Male","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Male","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Female","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Female","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Female","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Female","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Male","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Male","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Male","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Male","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Female","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Female","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Female","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Female","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Female","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Female","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Male","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Male","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Male","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Male","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Male","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Male","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Female","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Female","20-29","90","90","[c]","[c]"
"Leaver Dept.","2021","Scotland","Female","30-39","110","100","30810","27570"
"Leaver Dept.","2021","Scotland","Female","40-49","70","60","32800","27570"
"Leaver Dept.","2021","Scotland","Female","50-59","90","80","32670","27570"
"Leaver Dept.","2021","Scotland","Female","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Male","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Male","20-29","60","60","[c]","[c]"
"Leaver Dept.","2021","Scotland","Male","30-39","90","80","29220","27570"
"Leaver Dept.","2021","Scotland","Male","40-49","50","50","[c]","[c]"
"Leaver Dept.","2021","Scotland","Male","50-59","50","50","[c]","[c]"
"Leaver Dept.","2021","Scotland","Male","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Female","20-29","70","70","26570","26520"
"Leaver Dept.","2021","South East (England)","Female","30-39","60","50","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Female","40-49","50","50","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Female","50-59","50","50","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Female","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Female","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Male","20-29","60","50","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Male","30-39","40","40","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Male","40-49","50","40","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Male","50-59","40","40","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Male","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Male","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Female","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Female","20-29","120","120","26320","26440"
"Leaver Dept.","2021","South West (England)","Female","30-39","130","120","34310","31990"
"Leaver Dept.","2021","South West (England)","Female","40-49","100","90","41310","37280"
"Leaver Dept.","2021","South West (England)","Female","50-59","50","50","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Female","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Female","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Male","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Male","20-29","140","140","26980","27500"
"Leaver Dept.","2021","South West (England)","Male","30-39","110","110","34910","33300"
"Leaver Dept.","2021","South West (England)","Male","40-49","80","70","43930","40580"
"Leaver Dept.","2021","South West (England)","Male","50-59","70","70","42110","41020"
"Leaver Dept.","2021","South West (England)","Male","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Male","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","20-29","270","270","32030","32000"
"Leaver Dept.","2021","Unknown","Female","30-39","80","80","40370","32040"
"Leaver Dept.","2021","Unknown","Female","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","20-29","200","200","32580","32000"
"Leaver Dept.","2021","Unknown","Male","30-39","80","80","39090","32160"
"Leaver Dept.","2021","Unknown","Male","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Female","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Female","20-29","100","90","25370","23990"
"Leaver Dept.","2021","Wales","Female","30-39","110","100","31840","29540"
"Leaver Dept.","2021","Wales","Female","40-49","60","60","32760","27570"
"Leaver Dept.","2021","Wales","Female","50-59","40","40","[c]","[c]"
"Leaver Dept.","2021","Wales","Female","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Female","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Male","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Male","20-29","80","70","[c]","[c]"
"Leaver Dept.","2021","Wales","Male","30-39","110","100","32060","29230"
"Leaver Dept.","2021","Wales","Male","40-49","40","40","[c]","[c]"
"Leaver Dept.","2021","Wales","Male","50-59","40","40","[c]","[c]"
"Leaver Dept.","2021","Wales","Male","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Male","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Female","20-29","90","80","22920","21050"
"Leaver Dept.","2021","West Midlands (England)","Female","30-39","100","100","27760","22710"
"Leaver Dept.","2021","West Midlands (England)","Female","40-49","80","80","32300","27570"
"Leaver Dept.","2021","West Midlands (England)","Female","50-59","40","40","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Female","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Male","20-29","60","60","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Male","30-39","90","80","27140","25010"
"Leaver Dept.","2021","West Midlands (England)","Male","40-49","50","50","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Male","50-59","30","30","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Male","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Female","20-29","100","100","27410","27570"
"Leaver Dept.","2021","Yorkshire and The Humber","Female","30-39","90","80","33690","31680"
"Leaver Dept.","2021","Yorkshire and The Humber","Female","40-49","90","80","35950","32960"
"Leaver Dept.","2021","Yorkshire and The Humber","Female","50-59","60","60","38200","31990"
"Leaver Dept.","2021","Yorkshire and The Humber","Female","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Female","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Male","20-29","80","80","27360","26450"
"Leaver Dept.","2021","Yorkshire and The Humber","Male","30-39","80","80","34700","31990"
"Leaver Dept.","2021","Yorkshire and The Humber","Male","40-49","80","70","36650","34290"
"Leaver Dept.","2021","Yorkshire and The Humber","Male","50-59","30","30","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Male","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Male","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Female","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Female","20-29","110","110","24960","23390"
"Leaver Dept.","2022","East Midlands (England)","Female","30-39","90","90","30360","27570"
"Leaver Dept.","2022","East Midlands (England)","Female","40-49","110","100","35200","31680"
"Leaver Dept.","2022","East Midlands (England)","Female","50-59","70","70","38840","32470"
"Leaver Dept.","2022","East Midlands (England)","Female","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Female","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Male","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Male","20-29","70","60","25410","23390"
"Leaver Dept.","2022","East Midlands (England)","Male","30-39","70","70","29820","27570"
"Leaver Dept.","2022","East Midlands (England)","Male","40-49","50","40","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Male","50-59","40","40","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Male","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Male","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Female","20-29","90","90","28360","25120"
"Leaver Dept.","2022","East of England","Female","30-39","100","90","33330","30760"
"Leaver Dept.","2022","East of England","Female","40-49","90","80","40070","33780"
"Leaver Dept.","2022","East of England","Female","50-59","100","90","44910","38150"
"Leaver Dept.","2022","East of England","Female","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Female","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Male","20-29","50","40","[c]","[c]"
"Leaver Dept.","2022","East of England","Male","30-39","60","60","33370","30900"
"Leaver Dept.","2022","East of England","Male","40-49","60","60","36640","30610"
"Leaver Dept.","2022","East of England","Male","50-59","60","60","50290","33040"
"Leaver Dept.","2022","East of England","Male","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Male","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Female","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Female","20-29","2190","1960","33950","32330"
"Leaver Dept.","2022","London","Female","30-39","1740","1510","44040","40600"
"Leaver Dept.","2022","London","Female","40-49","1180","1000","50470","49700"
"Leaver Dept.","2022","London","Female","50-59","770","640","50680","42260"
"Leaver Dept.","2022","London","Female","60-64","140","110","51820","39870"
"Leaver Dept.","2022","London","Female","65+","60","40","53960","40070"
"Leaver Dept.","2022","London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Male","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Male","20-29","1450","1290","35170","32940"
"Leaver Dept.","2022","London","Male","30-39","1310","1150","45470","41330"
"Leaver Dept.","2022","London","Male","40-49","780","670","54140","52610"
"Leaver Dept.","2022","London","Male","50-59","520","440","55550","52880"
"Leaver Dept.","2022","London","Male","60-64","80","70","62710","57460"
"Leaver Dept.","2022","London","Male","65+","40","30","[c]","[c]"
"Leaver Dept.","2022","London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Female","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Female","20-29","160","160","25340","24250"
"Leaver Dept.","2022","North East (England)","Female","30-39","150","140","30270","27570"
"Leaver Dept.","2022","North East (England)","Female","40-49","150","140","34480","27570"
"Leaver Dept.","2022","North East (England)","Female","50-59","110","100","34850","27570"
"Leaver Dept.","2022","North East (England)","Female","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Female","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Male","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Male","20-29","90","90","26300","27570"
"Leaver Dept.","2022","North East (England)","Male","30-39","140","140","30250","27570"
"Leaver Dept.","2022","North East (England)","Male","40-49","110","100","35450","30730"
"Leaver Dept.","2022","North East (England)","Male","50-59","50","50","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Male","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Male","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Female","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Female","20-29","330","330","25640","24890"
"Leaver Dept.","2022","North West (England)","Female","30-39","330","310","30280","27570"
"Leaver Dept.","2022","North West (England)","Female","40-49","300","270","35110","30920"
"Leaver Dept.","2022","North West (England)","Female","50-59","230","210","35690","30200"
"Leaver Dept.","2022","North West (England)","Female","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Female","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Male","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Male","20-29","220","220","25560","24890"
"Leaver Dept.","2022","North West (England)","Male","30-39","270","260","30540","27570"
"Leaver Dept.","2022","North West (England)","Male","40-49","200","200","37050","30360"
