"Status","Year","Responsibility_level","Region_ITL2","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","White","30","30","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Greater Manchester","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Greater Manchester","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Greater Manchester","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Greater Manchester","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Greater Manchester","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Greater Manchester","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Greater Manchester","White","60","60","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Hampshire and Isle of Wight","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Hampshire and Isle of Wight","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Hampshire and Isle of Wight","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Hampshire and Isle of Wight","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Hampshire and Isle of Wight","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Hampshire and Isle of Wight","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Herefordshire, Worcestershire and Warwickshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Herefordshire, Worcestershire and Warwickshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Herefordshire, Worcestershire and Warwickshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Herefordshire, Worcestershire and Warwickshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Herefordshire, Worcestershire and Warwickshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Herefordshire, Worcestershire and Warwickshire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Highlands and Islands","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Highlands and Islands","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Highlands and Islands","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Highlands and Islands","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Highlands and Islands","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Highlands and Islands","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Inner London - East","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Inner London - East","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Inner London - East","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Inner London - East","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Inner London - East","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Inner London - East","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Inner London - West","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Inner London - West","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Inner London - West","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Inner London - West","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Inner London - West","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Inner London - West","White","40","30","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Kent","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Kent","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Kent","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Kent","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Kent","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Kent","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Lancashire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Lancashire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Lancashire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Lancashire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Lancashire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Lancashire","White","40","40","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Leicestershire, Rutland and Northamptonshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Leicestershire, Rutland and Northamptonshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Leicestershire, Rutland and Northamptonshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Leicestershire, Rutland and Northamptonshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Leicestershire, Rutland and Northamptonshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Leicestershire, Rutland and Northamptonshire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Lincolnshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Lincolnshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Lincolnshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Lincolnshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Lincolnshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Lincolnshire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Merseyside","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Merseyside","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Merseyside","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Merseyside","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Merseyside","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Merseyside","White","90","80","21010","21010"
"Leaver Dept.","2021","AA/AO","North Eastern Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","North Eastern Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","North Eastern Scotland","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","North Eastern Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","North Eastern Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","North Eastern Scotland","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","North Yorkshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","North Yorkshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","North Yorkshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","North Yorkshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","North Yorkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","North Yorkshire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Northern Ireland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Northern Ireland","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Northern Ireland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Northern Ireland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Northern Ireland","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Northumberland and Tyne and Wear","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Northumberland and Tyne and Wear","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Northumberland and Tyne and Wear","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Northumberland and Tyne and Wear","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Northumberland and Tyne and Wear","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Northumberland and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Northumberland and Tyne and Wear","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Northumberland and Tyne and Wear","White","130","120","20790","21010"
"Leaver Dept.","2021","AA/AO","Outer London - East and North East","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Outer London - East and North East","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Outer London - East and North East","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Outer London - East and North East","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Outer London - East and North East","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Outer London - East and North East","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Outer London - South","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Outer London - South","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Outer London - South","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Outer London - South","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Outer London - South","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Outer London - South","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Outer London - West and North West","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Outer London - West and North West","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Outer London - West and North West","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Outer London - West and North West","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Outer London - West and North West","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Outer London - West and North West","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Shropshire and Staffordshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Shropshire and Staffordshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Shropshire and Staffordshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Shropshire and Staffordshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Shropshire and Staffordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Shropshire and Staffordshire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","South Yorkshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","South Yorkshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","South Yorkshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","South Yorkshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","South Yorkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","South Yorkshire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Southern Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Southern Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Southern Scotland","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Southern Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Southern Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Southern Scotland","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Surrey, East and West Sussex","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Surrey, East and West Sussex","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Surrey, East and West Sussex","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Surrey, East and West Sussex","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Surrey, East and West Sussex","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Surrey, East and West Sussex","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Tees Valley and Durham","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Tees Valley and Durham","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Tees Valley and Durham","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Tees Valley and Durham","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Tees Valley and Durham","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Tees Valley and Durham","White","70","60","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","West Central Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","West Central Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","West Central Scotland","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","West Central Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","West Central Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","West Central Scotland","White","90","80","20280","20760"
"Leaver Dept.","2021","AA/AO","West Midlands","Asian","60","50","[c]","[c]"
"Leaver Dept.","2021","AA/AO","West Midlands","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","West Midlands","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","West Midlands","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","West Midlands","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","West Midlands","Unknown","50","40","[c]","[c]"
"Leaver Dept.","2021","AA/AO","West Midlands","White","40","40","[c]","[c]"
"Leaver Dept.","2021","AA/AO","West Wales and The Valleys","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","West Wales and The Valleys","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","West Wales and The Valleys","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","West Wales and The Valleys","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","West Wales and The Valleys","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","West Wales and The Valleys","White","60","50","20800","21170"
"Leaver Dept.","2021","AA/AO","West Yorkshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","West Yorkshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","West Yorkshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","West Yorkshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","West Yorkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","West Yorkshire","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2021","AA/AO","West Yorkshire","White","30","30","[c]","[c]"
"Leaver Dept.","2021","EO","Bedfordshire and Hertfordshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Bedfordshire and Hertfordshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Bedfordshire and Hertfordshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Bedfordshire and Hertfordshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Bedfordshire and Hertfordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Bedfordshire and Hertfordshire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Berkshire, Buckinghamshire and Oxfordshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Berkshire, Buckinghamshire and Oxfordshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Berkshire, Buckinghamshire and Oxfordshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Berkshire, Buckinghamshire and Oxfordshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Berkshire, Buckinghamshire and Oxfordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Berkshire, Buckinghamshire and Oxfordshire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Cheshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Cheshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Cheshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Cheshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Cheshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Cheshire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Cornwall and Isles of Scilly","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Cornwall and Isles of Scilly","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Cornwall and Isles of Scilly","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Cornwall and Isles of Scilly","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Cornwall and Isles of Scilly","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Cornwall and Isles of Scilly","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Cumbria","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Cumbria","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Cumbria","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Cumbria","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Cumbria","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Cumbria","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Derbyshire and Nottinghamshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Derbyshire and Nottinghamshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Derbyshire and Nottinghamshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Derbyshire and Nottinghamshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Derbyshire and Nottinghamshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Derbyshire and Nottinghamshire","White","30","30","[c]","[c]"
"Leaver Dept.","2021","EO","Devon","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Devon","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Devon","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Devon","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Devon","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Devon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Devon","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Dorset and Somerset","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Dorset and Somerset","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Dorset and Somerset","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Dorset and Somerset","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Dorset and Somerset","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Dorset and Somerset","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","East Anglia","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","East Anglia","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","East Anglia","Chinese","[c]","[c]","[c]","[c]"
