"Status","Year","Region_ITL3","Region_ITL2","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Durham CC","Tees Valley and Durham","Home Office","40","30","[c]","[c]"
"Leaver Dept.","2021","Durham CC","Tees Valley and Durham","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ealing","Outer London - West and North West","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ealing","Outer London - West and North West","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ealing","Outer London - West and North West","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Ayrshire and North Ayrshire mainland","Southern Scotland","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Cumbria","Cumbria","Department for Environment, Food and Rural Affairs","30","30","[c]","[c]"
"Leaver Dept.","2021","East Cumbria","Cumbria","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Cumbria","Cumbria","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Derbyshire","Derbyshire and Nottinghamshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","West Central Scotland","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","West Central Scotland","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","West Central Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Kent","Kent","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Kent","Kent","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Kent","Kent","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Kent","Kent","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Kent","Kent","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Kent","Kent","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Kent","Kent","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lancashire","Lancashire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lancashire","Lancashire","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lothian and Midlothian","Eastern Scotland","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Merseyside","Merseyside","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Merseyside","Merseyside","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Merseyside","Merseyside","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Merseyside","Merseyside","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Surrey","Surrey, East and West Sussex","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Surrey","Surrey, East and West Sussex","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Sussex CC","Surrey, East and West Sussex","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Sussex CC","Surrey, East and West Sussex","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Sussex CC","Surrey, East and West Sussex","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Enfield","Outer London - East and North East","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Enfield","Outer London - East and North East","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Haven Gateway","Essex","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Haven Gateway","Essex","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Haven Gateway","Essex","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Haven Gateway","Essex","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Thames Gateway","Essex","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Thames Gateway","Essex","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Falkirk","Eastern Scotland","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","East Wales","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","East Wales","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","East Wales","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","East Wales","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Glasgow City","West Central Scotland","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Glasgow City","West Central Scotland","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Glasgow City","West Central Scotland","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Glasgow City","West Central Scotland","Department for Work and Pensions","70","70","25670","27570"
"Leaver Dept.","2021","Glasgow City","West Central Scotland","HM Revenue and Customs","50","50","[c]","[c]"
"Leaver Dept.","2021","Glasgow City","West Central Scotland","Home Office","40","30","[c]","[c]"
"Leaver Dept.","2021","Glasgow City","West Central Scotland","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Glasgow City","West Central Scotland","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Glasgow City","West Central Scotland","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Glasgow City","West Central Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North East","Greater Manchester","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North West","Greater Manchester","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North West","Greater Manchester","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North West","Greater Manchester","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South East","Greater Manchester","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South East","Greater Manchester","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South East","Greater Manchester","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South West","Greater Manchester","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South West","Greater Manchester","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South West","Greater Manchester","HM Revenue and Customs","110","110","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South West","Greater Manchester","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South West","Greater Manchester","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwent Valleys","West Wales and The Valleys","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwent Valleys","West Wales and The Valleys","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwent Valleys","West Wales and The Valleys","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwynedd","West Wales and The Valleys","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwynedd","West Wales and The Valleys","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hackney and Newham","Inner London - East","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hackney and Newham","Inner London - East","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hackney and Newham","Inner London - East","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hackney and Newham","Inner London - East","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Haringey and Islington","Inner London - East","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Haringey and Islington","Inner London - East","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Harrow and Hillingdon","Outer London - West and North West","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Harrow and Hillingdon","Outer London - West and North West","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Harrow and Hillingdon","Outer London - West and North West","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Harrow and Hillingdon","Outer London - West and North West","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Harrow and Hillingdon","Outer London - West and North West","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hartlepool and Stockton-on-Tees","Tees Valley and Durham","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hartlepool and Stockton-on-Tees","Tees Valley and Durham","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hartlepool and Stockton-on-Tees","Tees Valley and Durham","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heart of Essex","Essex","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heart of Essex","Essex","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, County of","Herefordshire, Worcestershire and Warwickshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hertfordshire","Bedfordshire and Hertfordshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hertfordshire","Bedfordshire and Hertfordshire","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hertfordshire","Bedfordshire and Hertfordshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hertfordshire","Bedfordshire and Hertfordshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hertfordshire","Bedfordshire and Hertfordshire","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hertfordshire","Bedfordshire and Hertfordshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hounslow and Richmond upon Thames","Outer London - West and North West","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hounslow and Richmond upon Thames","Outer London - West and North West","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hounslow and Richmond upon Thames","Outer London - West and North West","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hounslow and Richmond upon Thames","Outer London - West and North West","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hounslow and Richmond upon Thames","Outer London - West and North West","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverclyde, East Renfrewshire and Renfrewshire","West Central Scotland","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverclyde, East Renfrewshire and Renfrewshire","West Central Scotland","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverclyde, East Renfrewshire and Renfrewshire","West Central Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Highlands and Islands","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Highlands and Islands","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Highlands and Islands","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Isle of Anglesey","West Wales and The Valleys","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Isle of Wight","Hampshire and Isle of Wight","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kensington & Chelsea and Hammersmith & Fulham","Inner London - West","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kensington & Chelsea and Hammersmith & Fulham","Inner London - West","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent Thames Gateway","Kent","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent Thames Gateway","Kent","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lambeth","Inner London - East","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lambeth","Inner London - East","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lambeth","Inner London - East","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lambeth","Inner London - East","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lambeth","Inner London - East","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lambeth","Inner London - East","National Crime Agency","40","40","[c]","[c]"
"Leaver Dept.","2021","Lancaster and Wyre","Lancashire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancaster and Wyre","Lancashire","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancaster and Wyre","Lancashire","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leeds","West Yorkshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leeds","West Yorkshire","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leeds","West Yorkshire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leeds","West Yorkshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leeds","West Yorkshire","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leeds","West Yorkshire","Department for Work and Pensions","70","60","38120","34290"
"Leaver Dept.","2021","Leeds","West Yorkshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leeds","West Yorkshire","HM Revenue and Customs","70","70","[c]","[c]"
"Leaver Dept.","2021","Leeds","West Yorkshire","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leeds","West Yorkshire","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leeds","West Yorkshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leeds","West Yorkshire","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leeds","West Yorkshire","Ministry of Justice","40","40","[c]","[c]"
"Leaver Dept.","2021","Leeds","West Yorkshire","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicester","Leicestershire, Rutland and Northamptonshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicester","Leicestershire, Rutland and Northamptonshire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicester","Leicestershire, Rutland and Northamptonshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire CC and Rutland","Leicestershire, Rutland and Northamptonshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire CC and Rutland","Leicestershire, Rutland and Northamptonshire","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire CC and Rutland","Leicestershire, Rutland and Northamptonshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire CC and Rutland","Leicestershire, Rutland and Northamptonshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire CC and Rutland","Leicestershire, Rutland and Northamptonshire","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","Inner London - East","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","Inner London - East","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","Inner London - East","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","Inner London - East","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","Inner London - East","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Lincolnshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Lincolnshire","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Lincolnshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Lincolnshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lisburn and Castlereagh","Northern Ireland","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lisburn and Castlereagh","Northern Ireland","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","Merseyside","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","Merseyside","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","Merseyside","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","Merseyside","HM Revenue and Customs","30","30","[c]","[c]"
"Leaver Dept.","2021","Liverpool","Merseyside","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","Merseyside","Home Office","120","110","26770","24310"
"Leaver Dept.","2021","Liverpool","Merseyside","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","Merseyside","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","Merseyside","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Highlands and Islands","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Highlands and Islands","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Luton","Bedfordshire and Hertfordshire","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","Greater Manchester","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","Greater Manchester","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","Greater Manchester","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","Greater Manchester","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","Greater Manchester","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","Greater Manchester","Department for Work and Pensions","50","50","[c]","[c]"
"Leaver Dept.","2021","Manchester","Greater Manchester","HM Revenue and Customs","60","60","[c]","[c]"
"Leaver Dept.","2021","Manchester","Greater Manchester","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","Greater Manchester","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","Greater Manchester","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","Greater Manchester","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medway","Kent","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medway","Kent","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merton, Kingston upon Thames and Sutton","Outer London - South","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merton, Kingston upon Thames and Sutton","Outer London - South","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Kent","Kent","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Kent","Kent","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Kent","Kent","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Kent","Kent","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","Lancashire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","Lancashire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","Lancashire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","Lancashire","HM Revenue and Customs","90","90","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","Lancashire","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","Lancashire","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","Berkshire, Buckinghamshire and Oxfordshire","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","Berkshire, Buckinghamshire and Oxfordshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","Berkshire, Buckinghamshire and Oxfordshire","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","Berkshire, Buckinghamshire and Oxfordshire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","East Wales","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","East Wales","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","East Wales","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","East Wales","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","East Wales","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","East Wales","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","East Wales","United Kingdom Statistics Authority","80","80","40090","36390"
"Leaver Dept.","2021","Na h-Eileanan Siar","Highlands and Islands","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Newry, Mourne and Down","Northern Ireland","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and West Norfolk","East Anglia","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Hampshire","Hampshire and Isle of Wight","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Hampshire","Hampshire and Isle of Wight","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Lanarkshire","West Central Scotland","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Lanarkshire","West Central Scotland","HM Revenue and Customs","40","40","[c]","[c]"
"Leaver Dept.","2021","North Northamptonshire","Leicestershire, Rutland and Northamptonshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Nottinghamshire","Derbyshire and Nottinghamshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Nottinghamshire","Derbyshire and Nottinghamshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","North Yorkshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","North Yorkshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","North Yorkshire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","North Yorkshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","North Yorkshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland","Northumberland and Tyne and Wear","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Norwich and East Norfolk","East Anglia","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Norwich and East Norfolk","East Anglia","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Norwich and East Norfolk","East Anglia","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Norwich and East Norfolk","East Anglia","Ministry of Justice","[c]","[c]","[c]","[c]"
