"Status","Year","Disability","Region_ITL3","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared disabled","Shropshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Shropshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Shropshire CC","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Solihull","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Solihull","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Solihull","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Solihull","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Solihull","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Solihull","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Solihull","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Somerset","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Somerset","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Somerset","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Somerset","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Somerset","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Somerset","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Somerset","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South and West Derbyshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South and West Derbyshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South and West Derbyshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South and West Derbyshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South and West Derbyshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South and West Derbyshire","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South Ayrshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South Ayrshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South Ayrshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South Ayrshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South Ayrshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South Ayrshire","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South Hampshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South Hampshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South Hampshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South Hampshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South Hampshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South Hampshire","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South Lanarkshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South Lanarkshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South Lanarkshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South Lanarkshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South Lanarkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South Lanarkshire","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South Nottinghamshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South Nottinghamshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South Nottinghamshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South Nottinghamshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South Nottinghamshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South Nottinghamshire","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South Teesside","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South Teesside","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South Teesside","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South Teesside","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South Teesside","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South Teesside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South Teesside","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West Wales","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West Wales","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West Wales","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West Wales","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South West Wales","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Southampton","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Southampton","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Southampton","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Southampton","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Southampton","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Southampton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Southampton","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Southend-on-Sea","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Southend-on-Sea","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Southend-on-Sea","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Southend-on-Sea","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Southend-on-Sea","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Southend-on-Sea","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Southend-on-Sea","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Southend-on-Sea","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Staffordshire CC","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Staffordshire CC","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Staffordshire CC","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Staffordshire CC","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Staffordshire CC","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Staffordshire CC","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Stoke-on-Trent","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Stoke-on-Trent","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Stoke-on-Trent","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Stoke-on-Trent","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Stoke-on-Trent","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Stoke-on-Trent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Stoke-on-Trent","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Suffolk","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Suffolk","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Suffolk","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Suffolk","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Suffolk","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Suffolk","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Suffolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Suffolk","White","30","30","[c]","[c]"
"Leaver CS","2021","Declared disabled","Sunderland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Sunderland","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Sunderland","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Sunderland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Sunderland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Sunderland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Sunderland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Sunderland","White","30","20","[c]","[c]"
"Leaver CS","2021","Declared disabled","Swansea","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Swansea","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Swansea","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Swansea","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Swansea","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Swansea","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Swansea","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Swansea","White","70","50","21580","21590"
"Leaver CS","2021","Declared disabled","Swindon","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Swindon","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Swindon","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Swindon","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Swindon","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Swindon","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Telford and Wrekin","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Telford and Wrekin","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Telford and Wrekin","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Telford and Wrekin","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Telford and Wrekin","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Telford and Wrekin","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Telford and Wrekin","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Thurrock","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Thurrock","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Thurrock","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Thurrock","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Thurrock","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Thurrock","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Torbay","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Torbay","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Torbay","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Torbay","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Torbay","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Torbay","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Tower Hamlets","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Tower Hamlets","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Tower Hamlets","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Tower Hamlets","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Tower Hamlets","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Tower Hamlets","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Tower Hamlets","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Tyneside","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Tyneside","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Tyneside","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Tyneside","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Tyneside","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Tyneside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Tyneside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Tyneside","White","90","80","26010","21010"
"Leaver CS","2021","Declared disabled","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wakefield","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wakefield","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wakefield","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wakefield","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wakefield","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wakefield","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Walsall","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Walsall","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Walsall","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Walsall","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Walsall","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Walsall","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wandsworth","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wandsworth","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wandsworth","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wandsworth","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wandsworth","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wandsworth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wandsworth","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Warrington","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Warrington","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Warrington","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Warrington","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Warrington","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Warrington","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Warwickshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Warwickshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Warwickshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Warwickshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Warwickshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Warwickshire","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Cumbria","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Cumbria","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Cumbria","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Cumbria","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Cumbria","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Cumbria","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Essex","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Essex","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Essex","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Essex","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Essex","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Essex","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Kent","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Kent","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Kent","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Kent","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Kent","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Kent","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Lothian","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Lothian","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Lothian","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Lothian","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Lothian","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Lothian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Lothian","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Northamptonshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Northamptonshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Northamptonshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Northamptonshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Northamptonshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Northamptonshire","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Surrey","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Surrey","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Surrey","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Surrey","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Surrey","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Surrey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Surrey","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Sussex (North East)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Sussex (North East)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Sussex (North East)","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Sussex (North East)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Sussex (North East)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Sussex (North East)","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Sussex (South West)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Sussex (South West)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Sussex (South West)","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Sussex (South West)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Sussex (South West)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Sussex (South West)","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Westminster","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Westminster","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Westminster","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Westminster","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Westminster","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Westminster","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Westminster","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Westminster","White","130","120","46740","40950"
"Leaver CS","2021","Declared disabled","Wiltshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wiltshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wiltshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wiltshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wiltshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wiltshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wiltshire","White","40","40","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wirral","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wirral","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wirral","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wirral","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wirral","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wirral","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wolverhampton","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wolverhampton","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wolverhampton","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wolverhampton","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wolverhampton","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wolverhampton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wolverhampton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wolverhampton","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Worcestershire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Worcestershire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Worcestershire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Worcestershire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Worcestershire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Worcestershire","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","York","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","York","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","York","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","York","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","York","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","York","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","York","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","York","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Aberdeen City and Aberdeenshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Aberdeen City and Aberdeenshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Aberdeen City and Aberdeenshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Aberdeen City and Aberdeenshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Aberdeen City and Aberdeenshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Aberdeen City and Aberdeenshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Aberdeen City and Aberdeenshire","White","90","80","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Angus and Dundee City","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Angus and Dundee City","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Angus and Dundee City","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Angus and Dundee City","Mixed","[c]","[c]","[c]","[c]"
