"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Chinese","Project Delivery","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Property","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Property","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Property","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Property","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Property","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Property","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Property","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Property","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Security","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Security","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Analysis","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Analysis","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Analysis","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Analysis","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Analysis","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Analysis","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Analysis","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Analysis","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Analysis","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Analysis","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Commercial","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Commercial","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Commercial","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Commercial","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Commercial","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Commercial","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Communications","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Communications","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Communications","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Communications","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Communications","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Counter Fraud","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Debt","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Debt","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data & Technology","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data & Technology","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data & Technology","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data & Technology","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Grants Management","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Grants Management","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Internal Audit","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","No function","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","No function","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","No function","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","No function","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","No function","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","No function","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","No function","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","No function","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","No function","Operational Delivery","100","90","[c]","[c]"
"Leaver CS","2021","Mixed","No function","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","No function","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","No function","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","No function","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","No function","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","No function","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","No function","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","No function","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","No function","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","No function","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Unknown","140","130","27650","26890"
"Leaver CS","2021","Mixed","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Analysis","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Analysis","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Analysis","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Analysis","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Analysis","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Analysis","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Analysis","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Analysis","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Analysis","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Analysis","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Counter Fraud","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Debt","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Debt","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data & Technology","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data & Technology","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data & Technology","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data & Technology","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Grants Management","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Grants Management","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Internal Audit","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Legal","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Legal","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Legal","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Legal","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Legal","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Legal","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","Operational Delivery","40","40","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","Digital, Data and Technology","[c]","[c]","[c]","[c]"
