"Status","Year","Region_ITL2","Function_of_post","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Cumbria","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Commercial","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Commercial","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Commercial","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Commercial","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Commercial","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Commercial","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Communications","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Communications","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Communications","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Communications","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Communications","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Communications","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Counter Fraud","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Counter Fraud","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Counter Fraud","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Counter Fraud","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Counter Fraud","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Counter Fraud","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Digital, Data & Technology","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Digital, Data & Technology","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Digital, Data & Technology","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Digital, Data & Technology","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Digital, Data & Technology","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Digital, Data & Technology","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Finance","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Finance","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Finance","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Finance","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Finance","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Human Resources","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Human Resources","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Human Resources","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Human Resources","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Human Resources","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Human Resources","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Legal","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Legal","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Legal","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Legal","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Legal","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Legal","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","No function","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","No function","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","No function","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","No function","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","No function","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","No function","White","40","40","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Project Delivery","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Project Delivery","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Project Delivery","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Project Delivery","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Project Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Project Delivery","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Property","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Property","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Property","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Property","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Property","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Property","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Unknown","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Unknown","White","30","30","[c]","[c]"
"Leaver Dept.","2021","Devon","Finance","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Finance","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Finance","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Finance","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Finance","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Grants Management","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Grants Management","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Grants Management","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Grants Management","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Grants Management","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Grants Management","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Human Resources","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Human Resources","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Human Resources","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Human Resources","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Human Resources","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Human Resources","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Legal","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Legal","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Legal","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Legal","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Legal","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Legal","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","No function","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","No function","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","No function","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","No function","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","No function","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","No function","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Project Delivery","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Project Delivery","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Project Delivery","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Project Delivery","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Project Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Project Delivery","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Property","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Property","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Property","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Property","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Property","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Property","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Security","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Security","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Security","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Security","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Security","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Security","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Unknown","White","30","30","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Digital, Data & Technology","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Digital, Data & Technology","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Digital, Data & Technology","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Digital, Data & Technology","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Digital, Data & Technology","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Digital, Data & Technology","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Finance","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Finance","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Finance","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Finance","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Finance","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Human Resources","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Human Resources","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Human Resources","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Human Resources","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Human Resources","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Human Resources","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Internal Audit","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Internal Audit","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Internal Audit","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Internal Audit","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Internal Audit","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Internal Audit","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Legal","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Legal","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Legal","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Legal","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Legal","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Legal","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","No function","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","No function","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","No function","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","No function","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","No function","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","No function","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Project Delivery","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Project Delivery","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Project Delivery","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Project Delivery","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Project Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Project Delivery","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Security","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Security","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Security","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Security","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Security","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Security","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Analysis","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Analysis","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Analysis","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Analysis","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Analysis","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Analysis","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Commercial","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Commercial","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Commercial","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Commercial","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Commercial","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Commercial","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Communications","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Communications","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Communications","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Communications","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Communications","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Communications","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Finance","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Finance","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Finance","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Finance","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Finance","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Grants Management","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Grants Management","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Grants Management","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Grants Management","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Grants Management","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Grants Management","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Human Resources","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Human Resources","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Human Resources","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Human Resources","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Human Resources","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Human Resources","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Legal","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Legal","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Legal","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Legal","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Legal","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Legal","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","No function","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","No function","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","No function","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","No function","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","No function","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","No function","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Project Delivery","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Project Delivery","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Project Delivery","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Project Delivery","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Project Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Project Delivery","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Property","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Property","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Property","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Property","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Property","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Property","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Unknown","White","30","30","[c]","[c]"
"Leaver Dept.","2021","East Wales","Analysis","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Analysis","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Analysis","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Analysis","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Analysis","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Analysis","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Commercial","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Commercial","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Commercial","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Commercial","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Commercial","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Commercial","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Communications","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Communications","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Communications","Chinese","[c]","[c]","[c]","[c]"
