"Status","Year","Organisation","Region_ITL1","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","HM Prison and Probation Service","South East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","South East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","South East (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","South East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","South East (England)","Unknown","180","170","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","South East (England)","White","450","420","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","South West (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","South West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","South West (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","South West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","South West (England)","Unknown","60","50","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","South West (England)","White","240","220","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Wales","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Wales","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Wales","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Wales","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Wales","Unknown","60","60","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Wales","White","170","150","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","West Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","West Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","West Midlands (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","West Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","West Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","West Midlands (England)","Unknown","110","110","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","West Midlands (England)","White","240","210","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Yorkshire and The Humber","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Yorkshire and The Humber","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Yorkshire and The Humber","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Yorkshire and The Humber","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Yorkshire and The Humber","Unknown","120","110","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Yorkshire and The Humber","White","330","300","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","East Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","East Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","East Midlands (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","East Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","East Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","East Midlands (England)","Unknown","90","80","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","East Midlands (England)","White","230","200","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","East of England","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","East of England","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","East of England","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","East of England","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","East of England","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","East of England","Undeclared","30","30","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","East of England","Unknown","50","40","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","East of England","White","270","220","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","London","Asian","130","100","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","London","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","London","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","London","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","London","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","London","Undeclared","50","50","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","London","Unknown","120","110","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","London","White","260","240","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","North East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","North East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","North East (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","North East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","North East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","North East (England)","Unknown","140","110","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","North East (England)","White","490","380","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","North West (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","North West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","North West (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","North West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","North West (England)","Unknown","120","100","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","North West (England)","White","310","240","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Northern Ireland","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Northern Ireland","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Northern Ireland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Northern Ireland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Northern Ireland","White","90","70","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Scotland","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Scotland","Unknown","130","110","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Scotland","White","420","340","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","South East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","South East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","South East (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","South East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","South East (England)","Unknown","40","30","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","South East (England)","White","140","120","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","South West (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","South West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","South West (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","South West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","South West (England)","White","90","70","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","330","320","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Wales","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Wales","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Wales","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Wales","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Wales","Unknown","100","80","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Wales","White","400","330","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Asian","30","30","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Unknown","70","60","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","West Midlands (England)","White","280","230","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Undeclared","40","30","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Unknown","110","90","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","White","440","360","[c]","[c]"
"Leaver CS","2021","HM Treasury (excl. agencies)","East of England","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury (excl. agencies)","East of England","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury (excl. agencies)","East of England","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury (excl. agencies)","East of England","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury (excl. agencies)","East of England","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury (excl. agencies)","East of England","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury (excl. agencies)","London","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury (excl. agencies)","London","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury (excl. agencies)","London","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury (excl. agencies)","London","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury (excl. agencies)","London","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury (excl. agencies)","London","White","50","50","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","East Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","East Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","East Midlands (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","East Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","East Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","East Midlands (England)","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","East of England","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","East of England","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","East of England","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","East of England","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","East of England","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","East of England","White","50","30","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","London","Asian","80","70","29760","28000"
"Leaver CS","2021","Home Office (incl. agencies)","London","Black","40","40","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","London","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","London","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","London","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","London","Undeclared","40","30","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","London","Unknown","90","90","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","London","White","300","280","41400","35900"
"Leaver CS","2021","Home Office (incl. agencies)","North East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","North East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","North East (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","North East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","North East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","North East (England)","White","50","30","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","North West (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","North West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","North West (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","North West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","North West (England)","White","190","160","24850","24110"
"Leaver CS","2021","Home Office (incl. agencies)","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Northern Ireland","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Northern Ireland","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Northern Ireland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Northern Ireland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Northern Ireland","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Overseas","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Overseas","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Overseas","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Overseas","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Overseas","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Overseas","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Scotland","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Scotland","White","40","30","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","South East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","South East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","South East (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","South East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","South East (England)","White","80","70","26060","25500"
"Leaver CS","2021","Home Office (incl. agencies)","South West (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","South West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","South West (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","South West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","South West (England)","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Wales","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Wales","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Wales","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Wales","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Wales","White","30","30","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","West Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","West Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","West Midlands (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","West Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","West Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","West Midlands (England)","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Yorkshire and The Humber","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Yorkshire and The Humber","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Yorkshire and The Humber","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Yorkshire and The Humber","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
