"Status","Year","Organisation","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Scotland","Male","40","30","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","London","Female","70","60","39680","34320"
"Leaver CS","2022","Crown Prosecution Service","London","Male","40","40","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","North West (England)","Female","30","30","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","South East (England)","Female","30","30","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Scotland","Male","50","50","29060","26190"
"Leaver CS","2022","Defence Equipment and Support","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","South East (England)","Male","30","30","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","South West (England)","Female","220","200","32710","27940"
"Leaver CS","2022","Defence Equipment and Support","South West (England)","Male","460","440","35780","32670"
"Leaver CS","2022","Defence Equipment and Support","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","South East (England)","Female","40","30","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","South East (England)","Male","80","70","40950","40800"
"Leaver CS","2022","Defence Science and Technology Laboratory","South West (England)","Female","50","50","33180","29260"
"Leaver CS","2022","Defence Science and Technology Laboratory","South West (England)","Male","140","130","35260","33060"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Female","130","120","44490","40050"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Male","150","150","49400","53380"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","London","Female","80","80","39210","34020"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","London","Male","60","60","46720","38020"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","London","Female","90","90","40240","33500"
"Leaver CS","2022","Department for Education (excl. agencies)","London","Male","60","60","47100","40370"
"Leaver CS","2022","Department for Education (excl. agencies)","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","North West (England)","Female","30","30","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","North West (England)","Male","40","30","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Female","140","130","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Male","100","100","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Female","30","30","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","London","Female","90","90","[c]","[c]"
"Leaver CS","2022","Department for International Trade","London","Male","110","110","[c]","[c]"
"Leaver CS","2022","Department for International Trade","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Female","70","70","44890","39990"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Male","60","60","46110","42000"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","London","Female","90","90","44500","42470"
"Leaver CS","2022","Department for Transport (excl. agencies)","London","Male","110","110","45780","43360"
"Leaver CS","2022","Department for Transport (excl. agencies)","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Female","330","280","25550","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Male","180","160","24940","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","East of England","Female","370","320","27290","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","East of England","Male","200","190","27230","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","London","Female","640","590","31830","31060"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","London","Male","420","400","32780","31060"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","North East (England)","Female","520","430","25490","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","North East (England)","Male","360","340","26900","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","North West (England)","Female","900","750","25690","26120"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","North West (England)","Male","620","580","27210","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Scotland","Female","510","420","24760","25640"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Scotland","Male","290","270","24500","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","South East (England)","Female","480","410","27280","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","South East (England)","Male","290","270","27060","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","South West (England)","Female","360","290","25460","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","South West (England)","Male","180","160","25770","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Unknown","Female","50","40","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Unknown","Male","40","40","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Wales","Female","260","210","24240","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Wales","Male","150","140","25450","26120"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Female","420","340","25740","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Male","220","210","25780","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Female","510","430","27200","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Male","370","340","29270","27570"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","London","Female","240","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","London","Male","170","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Unknown","Female","60","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Unknown","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","Female","70","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","Male","60","[c]","[c]","[c]"
"Leaver CS","2022","Disclosure Scotland","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Disclosure Scotland","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Licensing Agency","Unknown","Female","250","190","23170","21840"
"Leaver CS","2022","Driver and Vehicle Licensing Agency","Unknown","Male","170","160","26460","21840"
"Leaver CS","2022","Driver and Vehicle Standards Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","East Midlands (England)","Male","40","40","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","East of England","Male","30","30","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","London","Male","30","30","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","North West (England)","Male","40","30","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","South East (England)","Male","40","30","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","South West (England)","Male","30","30","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Wales","Male","30","30","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","West Midlands (England)","Male","30","30","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education Scotland","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education Scotland","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","South East (England)","Male","30","30","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","South East (England)","Male","[c]","[c]","[c]","[c]"
