"Status","Year","Disability","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Unknown","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Delivery","Female","1140","1050","25960","21870"
"Leaver CS","2021","Unknown","Operational Delivery","Male","1130","1070","28950","24250"
"Leaver CS","2021","Unknown","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other","Female","160","150","30360","28650"
"Leaver CS","2021","Unknown","Other","Male","320","320","32700","29930"
"Leaver CS","2021","Unknown","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Policy","Female","140","140","37790","32650"
"Leaver CS","2021","Unknown","Policy","Male","150","150","43950","38750"
"Leaver CS","2021","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Female","40","40","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Male","40","40","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","Female","50","40","[c]","[c]"
"Leaver CS","2021","Unknown","Property","Male","70","60","27870","25500"
"Leaver CS","2021","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Science and Engineering","Female","90","80","33260","28660"
"Leaver CS","2021","Unknown","Science and Engineering","Male","90","90","33460","28540"
"Leaver CS","2021","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","Male","100","100","28240","24610"
"Leaver CS","2021","Unknown","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Female","1810","1490","31520","27570"
"Leaver CS","2021","Unknown","Unknown","Male","1390","1220","34880","27570"
"Leaver CS","2021","Unknown","Unknown","Unknown","60","60","44710","40010"
"Leaver CS","2021","Unknown","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data and Technology","Female","40","30","[c]","[c]"
"Leaver CS","2022","Declared disabled","Digital, Data and Technology","Male","70","60","37920","34290"
"Leaver CS","2022","Declared disabled","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Finance","Male","30","30","[c]","[c]"
"Leaver CS","2022","Declared disabled","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Female","50","40","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Operational Delivery","Female","1490","1250","26740","26400"
"Leaver CS","2022","Declared disabled","Operational Delivery","Male","960","860","27050","26100"
"Leaver CS","2022","Declared disabled","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other","Female","150","120","26020","22100"
"Leaver CS","2022","Declared disabled","Other","Male","140","130","26570","23130"
"Leaver CS","2022","Declared disabled","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Policy","Female","80","70","38990","34680"
"Leaver CS","2022","Declared disabled","Policy","Male","50","50","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Female","30","30","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Male","50","50","41010","40090"
"Leaver CS","2022","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Science and Engineering","Female","50","40","[c]","[c]"
"Leaver CS","2022","Declared disabled","Science and Engineering","Male","70","70","38680","36330"
"Leaver CS","2022","Declared disabled","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Male","50","40","[c]","[c]"
"Leaver CS","2022","Declared disabled","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Female","440","350","31280","27570"
"Leaver CS","2022","Declared disabled","Unknown","Male","330","280","33120","27570"
"Leaver CS","2022","Declared disabled","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","Female","110","90","36880","34370"
"Leaver CS","2022","Declared non-disabled","Commercial","Male","110","110","40550","38020"
"Leaver CS","2022","Declared non-disabled","Communications","Female","120","110","40130","37740"
"Leaver CS","2022","Declared non-disabled","Communications","Male","80","70","39250","36980"
"Leaver CS","2022","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Female","110","80","27750","27570"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Male","90","80","30540","27570"
"Leaver CS","2022","Declared non-disabled","Digital, Data and Technology","Female","240","220","41070","38070"
"Leaver CS","2022","Declared non-disabled","Digital, Data and Technology","Male","530","520","43060","40000"
"Leaver CS","2022","Declared non-disabled","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Economics","Female","40","40","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Economics","Male","70","70","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","Female","200","180","35940","33000"
"Leaver CS","2022","Declared non-disabled","Finance","Male","210","200","43820","40060"
"Leaver CS","2022","Declared non-disabled","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","Female","260","230","38050","33350"
"Leaver CS","2022","Declared non-disabled","Human Resources","Male","110","110","40700","35840"
"Leaver CS","2022","Declared non-disabled","Inspector of Education and Training","Female","70","70","64590","72990"
"Leaver CS","2022","Declared non-disabled","Inspector of Education and Training","Male","30","30","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Intelligence Analysis","Female","40","30","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Intelligence Analysis","Male","60","60","32030","29250"
"Leaver CS","2022","Declared non-disabled","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","International Trade","Male","30","30","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Knowledge and Information Management","Female","200","180","33890","29270"
"Leaver CS","2022","Declared non-disabled","Knowledge and Information Management","Male","90","90","38300","36330"
"Leaver CS","2022","Declared non-disabled","Legal","Female","190","160","56430","55020"
"Leaver CS","2022","Declared non-disabled","Legal","Male","140","130","58520","55610"
"Leaver CS","2022","Declared non-disabled","Medicine","Female","170","150","54940","39030"
"Leaver CS","2022","Declared non-disabled","Medicine","Male","80","70","68140","70530"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","Female","7740","6640","27790","26520"
"Leaver CS","2022","Declared non-disabled","Operational Delivery","Male","5720","5300","29140","27370"
"Leaver CS","2022","Declared non-disabled","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other","Female","870","780","27640","22330"
"Leaver CS","2022","Declared non-disabled","Other","Male","820","790","30300","26350"
"Leaver CS","2022","Declared non-disabled","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Policy","Female","460","410","44700","40050"
"Leaver CS","2022","Declared non-disabled","Policy","Male","420","400","51840","51730"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Female","220","210","40740","37890"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Male","290","280","42210","39600"
"Leaver CS","2022","Declared non-disabled","Property","Female","100","90","34750","33250"
"Leaver CS","2022","Declared non-disabled","Property","Male","170","150","39240","35480"
"Leaver CS","2022","Declared non-disabled","Psychology","Female","60","50","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Science and Engineering","Female","450","410","37860","37450"
"Leaver CS","2022","Declared non-disabled","Science and Engineering","Male","610","580","36990","33930"
"Leaver CS","2022","Declared non-disabled","Security","Female","90","80","29240","26670"
"Leaver CS","2022","Declared non-disabled","Security","Male","320","300","32720","28890"
"Leaver CS","2022","Declared non-disabled","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Statistics","Male","30","30","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Female","2380","1940","34960","27570"
"Leaver CS","2022","Declared non-disabled","Unknown","Male","1870","1650","41260","33110"
"Leaver CS","2022","Declared non-disabled","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data and Technology","Male","60","60","40470","38450"
"Leaver CS","2022","Undeclared","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Operational Delivery","Female","530","440","27700","25490"
"Leaver CS","2022","Undeclared","Operational Delivery","Male","610","540","28820","26880"
"Leaver CS","2022","Undeclared","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other","Female","70","60","26320","21980"
"Leaver CS","2022","Undeclared","Other","Male","80","80","28090","24250"
"Leaver CS","2022","Undeclared","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Policy","Female","40","40","[c]","[c]"
"Leaver CS","2022","Undeclared","Policy","Male","40","40","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Science and Engineering","Male","50","50","35750","34980"
"Leaver CS","2022","Undeclared","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Male","40","40","[c]","[c]"
"Leaver CS","2022","Undeclared","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Female","200","160","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Male","200","180","[c]","[c]"
"Leaver CS","2022","Undeclared","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Female","70","30","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Male","80","50","39220","35340"
"Leaver CS","2022","Unknown","Communications","Female","90","60","37900","33030"
"Leaver CS","2022","Unknown","Communications","Male","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Female","120","100","38010","34530"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Male","300","280","41750","38400"
"Leaver CS","2022","Unknown","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Female","80","50","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Male","80","60","37840","33410"
"Leaver CS","2022","Unknown","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Female","90","70","31550","27140"
"Leaver CS","2022","Unknown","Human Resources","Male","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Knowledge and Information Management","Female","70","60","35330","29250"
"Leaver CS","2022","Unknown","Knowledge and Information Management","Male","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Female","70","70","51950","53050"
"Leaver CS","2022","Unknown","Legal","Male","60","50","52190","55000"
"Leaver CS","2022","Unknown","Medicine","Female","110","90","53610","39030"
"Leaver CS","2022","Unknown","Medicine","Male","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","Operational Delivery","Female","2370","2150","28810","23720"
"Leaver CS","2022","Unknown","Operational Delivery","Male","2150","2030","30190","26130"
"Leaver CS","2022","Unknown","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other","Female","260","240","30420","27400"
"Leaver CS","2022","Unknown","Other","Male","500","490","33380","30480"
"Leaver CS","2022","Unknown","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Policy","Female","280","200","39480","34540"
"Leaver CS","2022","Unknown","Policy","Male","240","160","41840","38600"
"Leaver CS","2022","Unknown","Project Delivery","Female","50","50","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Male","70","70","43700","40000"
"Leaver CS","2022","Unknown","Property","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","Male","70","60","30640","25860"
"Leaver CS","2022","Unknown","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Science and Engineering","Female","80","70","41540","40060"
"Leaver CS","2022","Unknown","Science and Engineering","Male","130","120","38450","32690"
"Leaver CS","2022","Unknown","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","Male","160","160","30870","27680"
"Leaver CS","2022","Unknown","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Female","1730","1450","34230","27570"
"Leaver CS","2022","Unknown","Unknown","Male","1500","1340","38620","29250"
"Leaver CS","2022","Unknown","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Operational Delivery","Female","90","80","29190","25170"
"Leaver Dept.","2021","Declared disabled","Operational Delivery","Male","80","80","28080","24310"
"Leaver Dept.","2021","Declared disabled","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Policy","Female","70","70","42760","37640"
"Leaver Dept.","2021","Declared disabled","Policy","Male","60","50","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","Male","[c]","[c]","[c]","[c]"
