"Status","Year","Sexual_orientation","Ethnicity","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Undeclared","Asian","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","London","50","40","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","East Midlands (England)","50","40","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","East of England","60","60","34820","32400"
"Leaver CS","2022","Undeclared","Undeclared","London","240","220","41240","37510"
"Leaver CS","2022","Undeclared","Undeclared","North East (England)","30","30","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","North West (England)","80","70","29660","25500"
"Leaver CS","2022","Undeclared","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Scotland","50","40","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","South East (England)","120","100","32980","28350"
"Leaver CS","2022","Undeclared","Undeclared","South West (England)","150","140","35030","34300"
"Leaver CS","2022","Undeclared","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Wales","30","30","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","West Midlands (England)","40","40","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Yorkshire and The Humber","60","50","32130","27280"
"Leaver CS","2022","Undeclared","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","London","280","40","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","South West (England)","30","30","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Yorkshire and The Humber","90","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","East Midlands (England)","90","80","28390","26780"
"Leaver CS","2022","Undeclared","White","East of England","120","100","31770","27570"
"Leaver CS","2022","Undeclared","White","London","360","320","43170","37260"
"Leaver CS","2022","Undeclared","White","North East (England)","70","60","27060","21930"
"Leaver CS","2022","Undeclared","White","North West (England)","170","150","29770","27370"
"Leaver CS","2022","Undeclared","White","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","Scotland","130","110","30680","26780"
"Leaver CS","2022","Undeclared","White","South East (England)","210","190","30350","27370"
"Leaver CS","2022","Undeclared","White","South West (England)","210","180","33600","29200"
"Leaver CS","2022","Undeclared","White","Unknown","80","60","23560","21840"
"Leaver CS","2022","Undeclared","White","Wales","90","80","33870","26850"
"Leaver CS","2022","Undeclared","White","West Midlands (England)","120","100","30840","27570"
"Leaver CS","2022","Undeclared","White","Yorkshire and The Humber","150","120","29930","27370"
"Leaver CS","2022","Unknown","Asian","East Midlands (England)","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","London","170","130","42920","33300"
"Leaver CS","2022","Unknown","Asian","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","North West (England)","60","50","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","West Midlands (England)","60","50","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Yorkshire and The Humber","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","Black","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","London","80","60","[c]","[c]"
"Leaver CS","2022","Unknown","Black","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","London","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","East Midlands (England)","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","London","100","90","48170","41340"
"Leaver CS","2022","Unknown","Undeclared","North East (England)","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","North West (England)","60","50","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Scotland","60","50","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","South East (England)","80","70","28510","23630"
"Leaver CS","2022","Unknown","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Wales","80","80","27160","23050"
"Leaver CS","2022","Unknown","Undeclared","West Midlands (England)","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Yorkshire and The Humber","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","East Midlands (England)","430","390","24570","21260"
"Leaver CS","2022","Unknown","Unknown","East of England","340","320","28010","26130"
"Leaver CS","2022","Unknown","Unknown","London","1890","1800","39490","31880"
"Leaver CS","2022","Unknown","Unknown","North East (England)","510","450","26070","21680"
"Leaver CS","2022","Unknown","Unknown","North West (England)","810","750","28120","24880"
"Leaver CS","2022","Unknown","Unknown","Northern Ireland","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Overseas","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Scotland","1030","930","31190","27230"
"Leaver CS","2022","Unknown","Unknown","South East (England)","670","620","28360","24920"
"Leaver CS","2022","Unknown","Unknown","South West (England)","610","580","28930","25000"
"Leaver CS","2022","Unknown","Unknown","Unknown","610","550","35320","31990"
"Leaver CS","2022","Unknown","Unknown","Wales","360","330","27910","24250"
"Leaver CS","2022","Unknown","Unknown","West Midlands (England)","500","470","26760","22350"
"Leaver CS","2022","Unknown","Unknown","Yorkshire and The Humber","640","590","30060","25100"
"Leaver CS","2022","Unknown","White","East Midlands (England)","220","180","[c]","[c]"
"Leaver CS","2022","Unknown","White","East of England","210","180","36000","30220"
"Leaver CS","2022","Unknown","White","London","600","440","52350","48000"
"Leaver CS","2022","Unknown","White","North East (England)","640","500","28600","26120"
"Leaver CS","2022","Unknown","White","North West (England)","760","610","28430","26120"
"Leaver CS","2022","Unknown","White","Northern Ireland","80","60","[c]","[c]"
"Leaver CS","2022","Unknown","White","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Scotland","810","670","32780","27570"
"Leaver CS","2022","Unknown","White","South East (England)","300","240","35690","29740"
"Leaver CS","2022","Unknown","White","South West (England)","220","180","33630","29230"
"Leaver CS","2022","Unknown","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Wales","320","250","27380","22490"
"Leaver CS","2022","Unknown","White","West Midlands (England)","310","250","38110","27570"
"Leaver CS","2022","Unknown","White","Yorkshire and The Humber","330","260","32020","27570"
"Leaver Dept.","2021","Heterosexual / straight","Asian","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Asian","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Asian","London","420","410","38930","34400"
"Leaver Dept.","2021","Heterosexual / straight","Asian","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Asian","North West (England)","40","40","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Asian","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Asian","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Asian","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Asian","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Asian","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Asian","West Midlands (England)","80","80","24080","21430"
"Leaver Dept.","2021","Heterosexual / straight","Asian","Yorkshire and The Humber","30","30","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Black","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Black","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Black","London","250","240","36540","33640"
"Leaver Dept.","2021","Heterosexual / straight","Black","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Black","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Black","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Black","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Black","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Black","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Black","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Black","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Black","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Chinese","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Chinese","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Chinese","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Chinese","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Chinese","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Chinese","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Chinese","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Chinese","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Chinese","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Chinese","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Chinese","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Chinese","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Chinese","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Mixed","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Mixed","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Mixed","London","150","140","43030","37100"
"Leaver Dept.","2021","Heterosexual / straight","Mixed","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Mixed","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Mixed","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Mixed","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Mixed","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Mixed","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Mixed","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Mixed","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Mixed","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Other ethnicity","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Other ethnicity","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Other ethnicity","London","30","30","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Other ethnicity","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Other ethnicity","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Other ethnicity","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Other ethnicity","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Other ethnicity","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Undeclared","London","30","30","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Undeclared","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Unknown","London","60","60","44140","37760"
"Leaver Dept.","2021","Heterosexual / straight","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","White","East Midlands (England)","100","90","26680","21950"
"Leaver Dept.","2021","Heterosexual / straight","White","East of England","100","90","32870","31150"
"Leaver Dept.","2021","Heterosexual / straight","White","London","1820","1770","47070","42170"
"Leaver Dept.","2021","Heterosexual / straight","White","North East (England)","240","230","27250","24890"
"Leaver Dept.","2021","Heterosexual / straight","White","North West (England)","400","380","30680","27570"
"Leaver Dept.","2021","Heterosexual / straight","White","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","White","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","White","Scotland","210","200","31050","27570"
"Leaver Dept.","2021","Heterosexual / straight","White","South East (England)","220","210","33910","29470"
"Leaver Dept.","2021","Heterosexual / straight","White","South West (England)","470","460","34960","32000"
"Leaver Dept.","2021","Heterosexual / straight","White","Unknown","170","170","38610","32000"
"Leaver Dept.","2021","Heterosexual / straight","White","Wales","280","270","31460","27570"
"Leaver Dept.","2021","Heterosexual / straight","White","West Midlands (England)","160","160","29820","25310"
"Leaver Dept.","2021","Heterosexual / straight","White","Yorkshire and The Humber","250","240","33980","30190"
"Leaver Dept.","2021","LGBO","Asian","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Asian","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Asian","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Asian","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Asian","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Asian","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Asian","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Asian","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Asian","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Asian","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Asian","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Asian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Black","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Black","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Black","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Black","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Black","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Black","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Black","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Black","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Black","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Black","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Black","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Black","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Chinese","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Chinese","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Chinese","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Chinese","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Chinese","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Chinese","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Chinese","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Chinese","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Chinese","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Chinese","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Chinese","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Chinese","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Chinese","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Mixed","East Midlands (England)","[c]","[c]","[c]","[c]"
