"Status","Year","Age","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","60-64","HM Land Registry","Heterosexual / straight","40","30","[c]","[c]"
"Leaver CS","2022","60-64","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","HM Revenue and Customs","Heterosexual / straight","70","50","33290","28920"
"Leaver CS","2022","60-64","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","HM Revenue and Customs","Unknown","970","740","[c]","[c]"
"Leaver CS","2022","60-64","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Home Office","Heterosexual / straight","270","210","33450","27890"
"Leaver CS","2022","60-64","Home Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Home Office","Undeclared","70","50","34760","30940"
"Leaver CS","2022","60-64","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Ministry of Defence","Heterosexual / straight","710","660","35120","32930"
"Leaver CS","2022","60-64","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Ministry of Defence","Undeclared","190","170","35010","33300"
"Leaver CS","2022","60-64","Ministry of Defence","Unknown","120","110","39440","35380"
"Leaver CS","2022","60-64","Ministry of Justice","Heterosexual / straight","630","530","30770","21650"
"Leaver CS","2022","60-64","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Ministry of Justice","Undeclared","90","70","[c]","[c]"
"Leaver CS","2022","60-64","Ministry of Justice","Unknown","200","150","[c]","[c]"
"Leaver CS","2022","60-64","National Crime Agency","Heterosexual / straight","50","40","[c]","[c]"
"Leaver CS","2022","60-64","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of the Secretary of State for Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of the Secretary of State for Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Scottish Government","Heterosexual / straight","130","110","48580","46060"
"Leaver CS","2022","60-64","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Scottish Government","Unknown","160","140","38010","35000"
"Leaver CS","2022","60-64","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Statistics Authority","Heterosexual / straight","40","20","[c]","[c]"
"Leaver CS","2022","60-64","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Welsh Government","Heterosexual / straight","50","50","[c]","[c]"
"Leaver CS","2022","60-64","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Welsh Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cabinet Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","50","40","[c]","[c]"
"Leaver CS","2022","65+","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Environment, Food and Rural Affairs","Heterosexual / straight","40","30","[c]","[c]"
"Leaver CS","2022","65+","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Levelling Up, Housing and Communities","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Transport","Heterosexual / straight","90","70","31400","26780"
"Leaver CS","2022","65+","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Transport","Undeclared","60","40","27170","26780"
"Leaver CS","2022","65+","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Work and Pensions","Heterosexual / straight","750","520","26110","26120"
"Leaver CS","2022","65+","Department for Work and Pensions","LGBO","30","20","[c]","[c]"
"Leaver CS","2022","65+","Department for Work and Pensions","Undeclared","140","100","26400","26120"
"Leaver CS","2022","65+","Department for Work and Pensions","Unknown","280","190","25660","26120"
"Leaver CS","2022","65+","Department of Health and Social Care","Heterosexual / straight","60","50","45710","39110"
"Leaver CS","2022","65+","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department of Health and Social Care","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","65+","Estyn","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Estyn","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Land Registry","Heterosexual / straight","30","20","[c]","[c]"
"Leaver CS","2022","65+","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Revenue and Customs","Heterosexual / straight","50","30","[c]","[c]"
"Leaver CS","2022","65+","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Revenue and Customs","Unknown","640","440","[c]","[c]"
"Leaver CS","2022","65+","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Home Office","Heterosexual / straight","210","150","27830","25630"
"Leaver CS","2022","65+","Home Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Home Office","Undeclared","40","30","[c]","[c]"
"Leaver CS","2022","65+","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Ministry of Defence","Heterosexual / straight","570","510","30770","26930"
"Leaver CS","2022","65+","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Ministry of Defence","Undeclared","130","110","29940","28590"
"Leaver CS","2022","65+","Ministry of Defence","Unknown","80","70","34500","31910"
"Leaver CS","2022","65+","Ministry of Justice","Heterosexual / straight","550","410","25040","20970"
"Leaver CS","2022","65+","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Ministry of Justice","Undeclared","80","60","[c]","[c]"
"Leaver CS","2022","65+","Ministry of Justice","Unknown","200","130","[c]","[c]"
"Leaver CS","2022","65+","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of the Secretary of State for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of the Secretary of State for Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Scottish Government","Heterosexual / straight","70","50","36380","30040"
"Leaver CS","2022","65+","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Scottish Government","Unknown","110","80","34560","30450"
"Leaver CS","2022","65+","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","UK Statistics Authority","Heterosexual / straight","60","40","23840","20350"
"Leaver CS","2022","65+","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","UK Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Welsh Government","Heterosexual / straight","50","40","[c]","[c]"
"Leaver CS","2022","65+","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Welsh Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Cabinet Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Department for Transport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Department for Work and Pensions","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","HM Revenue and Customs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Home Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Home Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Ministry of Defence","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Ministry of Justice","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Attorney General's Departments","Heterosexual / straight","60","50","29510","27350"
"Leaver Dept.","2021","20-29","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Cabinet Office","Heterosexual / straight","290","290","33430","32000"
"Leaver Dept.","2021","20-29","Cabinet Office","LGBO","60","60","34310","32000"
"Leaver Dept.","2021","20-29","Cabinet Office","Undeclared","50","50","[c]","[c]"
"Leaver Dept.","2021","20-29","Cabinet Office","Unknown","350","350","32130","32000"
"Leaver Dept.","2021","20-29","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Charity Commission","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","140","130","37140","33570"
"Leaver Dept.","2021","20-29","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Business, Energy and Industrial Strategy","Unknown","60","60","35940","33570"
"Leaver Dept.","2021","20-29","Department for Digital, Culture, Media and Sport","Heterosexual / straight","50","50","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Education","Heterosexual / straight","60","60","35650","33300"
"Leaver Dept.","2021","20-29","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Environment, Food and Rural Affairs","Unknown","210","210","33580","33120"
"Leaver Dept.","2021","20-29","Department for International Trade","Heterosexual / straight","50","50","36230","31460"
"Leaver Dept.","2021","20-29","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for International Trade","Unknown","60","60","35160","32170"
"Leaver Dept.","2021","20-29","Department for Transport","Heterosexual / straight","70","70","32250","34330"
"Leaver Dept.","2021","20-29","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Transport","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Work and Pensions","Heterosexual / straight","220","220","28020","27570"
"Leaver Dept.","2021","20-29","Department for Work and Pensions","LGBO","30","30","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Work and Pensions","Unknown","100","100","28330","27570"
"Leaver Dept.","2021","20-29","Department of Health and Social Care","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department of Health and Social Care","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Foreign, Commonwealth and Development Office","Unknown","120","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Revenue and Customs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Revenue and Customs","Unknown","570","560","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Treasury","Heterosexual / straight","50","50","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Home Office","Heterosexual / straight","260","250","30670","28670"
"Leaver Dept.","2021","20-29","Home Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Home Office","Unknown","50","50","[c]","[c]"
