"Status","Year","Function_of_post","Region_ITL2","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Finance","West Midlands","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","West Midlands","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","West Midlands","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","West Wales and The Valleys","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","West Wales and The Valleys","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","West Wales and The Valleys","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","West Wales and The Valleys","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","West Wales and The Valleys","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","West Wales and The Valleys","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","West Yorkshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","West Yorkshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","West Yorkshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","West Yorkshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","West Yorkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","West Yorkshire","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Cheshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Cheshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Cheshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Cheshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Cheshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Cheshire","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Cornwall and Isles of Scilly","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Cornwall and Isles of Scilly","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Cornwall and Isles of Scilly","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Cornwall and Isles of Scilly","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Cornwall and Isles of Scilly","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Cornwall and Isles of Scilly","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Cumbria","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Cumbria","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Cumbria","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Cumbria","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Cumbria","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Cumbria","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Derbyshire and Nottinghamshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Derbyshire and Nottinghamshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Derbyshire and Nottinghamshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Derbyshire and Nottinghamshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Derbyshire and Nottinghamshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Derbyshire and Nottinghamshire","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Devon","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Devon","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Devon","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Devon","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Devon","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Devon","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Dorset and Somerset","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Dorset and Somerset","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Dorset and Somerset","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Dorset and Somerset","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Dorset and Somerset","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Dorset and Somerset","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","East Anglia","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","East Anglia","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","East Anglia","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","East Anglia","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","East Anglia","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","East Anglia","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","East Yorkshire and Northern Lincolnshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","East Yorkshire and Northern Lincolnshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","East Yorkshire and Northern Lincolnshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","East Yorkshire and Northern Lincolnshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","East Yorkshire and Northern Lincolnshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","East Yorkshire and Northern Lincolnshire","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Essex","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Essex","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Essex","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Essex","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Essex","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Essex","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Herefordshire, Worcestershire and Warwickshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Herefordshire, Worcestershire and Warwickshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Herefordshire, Worcestershire and Warwickshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Herefordshire, Worcestershire and Warwickshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Herefordshire, Worcestershire and Warwickshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Herefordshire, Worcestershire and Warwickshire","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","North Yorkshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","North Yorkshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","North Yorkshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","North Yorkshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","North Yorkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","North Yorkshire","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Northumberland and Tyne and Wear","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Northumberland and Tyne and Wear","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Northumberland and Tyne and Wear","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Northumberland and Tyne and Wear","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Northumberland and Tyne and Wear","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Northumberland and Tyne and Wear","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","West Yorkshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","West Yorkshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","West Yorkshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","West Yorkshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","West Yorkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","West Yorkshire","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Bedfordshire and Hertfordshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Bedfordshire and Hertfordshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Bedfordshire and Hertfordshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Bedfordshire and Hertfordshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Bedfordshire and Hertfordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Bedfordshire and Hertfordshire","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Cheshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Cheshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Cheshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Cheshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Cheshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Cheshire","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Cumbria","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Cumbria","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Cumbria","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Cumbria","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Cumbria","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Cumbria","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Derbyshire and Nottinghamshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Derbyshire and Nottinghamshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Derbyshire and Nottinghamshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Derbyshire and Nottinghamshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Derbyshire and Nottinghamshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Derbyshire and Nottinghamshire","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Devon","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Devon","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Devon","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Devon","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Devon","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Devon","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Dorset and Somerset","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Dorset and Somerset","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Dorset and Somerset","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Dorset and Somerset","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Dorset and Somerset","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Dorset and Somerset","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East Anglia","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East Anglia","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East Anglia","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East Anglia","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East Anglia","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East Anglia","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East Wales","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East Wales","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East Wales","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East Wales","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East Wales","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Eastern Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Eastern Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Eastern Scotland","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Eastern Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Eastern Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Eastern Scotland","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Essex","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Essex","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Essex","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Essex","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Essex","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Essex","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Greater Manchester","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Greater Manchester","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Greater Manchester","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Greater Manchester","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Greater Manchester","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Greater Manchester","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Hampshire and Isle of Wight","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Hampshire and Isle of Wight","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Hampshire and Isle of Wight","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Hampshire and Isle of Wight","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Hampshire and Isle of Wight","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Hampshire and Isle of Wight","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Herefordshire, Worcestershire and Warwickshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Herefordshire, Worcestershire and Warwickshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Herefordshire, Worcestershire and Warwickshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Herefordshire, Worcestershire and Warwickshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Herefordshire, Worcestershire and Warwickshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Herefordshire, Worcestershire and Warwickshire","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Inner London - East","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Inner London - East","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Inner London - East","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Inner London - East","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Inner London - East","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Inner London - East","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Inner London - West","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Inner London - West","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Inner London - West","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Inner London - West","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Inner London - West","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Inner London - West","White","40","40","[c]","[c]"
"Leaver CS","2021","Human Resources","Kent","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Kent","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Kent","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Kent","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Kent","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Kent","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Lancashire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Lancashire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Lancashire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Lancashire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Lancashire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Lancashire","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Lincolnshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Lincolnshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Lincolnshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Lincolnshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Lincolnshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Lincolnshire","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Merseyside","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Merseyside","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Merseyside","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Merseyside","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Merseyside","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Merseyside","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","North Yorkshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","North Yorkshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","North Yorkshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","North Yorkshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","North Yorkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","North Yorkshire","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Northumberland and Tyne and Wear","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Northumberland and Tyne and Wear","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Northumberland and Tyne and Wear","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Northumberland and Tyne and Wear","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Northumberland and Tyne and Wear","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Northumberland and Tyne and Wear","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Outer London - West and North West","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Outer London - West and North West","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Outer London - West and North West","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Outer London - West and North West","Mixed","[c]","[c]","[c]","[c]"
