"Status","Year","Region_ITL2","Sex","Disability","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Lincolnshire","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Female","Declared non-disabled","150","140","29090","24890"
"Leaver Dept.","2021","Merseyside","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Female","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Male","Declared non-disabled","90","90","27650","24890"
"Leaver Dept.","2021","Merseyside","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Male","Unknown","40","30","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Female","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Female","Declared non-disabled","170","160","25970","23850"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Female","Unknown","70","60","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Male","Declared non-disabled","100","90","28690","25550"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Male","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Female","Declared non-disabled","90","80","38590","30650"
"Leaver Dept.","2021","Outer London - South","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Male","Declared non-disabled","80","80","38160","33630"
"Leaver Dept.","2021","Outer London - South","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Female","Declared non-disabled","40","40","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Male","Declared non-disabled","30","30","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Male","Declared non-disabled","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Female","Declared non-disabled","40","40","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Female","Declared non-disabled","70","70","33480","30110"
"Leaver Dept.","2021","South Yorkshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Male","Declared non-disabled","40","40","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Female","Declared non-disabled","30","30","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","Female","Declared non-disabled","40","40","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","Female","Declared non-disabled","70","60","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","Male","Declared non-disabled","40","40","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Declared non-disabled","130","130","37020","32000"
"Leaver Dept.","2021","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Unknown","210","210","33410","32000"
"Leaver Dept.","2021","Unknown","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Declared non-disabled","110","100","39850","32000"
"Leaver Dept.","2021","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Unknown","190","190","34740","32000"
"Leaver Dept.","2021","West Central Scotland","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Female","Declared non-disabled","120","120","27800","26550"
"Leaver Dept.","2021","West Central Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Female","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Male","Declared non-disabled","90","90","27760","27480"
"Leaver Dept.","2021","West Central Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Female","Declared non-disabled","140","130","28190","25190"
"Leaver Dept.","2021","West Midlands","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Female","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Male","Declared non-disabled","110","100","28940","24770"
"Leaver Dept.","2021","West Midlands","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Male","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","Female","Declared non-disabled","70","70","28610","26700"
"Leaver Dept.","2021","West Wales and The Valleys","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","Male","Declared non-disabled","60","60","28360","26410"
"Leaver Dept.","2021","West Wales and The Valleys","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Female","Declared non-disabled","110","100","32710","27570"
"Leaver Dept.","2021","West Yorkshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Female","Unknown","60","40","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Male","Declared non-disabled","90","80","32830","30700"
"Leaver Dept.","2021","West Yorkshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Male","Unknown","50","40","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Female","Declared non-disabled","30","30","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Female","Declared non-disabled","150","130","37740","33250"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Female","Unknown","100","80","44930","40560"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Male","Declared non-disabled","90","80","40210","37410"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Male","Unknown","70","70","51790","51340"
"Leaver Dept.","2022","Cheshire","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Female","Declared non-disabled","30","30","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Female","Declared disabled","30","30","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Female","Declared non-disabled","210","200","33150","28590"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Female","Unknown","60","50","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Male","Declared non-disabled","100","90","34310","27570"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Male","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2022","Devon","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Female","Declared non-disabled","70","70","34220","29370"
"Leaver Dept.","2022","Devon","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Male","Declared non-disabled","40","40","[c]","[c]"
"Leaver Dept.","2022","Devon","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Anglia","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Anglia","Female","Declared non-disabled","180","170","34700","30460"
"Leaver Dept.","2022","East Anglia","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Anglia","Female","Unknown","70","60","43460","37470"
"Leaver Dept.","2022","East Anglia","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Anglia","Male","Declared non-disabled","110","110","39780","29140"
"Leaver Dept.","2022","East Anglia","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Anglia","Male","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2022","East Wales","Female","Declared disabled","40","30","[c]","[c]"
"Leaver Dept.","2022","East Wales","Female","Declared non-disabled","190","180","33100","27570"
"Leaver Dept.","2022","East Wales","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Wales","Female","Unknown","70","70","32650","29540"
"Leaver Dept.","2022","East Wales","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Wales","Male","Declared non-disabled","150","150","35790","30990"
"Leaver Dept.","2022","East Wales","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Wales","Male","Unknown","70","70","35530","29540"
"Leaver Dept.","2022","East Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Eastern Scotland","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Eastern Scotland","Female","Declared non-disabled","190","170","28770","27570"
"Leaver Dept.","2022","Eastern Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Eastern Scotland","Female","Unknown","70","60","[c]","[c]"
"Leaver Dept.","2022","Eastern Scotland","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Eastern Scotland","Male","Declared non-disabled","110","110","28490","27570"
"Leaver Dept.","2022","Eastern Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Eastern Scotland","Male","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2022","Essex","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex","Female","Declared non-disabled","50","50","[c]","[c]"
"Leaver Dept.","2022","Essex","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex","Male","Declared non-disabled","30","30","[c]","[c]"
"Leaver Dept.","2022","Essex","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Declared disabled","80","70","34080","32060"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Declared non-disabled","790","740","33820","29270"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Unknown","220","200","40940","37490"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Declared disabled","60","50","34970","31950"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Declared non-disabled","520","500","37810","33000"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Undeclared","30","30","[c]","[c]"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Unknown","180","170","47300","41080"
"Leaver Dept.","2022","Greater Manchester","Female","Declared disabled","50","40","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester","Female","Declared non-disabled","370","350","32440","27570"
"Leaver Dept.","2022","Greater Manchester","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester","Female","Unknown","140","130","30470","28240"
"Leaver Dept.","2022","Greater Manchester","Male","Declared disabled","40","40","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester","Male","Declared non-disabled","260","260","34150","27570"
"Leaver Dept.","2022","Greater Manchester","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester","Male","Unknown","100","90","37860","30100"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Female","Declared non-disabled","90","90","36450","29540"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Male","Declared non-disabled","90","80","37270","32490"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","Female","Declared non-disabled","40","40","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","Male","Declared non-disabled","30","30","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","Male","Unknown","[c]","[c]","[c]","[c]"
