"Status","Year","Profession_of_post","Sex","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Intelligence Analysis","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Female","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Female","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Female","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Female","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Female","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Male","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Male","London","40","40","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Male","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Female","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Female","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Female","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Female","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Male","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Male","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Male","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Female","London","40","40","[c]","[c]"
"Leaver CS","2022","International Trade","Female","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Male","London","50","50","[c]","[c]"
"Leaver CS","2022","International Trade","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Female","East of England","30","30","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Female","London","70","60","42540","38150"
"Leaver CS","2022","Knowledge and Information Management","Female","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Female","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Female","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Female","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Female","Yorkshire and The Humber","140","120","29910","27470"
"Leaver CS","2022","Knowledge and Information Management","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Male","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Male","London","50","40","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Male","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Male","Yorkshire and The Humber","40","40","[c]","[c]"
"Leaver CS","2022","Legal","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Female","London","160","140","57490","55000"
"Leaver CS","2022","Legal","Female","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Female","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Female","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Female","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Male","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Male","London","110","100","59620","55000"
"Leaver CS","2022","Legal","Male","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Female","London","60","50","78260","85900"
"Leaver CS","2022","Medicine","Female","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Female","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Female","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Female","South East (England)","50","40","[c]","[c]"
"Leaver CS","2022","Medicine","Female","South West (England)","50","40","[c]","[c]"
"Leaver CS","2022","Medicine","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Male","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Male","London","40","40","[c]","[c]"
"Leaver CS","2022","Medicine","Male","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Female","East Midlands (England)","760","670","24820","23710"
"Leaver CS","2022","Operational Delivery","Female","East of England","890","790","27550","27570"
"Leaver CS","2022","Operational Delivery","Female","London","2290","2090","34680","31060"
"Leaver CS","2022","Operational Delivery","Female","North East (England)","730","600","26450","21680"
"Leaver CS","2022","Operational Delivery","Female","North West (England)","1560","1310","25780","23140"
"Leaver CS","2022","Operational Delivery","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Female","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Female","Scotland","680","560","25510","23780"
"Leaver CS","2022","Operational Delivery","Female","South East (England)","1400","1230","26350","26590"
"Leaver CS","2022","Operational Delivery","Female","South West (England)","890","760","26150","25100"
"Leaver CS","2022","Operational Delivery","Female","Unknown","350","270","21980","21840"
"Leaver CS","2022","Operational Delivery","Female","Wales","620","520","25030","21680"
"Leaver CS","2022","Operational Delivery","Female","West Midlands (England)","970","830","27450","26120"
"Leaver CS","2022","Operational Delivery","Female","Yorkshire and The Humber","980","840","26350","26120"
"Leaver CS","2022","Operational Delivery","Male","East Midlands (England)","570","530","25730","25480"
"Leaver CS","2022","Operational Delivery","Male","East of England","830","780","29100","27570"
"Leaver CS","2022","Operational Delivery","Male","London","1530","1440","36340","31060"
"Leaver CS","2022","Operational Delivery","Male","North East (England)","530","490","24390","21260"
"Leaver CS","2022","Operational Delivery","Male","North West (England)","1150","1040","26090","22600"
"Leaver CS","2022","Operational Delivery","Male","Northern Ireland","40","40","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Male","Scotland","640","570","28870","27020"
"Leaver CS","2022","Operational Delivery","Male","South East (England)","1300","1180","27810","26920"
"Leaver CS","2022","Operational Delivery","Male","South West (England)","620","570","27960","26750"
"Leaver CS","2022","Operational Delivery","Male","Unknown","170","160","23930","21840"
"Leaver CS","2022","Operational Delivery","Male","Wales","530","490","28370","26110"
"Leaver CS","2022","Operational Delivery","Male","West Midlands (England)","710","680","28210","26760"
"Leaver CS","2022","Operational Delivery","Male","Yorkshire and The Humber","820","750","26920","26470"
"Leaver CS","2022","Operational Research","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Female","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Female","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Male","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Female","East Midlands (England)","70","60","22910","21260"
"Leaver CS","2022","Other","Female","East of England","100","90","24050","21380"
"Leaver CS","2022","Other","Female","London","290","270","36440","31060"
"Leaver CS","2022","Other","Female","North East (England)","30","30","[c]","[c]"
"Leaver CS","2022","Other","Female","North West (England)","70","70","25650","22330"
"Leaver CS","2022","Other","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Female","Overseas","40","40","[c]","[c]"
"Leaver CS","2022","Other","Female","Scotland","130","120","27580","23700"
"Leaver CS","2022","Other","Female","South East (England)","160","150","24460","21430"
"Leaver CS","2022","Other","Female","South West (England)","220","190","25970","21380"
"Leaver CS","2022","Other","Female","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","Other","Female","Wales","50","40","[c]","[c]"
"Leaver CS","2022","Other","Female","West Midlands (England)","70","60","22770","21260"
"Leaver CS","2022","Other","Female","Yorkshire and The Humber","70","60","24140","21260"
"Leaver CS","2022","Other","Male","East Midlands (England)","50","50","22970","21260"
"Leaver CS","2022","Other","Male","East of England","70","60","24120","21480"
"Leaver CS","2022","Other","Male","London","220","210","42410","31520"
"Leaver CS","2022","Other","Male","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Male","North West (England)","60","60","24840","21260"
"Leaver CS","2022","Other","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Male","Scotland","160","150","31130","26590"
"Leaver CS","2022","Other","Male","South East (England)","250","240","25390","20970"
"Leaver CS","2022","Other","Male","South West (England)","250","240","28960","26670"
"Leaver CS","2022","Other","Male","Unknown","220","220","36290","33570"
"Leaver CS","2022","Other","Male","Wales","40","30","[c]","[c]"
"Leaver CS","2022","Other","Male","West Midlands (England)","80","80","26740","24130"
"Leaver CS","2022","Other","Male","Yorkshire and The Humber","90","80","25440","26670"
"Leaver CS","2022","Planning","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Female","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Female","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Female","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Male","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Female","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Female","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Female","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Male","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Male","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Female","London","580","490","44370","40050"
"Leaver CS","2022","Policy","Female","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Female","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Female","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Female","South West (England)","40","40","[c]","[c]"
"Leaver CS","2022","Policy","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Female","Wales","40","30","[c]","[c]"
"Leaver CS","2022","Policy","Female","West Midlands (England)","30","30","[c]","[c]"
"Leaver CS","2022","Policy","Female","Yorkshire and The Humber","60","40","[c]","[c]"
"Leaver CS","2022","Policy","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Male","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Male","London","550","480","50550","52080"
"Leaver CS","2022","Policy","Male","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Male","Wales","30","30","[c]","[c]"
"Leaver CS","2022","Policy","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Male","Yorkshire and The Humber","50","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Female","London","80","80","48140","41610"
"Leaver CS","2022","Project Delivery","Female","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Female","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Female","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Female","South East (England)","40","40","[c]","[c]"
"Leaver CS","2022","Project Delivery","Female","South West (England)","110","100","37500","37900"
"Leaver CS","2022","Project Delivery","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Male","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Male","London","80","80","52600","48900"
"Leaver CS","2022","Project Delivery","Male","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Male","South East (England)","40","40","[c]","[c]"
"Leaver CS","2022","Project Delivery","Male","South West (England)","200","190","38770","36550"
"Leaver CS","2022","Project Delivery","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Female","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Female","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Female","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Female","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Female","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Male","East of England","30","30","[c]","[c]"
"Leaver CS","2022","Property","Male","London","30","[c]","[c]","[c]"
"Leaver CS","2022","Property","Male","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Male","South East (England)","50","50","[c]","[c]"
"Leaver CS","2022","Property","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Female","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Female","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Female","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Female","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Male","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Male","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Male","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Male","Wales","[c]","[c]","[c]","[c]"
