"Status","Year","Region_ITL2","Function_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Inner London - West","Project Delivery","Westminster","140","140","48260","45200"
"Leaver Dept.","2021","Inner London - West","Property","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Security","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Unknown","Camden and City of London","70","60","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Unknown","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Unknown","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Unknown","Westminster","1460","1100","46000","41140"
"Leaver Dept.","2021","Kent","Finance","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Finance","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Finance","Medway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Finance","West Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Legal","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Legal","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","No function","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","No function","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","No function","Medway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","No function","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","No function","West Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Property","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Security","West Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Unknown","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Unknown","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Unknown","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Commercial","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Communications","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Counter Fraud","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Digital, Data & Technology","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Finance","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Finance","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Finance","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Human Resources","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Human Resources","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Human Resources","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Legal","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","No function","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","No function","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","No function","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","No function","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Project Delivery","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Unknown","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Unknown","Blackpool","50","40","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Unknown","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Unknown","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Unknown","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Unknown","Mid Lancashire","100","100","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Digital, Data & Technology","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Human Resources","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Human Resources","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","No function","Leicester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","No function","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","No function","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Unknown","Leicester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Unknown","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Unknown","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Unknown","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","No function","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Project Delivery","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Analysis","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Commercial","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Communications","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Communications","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Communications","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Digital, Data & Technology","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Finance","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Human Resources","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Human Resources","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Human Resources","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Internal Audit","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Legal","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Legal","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","No function","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","No function","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","No function","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","No function","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Project Delivery","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Property","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Unknown","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Unknown","Liverpool","160","150","27230","24310"
"Leaver Dept.","2021","Merseyside","Unknown","Sefton","100","90","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Unknown","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","No function","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","Unknown","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Commercial","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Counter Fraud","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Digital, Data & Technology","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Finance","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Grants Management","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Human Resources","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Legal","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","No function","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","No function","York","40","40","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Project Delivery","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Property","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Security","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Security","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Unknown","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Unknown","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Finance","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","No function","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Project Delivery","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Project Delivery","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Security","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Security","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Security","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Unknown","Belfast","30","30","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Unknown","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Analysis","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Commercial","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Communications","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Digital, Data & Technology","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Finance","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Grants Management","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Human Resources","Tyneside","40","40","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Internal Audit","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Legal","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","No function","Tyneside","30","30","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Project Delivery","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Property","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Unknown","Northumberland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Unknown","Sunderland","80","80","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Unknown","Tyneside","260","250","27410","27570"
"Leaver Dept.","2021","Outer London - East and North East","No function","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","No function","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","No function","Enfield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","No function","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Security","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Unknown","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Unknown","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Unknown","Enfield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Unknown","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Commercial","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Human Resources","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Legal","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","No function","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","No function","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Unknown","Bromley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Unknown","Croydon","200","190","40190","34550"
"Leaver Dept.","2021","Outer London - South","Unknown","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Commercial","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Communications","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Digital, Data & Technology","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Legal","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","No function","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","No function","Brent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","No function","Ealing","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","No function","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","No function","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Security","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Unknown","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Unknown","Brent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Unknown","Ealing","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Unknown","Harrow and Hillingdon","30","30","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Unknown","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","No function","Overseas","40","40","[c]","[c]"
"Leaver Dept.","2021","Overseas","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Unknown","Overseas","60","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Analysis","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Finance","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Finance","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Human Resources","Shropshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Human Resources","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Internal Audit","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Legal","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","No function","Shropshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","No function","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","No function","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Project Delivery","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Property","Shropshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Property","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Unknown","Shropshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Unknown","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Unknown","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Unknown","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Analysis","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Counter Fraud","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Finance","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Human Resources","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","No function","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","No function","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Project Delivery","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Property","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Unknown","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Unknown","Sheffield","130","130","34000","31990"
"Leaver Dept.","2021","Southern Scotland","Commercial","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Digital, Data & Technology","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Finance","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Human Resources","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","No function","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","No function","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Project Delivery","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Property","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Unknown","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Unknown","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Unknown","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Unknown","South Lanarkshire","40","40","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","Communications","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","Communications","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","Digital, Data & Technology","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","Human Resources","East Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","Human Resources","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","Legal","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","No function","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","No function","East Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","No function","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","No function","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","No function","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","No function","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","Project Delivery","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","Property","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","Unknown","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","Unknown","East Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","Unknown","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","Unknown","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","Unknown","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","Unknown","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","Finance","Durham CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","Human Resources","Durham CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","No function","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","No function","Durham CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","No function","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","No function","South Teesside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","Property","Durham CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","Unknown","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","Unknown","Durham CC","90","80","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","Unknown","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","Unknown","South Teesside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Unknown","600","600","34590","32000"
"Leaver Dept.","2021","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","40","30","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Commercial","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Communications","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Digital, Data & Technology","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Human Resources","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Legal","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","No function","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","No function","Glasgow City","50","50","29160","24250"
"Leaver Dept.","2021","West Central Scotland","No function","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Project Delivery","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Project Delivery","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Security","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Unknown","Glasgow City","170","160","26650","26890"
"Leaver Dept.","2021","West Central Scotland","Unknown","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Unknown","North Lanarkshire","50","50","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Analysis","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Commercial","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Communications","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Counter Fraud","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Digital, Data & Technology","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Digital, Data & Technology","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Finance","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Finance","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Human Resources","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Internal Audit","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Internal Audit","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Legal","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","No function","Birmingham","140","140","24130","21330"
"Leaver Dept.","2021","West Midlands","No function","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","No function","Solihull","[c]","[c]","[c]","[c]"
