"Status","Year","Organisation","Region_ITL2","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Greater Manchester","North West (England)","170","170","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Hampshire and Isle of Wight","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Inner London - East","London","80","80","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Inner London - West","London","230","220","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Kent","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Lancashire","North West (England)","90","90","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Merseyside","North West (England)","90","90","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","North Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","North Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Northumberland and Tyne and Wear","North East (England)","170","160","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Outer London - South","London","40","40","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Shropshire and Staffordshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","South Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Southern Scotland","Scotland","40","40","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Surrey, East and West Sussex","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Tees Valley and Durham","North East (England)","40","40","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","West Central Scotland","Scotland","90","90","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","West Midlands","West Midlands (England)","100","100","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","West Wales and The Valleys","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","West Yorkshire","Yorkshire and The Humber","100","100","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","East Anglia","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","East Wales","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury (excl. agencies)","Inner London - West","London","120","120","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Bedfordshire and Hertfordshire","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Devon","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","East Anglia","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","East Wales","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Essex","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Greater Manchester","North West (England)","40","40","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Hampshire and Isle of Wight","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Inner London - West","London","380","360","46840","41960"
"Leaver Dept.","2021","Home Office (incl. agencies)","Kent","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Lincolnshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Merseyside","North West (England)","140","120","26370","24310"
"Leaver Dept.","2021","Home Office (incl. agencies)","North Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Northumberland and Tyne and Wear","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Outer London - South","London","150","140","40570","34960"
"Leaver Dept.","2021","Home Office (incl. agencies)","Outer London - West and North West","London","40","40","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Shropshire and Staffordshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","South Yorkshire","Yorkshire and The Humber","60","50","30100","24890"
"Leaver Dept.","2021","Home Office (incl. agencies)","Southern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Surrey, East and West Sussex","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Tees Valley and Durham","North East (England)","40","30","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","West Central Scotland","Scotland","40","30","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","West Midlands","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","West Wales and The Valleys","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","West Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","East Anglia","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","East Wales","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Essex","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Greater Manchester","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Hampshire and Isle of Wight","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Kent","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Lancashire","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Merseyside","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Surrey, East and West Sussex","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","West Midlands","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","West Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Institute for Apprenticeships and Technical Education","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Institute for Apprenticeships and Technical Education","West Midlands","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","Derbyshire and Nottinghamshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","East Wales","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","Greater Manchester","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","Merseyside","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","Northumberland and Tyne and Wear","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","West Midlands","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","West Wales and The Valleys","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","East Wales","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","Hampshire and Isle of Wight","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","Kent","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","Merseyside","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","North Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","West Wales and The Valleys","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicines and Healthcare Products Regulatory Agency","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Met Office","Devon","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Met Office","Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Met Office","Highlands and Islands","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Bedfordshire and Hertfordshire","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Cheshire","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Derbyshire and Nottinghamshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Devon","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Dorset and Somerset","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","East Anglia","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","East Wales","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Essex","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","70","60","38890","34710"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Greater Manchester","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Highlands and Islands","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Inner London - West","London","140","130","47550","45200"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Kent","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Lancashire","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Lincolnshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Merseyside","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","North Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Shropshire and Staffordshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","West Central Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","West Midlands","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","West Wales and The Valleys","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","West Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Bedfordshire and Hertfordshire","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Cheshire","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Cornwall and Isles of Scilly","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Derbyshire and Nottinghamshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Devon","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","East Anglia","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Greater Manchester","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Inner London - West","London","310","310","41410","34950"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Merseyside","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Northumberland and Tyne and Wear","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","South Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","West Midlands","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","West Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Cheshire","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Derbyshire and Nottinghamshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Devon","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Dorset and Somerset","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","East Anglia","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","East Wales","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Essex","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Greater Manchester","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Hampshire and Isle of Wight","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Inner London - East","London","60","60","45700","40480"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Inner London - West","London","220","220","42930","36800"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Kent","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Lancashire","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Merseyside","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Northumberland and Tyne and Wear","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Shropshire and Staffordshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","South Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Surrey, East and West Sussex","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Tees Valley and Durham","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","West Central Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","West Midlands","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","West Wales and The Valleys","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","West Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Cheshire","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Hampshire and Isle of Wight","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Inner London - East","London","40","40","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Kent","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","West Central Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Infrastructure Commission","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Records of Scotland","Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Savings and Investments","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Budget Responsibility","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","East Anglia","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","Greater Manchester","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","North Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","West Midlands","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","Inner London - East","London","40","40","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","West Central Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Qualifications and Examinations Regulation","West Midlands","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","West Midlands","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of the Public Guardian","Derbyshire and Nottinghamshire","East Midlands (England)","30","30","[c]","[c]"
"Leaver Dept.","2021","Office of the Public Guardian","West Midlands","West Midlands (England)","60","60","22240","19930"
"Leaver Dept.","2021","Planning Inspectorate","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","East Anglia","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","Essex","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","Kent","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","North Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","West Midlands","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Queen Elizabeth II Centre","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Registers of Scotland","Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Revenue Scotland","Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Royal Fleet Auxiliary","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Cheshire","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Cornwall and Isles of Scilly","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Devon","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","East Anglia","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","North Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Northumberland and Tyne and Wear","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","West Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Courts and Tribunals Service","Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Courts and Tribunals Service","Highlands and Islands","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Courts and Tribunals Service","West Central Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Forestry","Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
