"Status","Year","Responsibility_level","Region_ITL2","Age","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","EO","Dorset and Somerset","40-49","390","360","27730","27570"
"In post","2021","EO","Dorset and Somerset","50-59","600","550","27580","27570"
"In post","2021","EO","Dorset and Somerset","60-64","180","150","27510","27570"
"In post","2021","EO","Dorset and Somerset","65+","70","50","26980","27470"
"In post","2021","EO","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","EO","East Anglia","16-19","[c]","[c]","[c]","[c]"
"In post","2021","EO","East Anglia","20-29","360","360","26300","26670"
"In post","2021","EO","East Anglia","30-39","520","480","27380","27570"
"In post","2021","EO","East Anglia","40-49","850","780","27520","27570"
"In post","2021","EO","East Anglia","50-59","1180","1110","27880","27570"
"In post","2021","EO","East Anglia","60-64","280","240","27850","27570"
"In post","2021","EO","East Anglia","65+","90","60","27520","27570"
"In post","2021","EO","East Wales","16-19","[c]","[c]","[c]","[c]"
"In post","2021","EO","East Wales","20-29","1090","1080","25930","25560"
"In post","2021","EO","East Wales","30-39","1380","1310","26350","25690"
"In post","2021","EO","East Wales","40-49","1140","1070","26880","27460"
"In post","2021","EO","East Wales","50-59","1380","1290","27260","27570"
"In post","2021","EO","East Wales","60-64","380","300","27480","27570"
"In post","2021","EO","East Wales","65+","120","90","27740","27570"
"In post","2021","EO","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","EO","East Yorkshire and Northern Lincolnshire","16-19","[c]","[c]","[c]","[c]"
"In post","2021","EO","East Yorkshire and Northern Lincolnshire","20-29","120","120","26960","27380"
"In post","2021","EO","East Yorkshire and Northern Lincolnshire","30-39","240","230","28160","27570"
"In post","2021","EO","East Yorkshire and Northern Lincolnshire","40-49","360","340","27920","27570"
"In post","2021","EO","East Yorkshire and Northern Lincolnshire","50-59","700","650","27660","27380"
"In post","2021","EO","East Yorkshire and Northern Lincolnshire","60-64","210","170","27790","27570"
"In post","2021","EO","East Yorkshire and Northern Lincolnshire","65+","30","30","[c]","[c]"
"In post","2021","EO","Eastern Scotland","16-19","[c]","[c]","[c]","[c]"
"In post","2021","EO","Eastern Scotland","20-29","820","810","27680","27570"
"In post","2021","EO","Eastern Scotland","30-39","1160","1120","28780","27570"
"In post","2021","EO","Eastern Scotland","40-49","1100","1030","28690","27570"
"In post","2021","EO","Eastern Scotland","50-59","1600","1500","29460","28130"
"In post","2021","EO","Eastern Scotland","60-64","420","310","29030","27570"
"In post","2021","EO","Eastern Scotland","65+","100","80","28960","28130"
"In post","2021","EO","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","EO","Essex","20-29","270","270","28030","29290"
"In post","2021","EO","Essex","30-39","360","330","27940","29290"
"In post","2021","EO","Essex","40-49","520","480","28540","29290"
"In post","2021","EO","Essex","50-59","840","770","29150","29290"
"In post","2021","EO","Essex","60-64","220","180","29180","29290"
"In post","2021","EO","Essex","65+","70","50","29370","29050"
"In post","2021","EO","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","EO","Gloucestershire, Wiltshire and Bath/Bristol area","16-19","100","100","18650","17780"
"In post","2021","EO","Gloucestershire, Wiltshire and Bath/Bristol area","20-29","1760","1730","24470","25550"
"In post","2021","EO","Gloucestershire, Wiltshire and Bath/Bristol area","30-39","1090","1010","26070","26670"
"In post","2021","EO","Gloucestershire, Wiltshire and Bath/Bristol area","40-49","1090","990","26680","26790"
"In post","2021","EO","Gloucestershire, Wiltshire and Bath/Bristol area","50-59","1380","1290","27160","27530"
"In post","2021","EO","Gloucestershire, Wiltshire and Bath/Bristol area","60-64","430","350","27260","27570"
"In post","2021","EO","Gloucestershire, Wiltshire and Bath/Bristol area","65+","140","110","27070","27570"
"In post","2021","EO","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","EO","Greater Manchester","16-19","[c]","[c]","[c]","[c]"
"In post","2021","EO","Greater Manchester","20-29","1050","1050","25980","25560"
"In post","2021","EO","Greater Manchester","30-39","1330","1280","26220","25650"
"In post","2021","EO","Greater Manchester","40-49","1300","1230","26640","27380"
"In post","2021","EO","Greater Manchester","50-59","1620","1510","27000","27570"
"In post","2021","EO","Greater Manchester","60-64","380","290","27100","27570"
"In post","2021","EO","Greater Manchester","65+","110","80","27250","27570"
"In post","2021","EO","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","EO","Hampshire and Isle of Wight","16-19","[c]","[c]","[c]","[c]"
"In post","2021","EO","Hampshire and Isle of Wight","20-29","510","500","25740","26350"
"In post","2021","EO","Hampshire and Isle of Wight","30-39","640","600","26720","26670"
"In post","2021","EO","Hampshire and Isle of Wight","40-49","790","750","27100","26670"
"In post","2021","EO","Hampshire and Isle of Wight","50-59","1250","1180","27320","27370"
"In post","2021","EO","Hampshire and Isle of Wight","60-64","390","330","27610","27570"
"In post","2021","EO","Hampshire and Isle of Wight","65+","160","130","27660","27160"
"In post","2021","EO","Herefordshire, Worcestershire and Warwickshire","16-19","[c]","[c]","[c]","[c]"
"In post","2021","EO","Herefordshire, Worcestershire and Warwickshire","20-29","110","110","25590","26470"
"In post","2021","EO","Herefordshire, Worcestershire and Warwickshire","30-39","200","190","27070","27570"
"In post","2021","EO","Herefordshire, Worcestershire and Warwickshire","40-49","240","230","27210","27570"
"In post","2021","EO","Herefordshire, Worcestershire and Warwickshire","50-59","400","370","27690","27570"
"In post","2021","EO","Herefordshire, Worcestershire and Warwickshire","60-64","90","80","26830","27570"
"In post","2021","EO","Herefordshire, Worcestershire and Warwickshire","65+","40","30","[c]","[c]"
"In post","2021","EO","Highlands and Islands","20-29","60","60","28040","27840"
"In post","2021","EO","Highlands and Islands","30-39","130","120","28750","28120"
"In post","2021","EO","Highlands and Islands","40-49","150","150","28850","27570"
"In post","2021","EO","Highlands and Islands","50-59","250","230","29130","27570"
"In post","2021","EO","Highlands and Islands","60-64","80","70","28910","27570"
"In post","2021","EO","Highlands and Islands","65+","[c]","[c]","[c]","[c]"
"In post","2021","EO","Inner London - East","16-19","[c]","[c]","[c]","[c]"
"In post","2021","EO","Inner London - East","20-29","1140","1130","30090","31060"
"In post","2021","EO","Inner London - East","30-39","930","880","30920","31060"
"In post","2021","EO","Inner London - East","40-49","840","780","31020","31060"
"In post","2021","EO","Inner London - East","50-59","1180","1130","31020","31060"
"In post","2021","EO","Inner London - East","60-64","270","240","31640","31560"
"In post","2021","EO","Inner London - East","65+","110","90","31150","31060"
"In post","2021","EO","Inner London - West","16-19","70","70","25870","25170"
"In post","2021","EO","Inner London - West","20-29","2830","2810","28450","27960"
"In post","2021","EO","Inner London - West","30-39","1280","1240","29190","28990"
"In post","2021","EO","Inner London - West","40-49","1260","1190","29680","29570"
"In post","2021","EO","Inner London - West","50-59","1810","1760","30240","30110"
"In post","2021","EO","Inner London - West","60-64","470","440","30080","30170"
"In post","2021","EO","Inner London - West","65+","160","140","30270","30330"
"In post","2021","EO","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","EO","Kent","20-29","380","380","27480","26060"
"In post","2021","EO","Kent","30-39","710","670","27960","26920"
"In post","2021","EO","Kent","40-49","940","880","27880","27370"
"In post","2021","EO","Kent","50-59","1210","1110","28970","28130"
"In post","2021","EO","Kent","60-64","290","230","29030","28370"
"In post","2021","EO","Kent","65+","60","40","29440","28550"
"In post","2021","EO","Lancashire","16-19","[c]","[c]","[c]","[c]"
"In post","2021","EO","Lancashire","20-29","440","430","27090","27570"
"In post","2021","EO","Lancashire","30-39","750","700","27350","27570"
"In post","2021","EO","Lancashire","40-49","1200","1100","27510","27570"
"In post","2021","EO","Lancashire","50-59","1550","1410","27610","27570"
"In post","2021","EO","Lancashire","60-64","340","260","27630","27570"
"In post","2021","EO","Lancashire","65+","100","70","27340","27570"
"In post","2021","EO","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","EO","Leicestershire, Rutland and Northamptonshire","20-29","190","190","26650","27570"
"In post","2021","EO","Leicestershire, Rutland and Northamptonshire","30-39","380","360","27280","27570"
"In post","2021","EO","Leicestershire, Rutland and Northamptonshire","40-49","450","420","27130","27570"
"In post","2021","EO","Leicestershire, Rutland and Northamptonshire","50-59","620","570","27600","27570"
"In post","2021","EO","Leicestershire, Rutland and Northamptonshire","60-64","160","130","27630","27570"
"In post","2021","EO","Leicestershire, Rutland and Northamptonshire","65+","[c]","[c]","[c]","[c]"
"In post","2021","EO","Lincolnshire","20-29","80","80","27510","27570"
"In post","2021","EO","Lincolnshire","30-39","120","110","27600","27570"
"In post","2021","EO","Lincolnshire","40-49","160","150","27870","27570"
"In post","2021","EO","Lincolnshire","50-59","280","260","27860","27570"
"In post","2021","EO","Lincolnshire","60-64","90","70","27900","27570"
"In post","2021","EO","Lincolnshire","65+","[c]","[c]","[c]","[c]"
"In post","2021","EO","Merseyside","16-19","[c]","[c]","[c]","[c]"
"In post","2021","EO","Merseyside","20-29","990","970","25500","25040"
"In post","2021","EO","Merseyside","30-39","1400","1320","25670","25310"
"In post","2021","EO","Merseyside","40-49","1420","1310","26360","26280"
"In post","2021","EO","Merseyside","50-59","1710","1550","26800","27370"
"In post","2021","EO","Merseyside","60-64","510","380","27050","27570"
"In post","2021","EO","Merseyside","65+","150","100","27060","27570"
"In post","2021","EO","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","EO","North Eastern Scotland","20-29","80","80","28500","27840"
"In post","2021","EO","North Eastern Scotland","30-39","160","150","29170","27870"
"In post","2021","EO","North Eastern Scotland","40-49","130","120","29250","28170"
"In post","2021","EO","North Eastern Scotland","50-59","180","170","29920","27570"
"In post","2021","EO","North Eastern Scotland","60-64","40","30","[c]","[c]"
"In post","2021","EO","North Eastern Scotland","65+","[c]","[c]","[c]","[c]"
"In post","2021","EO","North Yorkshire","16-19","[c]","[c]","[c]","[c]"
"In post","2021","EO","North Yorkshire","20-29","170","170","26160","26370"
"In post","2021","EO","North Yorkshire","30-39","160","150","27250","26670"
"In post","2021","EO","North Yorkshire","40-49","220","210","27370","26760"
"In post","2021","EO","North Yorkshire","50-59","360","340","28010","27570"
"In post","2021","EO","North Yorkshire","60-64","100","90","27380","26930"
"In post","2021","EO","North Yorkshire","65+","[c]","[c]","[c]","[c]"
"In post","2021","EO","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","EO","Northern Ireland","20-29","110","110","25520","25560"
"In post","2021","EO","Northern Ireland","30-39","250","240","25910","25560"
"In post","2021","EO","Northern Ireland","40-49","270","250","26230","25560"
"In post","2021","EO","Northern Ireland","50-59","280","260","27520","27420"
"In post","2021","EO","Northern Ireland","60-64","60","50","27910","28130"
"In post","2021","EO","Northern Ireland","65+","[c]","[c]","[c]","[c]"
"In post","2021","EO","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","EO","Northumberland and Tyne and Wear","16-19","[c]","[c]","[c]","[c]"
"In post","2021","EO","Northumberland and Tyne and Wear","20-29","910","900","26010","25560"
"In post","2021","EO","Northumberland and Tyne and Wear","30-39","1260","1200","26040","25560"
"In post","2021","EO","Northumberland and Tyne and Wear","40-49","1320","1220","26460","27370"
"In post","2021","EO","Northumberland and Tyne and Wear","50-59","1440","1280","26960","27570"
"In post","2021","EO","Northumberland and Tyne and Wear","60-64","490","360","27310","27570"
"In post","2021","EO","Northumberland and Tyne and Wear","65+","110","70","27260","27570"
"In post","2021","EO","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","EO","Outer London - East and North East","16-19","[c]","[c]","[c]","[c]"
"In post","2021","EO","Outer London - East and North East","20-29","310","310","31100","31060"
"In post","2021","EO","Outer London - East and North East","30-39","310","290","31540","31060"
"In post","2021","EO","Outer London - East and North East","40-49","360","340","31220","31060"
"In post","2021","EO","Outer London - East and North East","50-59","550","510","31120","31060"
"In post","2021","EO","Outer London - East and North East","60-64","140","110","31370","31060"
"In post","2021","EO","Outer London - East and North East","65+","50","40","[c]","[c]"
"In post","2021","EO","Outer London - South","16-19","[c]","[c]","[c]","[c]"
"In post","2021","EO","Outer London - South","20-29","510","510","29610","29570"
"In post","2021","EO","Outer London - South","30-39","560","530","29640","29450"
"In post","2021","EO","Outer London - South","40-49","650","610","29900","29570"
"In post","2021","EO","Outer London - South","50-59","1100","1040","30220","29630"
"In post","2021","EO","Outer London - South","60-64","280","240","30310","30110"
"In post","2021","EO","Outer London - South","65+","120","90","30420","30330"
"In post","2021","EO","Outer London - West and North West","16-19","[c]","[c]","[c]","[c]"
"In post","2021","EO","Outer London - West and North West","20-29","670","660","29510","29250"
"In post","2021","EO","Outer London - West and North West","30-39","790","760","29640","29080"
"In post","2021","EO","Outer London - West and North West","40-49","870","810","29730","29450"
"In post","2021","EO","Outer London - West and North West","50-59","1190","1070","30390","30840"
"In post","2021","EO","Outer London - West and North West","60-64","360","280","30320","31060"
"In post","2021","EO","Outer London - West and North West","65+","140","100","29820","31060"
"In post","2021","EO","Overseas","20-29","[c]","[c]","[c]","[c]"
"In post","2021","EO","Overseas","30-39","50","50","27410","26670"
"In post","2021","EO","Overseas","40-49","80","80","27920","27170"
"In post","2021","EO","Overseas","50-59","100","100","28390","27370"
"In post","2021","EO","Overseas","60-64","[c]","[c]","[c]","[c]"
"In post","2021","EO","Overseas","65+","[c]","[c]","[c]","[c]"
"In post","2021","EO","Shropshire and Staffordshire","16-19","[c]","[c]","[c]","[c]"
"In post","2021","EO","Shropshire and Staffordshire","20-29","310","300","26870","27570"
"In post","2021","EO","Shropshire and Staffordshire","30-39","440","410","27470","27570"
