"Status","Year","Region_ITL2","Sex","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","North Yorkshire","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Female","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Female","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Female","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Female","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Female","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Female","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Female","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Female","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Male","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Male","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Male","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Male","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Male","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Male","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Male","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Male","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Male","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Female","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Female","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Female","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Female","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Male","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Male","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Male","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Male","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Female","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Female","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Female","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Female","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Female","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Female","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Female","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Female","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Female","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Female","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Female","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Female","Unknown","210","200","26640","27570"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Male","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Male","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Male","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Male","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Male","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Male","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Male","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Male","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Male","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Male","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Male","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Male","Unknown","130","130","27850","27570"
"Leaver Dept.","2021","Outer London - East and North East","Female","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Female","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Male","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Male","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Female","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Female","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Female","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Female","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Female","Unknown","110","100","40320","34900"
"Leaver Dept.","2021","Outer London - South","Male","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Male","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Male","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Male","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Male","Unknown","100","90","39030","33960"
"Leaver Dept.","2021","Outer London - West and North West","Female","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Female","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Female","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Female","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Female","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Female","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Male","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Male","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Male","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Male","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Male","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Male","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2021","Overseas","Female","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Female","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Female","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Female","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Female","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Male","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Male","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Male","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Male","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Female","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Female","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Female","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Female","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Female","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Female","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Female","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Female","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Male","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Male","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Male","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Male","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Male","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Male","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Male","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Male","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Female","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Female","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Female","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Female","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Female","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Female","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Female","Unknown","80","70","32740","30110"
"Leaver Dept.","2021","South Yorkshire","Male","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Male","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Male","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Male","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Male","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Male","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Male","Unknown","60","60","34880","32300"
"Leaver Dept.","2021","Southern Scotland","Female","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Female","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Female","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Female","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Female","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Female","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Female","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Male","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Male","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Male","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Male","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Male","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Male","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","Female","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","Female","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","Female","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","Female","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","Female","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","Female","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","Male","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","Male","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","Male","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","Male","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","Male","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","Male","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","Female","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","Female","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","Female","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","Female","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","Female","Unknown","80","70","25440","24200"
"Leaver Dept.","2021","Tees Valley and Durham","Male","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","Male","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","Male","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","Male","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","Male","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","No function","330","330","34020","32000"
"Leaver Dept.","2021","Unknown","Female","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","No function","270","270","35260","32000"
"Leaver Dept.","2021","Unknown","Male","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Female","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Female","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Female","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Female","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Female","No function","30","30","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Female","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Female","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Female","Unknown","120","120","26060","26890"
"Leaver Dept.","2021","West Central Scotland","Male","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Male","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Male","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Male","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Male","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Male","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Male","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Male","Unknown","100","100","26740","27230"
"Leaver Dept.","2021","West Midlands","Female","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Female","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Female","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Female","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Female","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Female","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Female","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Female","No function","90","80","25260","20880"
"Leaver Dept.","2021","West Midlands","Female","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Female","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Female","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Female","Unknown","130","120","29580","27570"
"Leaver Dept.","2021","West Midlands","Male","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Male","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Male","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Male","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Male","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Male","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Male","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Male","No function","70","70","24440","22570"
"Leaver Dept.","2021","West Midlands","Male","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Male","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Male","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Male","Unknown","80","80","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","Female","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","Female","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","Female","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","Female","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","Female","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","Female","No function","50","40","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","Female","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","Female","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","Female","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","Female","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","Male","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","Male","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","Male","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","Male","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","Male","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","Male","No function","30","30","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","Male","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","Male","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","Male","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Female","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Female","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Female","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Female","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Female","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Female","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Female","No function","30","30","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Female","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Female","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Female","Unknown","140","110","32250","27570"
"Leaver Dept.","2021","West Yorkshire","Male","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Male","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Male","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Male","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Male","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Male","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Male","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Male","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Male","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Male","Unknown","110","100","33270","27610"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Female","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Female","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Female","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Female","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Female","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Female","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Female","Legal","[c]","[c]","[c]","[c]"
