"Status","Year","Age","Sexual_orientation","Disability","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","16-19","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","LGBO","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2021","16-19","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Unknown","350","340","20560","20140"
"New entrant CS","2021","20-29","Heterosexual / straight","Declared disabled","1000","980","26540","27570"
"New entrant CS","2021","20-29","Heterosexual / straight","Declared non-disabled","10060","9950","26640","26370"
"New entrant CS","2021","20-29","Heterosexual / straight","Undeclared","350","340","27390","27570"
"New entrant CS","2021","20-29","Heterosexual / straight","Unknown","1510","1500","28300","27270"
"New entrant CS","2021","20-29","LGBO","Declared disabled","380","370","26310","27540"
"New entrant CS","2021","20-29","LGBO","Declared non-disabled","1210","1200","26580","26360"
"New entrant CS","2021","20-29","LGBO","Undeclared","90","90","26890","27570"
"New entrant CS","2021","20-29","LGBO","Unknown","200","200","28620","27500"
"New entrant CS","2021","20-29","Undeclared","Declared disabled","110","110","26540","25110"
"New entrant CS","2021","20-29","Undeclared","Declared non-disabled","620","610","27530","27570"
"New entrant CS","2021","20-29","Undeclared","Undeclared","200","190","28430","27570"
"New entrant CS","2021","20-29","Undeclared","Unknown","170","160","27210","26380"
"New entrant CS","2021","20-29","Unknown","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Declared non-disabled","240","230","26270","25140"
"New entrant CS","2021","20-29","Unknown","Undeclared","120","120","30970","30270"
"New entrant CS","2021","20-29","Unknown","Unknown","7640","7540","26060","24880"
"New entrant CS","2021","30-39","Heterosexual / straight","Declared disabled","690","670","28990","27570"
"New entrant CS","2021","30-39","Heterosexual / straight","Declared non-disabled","6310","6110","30350","27570"
"New entrant CS","2021","30-39","Heterosexual / straight","Undeclared","240","240","30370","27570"
"New entrant CS","2021","30-39","Heterosexual / straight","Unknown","970","940","35250","32770"
"New entrant CS","2021","30-39","LGBO","Declared disabled","160","160","28740","27570"
"New entrant CS","2021","30-39","LGBO","Declared non-disabled","550","550","30800","27570"
"New entrant CS","2021","30-39","LGBO","Undeclared","40","40","[c]","[c]"
"New entrant CS","2021","30-39","LGBO","Unknown","90","80","34320","31730"
"New entrant CS","2021","30-39","Undeclared","Declared disabled","70","70","29470","27570"
"New entrant CS","2021","30-39","Undeclared","Declared non-disabled","340","330","32600","29290"
"New entrant CS","2021","30-39","Undeclared","Undeclared","120","120","35740","31370"
"New entrant CS","2021","30-39","Undeclared","Unknown","80","80","36000","36030"
"New entrant CS","2021","30-39","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Declared non-disabled","160","160","32200","29270"
"New entrant CS","2021","30-39","Unknown","Undeclared","50","50","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","3720","3590","31120","27540"
"New entrant CS","2021","40-49","Heterosexual / straight","Declared disabled","600","580","29580","27570"
"New entrant CS","2021","40-49","Heterosexual / straight","Declared non-disabled","4600","4440","31790","27570"
"New entrant CS","2021","40-49","Heterosexual / straight","Undeclared","200","190","32560","27570"
"New entrant CS","2021","40-49","Heterosexual / straight","Unknown","620","600","39080","36500"
"New entrant CS","2021","40-49","LGBO","Declared disabled","80","80","30610","27570"
"New entrant CS","2021","40-49","LGBO","Declared non-disabled","280","270","31230","27570"
"New entrant CS","2021","40-49","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","LGBO","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Declared disabled","50","40","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Declared non-disabled","210","200","35300","31060"
"New entrant CS","2021","40-49","Undeclared","Undeclared","90","80","39240","32340"
"New entrant CS","2021","40-49","Undeclared","Unknown","60","60","37270","35310"
"New entrant CS","2021","40-49","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Declared non-disabled","120","110","36020","33000"
"New entrant CS","2021","40-49","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Unknown","2430","2340","34460","27570"
"New entrant CS","2021","50-59","Heterosexual / straight","Declared disabled","520","500","28270","27570"
"New entrant CS","2021","50-59","Heterosexual / straight","Declared non-disabled","3910","3790","30470","27570"
"New entrant CS","2021","50-59","Heterosexual / straight","Undeclared","180","170","31100","27570"
"New entrant CS","2021","50-59","Heterosexual / straight","Unknown","490","480","36970","36030"
"New entrant CS","2021","50-59","LGBO","Declared disabled","60","60","28430","27570"
"New entrant CS","2021","50-59","LGBO","Declared non-disabled","170","160","28910","27570"
"New entrant CS","2021","50-59","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Declared non-disabled","190","180","30100","27570"
"New entrant CS","2021","50-59","Undeclared","Undeclared","80","70","34650","29290"
"New entrant CS","2021","50-59","Undeclared","Unknown","40","30","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Declared non-disabled","80","80","36920","32060"
"New entrant CS","2021","50-59","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Unknown","1910","1850","33740","26580"
"New entrant CS","2021","60-64","Heterosexual / straight","Declared disabled","110","100","27200","27570"
"New entrant CS","2021","60-64","Heterosexual / straight","Declared non-disabled","710","660","29170","27570"
"New entrant CS","2021","60-64","Heterosexual / straight","Undeclared","40","40","[c]","[c]"
"New entrant CS","2021","60-64","Heterosexual / straight","Unknown","60","50","34520","29540"
"New entrant CS","2021","60-64","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","LGBO","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2021","60-64","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","310","290","32070","27130"
"New entrant CS","2021","65+","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Heterosexual / straight","Declared non-disabled","140","120","31870","27570"
"New entrant CS","2021","65+","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Unknown","80","70","33830","23220"
"New entrant CS","2021","Unknown","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Heterosexual / straight","Declared non-disabled","420","400","22140","21260"
"New entrant CS","2022","16-19","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Heterosexual / straight","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","16-19","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","LGBO","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","16-19","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Unknown","400","380","21280","21250"
"New entrant CS","2022","20-29","Heterosexual / straight","Declared disabled","1140","1110","26200","25000"
"New entrant CS","2022","20-29","Heterosexual / straight","Declared non-disabled","11960","11820","26710","25710"
"New entrant CS","2022","20-29","Heterosexual / straight","Undeclared","370","360","27490","26820"
"New entrant CS","2022","20-29","Heterosexual / straight","Unknown","1350","1330","28260","26840"
"New entrant CS","2022","20-29","LGBO","Declared disabled","490","480","26400","25000"
"New entrant CS","2022","20-29","LGBO","Declared non-disabled","1520","1500","26810","25120"
"New entrant CS","2022","20-29","LGBO","Undeclared","120","120","26660","25330"
"New entrant CS","2022","20-29","LGBO","Unknown","210","200","28610","27230"
"New entrant CS","2022","20-29","Undeclared","Declared disabled","160","150","27520","27040"
"New entrant CS","2022","20-29","Undeclared","Declared non-disabled","690","680","27070","26590"
"New entrant CS","2022","20-29","Undeclared","Undeclared","180","180","28910","27570"
"New entrant CS","2022","20-29","Undeclared","Unknown","380","280","29660","27850"
"New entrant CS","2022","20-29","Unknown","Declared disabled","60","60","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Declared non-disabled","710","700","24700","23490"
"New entrant CS","2022","20-29","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Unknown","8640","8510","26250","24880"
"New entrant CS","2022","30-39","Heterosexual / straight","Declared disabled","800","760","29140","27230"
"New entrant CS","2022","30-39","Heterosexual / straight","Declared non-disabled","7810","7550","31010","27570"
"New entrant CS","2022","30-39","Heterosexual / straight","Undeclared","270","260","29610","27570"
"New entrant CS","2022","30-39","Heterosexual / straight","Unknown","950","910","33410","30360"
"New entrant CS","2022","30-39","LGBO","Declared disabled","210","200","29750","27570"
"New entrant CS","2022","30-39","LGBO","Declared non-disabled","720","710","31400","27570"
"New entrant CS","2022","30-39","LGBO","Undeclared","50","50","29160","27570"
"New entrant CS","2022","30-39","LGBO","Unknown","110","100","33840","31700"
"New entrant CS","2022","30-39","Undeclared","Declared disabled","70","70","33200","29430"
"New entrant CS","2022","30-39","Undeclared","Declared non-disabled","430","420","32520","28590"
"New entrant CS","2022","30-39","Undeclared","Undeclared","130","130","34470","31380"
"New entrant CS","2022","30-39","Undeclared","Unknown","220","140","39500","36500"
"New entrant CS","2022","30-39","Unknown","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Declared non-disabled","310","290","27780","22600"
"New entrant CS","2022","30-39","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Unknown","4950","4750","30300","26590"
"New entrant CS","2022","40-49","Heterosexual / straight","Declared disabled","760","730","32190","28200"
"New entrant CS","2022","40-49","Heterosexual / straight","Declared non-disabled","5490","5280","33120","27680"
"New entrant CS","2022","40-49","Heterosexual / straight","Undeclared","210","200","32020","27570"
"New entrant CS","2022","40-49","Heterosexual / straight","Unknown","640","610","37130","32770"
"New entrant CS","2022","40-49","LGBO","Declared disabled","110","110","31210","27570"
"New entrant CS","2022","40-49","LGBO","Declared non-disabled","310","300","34340","28200"
"New entrant CS","2022","40-49","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","LGBO","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Declared disabled","60","60","29150","27570"
"New entrant CS","2022","40-49","Undeclared","Declared non-disabled","240","230","35080","29230"
"New entrant CS","2022","40-49","Undeclared","Undeclared","90","90","36610","33080"
"New entrant CS","2022","40-49","Undeclared","Unknown","140","80","42130","40030"
"New entrant CS","2022","40-49","Unknown","Declared disabled","30","30","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Declared non-disabled","230","220","30100","25010"
"New entrant CS","2022","40-49","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","3080","2920","33250","27570"
"New entrant CS","2022","50-59","Heterosexual / straight","Declared disabled","780","740","30340","27570"
"New entrant CS","2022","50-59","Heterosexual / straight","Declared non-disabled","4230","4070","32180","27570"
"New entrant CS","2022","50-59","Heterosexual / straight","Undeclared","210","200","29590","27570"
"New entrant CS","2022","50-59","Heterosexual / straight","Unknown","540","510","35350","32260"
"New entrant CS","2022","50-59","LGBO","Declared disabled","70","60","30570","27230"
"New entrant CS","2022","50-59","LGBO","Declared non-disabled","160","150","34350","27570"
"New entrant CS","2022","50-59","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Declared disabled","50","50","35950","33390"
"New entrant CS","2022","50-59","Undeclared","Declared non-disabled","190","180","33290","28590"
"New entrant CS","2022","50-59","Undeclared","Undeclared","70","70","30590","28200"
"New entrant CS","2022","50-59","Undeclared","Unknown","100","50","43860","37560"
"New entrant CS","2022","50-59","Unknown","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Declared non-disabled","170","160","28550","21300"
"New entrant CS","2022","50-59","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Unknown","2640","2440","32100","27570"
"New entrant CS","2022","60-64","Heterosexual / straight","Declared disabled","220","200","29610","28200"
"New entrant CS","2022","60-64","Heterosexual / straight","Declared non-disabled","870","810","30250","26570"
"New entrant CS","2022","60-64","Heterosexual / straight","Undeclared","50","50","29270","28200"
"New entrant CS","2022","60-64","Heterosexual / straight","Unknown","80","70","36130","31830"
"New entrant CS","2022","60-64","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Declared non-disabled","40","30","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Unknown","630","540","30570","28200"
"New entrant CS","2022","65+","Heterosexual / straight","Declared disabled","70","60","32050","28300"
"New entrant CS","2022","65+","Heterosexual / straight","Declared non-disabled","230","190","31260","27570"
"New entrant CS","2022","65+","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","Unknown","200","140","30220","28200"
"New entrant CS","2022","Unknown","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Heterosexual / straight","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 30 civil servants for FTE or Headcount, and less than 50 civil servants for median and mean salary (shown as [c]). Additionally, zero responses have been suppressed for GPDR protected characteristics. Figures are rounded to the nearest 10, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2022-07-26, with GIT 03ee02c.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Organisation specific notes on status: In late June 2021 around 7,000 employees from Community Rehabilitation Companies were transferred in from the private sector to HM Prison and Probation Service, counting as entrants. The Defence Electronics and Components Agency does not record the date in which their employees first enter the Civil Service and so entrants data is not available. HM Land Registry do not record where their departing employees transfer to and so are unable to identify those that transfer to another Civil Service department.","","","","","","",""
"Year","Year of data collection (as at March 31st).","","","","","","",""
"Disability","Self reported disability.","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their disability status and ""Unknown"" accounts for employees who have not made an active declaration about their disability status.","","","","","","",""
"Sexual_orientation","Self reported sexual orientation.","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their sexual orientation and ""Unknown"" accounts for employees who have not made an active declaration about their sexual orientation.","","","","","","",""
"Age","Age in 10 year bands.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 10).","","","","","","",""
"FTE","Total full-time equivalent employment numbers (rounded to nearest 10).","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
