"Status","Year","Region_ITL2","Parent_department","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Eastern Scotland","Department for Work and Pensions","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Department for Work and Pensions","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Department for Work and Pensions","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Department for Work and Pensions","White","110","90","24700","21010"
"Leaver CS","2021","Eastern Scotland","HM Revenue and Customs","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","HM Revenue and Customs","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","HM Revenue and Customs","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","HM Revenue and Customs","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","HM Revenue and Customs","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","HM Revenue and Customs","Unknown","90","70","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","HM Revenue and Customs","White","230","190","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","HM Treasury","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","HM Treasury","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","HM Treasury","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","HM Treasury","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","HM Treasury","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","HM Treasury","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Home Office","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Home Office","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Home Office","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Home Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Home Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Home Office","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Ministry of Defence","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Ministry of Defence","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Ministry of Defence","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Ministry of Defence","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Ministry of Defence","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Ministry of Defence","White","60","50","27260","22080"
"Leaver CS","2021","Eastern Scotland","Ministry of Justice","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Ministry of Justice","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Ministry of Justice","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Ministry of Justice","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Ministry of Justice","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Ministry of Justice","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Scotland Office","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Scotland Office","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Scotland Office","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Scotland Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Scotland Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Scotland Office","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Scottish Government","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Scottish Government","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Scottish Government","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Scottish Government","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Scottish Government","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Scottish Government","Unknown","230","210","34150","29350"
"Leaver CS","2021","Eastern Scotland","Scottish Government","White","270","250","40330","34120"
"Leaver CS","2021","Eastern Scotland","United Kingdom Statistics Authority","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","United Kingdom Statistics Authority","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","United Kingdom Statistics Authority","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","United Kingdom Statistics Authority","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","United Kingdom Statistics Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","United Kingdom Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","United Kingdom Statistics Authority","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Attorney General's Departments","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Attorney General's Departments","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Attorney General's Departments","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Attorney General's Departments","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Attorney General's Departments","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Attorney General's Departments","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Department for Business, Energy and Industrial Strategy","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Department for Business, Energy and Industrial Strategy","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Department for Business, Energy and Industrial Strategy","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Department for Business, Energy and Industrial Strategy","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Department for Business, Energy and Industrial Strategy","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Department for Business, Energy and Industrial Strategy","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Department for Environment, Food and Rural Affairs","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Department for Environment, Food and Rural Affairs","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Department for Environment, Food and Rural Affairs","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Department for Environment, Food and Rural Affairs","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Department for Environment, Food and Rural Affairs","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Department for Environment, Food and Rural Affairs","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Department for Transport","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Department for Transport","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Department for Transport","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Department for Transport","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Department for Transport","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Department for Transport","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Department for Work and Pensions","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Department for Work and Pensions","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Department for Work and Pensions","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Department for Work and Pensions","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Department for Work and Pensions","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Department for Work and Pensions","White","50","50","28280","29290"
"Leaver CS","2021","Essex","Department of Health and Social Care","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Department of Health and Social Care","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Department of Health and Social Care","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Department of Health and Social Care","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Department of Health and Social Care","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Department of Health and Social Care","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","HM Revenue and Customs","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","HM Revenue and Customs","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","HM Revenue and Customs","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","HM Revenue and Customs","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","HM Revenue and Customs","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","HM Revenue and Customs","White","40","30","[c]","[c]"
"Leaver CS","2021","Essex","Home Office","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Home Office","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Home Office","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Home Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Home Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Home Office","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Ministry of Defence","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Ministry of Defence","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Ministry of Defence","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Ministry of Defence","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Ministry of Defence","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Ministry of Defence","White","30","30","[c]","[c]"
"Leaver CS","2021","Essex","Ministry of Justice","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Ministry of Justice","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Ministry of Justice","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Ministry of Justice","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Ministry of Justice","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Ministry of Justice","White","40","40","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Attorney General's Departments","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Attorney General's Departments","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Attorney General's Departments","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Attorney General's Departments","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Attorney General's Departments","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Attorney General's Departments","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Cabinet Office","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Cabinet Office","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Cabinet Office","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Cabinet Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Cabinet Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Cabinet Office","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Business, Energy and Industrial Strategy","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Business, Energy and Industrial Strategy","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Business, Energy and Industrial Strategy","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Business, Energy and Industrial Strategy","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Business, Energy and Industrial Strategy","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Business, Energy and Industrial Strategy","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Education","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Education","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Education","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Education","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Education","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Education","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Environment, Food and Rural Affairs","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Environment, Food and Rural Affairs","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Environment, Food and Rural Affairs","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Environment, Food and Rural Affairs","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Environment, Food and Rural Affairs","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Environment, Food and Rural Affairs","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Environment, Food and Rural Affairs","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Transport","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Transport","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Transport","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Transport","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Transport","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Transport","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Work and Pensions","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Work and Pensions","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Work and Pensions","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Work and Pensions","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Work and Pensions","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Work and Pensions","White","90","70","25310","26890"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department of Health and Social Care","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department of Health and Social Care","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department of Health and Social Care","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department of Health and Social Care","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department of Health and Social Care","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Department of Health and Social Care","White","90","80","35380","28530"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","HM Land Registry","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","HM Land Registry","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","HM Land Registry","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","HM Land Registry","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","HM Land Registry","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","HM Land Registry","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","HM Revenue and Customs","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","HM Revenue and Customs","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","HM Revenue and Customs","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","HM Revenue and Customs","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","HM Revenue and Customs","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","HM Revenue and Customs","White","30","30","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","HM Treasury","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","HM Treasury","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","HM Treasury","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","HM Treasury","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","HM Treasury","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","HM Treasury","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Home Office","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Home Office","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Home Office","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Home Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Home Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Home Office","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence","Undeclared","50","40","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence","Unknown","70","70","31100","28390"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence","White","580","540","36680","33300"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Housing, Communities and Local Government","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Housing, Communities and Local Government","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Housing, Communities and Local Government","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Housing, Communities and Local Government","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Housing, Communities and Local Government","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Housing, Communities and Local Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Housing, Communities and Local Government","White","40","40","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Justice","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Justice","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Justice","Chinese","[c]","[c]","[c]","[c]"
