"Status","Year","Region_ITL3","Sex","Disability","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Leicestershire CC and Rutland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire CC and Rutland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lewisham and Southwark","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lewisham and Southwark","Female","Declared non-disabled","170","160","45640","41350"
"Leaver CS","2022","Lewisham and Southwark","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lewisham and Southwark","Female","Unknown","50","40","[c]","[c]"
"Leaver CS","2022","Lewisham and Southwark","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lewisham and Southwark","Male","Declared non-disabled","70","70","40280","31290"
"Leaver CS","2022","Lewisham and Southwark","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lewisham and Southwark","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire CC","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire CC","Female","Declared non-disabled","90","80","26250","26670"
"Leaver CS","2022","Lincolnshire CC","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire CC","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire CC","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire CC","Male","Declared non-disabled","110","100","31240","27570"
"Leaver CS","2022","Lincolnshire CC","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire CC","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lisburn and Castlereagh","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lisburn and Castlereagh","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lisburn and Castlereagh","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lisburn and Castlereagh","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lisburn and Castlereagh","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lisburn and Castlereagh","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lisburn and Castlereagh","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Liverpool","Female","Declared disabled","50","40","[c]","[c]"
"Leaver CS","2022","Liverpool","Female","Declared non-disabled","290","240","28120","25040"
"Leaver CS","2022","Liverpool","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Liverpool","Female","Unknown","80","60","[c]","[c]"
"Leaver CS","2022","Liverpool","Male","Declared disabled","40","30","[c]","[c]"
"Leaver CS","2022","Liverpool","Male","Declared non-disabled","170","150","26560","23210"
"Leaver CS","2022","Liverpool","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Liverpool","Male","Unknown","70","60","[c]","[c]"
"Leaver CS","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Luton","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Luton","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Luton","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Luton","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Luton","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Luton","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Luton","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Manchester","Female","Declared disabled","40","40","[c]","[c]"
"Leaver CS","2022","Manchester","Female","Declared non-disabled","180","160","33920","27470"
"Leaver CS","2022","Manchester","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Manchester","Female","Unknown","90","80","34000","26380"
"Leaver CS","2022","Manchester","Male","Declared disabled","30","30","[c]","[c]"
"Leaver CS","2022","Manchester","Male","Declared non-disabled","230","210","36720","29160"
"Leaver CS","2022","Manchester","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Manchester","Male","Unknown","100","100","33140","27570"
"Leaver CS","2022","Medway","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medway","Female","Declared non-disabled","50","50","[c]","[c]"
"Leaver CS","2022","Medway","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medway","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medway","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medway","Male","Declared non-disabled","50","50","[c]","[c]"
"Leaver CS","2022","Medway","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medway","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merton, Kingston upon Thames and Sutton","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merton, Kingston upon Thames and Sutton","Female","Declared non-disabled","40","30","[c]","[c]"
"Leaver CS","2022","Merton, Kingston upon Thames and Sutton","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merton, Kingston upon Thames and Sutton","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merton, Kingston upon Thames and Sutton","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merton, Kingston upon Thames and Sutton","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merton, Kingston upon Thames and Sutton","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merton, Kingston upon Thames and Sutton","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid and East Antrim","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid and East Antrim","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid and East Antrim","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid and East Antrim","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Kent","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Kent","Female","Declared non-disabled","60","50","[c]","[c]"
"Leaver CS","2022","Mid Kent","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Kent","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Kent","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Kent","Male","Declared non-disabled","40","30","[c]","[c]"
"Leaver CS","2022","Mid Kent","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Kent","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","Female","Declared non-disabled","150","120","27130","22080"
"Leaver CS","2022","Mid Lancashire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","Female","Unknown","60","50","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","Male","Declared non-disabled","90","80","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","Male","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","Milton Keynes","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Milton Keynes","Female","Declared non-disabled","90","80","[c]","[c]"
"Leaver CS","2022","Milton Keynes","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Milton Keynes","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Milton Keynes","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Milton Keynes","Male","Declared non-disabled","100","100","[c]","[c]"
"Leaver CS","2022","Milton Keynes","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Milton Keynes","Male","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","Female","Declared non-disabled","100","80","28090","24030"
"Leaver CS","2022","Monmouthshire and Newport","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","Female","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","Male","Declared non-disabled","90","80","34420","29540"
"Leaver CS","2022","Monmouthshire and Newport","Male","Undeclared","40","30","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","Male","Unknown","80","80","29890","24030"
"Leaver CS","2022","Na h-Eileanan Siar","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Na h-Eileanan Siar","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Na h-Eileanan Siar","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Na h-Eileanan Siar","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Na h-Eileanan Siar","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Na h-Eileanan Siar","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Newry, Mourne and Down","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Newry, Mourne and Down","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Newry, Mourne and Down","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Newry, Mourne and Down","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Newry, Mourne and Down","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and North East Lincolnshire","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and North East Lincolnshire","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and North East Lincolnshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and North East Lincolnshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and North East Lincolnshire","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and North East Lincolnshire","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and North East Lincolnshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and West Norfolk","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and West Norfolk","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and West Norfolk","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and West Norfolk","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and West Norfolk","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and West Norfolk","Male","Declared non-disabled","40","40","[c]","[c]"
"Leaver CS","2022","North and West Norfolk","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and West Norfolk","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Hampshire","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Hampshire","Female","Declared non-disabled","30","30","[c]","[c]"
"Leaver CS","2022","North Hampshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Hampshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Hampshire","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Hampshire","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Hampshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Hampshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Lanarkshire","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Lanarkshire","Female","Declared non-disabled","90","70","[c]","[c]"
"Leaver CS","2022","North Lanarkshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Lanarkshire","Female","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","North Lanarkshire","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Lanarkshire","Male","Declared non-disabled","30","30","[c]","[c]"
"Leaver CS","2022","North Lanarkshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Lanarkshire","Male","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","North Northamptonshire","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Northamptonshire","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Northamptonshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Northamptonshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Northamptonshire","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Northamptonshire","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Northamptonshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Nottinghamshire","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Nottinghamshire","Female","Declared non-disabled","30","30","[c]","[c]"
"Leaver CS","2022","North Nottinghamshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Nottinghamshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Nottinghamshire","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Nottinghamshire","Male","Declared non-disabled","30","30","[c]","[c]"
"Leaver CS","2022","North Nottinghamshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Nottinghamshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire CC","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire CC","Female","Declared non-disabled","70","60","29980","27570"
"Leaver CS","2022","North Yorkshire CC","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire CC","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire CC","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire CC","Male","Declared non-disabled","70","70","30440","30400"
"Leaver CS","2022","North Yorkshire CC","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire CC","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Norwich and East Norfolk","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Norwich and East Norfolk","Female","Declared non-disabled","70","60","[c]","[c]"
"Leaver CS","2022","Norwich and East Norfolk","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Norwich and East Norfolk","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Norwich and East Norfolk","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Norwich and East Norfolk","Male","Declared non-disabled","80","80","[c]","[c]"
"Leaver CS","2022","Norwich and East Norfolk","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Norwich and East Norfolk","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","Female","Declared disabled","30","30","[c]","[c]"
"Leaver CS","2022","Nottingham","Female","Declared non-disabled","160","140","27260","25480"
"Leaver CS","2022","Nottingham","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","Female","Unknown","80","70","[c]","[c]"
"Leaver CS","2022","Nottingham","Male","Declared disabled","30","30","[c]","[c]"
"Leaver CS","2022","Nottingham","Male","Declared non-disabled","150","130","31090","27130"
"Leaver CS","2022","Nottingham","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","Male","Unknown","80","70","[c]","[c]"
"Leaver CS","2022","Orkney Islands","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Orkney Islands","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Orkney Islands","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Orkney Islands","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Female","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","Overseas","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Male","Declared non-disabled","50","40","[c]","[c]"
"Leaver CS","2022","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Female","Declared non-disabled","140","120","28260","22680"
"Leaver CS","2022","Oxfordshire CC","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Female","Unknown","50","40","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Male","Declared non-disabled","180","170","26260","20970"
"Leaver CS","2022","Oxfordshire CC","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Male","Unknown","80","70","26700","20970"
"Leaver CS","2022","Perth and Kinross, and Stirling","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Perth and Kinross, and Stirling","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Perth and Kinross, and Stirling","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Perth and Kinross, and Stirling","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Perth and Kinross, and Stirling","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Perth and Kinross, and Stirling","Male","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","Peterborough","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Female","Declared non-disabled","60","50","27050","21830"
"Leaver CS","2022","Peterborough","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Female","Declared non-disabled","60","50","29620","26350"
"Leaver CS","2022","Plymouth","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Male","Declared non-disabled","70","70","33670","27820"
"Leaver CS","2022","Plymouth","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Male","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","Portsmouth","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Portsmouth","Female","Declared non-disabled","110","90","29290","23660"
"Leaver CS","2022","Portsmouth","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Portsmouth","Female","Unknown","50","40","[c]","[c]"
"Leaver CS","2022","Portsmouth","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Portsmouth","Male","Declared non-disabled","120","110","34200","30300"
"Leaver CS","2022","Portsmouth","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Portsmouth","Male","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","Powys","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Powys","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Powys","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Powys","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Powys","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Powys","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","Female","Declared non-disabled","40","40","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sandwell","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sandwell","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sandwell","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sandwell","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sandwell","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sandwell","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Borders","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Borders","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Borders","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Borders","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Borders","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Borders","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Borders","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","Female","Declared non-disabled","140","110","28540","25360"
"Leaver CS","2022","Sefton","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","Female","Unknown","50","40","[c]","[c]"
"Leaver CS","2022","Sefton","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","Male","Declared non-disabled","80","70","33480","27570"
"Leaver CS","2022","Sefton","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","Male","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","Sheffield","Female","Declared disabled","50","40","[c]","[c]"
"Leaver CS","2022","Sheffield","Female","Declared non-disabled","140","120","30510","26840"
"Leaver CS","2022","Sheffield","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","Female","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","Sheffield","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","Male","Declared non-disabled","130","120","32020","26160"
"Leaver CS","2022","Sheffield","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","Male","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","Shetland Islands","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shetland Islands","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shetland Islands","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shetland Islands","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shetland Islands","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire","Female","Declared non-disabled","30","30","[c]","[c]"
"Leaver CS","2022","Shropshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire","Male","Declared non-disabled","40","40","[c]","[c]"
"Leaver CS","2022","Shropshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Solihull","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Solihull","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Solihull","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Solihull","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Solihull","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Solihull","Male","Undeclared","[c]","[c]","[c]","[c]"
