"Status","Year","Function_of_post","Region_ITL2","Disability","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Anglia","Unknown","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","East Wales","Declared disabled","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","East Wales","Declared non-disabled","360","310","37260","28850"
"Leaver CS","2022","Unknown","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Wales","Unknown","130","110","[c]","[c]"
"Leaver CS","2022","Unknown","East Yorkshire and Northern Lincolnshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Yorkshire and Northern Lincolnshire","Declared non-disabled","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Eastern Scotland","Declared disabled","90","70","35200","32530"
"Leaver CS","2022","Unknown","Eastern Scotland","Declared non-disabled","440","400","42090","36130"
"Leaver CS","2022","Unknown","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Eastern Scotland","Unknown","400","370","35730","31540"
"Leaver CS","2022","Unknown","Essex","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Essex","Declared non-disabled","120","100","27130","26790"
"Leaver CS","2022","Unknown","Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Essex","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Declared disabled","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Declared non-disabled","190","170","32780","30380"
"Leaver CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","70","70","28580","27120"
"Leaver CS","2022","Unknown","Greater Manchester","Declared disabled","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","Greater Manchester","Declared non-disabled","290","260","33860","27570"
"Leaver CS","2022","Unknown","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Greater Manchester","Unknown","200","190","30440","24880"
"Leaver CS","2022","Unknown","Hampshire and Isle of Wight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Hampshire and Isle of Wight","Declared non-disabled","230","210","29330","26670"
"Leaver CS","2022","Unknown","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Hampshire and Isle of Wight","Unknown","80","70","[c]","[c]"
"Leaver CS","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","Declared non-disabled","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Highlands and Islands","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Highlands and Islands","Declared non-disabled","70","60","29730","27010"
"Leaver CS","2022","Unknown","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inner London - East","Declared disabled","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","Inner London - East","Declared non-disabled","180","160","[c]","[c]"
"Leaver CS","2022","Unknown","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inner London - East","Unknown","100","100","[c]","[c]"
"Leaver CS","2022","Unknown","Inner London - West","Declared disabled","60","30","[c]","[c]"
"Leaver CS","2022","Unknown","Inner London - West","Declared non-disabled","420","280","47500","41950"
"Leaver CS","2022","Unknown","Inner London - West","Undeclared","40","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inner London - West","Unknown","250","170","34750","29430"
"Leaver CS","2022","Unknown","Kent","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Kent","Declared non-disabled","80","60","28730","25310"
"Leaver CS","2022","Unknown","Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lancashire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lancashire","Declared non-disabled","100","90","[c]","[c]"
"Leaver CS","2022","Unknown","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lancashire","Unknown","70","60","[c]","[c]"
"Leaver CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Declared non-disabled","80","70","[c]","[c]"
"Leaver CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Unknown","90","80","[c]","[c]"
"Leaver CS","2022","Unknown","Lincolnshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lincolnshire","Declared non-disabled","50","50","26840","21960"
"Leaver CS","2022","Unknown","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Merseyside","Declared disabled","80","60","[c]","[c]"
"Leaver CS","2022","Unknown","Merseyside","Declared non-disabled","440","360","24650","24880"
"Leaver CS","2022","Unknown","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Merseyside","Unknown","150","130","25090","24880"
"Leaver CS","2022","Unknown","North Eastern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Eastern Scotland","Declared non-disabled","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Yorkshire","Declared non-disabled","70","70","26650","22330"
"Leaver CS","2022","Unknown","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Declared disabled","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Declared non-disabled","110","90","24830","22350"
"Leaver CS","2022","Unknown","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Unknown","50","50","[c]","[c]"
"Leaver CS","2022","Unknown","Northumberland, and Tyne and Wear","Declared disabled","70","60","[c]","[c]"
"Leaver CS","2022","Unknown","Northumberland, and Tyne and Wear","Declared non-disabled","420","340","28440","22060"
"Leaver CS","2022","Unknown","Northumberland, and Tyne and Wear","Undeclared","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","Northumberland, and Tyne and Wear","Unknown","350","290","25630","21260"
"Leaver CS","2022","Unknown","Outer London - East and North East","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - East and North East","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - South","Declared disabled","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - South","Declared non-disabled","280","250","37890","31160"
"Leaver CS","2022","Unknown","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - South","Unknown","100","100","38060","35050"
"Leaver CS","2022","Unknown","Outer London - West and North West","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - West and North West","Declared non-disabled","140","110","31720","30500"
"Leaver CS","2022","Unknown","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - West and North West","Unknown","50","50","32680","28970"
"Leaver CS","2022","Unknown","Overseas","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Unknown","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","Shropshire and Staffordshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Shropshire and Staffordshire","Declared non-disabled","90","90","31280","29350"
"Leaver CS","2022","Unknown","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Yorkshire","Declared disabled","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","South Yorkshire","Declared non-disabled","130","120","25980","21680"
"Leaver CS","2022","Unknown","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Yorkshire","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","Southern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Southern Scotland","Declared non-disabled","160","130","[c]","[c]"
"Leaver CS","2022","Unknown","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Southern Scotland","Unknown","90","80","[c]","[c]"
"Leaver CS","2022","Unknown","Surrey, East and West Sussex","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Surrey, East and West Sussex","Declared non-disabled","90","70","32860","28350"
"Leaver CS","2022","Unknown","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tees Valley and Durham","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tees Valley and Durham","Declared non-disabled","80","70","23180","21680"
"Leaver CS","2022","Unknown","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Declared non-disabled","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","300","260","35750","32980"
"Leaver CS","2022","Unknown","West Central Scotland","Declared disabled","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","West Central Scotland","Declared non-disabled","250","210","31860","25670"
"Leaver CS","2022","Unknown","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Central Scotland","Unknown","160","140","36030","27570"
"Leaver CS","2022","Unknown","West Midlands","Declared disabled","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands","Declared non-disabled","190","170","25850","25310"
"Leaver CS","2022","Unknown","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands","Unknown","130","120","[c]","[c]"
"Leaver CS","2022","Unknown","West Wales and The Valleys","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Wales and The Valleys","Declared non-disabled","120","100","35820","29430"
"Leaver CS","2022","Unknown","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Wales and The Valleys","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","West Yorkshire","Declared disabled","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","West Yorkshire","Declared non-disabled","260","220","28260","25310"
"Leaver CS","2022","Unknown","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Yorkshire","Unknown","200","170","27360","27570"
"Leaver Dept.","2021","Analysis","Berkshire, Buckinghamshire and Oxfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Berkshire, Buckinghamshire and Oxfordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","East Anglia","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","East Anglia","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","East Wales","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","East Wales","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Eastern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Eastern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Greater Manchester","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Greater Manchester","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Hampshire and Isle of Wight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Hampshire and Isle of Wight","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Inner London - East","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Inner London - East","Declared non-disabled","30","30","[c]","[c]"
"Leaver Dept.","2021","Analysis","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Inner London - West","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Inner London - West","Declared non-disabled","100","100","41010","35010"
"Leaver Dept.","2021","Analysis","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Inner London - West","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2021","Analysis","Merseyside","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Merseyside","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Northumberland and Tyne and Wear","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Northumberland and Tyne and Wear","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Shropshire and Staffordshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Shropshire and Staffordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","South Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","South Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","West Midlands","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","West Midlands","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","West Wales and The Valleys","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","West Wales and The Valleys","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","West Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","West Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Derbyshire and Nottinghamshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Derbyshire and Nottinghamshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","East Anglia","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","East Anglia","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","East Wales","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","East Wales","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Eastern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Eastern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Greater Manchester","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Greater Manchester","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Hampshire and Isle of Wight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Hampshire and Isle of Wight","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Inner London - East","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Inner London - East","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Inner London - West","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Inner London - West","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Lancashire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Lancashire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Merseyside","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Merseyside","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","North Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","North Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Northumberland and Tyne and Wear","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Northumberland and Tyne and Wear","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Outer London - South","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Outer London - South","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Outer London - West and North West","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Outer London - West and North West","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Overseas","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Overseas","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Southern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Southern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","West Central Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","West Central Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","West Midlands","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","West Midlands","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","West Wales and The Valleys","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","West Wales and The Valleys","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","West Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","West Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Cumbria","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Cumbria","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Derbyshire and Nottinghamshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Derbyshire and Nottinghamshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","East Anglia","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","East Anglia","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","East Wales","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","East Wales","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Eastern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Eastern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Essex","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Essex","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Greater Manchester","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Greater Manchester","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Hampshire and Isle of Wight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Hampshire and Isle of Wight","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Herefordshire, Worcestershire and Warwickshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Herefordshire, Worcestershire and Warwickshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Inner London - East","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Inner London - East","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Inner London - West","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Inner London - West","Declared non-disabled","70","70","43980","36800"
"Leaver Dept.","2021","Communications","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
