"Status","Year","Age","Region_ITL3","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","30-39","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Coventry","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Croydon","Outer London - South","70","70","[c]","[c]"
"Leaver Dept.","2021","30-39","Darlington","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Derby","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Devon CC","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Dorset CC","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Dudley","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Durham CC","Tees Valley and Durham","30","30","[c]","[c]"
"Leaver Dept.","2021","30-39","East Ayrshire and North Ayrshire mainland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Cumbria","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Kent","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Lancashire","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Merseyside","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Surrey","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Sussex CC","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Enfield","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Essex Haven Gateway","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Essex Thames Gateway","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Falkirk","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Flintshire and Wrexham","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Glasgow City","West Central Scotland","80","70","26870","25310"
"Leaver Dept.","2021","30-39","Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Greater Manchester North East","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Greater Manchester North West","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Greater Manchester South East","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Greater Manchester South West","Greater Manchester","70","70","[c]","[c]"
"Leaver Dept.","2021","30-39","Gwent Valleys","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Gwynedd","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Hackney and Newham","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Haringey and Islington","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Harrow and Hillingdon","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Hartlepool and Stockton-on-Tees","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Heart of Essex","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Hertfordshire","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Hounslow and Richmond upon Thames","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Inverclyde, East Renfrewshire and Renfrewshire","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Isle of Anglesey","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Isle of Wight","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Kensington & Chelsea and Hammersmith & Fulham","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Kent Thames Gateway","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Lambeth","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Lancaster and Wyre","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Leeds","West Yorkshire","70","60","[c]","[c]"
"Leaver Dept.","2021","30-39","Leicester","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Leicestershire CC and Rutland","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Lewisham and Southwark","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Lincolnshire","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Lisburn and Castlereagh","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Liverpool","Merseyside","60","50","[c]","[c]"
"Leaver Dept.","2021","30-39","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Manchester","Greater Manchester","50","50","[c]","[c]"
"Leaver Dept.","2021","30-39","Medway","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Merton, Kingston upon Thames and Sutton","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mid Kent","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mid Lancashire","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Milton Keynes","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Monmouthshire and Newport","East Wales","40","40","[c]","[c]"
"Leaver Dept.","2021","30-39","North and West Norfolk","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North Hampshire","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North Lanarkshire","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North Northamptonshire","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North Nottinghamshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North Yorkshire CC","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Northumberland","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Norwich and East Norfolk","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Nottingham","Derbyshire and Nottinghamshire","50","40","[c]","[c]"
"Leaver Dept.","2021","30-39","Overseas","Overseas","40","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Perth and Kinross and Stirling","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Peterborough","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Plymouth","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Portsmouth","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Powys","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Redbridge and Waltham Forest","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Sandwell","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Scottish Borders","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Sefton","Merseyside","40","30","[c]","[c]"
"Leaver Dept.","2021","30-39","Sheffield","South Yorkshire","40","30","[c]","[c]"
"Leaver Dept.","2021","30-39","Shropshire CC","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Solihull","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Somerset","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South and West Derbyshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South Hampshire","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South Lanarkshire","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South Nottinghamshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South Teesside","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South West Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Southampton","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Southend-on-Sea","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Staffordshire CC","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Stoke-on-Trent","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Suffolk","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Sunderland","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Swansea","West Wales and The Valleys","60","60","26700","21590"
"Leaver Dept.","2021","30-39","Swindon","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Tower Hamlets","Inner London - East","90","90","50170","50200"
"Leaver Dept.","2021","30-39","Tyneside","Northumberland and Tyne and Wear","120","120","27000","25040"
"Leaver Dept.","2021","30-39","Unknown","Unknown","160","160","39720","32040"
"Leaver Dept.","2021","30-39","Wakefield","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Walsall","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Wandsworth","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Warrington","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Warwickshire","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Cumbria","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Essex","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Kent","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Lothian","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Northamptonshire","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Surrey","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Sussex (North East)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Sussex (South West)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Westminster","Inner London - West","1410","1280","47890","50700"
"Leaver Dept.","2021","30-39","Wiltshire","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Wirral","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Wolverhampton","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Worcestershire","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","York","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Aberdeen City and Aberdeenshire","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Angus and Dundee City","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Barking & Dagenham and Havering","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Barnet","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Barnsley, Doncaster and Rotherham","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Bath and North East Somerset, North Somerset and South Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","80","80","44980","40960"
"Leaver Dept.","2021","40-49","Bedford","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Belfast","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Berkshire","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Birmingham","West Midlands","60","60","[c]","[c]"
"Leaver Dept.","2021","40-49","Blackburn with Darwen","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Blackpool","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Bournemouth and Poole","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Bradford","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Breckland and South Norfolk","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Bridgend and Neath Port Talbot","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Brighton and Hove","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","30","30","[c]","[c]"
"Leaver Dept.","2021","40-49","Buckinghamshire CC","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Caithness and Sutherland and Ross and Cromarty","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Calderdale and Kirklees","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cambridgeshire CC","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Camden and City of London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cardiff and Vale of Glamorgan","East Wales","30","30","[c]","[c]"
"Leaver Dept.","2021","40-49","Central Bedfordshire","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Central Hampshire","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Central Valleys","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cheshire East","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cheshire West and Chester","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chorley and West Lancashire","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","City of Edinburgh","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Clackmannanshire and Fife","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Coventry","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Croydon","Outer London - South","40","40","[c]","[c]"
"Leaver Dept.","2021","40-49","Darlington","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Derby","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Devon CC","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Dorset CC","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Dudley","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Dumfries and Galloway","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Durham CC","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Ealing","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Cumbria","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Kent","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Lancashire","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Lothian and Midlothian","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Merseyside","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Surrey","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Sussex CC","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Essex Haven Gateway","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Essex Thames Gateway","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Falkirk","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Flintshire and Wrexham","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Glasgow City","West Central Scotland","50","50","[c]","[c]"
"Leaver Dept.","2021","40-49","Greater Manchester North East","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Greater Manchester North West","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Greater Manchester South East","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Greater Manchester South West","Greater Manchester","30","30","[c]","[c]"
"Leaver Dept.","2021","40-49","Gwent Valleys","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Gwynedd","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Hackney and Newham","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Haringey and Islington","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Harrow and Hillingdon","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Hartlepool and Stockton-on-Tees","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Heart of Essex","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Herefordshire, County of","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Hertfordshire","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Hounslow and Richmond upon Thames","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Inverclyde, East Renfrewshire and Renfrewshire","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Inverness and Nairn and Moray, Badenoch and Strathspey","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Kensington & Chelsea and Hammersmith & Fulham","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Kent Thames Gateway","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Lambeth","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Lancaster and Wyre","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Leeds","West Yorkshire","70","60","[c]","[c]"
"Leaver Dept.","2021","40-49","Leicester","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Leicestershire CC and Rutland","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Lewisham and Southwark","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Lincolnshire","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Lisburn and Castlereagh","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Liverpool","Merseyside","40","40","[c]","[c]"
"Leaver Dept.","2021","40-49","Manchester","Greater Manchester","50","50","[c]","[c]"
"Leaver Dept.","2021","40-49","Medway","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Merton, Kingston upon Thames and Sutton","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mid Lancashire","Lancashire","30","30","[c]","[c]"
"Leaver Dept.","2021","40-49","Milton Keynes","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Monmouthshire and Newport","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North Hampshire","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North Lanarkshire","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North Nottinghamshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Northumberland","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Norwich and East Norfolk","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Nottingham","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Perth and Kinross and Stirling","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Peterborough","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Plymouth","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Portsmouth","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Redbridge and Waltham Forest","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Sandwell","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Sefton","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Sheffield","South Yorkshire","40","40","[c]","[c]"
"Leaver Dept.","2021","40-49","Shropshire CC","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Solihull","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Somerset","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South and West Derbyshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South Hampshire","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South Lanarkshire","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South Teesside","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South West Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Southampton","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Southend-on-Sea","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Staffordshire CC","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Stoke-on-Trent","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Suffolk","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Sunderland","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Swansea","West Wales and The Valleys","30","30","[c]","[c]"
"Leaver Dept.","2021","40-49","Swindon","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Telford and Wrekin","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Tower Hamlets","Inner London - East","60","60","[c]","[c]"
"Leaver Dept.","2021","40-49","Tyneside","Northumberland and Tyne and Wear","70","70","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","40-49","Wakefield","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Walsall","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Wandsworth","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Warrington","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Warwickshire","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","West Cumbria","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","West Essex","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","West Lothian","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","West Northamptonshire","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","West Surrey","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","West Sussex (North East)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","West Sussex (South West)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Westminster","Inner London - West","650","590","58370","56550"
"Leaver Dept.","2021","40-49","Wiltshire","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Wirral","Merseyside","[c]","[c]","[c]","[c]"
