"Status","Year","Age","Region_ITL1","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","20-29","South West (England)","EO","90","90","24030","25000"
"Leaver Dept.","2021","20-29","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South West (England)","SEO/HEO","120","120","30090","29700"
"Leaver Dept.","2021","20-29","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","SEO/HEO","430","430","31520","32000"
"Leaver Dept.","2021","20-29","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Wales","AA/AO","90","90","20580","21010"
"Leaver Dept.","2021","20-29","Wales","EO","40","40","[c]","[c]"
"Leaver Dept.","2021","20-29","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Wales","SEO/HEO","40","40","[c]","[c]"
"Leaver Dept.","2021","20-29","West Midlands (England)","AA/AO","90","90","20080","19930"
"Leaver Dept.","2021","20-29","West Midlands (England)","EO","40","40","[c]","[c]"
"Leaver Dept.","2021","20-29","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","AA/AO","80","70","[c]","[c]"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","EO","60","50","[c]","[c]"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","SEO/HEO","50","40","[c]","[c]"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Midlands (England)","AA/AO","30","30","[c]","[c]"
"Leaver Dept.","2021","30-39","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","AA/AO","50","50","[c]","[c]"
"Leaver Dept.","2021","30-39","London","EO","160","150","28720","28500"
"Leaver Dept.","2021","30-39","London","G6/G7","770","710","57090","54760"
"Leaver Dept.","2021","30-39","London","SCS","60","50","[c]","[c]"
"Leaver Dept.","2021","30-39","London","SEO/HEO","650","600","37950","37620"
"Leaver Dept.","2021","30-39","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North East (England)","AA/AO","80","80","[c]","[c]"
"Leaver Dept.","2021","30-39","North East (England)","EO","60","60","[c]","[c]"
"Leaver Dept.","2021","30-39","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North East (England)","SEO/HEO","50","50","[c]","[c]"
"Leaver Dept.","2021","30-39","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North West (England)","AA/AO","120","110","20830","21010"
"Leaver Dept.","2021","30-39","North West (England)","EO","100","100","25900","25680"
"Leaver Dept.","2021","30-39","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North West (England)","SEO/HEO","70","70","[c]","[c]"
"Leaver Dept.","2021","30-39","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Scotland","AA/AO","70","70","[c]","[c]"
"Leaver Dept.","2021","30-39","Scotland","EO","60","60","[c]","[c]"
"Leaver Dept.","2021","30-39","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Scotland","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Scotland","SEO/HEO","40","40","[c]","[c]"
"Leaver Dept.","2021","30-39","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South East (England)","AA/AO","30","30","[c]","[c]"
"Leaver Dept.","2021","30-39","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South East (England)","SEO/HEO","30","30","[c]","[c]"
"Leaver Dept.","2021","30-39","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South West (England)","AA/AO","30","30","[c]","[c]"
"Leaver Dept.","2021","30-39","South West (England)","EO","40","40","[c]","[c]"
"Leaver Dept.","2021","30-39","South West (England)","G6/G7","40","40","[c]","[c]"
"Leaver Dept.","2021","30-39","South West (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South West (England)","SEO/HEO","120","120","34230","33300"
"Leaver Dept.","2021","30-39","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","G6/G7","40","40","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","SEO/HEO","110","110","32210","32000"
"Leaver Dept.","2021","30-39","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Wales","AA/AO","70","60","[c]","[c]"
"Leaver Dept.","2021","30-39","Wales","EO","50","50","[c]","[c]"
"Leaver Dept.","2021","30-39","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Wales","SEO/HEO","70","70","35090","35360"
"Leaver Dept.","2021","30-39","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Midlands (England)","AA/AO","70","70","[c]","[c]"
"Leaver Dept.","2021","30-39","West Midlands (England)","EO","60","60","[c]","[c]"
"Leaver Dept.","2021","30-39","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Midlands (England)","SEO/HEO","40","40","[c]","[c]"
"Leaver Dept.","2021","30-39","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Yorkshire and The Humber","EO","50","50","[c]","[c]"
"Leaver Dept.","2021","30-39","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Yorkshire and The Humber","SEO/HEO","70","60","35350","35540"
"Leaver Dept.","2021","30-39","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","AA/AO","30","30","[c]","[c]"
"Leaver Dept.","2021","40-49","London","EO","80","70","29260","29080"
"Leaver Dept.","2021","40-49","London","G6/G7","370","340","60390","59130"
"Leaver Dept.","2021","40-49","London","SCS","150","140","87780","79350"
"Leaver Dept.","2021","40-49","London","SEO/HEO","220","200","39020","38560"
"Leaver Dept.","2021","40-49","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North East (England)","AA/AO","50","40","[c]","[c]"
"Leaver Dept.","2021","40-49","North East (England)","EO","40","40","[c]","[c]"
"Leaver Dept.","2021","40-49","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North East (England)","SEO/HEO","30","30","[c]","[c]"
"Leaver Dept.","2021","40-49","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North West (England)","AA/AO","90","80","[c]","[c]"
"Leaver Dept.","2021","40-49","North West (England)","EO","80","80","26610","27570"
"Leaver Dept.","2021","40-49","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North West (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North West (England)","SEO/HEO","70","60","[c]","[c]"
"Leaver Dept.","2021","40-49","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Scotland","AA/AO","30","30","[c]","[c]"
"Leaver Dept.","2021","40-49","Scotland","EO","50","40","[c]","[c]"
"Leaver Dept.","2021","40-49","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Scotland","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South East (England)","SEO/HEO","30","30","[c]","[c]"
"Leaver Dept.","2021","40-49","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South West (England)","G6/G7","50","50","55560","55640"
"Leaver Dept.","2021","40-49","South West (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South West (England)","SEO/HEO","70","70","36160","35900"
"Leaver Dept.","2021","40-49","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Wales","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Wales","SEO/HEO","30","30","[c]","[c]"
"Leaver Dept.","2021","40-49","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","West Midlands (England)","AA/AO","40","30","[c]","[c]"
"Leaver Dept.","2021","40-49","West Midlands (England)","EO","30","30","[c]","[c]"
"Leaver Dept.","2021","40-49","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","West Midlands (England)","SEO/HEO","40","40","[c]","[c]"
"Leaver Dept.","2021","40-49","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Yorkshire and The Humber","EO","40","40","[c]","[c]"
"Leaver Dept.","2021","40-49","Yorkshire and The Humber","G6/G7","30","30","[c]","[c]"
"Leaver Dept.","2021","40-49","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Yorkshire and The Humber","SEO/HEO","60","60","[c]","[c]"
"Leaver Dept.","2021","40-49","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","EO","50","50","[c]","[c]"
"Leaver Dept.","2021","50-59","London","G6/G7","150","140","60970","60520"
"Leaver Dept.","2021","50-59","London","SCS","50","50","[c]","[c]"
"Leaver Dept.","2021","50-59","London","SEO/HEO","160","150","38370","37650"
"Leaver Dept.","2021","50-59","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North East (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North West (England)","AA/AO","50","40","[c]","[c]"
"Leaver Dept.","2021","50-59","North West (England)","EO","40","40","[c]","[c]"
"Leaver Dept.","2021","50-59","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North West (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North West (England)","SEO/HEO","60","50","[c]","[c]"
"Leaver Dept.","2021","50-59","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Scotland","AA/AO","50","40","[c]","[c]"
"Leaver Dept.","2021","50-59","Scotland","EO","40","40","[c]","[c]"
"Leaver Dept.","2021","50-59","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Scotland","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Scotland","SEO/HEO","30","30","[c]","[c]"
"Leaver Dept.","2021","50-59","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","South East (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","South West (England)","G6/G7","40","30","[c]","[c]"
"Leaver Dept.","2021","50-59","South West (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","South West (England)","SEO/HEO","40","40","[c]","[c]"
"Leaver Dept.","2021","50-59","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Wales","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Yorkshire and The Humber","SEO/HEO","40","40","[c]","[c]"
"Leaver Dept.","2021","50-59","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","London","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Overseas","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South East (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","London","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
