"Status","Year","Ethnicity","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","White","Orkney Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Overseas","90","70","42660","38690"
"Leaver CS","2021","White","Oxfordshire","140","130","29320","26320"
"Leaver CS","2021","White","Perth and Kinross and Stirling","40","40","[c]","[c]"
"Leaver CS","2021","White","Peterborough","150","120","[c]","[c]"
"Leaver CS","2021","White","Plymouth","120","100","28810","26890"
"Leaver CS","2021","White","Portsmouth","150","130","30470","26990"
"Leaver CS","2021","White","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Sandwell","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Sefton","190","150","31830","27570"
"Leaver CS","2021","White","Sheffield","330","280","30160","25000"
"Leaver CS","2021","White","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Shropshire CC","60","50","[c]","[c]"
"Leaver CS","2021","White","Solihull","30","30","[c]","[c]"
"Leaver CS","2021","White","Somerset","110","100","31340","28150"
"Leaver CS","2021","White","South and West Derbyshire","40","30","[c]","[c]"
"Leaver CS","2021","White","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","South Hampshire","180","150","27030","23330"
"Leaver CS","2021","White","South Lanarkshire","110","80","[c]","[c]"
"Leaver CS","2021","White","South Nottinghamshire","40","30","[c]","[c]"
"Leaver CS","2021","White","South Teesside","30","20","[c]","[c]"
"Leaver CS","2021","White","South West Wales","40","30","[c]","[c]"
"Leaver CS","2021","White","Southampton","50","40","[c]","[c]"
"Leaver CS","2021","White","Southend-on-Sea","50","40","[c]","[c]"
"Leaver CS","2021","White","Staffordshire CC","170","150","28700","26530"
"Leaver CS","2021","White","Stoke-on-Trent","50","40","[c]","[c]"
"Leaver CS","2021","White","Suffolk","240","220","28710","26220"
"Leaver CS","2021","White","Sunderland","190","140","24050","21010"
"Leaver CS","2021","White","Swansea","360","290","24590","21590"
"Leaver CS","2021","White","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Telford and Wrekin","60","50","[c]","[c]"
"Leaver CS","2021","White","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Tower Hamlets","230","210","53200","52100"
"Leaver CS","2021","White","Tyneside","540","440","27140","21010"
"Leaver CS","2021","White","Unknown","50","50","[c]","[c]"
"Leaver CS","2021","White","Wakefield","80","70","[c]","[c]"
"Leaver CS","2021","White","Walsall","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Warrington","80","60","[c]","[c]"
"Leaver CS","2021","White","Warwickshire","60","50","[c]","[c]"
"Leaver CS","2021","White","West Cumbria","40","40","[c]","[c]"
"Leaver CS","2021","White","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","West Kent","30","30","[c]","[c]"
"Leaver CS","2021","White","West Lothian","160","130","[c]","[c]"
"Leaver CS","2021","White","West Northamptonshire","180","160","[c]","[c]"
"Leaver CS","2021","White","West Surrey","80","70","[c]","[c]"
"Leaver CS","2021","White","West Sussex (North East)","40","30","[c]","[c]"
"Leaver CS","2021","White","West Sussex (South West)","70","60","[c]","[c]"
"Leaver CS","2021","White","Westminster","1190","1060","49830","45200"
"Leaver CS","2021","White","Wiltshire","330","310","33280","28650"
"Leaver CS","2021","White","Wirral","70","50","25560","22710"
"Leaver CS","2021","White","Wolverhampton","110","90","[c]","[c]"
"Leaver CS","2021","White","Worcestershire","110","100","[c]","[c]"
"Leaver CS","2021","White","York","80","70","40050","30810"
"Leaver CS","2022","Asian","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Barnet","40","30","[c]","[c]"
"Leaver CS","2022","Asian","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Birmingham","130","120","28370","27570"
"Leaver CS","2022","Asian","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Bradford","50","40","[c]","[c]"
"Leaver CS","2022","Asian","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Croydon","90","80","33240","29310"
"Leaver CS","2022","Asian","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Derry City and Strabane","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Enfield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Greater Manchester South West","40","40","[c]","[c]"
"Leaver CS","2022","Asian","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Hackney and Newham","60","50","[c]","[c]"
"Leaver CS","2022","Asian","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Harrow and Hillingdon","60","50","29880","29080"
"Leaver CS","2022","Asian","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Hertfordshire CC","30","30","[c]","[c]"
"Leaver CS","2022","Asian","Hounslow and Richmond upon Thames","50","50","[c]","[c]"
"Leaver CS","2022","Asian","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Lambeth","70","70","41110","33340"
"Leaver CS","2022","Asian","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Leeds","90","80","29400","27570"
"Leaver CS","2022","Asian","Leicester","80","70","[c]","[c]"
"Leaver CS","2022","Asian","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Lewisham and Southwark","30","30","[c]","[c]"
"Leaver CS","2022","Asian","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Luton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Manchester","40","40","[c]","[c]"
"Leaver CS","2022","Asian","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Mid and East Antrim","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Orkney Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Sandwell","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Tower Hamlets","160","160","40880","32980"
"Leaver CS","2022","Asian","Tyneside","40","40","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Walsall","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Westminster","410","370","41300","37230"
"Leaver CS","2022","Asian","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Barnet","40","30","[c]","[c]"
"Leaver CS","2022","Black","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Birmingham","60","50","[c]","[c]"
"Leaver CS","2022","Black","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Croydon","70","70","32360","29250"
"Leaver CS","2022","Black","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Derry City and Strabane","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Enfield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Hackney and Newham","40","40","[c]","[c]"
"Leaver CS","2022","Black","Haringey and Islington","30","30","[c]","[c]"
"Leaver CS","2022","Black","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Lambeth","100","90","36290","32260"
"Leaver CS","2022","Black","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Leeds","30","30","[c]","[c]"
"Leaver CS","2022","Black","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Lewisham and Southwark","80","70","37220","31060"
"Leaver CS","2022","Black","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Luton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Manchester","40","40","[c]","[c]"
"Leaver CS","2022","Black","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Mid and East Antrim","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","North and West Norfolk","[c]","[c]","[c]","[c]"
