"Status","Year","Disability","Region_ITL2","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Undeclared","North Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northumberland, and Tyne and Wear","North East (England)","80","70","[c]","[c]"
"Leaver CS","2022","Undeclared","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Outer London - West and North West","London","40","40","[c]","[c]"
"Leaver CS","2022","Undeclared","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Shropshire and Staffordshire","West Midlands (England)","50","40","[c]","[c]"
"Leaver CS","2022","Undeclared","South Yorkshire","Yorkshire and The Humber","30","30","[c]","[c]"
"Leaver CS","2022","Undeclared","Southern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Surrey, East and West Sussex","South East (England)","60","60","[c]","[c]"
"Leaver CS","2022","Undeclared","Tees Valley and Durham","North East (England)","50","40","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Unknown","50","40","[c]","[c]"
"Leaver CS","2022","Undeclared","West Central Scotland","Scotland","40","40","[c]","[c]"
"Leaver CS","2022","Undeclared","West Midlands","West Midlands (England)","50","50","[c]","[c]"
"Leaver CS","2022","Undeclared","West Wales and The Valleys","Wales","30","20","[c]","[c]"
"Leaver CS","2022","Undeclared","West Yorkshire","Yorkshire and The Humber","80","70","[c]","[c]"
"Leaver CS","2022","Unknown","Bedfordshire and Hertfordshire","East of England","140","140","33050","29670"
"Leaver CS","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","300","280","30670","26470"
"Leaver CS","2022","Unknown","Cheshire","North West (England)","80","70","[c]","[c]"
"Leaver CS","2022","Unknown","Cornwall and Isles of Scilly","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Derbyshire and Nottinghamshire","East Midlands (England)","230","210","27830","24880"
"Leaver CS","2022","Unknown","Devon","South West (England)","120","120","28930","25500"
"Leaver CS","2022","Unknown","Dorset and Somerset","South West (England)","90","80","31180","26740"
"Leaver CS","2022","Unknown","East Anglia","East of England","230","210","36500","27570"
"Leaver CS","2022","Unknown","East Wales","Wales","380","350","30250","24030"
"Leaver CS","2022","Unknown","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","60","60","[c]","[c]"
"Leaver CS","2022","Unknown","Eastern Scotland","Scotland","670","610","33720","30450"
"Leaver CS","2022","Unknown","Essex","East of England","120","110","30080","24880"
"Leaver CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","510","480","32850","28050"
"Leaver CS","2022","Unknown","Greater Manchester","North West (England)","400","370","32120","26780"
"Leaver CS","2022","Unknown","Hampshire and Isle of Wight","South East (England)","320","270","26380","21720"
"Leaver CS","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","80","80","24200","21170"
"Leaver CS","2022","Unknown","Highlands and Islands","Scotland","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","Inner London - East","London","650","620","45390","38200"
"Leaver CS","2022","Unknown","Inner London - West","London","1790","1390","42070","35060"
"Leaver CS","2022","Unknown","Kent","South East (England)","150","140","30210","24880"
"Leaver CS","2022","Unknown","Lancashire","North West (England)","210","190","26030","21260"
"Leaver CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","250","230","24670","21260"
"Leaver CS","2022","Unknown","Lincolnshire","East Midlands (England)","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","Merseyside","North West (England)","270","250","30300","26130"
"Leaver CS","2022","Unknown","North Eastern Scotland","Scotland","60","60","29220","27230"
"Leaver CS","2022","Unknown","North Yorkshire","Yorkshire and The Humber","80","70","31970","26670"
"Leaver CS","2022","Unknown","Northern Ireland","Northern Ireland","60","60","[c]","[c]"
"Leaver CS","2022","Unknown","Northumberland, and Tyne and Wear","North East (England)","460","390","31700","24880"
"Leaver CS","2022","Unknown","Outer London - East and North East","London","110","110","27600","30130"
"Leaver CS","2022","Unknown","Outer London - South","London","170","170","32530","30130"
"Leaver CS","2022","Unknown","Outer London - West and North West","London","200","190","34810","31060"
"Leaver CS","2022","Unknown","Overseas","Overseas","60","60","[c]","[c]"
"Leaver CS","2022","Unknown","Shropshire and Staffordshire","West Midlands (England)","140","130","27930","22350"
"Leaver CS","2022","Unknown","South Yorkshire","Yorkshire and The Humber","140","130","31490","27570"
"Leaver CS","2022","Unknown","Southern Scotland","Scotland","170","150","30910","27570"
"Leaver CS","2022","Unknown","Surrey, East and West Sussex","South East (England)","170","150","30770","25770"
"Leaver CS","2022","Unknown","Tees Valley and Durham","North East (England)","130","120","24760","22600"
"Leaver CS","2022","Unknown","Unknown","Unknown","710","560","35270","31880"
"Leaver CS","2022","Unknown","West Central Scotland","Scotland","350","320","32640","27230"
"Leaver CS","2022","Unknown","West Midlands","West Midlands (England)","400","380","33750","27570"
"Leaver CS","2022","Unknown","West Wales and The Valleys","Wales","110","100","26130","25190"
"Leaver CS","2022","Unknown","West Yorkshire","Yorkshire and The Humber","600","470","31600","27570"
"Leaver Dept.","2021","Declared disabled","Bedfordshire and Hertfordshire","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Cheshire","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Cornwall and Isles of Scilly","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Derbyshire and Nottinghamshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Devon","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Dorset and Somerset","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East Anglia","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East Wales","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Essex","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","70","70","32980","31980"
"Leaver Dept.","2021","Declared disabled","Greater Manchester","North West (England)","40","40","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Hampshire and Isle of Wight","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Highlands and Islands","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Inner London - East","London","30","30","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Inner London - West","London","340","320","42740","37640"
"Leaver Dept.","2021","Declared disabled","Kent","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Lancashire","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Lincolnshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Merseyside","North West (England)","40","30","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Northumberland and Tyne and Wear","North East (England)","50","40","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Shropshire and Staffordshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Southern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Surrey, East and West Sussex","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Tees Valley and Durham","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","West Central Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","West Midlands","West Midlands (England)","40","30","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","West Wales and The Valleys","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","West Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Bedfordshire and Hertfordshire","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","40","30","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Cheshire","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Cornwall and Isles of Scilly","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Derbyshire and Nottinghamshire","East Midlands (England)","100","100","27500","23740"
"Leaver Dept.","2021","Declared non-disabled","Devon","South West (England)","60","60","28450","25600"
"Leaver Dept.","2021","Declared non-disabled","Dorset and Somerset","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East Anglia","East of England","60","60","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East Wales","Wales","230","220","33880","30130"
"Leaver Dept.","2021","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Eastern Scotland","Scotland","110","110","31120","27570"
"Leaver Dept.","2021","Declared non-disabled","Essex","East of England","40","30","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","450","440","35480","32270"
"Leaver Dept.","2021","Declared non-disabled","Greater Manchester","North West (England)","280","270","29300","27570"
"Leaver Dept.","2021","Declared non-disabled","Hampshire and Isle of Wight","South East (England)","100","100","36500","31350"
"Leaver Dept.","2021","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Highlands and Islands","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Inner London - East","London","310","300","45370","40480"
"Leaver Dept.","2021","Declared non-disabled","Inner London - West","London","2520","2340","45610","40310"
"Leaver Dept.","2021","Declared non-disabled","Kent","South East (England)","50","50","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Lancashire","North West (England)","120","110","32970","27570"
"Leaver Dept.","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","50","40","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Lincolnshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Merseyside","North West (England)","240","220","28540","24890"
"Leaver Dept.","2021","Declared non-disabled","North Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","North Yorkshire","Yorkshire and The Humber","30","30","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Northern Ireland","Northern Ireland","30","30","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Northumberland and Tyne and Wear","North East (England)","270","260","27000","24920"
"Leaver Dept.","2021","Declared non-disabled","Outer London - East and North East","London","30","30","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Outer London - South","London","160","160","38370","32000"
"Leaver Dept.","2021","Declared non-disabled","Outer London - West and North West","London","70","70","31750","29780"
"Leaver Dept.","2021","Declared non-disabled","Overseas","Overseas","60","30","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Shropshire and Staffordshire","West Midlands (England)","60","60","25980","21170"
"Leaver Dept.","2021","Declared non-disabled","South Yorkshire","Yorkshire and The Humber","120","110","34300","30830"
"Leaver Dept.","2021","Declared non-disabled","Southern Scotland","Scotland","40","40","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Surrey, East and West Sussex","South East (England)","60","50","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Tees Valley and Durham","North East (England)","110","100","26050","24200"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Unknown","240","230","38270","32000"
"Leaver Dept.","2021","Declared non-disabled","West Central Scotland","Scotland","210","210","27780","26890"
"Leaver Dept.","2021","Declared non-disabled","West Midlands","West Midlands (England)","250","240","28520","24890"
"Leaver Dept.","2021","Declared non-disabled","West Wales and The Valleys","Wales","130","120","28500","26470"
"Leaver Dept.","2021","Declared non-disabled","West Yorkshire","Yorkshire and The Humber","190","180","32760","27570"
"Leaver Dept.","2021","Undeclared","Bedfordshire and Hertfordshire","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Cheshire","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Derbyshire and Nottinghamshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Devon","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Dorset and Somerset","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Anglia","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Wales","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Essex","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Greater Manchester","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Hampshire and Isle of Wight","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Inner London - West","London","250","240","44600","42410"
"Leaver Dept.","2021","Undeclared","Kent","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Lancashire","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Lincolnshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Merseyside","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Northumberland and Tyne and Wear","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Shropshire and Staffordshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Southern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Surrey, East and West Sussex","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Tees Valley and Durham","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Central Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Midlands","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Wales and The Valleys","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Bedfordshire and Hertfordshire","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cheshire","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cornwall and Isles of Scilly","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cumbria","North West (England)","40","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Derbyshire and Nottinghamshire","East Midlands (England)","60","50","[c]","[c]"
"Leaver Dept.","2021","Unknown","Devon","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Dorset and Somerset","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Anglia","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Wales","Wales","130","130","35510","30950"
"Leaver Dept.","2021","Unknown","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Eastern Scotland","Scotland","70","70","[c]","[c]"
"Leaver Dept.","2021","Unknown","Essex","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","130","120","37870","36490"
"Leaver Dept.","2021","Unknown","Greater Manchester","North West (England)","110","110","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hampshire and Isle of Wight","South East (England)","60","50","[c]","[c]"
"Leaver Dept.","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Highlands and Islands","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inner London - East","London","130","120","47080","43380"
"Leaver Dept.","2021","Unknown","Inner London - West","London","1370","1160","43160","38650"
"Leaver Dept.","2021","Unknown","Kent","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lancashire","North West (England)","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Merseyside","North West (England)","70","60","[c]","[c]"
"Leaver Dept.","2021","Unknown","North Yorkshire","Yorkshire and The Humber","60","60","34300","32860"
"Leaver Dept.","2021","Unknown","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northumberland and Tyne and Wear","North East (England)","120","120","31150","29600"
"Leaver Dept.","2021","Unknown","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outer London - South","London","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Overseas","50","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Shropshire and Staffordshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Southern Scotland","Scotland","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","Surrey, East and West Sussex","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Tees Valley and Durham","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","400","400","34040","32000"
"Leaver Dept.","2021","Unknown","West Central Scotland","Scotland","60","60","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Midlands","West Midlands (England)","100","90","28580","22570"
"Leaver Dept.","2021","Unknown","West Wales and The Valleys","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Yorkshire","Yorkshire and The Humber","110","80","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Bedfordshire and Hertfordshire","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Cheshire","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Cornwall and Isles of Scilly","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Derbyshire and Nottinghamshire","East Midlands (England)","50","50","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Devon","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Dorset and Somerset","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Anglia","East of England","30","30","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Wales","Wales","50","50","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Eastern Scotland","Scotland","50","50","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Essex","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","130","130","34450","31950"
"Leaver Dept.","2022","Declared disabled","Greater Manchester","North West (England)","90","90","30760","27660"
"Leaver Dept.","2022","Declared disabled","Hampshire and Isle of Wight","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Highlands and Islands","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Inner London - East","London","160","150","40490","36650"
"Leaver Dept.","2022","Declared disabled","Inner London - West","London","470","410","44420","39600"
"Leaver Dept.","2022","Declared disabled","Kent","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Lancashire","North West (England)","40","30","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Lincolnshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Merseyside","North West (England)","70","70","30330","27570"
"Leaver Dept.","2022","Declared disabled","North Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Northumberland, and Tyne and Wear","North East (England)","60","60","29090","27570"
"Leaver Dept.","2022","Declared disabled","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Outer London - West and North West","London","60","50","36890","32330"
"Leaver Dept.","2022","Declared disabled","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Shropshire and Staffordshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Southern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Surrey, East and West Sussex","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tees Valley and Durham","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Central Scotland","Scotland","60","50","26300","27230"
"Leaver Dept.","2022","Declared disabled","West Midlands","West Midlands (England)","90","90","30820","27570"
"Leaver Dept.","2022","Declared disabled","West Wales and The Valleys","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Yorkshire","Yorkshire and The Humber","90","80","32080","30190"
"Leaver Dept.","2022","Declared non-disabled","Bedfordshire and Hertfordshire","East of England","60","50","37240","30910"
"Leaver Dept.","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","240","210","38630","35350"
"Leaver Dept.","2022","Declared non-disabled","Cheshire","North West (England)","60","60","32600","27570"
"Leaver Dept.","2022","Declared non-disabled","Cornwall and Isles of Scilly","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cumbria","North West (England)","30","30","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Derbyshire and Nottinghamshire","East Midlands (England)","310","290","33480","28590"
"Leaver Dept.","2022","Declared non-disabled","Devon","South West (England)","110","110","34520","29920"
"Leaver Dept.","2022","Declared non-disabled","Dorset and Somerset","South West (England)","40","40","[c]","[c]"
