"Status","Year","Disability","Parent_department","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Unknown","Home Office","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","Unknown","140","130","27030","24880"
"Leaver CS","2021","Unknown","Home Office","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","Unknown","470","450","31250","28980"
"Leaver CS","2021","Unknown","Ministry of Defence","White","290","260","31530","29930"
"Leaver CS","2021","Unknown","Ministry of Housing, Communities and Local Government","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Housing, Communities and Local Government","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Justice","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Justice","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Justice","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Justice","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Justice","Unknown","1280","1230","24010","19930"
"Leaver CS","2021","Unknown","Ministry of Justice","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","National Crime Agency","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","National Crime Agency","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","National Crime Agency","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","National Crime Agency","White","70","70","44690","43030"
"Leaver CS","2021","Unknown","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office for Standards in Education","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office for Standards in Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office for Standards in Education","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Gas and Electricity Markets","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Qualifications and Examinations Regulation","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Qualifications and Examinations Regulation","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other Cabinet Office Agencies","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other Cabinet Office Agencies","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other Cabinet Office Agencies","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other Cabinet Office Agencies","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland Office","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government","Unknown","370","340","32420","27150"
"Leaver CS","2021","Unknown","Scottish Government","White","130","120","38640","33650"
"Leaver CS","2021","Unknown","The National Archives","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","United Kingdom Statistics Authority","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","United Kingdom Statistics Authority","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","United Kingdom Statistics Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","United Kingdom Statistics Authority","Undeclared","110","90","25740","19130"
"Leaver CS","2021","Unknown","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","United Kingdom Statistics Authority","White","70","60","26140","19520"
"Leaver CS","2021","Unknown","Wales Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Water Services Regulation Authority","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Water Services Regulation Authority","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Water Services Regulation Authority","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Attorney General's Departments","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Attorney General's Departments","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Attorney General's Departments","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Attorney General's Departments","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Attorney General's Departments","White","50","40","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cabinet Office","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cabinet Office","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cabinet Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cabinet Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cabinet Office","White","40","40","[c]","[c]"
"Leaver CS","2022","Declared disabled","Chancellor's other departments","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Chancellor's other departments","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Chancellor's other departments","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Chancellor's other departments","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Chancellor's other departments","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Charity Commission","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Charity Commission","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Charity Commission","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Charity Commission","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Charity Commission","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Competition and Markets Authority","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Competition and Markets Authority","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Competition and Markets Authority","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Competition and Markets Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Competition and Markets Authority","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","White","40","40","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Digital, Culture, Media and Sport","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Digital, Culture, Media and Sport","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Digital, Culture, Media and Sport","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Digital, Culture, Media and Sport","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Digital, Culture, Media and Sport","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Education","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Education","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Education","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Education","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Education","White","30","30","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Environment, Food and Rural Affairs","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Environment, Food and Rural Affairs","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Environment, Food and Rural Affairs","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Environment, Food and Rural Affairs","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Environment, Food and Rural Affairs","White","80","70","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for International Trade","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for International Trade","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for International Trade","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for International Trade","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for International Trade","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Levelling Up, Housing and Communities","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Transport","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Transport","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Transport","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Transport","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Transport","White","90","70","29390","26780"
"Leaver CS","2022","Declared disabled","Department for Work and Pensions","Asian","70","60","27660","27570"
"Leaver CS","2022","Declared disabled","Department for Work and Pensions","Black","50","50","29270","27570"
"Leaver CS","2022","Declared disabled","Department for Work and Pensions","Mixed","50","40","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Work and Pensions","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Work and Pensions","Undeclared","50","40","27930","27570"
"Leaver CS","2022","Declared disabled","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department for Work and Pensions","White","1120","920","26380","27570"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Department of Health and Social Care","White","130","110","40300","35970"
"Leaver CS","2022","Declared disabled","Estyn","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Estyn","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Estyn","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Estyn","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Estyn","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Food Standards Agency","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Food Standards Agency","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Food Standards Agency","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Food Standards Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Food Standards Agency","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Foreign, Commonwealth and Development Office","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Foreign, Commonwealth and Development Office","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Foreign, Commonwealth and Development Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Foreign, Commonwealth and Development Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Foreign, Commonwealth and Development Office","White","40","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Land Registry","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Land Registry","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Land Registry","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Land Registry","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Land Registry","White","40","30","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Revenue and Customs","White","370","290","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Treasury","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Treasury","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Treasury","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Treasury","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HM Treasury","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Home Office","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Home Office","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Home Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Home Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Home Office","White","150","120","30550","26160"
"Leaver CS","2022","Declared disabled","Ministry of Defence","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence","Undeclared","40","30","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Defence","White","410","370","32300","27460"
"Leaver CS","2022","Declared disabled","Ministry of Justice","Asian","50","40","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Justice","Black","40","40","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Justice","Mixed","40","30","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Justice","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ministry of Justice","White","810","730","25090","20970"
"Leaver CS","2022","Declared disabled","National Crime Agency","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","National Crime Agency","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","National Crime Agency","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","National Crime Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","National Crime Agency","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Northern Ireland Office","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Northern Ireland Office","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Northern Ireland Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Northern Ireland Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Northern Ireland Office","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of Gas and Electricity Markets","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of Gas and Electricity Markets","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of Gas and Electricity Markets","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of Gas and Electricity Markets","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of Gas and Electricity Markets","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of Qualifications and Examinations Regulation","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of Qualifications and Examinations Regulation","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of Qualifications and Examinations Regulation","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of Qualifications and Examinations Regulation","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of Qualifications and Examinations Regulation","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of Rail and Road","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of Rail and Road","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of Rail and Road","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of Rail and Road","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of Rail and Road","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of the Secretary of State for Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of the Secretary of State for Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of the Secretary of State for Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of the Secretary of State for Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of the Secretary of State for Scotland","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of the Secretary of State for Wales","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of the Secretary of State for Wales","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of the Secretary of State for Wales","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of the Secretary of State for Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of the Secretary of State for Wales","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Scottish Government","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Scottish Government","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Scottish Government","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Scottish Government","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Scottish Government","White","90","80","34590","34600"
"Leaver CS","2022","Declared disabled","The National Archives","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","The National Archives","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","The National Archives","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","The National Archives","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","The National Archives","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","UK Export Finance","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","UK Export Finance","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","UK Export Finance","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","UK Export Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","UK Export Finance","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","UK Statistics Authority","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","UK Statistics Authority","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","UK Statistics Authority","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","UK Statistics Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","UK Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","UK Statistics Authority","White","40","30","[c]","[c]"
"Leaver CS","2022","Declared disabled","UK Supreme Court","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","UK Supreme Court","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","UK Supreme Court","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","UK Supreme Court","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","UK Supreme Court","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Water Services Regulation Authority","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Water Services Regulation Authority","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Water Services Regulation Authority","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Water Services Regulation Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Water Services Regulation Authority","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Welsh Government","Asian","[c]","[c]","[c]","[c]"
