"Status","Year","Organisation","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Forestry and Land Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Forestry and Land Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Forestry and Land Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Forestry and Land Scotland","Male","Unknown","60","50","29350","27360"
"Leaver CS","2022","Government Actuary's Department","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Actuary's Department","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Actuary's Department","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Actuary's Department","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Actuary's Department","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Actuary's Department","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Actuary's Department","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","Female","Heterosexual / straight","90","80","49940","51250"
"Leaver CS","2022","Government Legal Department","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","Male","Heterosexual / straight","50","50","[c]","[c]"
"Leaver CS","2022","Government Legal Department","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Female","Heterosexual / straight","70","60","35970","30710"
"Leaver CS","2022","Health and Safety Executive","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Male","Heterosexual / straight","60","60","44790","43180"
"Leaver CS","2022","Health and Safety Executive","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Female","Heterosexual / straight","790","660","23910","20970"
"Leaver CS","2022","HM Courts and Tribunals Service","Female","LGBO","50","50","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Female","Undeclared","120","100","25160","20970"
"Leaver CS","2022","HM Courts and Tribunals Service","Female","Unknown","400","370","22320","20970"
"Leaver CS","2022","HM Courts and Tribunals Service","Male","Heterosexual / straight","380","340","25700","21090"
"Leaver CS","2022","HM Courts and Tribunals Service","Male","LGBO","40","40","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Male","Undeclared","60","50","27010","21300"
"Leaver CS","2022","HM Courts and Tribunals Service","Male","Unknown","220","210","23330","20970"
"Leaver CS","2022","HM Land Registry","Female","Heterosexual / straight","130","100","33000","27130"
"Leaver CS","2022","HM Land Registry","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Female","Unknown","80","70","29340","27130"
"Leaver CS","2022","HM Land Registry","Male","Heterosexual / straight","100","90","34850","33840"
"Leaver CS","2022","HM Land Registry","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Male","Unknown","60","50","33600","33840"
"Leaver CS","2022","HM Prison and Probation Service","Female","Heterosexual / straight","2080","1890","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Female","LGBO","280","270","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Female","Undeclared","180","160","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Female","Unknown","1020","920","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Male","Heterosexual / straight","2260","2150","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Male","LGBO","120","110","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Male","Undeclared","190","170","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Male","Unknown","1060","970","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Female","Heterosexual / straight","60","50","31030","28920"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Female","Unknown","2550","2050","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Male","Heterosexual / straight","40","30","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Male","Unknown","2030","1820","[c]","[c]"
"Leaver CS","2022","HM Treasury (excl. agencies)","Female","Heterosexual / straight","60","60","[c]","[c]"
"Leaver CS","2022","HM Treasury (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury (excl. agencies)","Male","Heterosexual / straight","70","70","[c]","[c]"
"Leaver CS","2022","HM Treasury (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury (excl. agencies)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Female","Heterosexual / straight","730","600","30900","25630"
"Leaver CS","2022","Home Office","Female","LGBO","30","30","[c]","[c]"
"Leaver CS","2022","Home Office","Female","Undeclared","130","100","30810","27370"
"Leaver CS","2022","Home Office","Female","Unknown","140","140","28480","25630"
"Leaver CS","2022","Home Office","Male","Heterosexual / straight","710","610","33060","27370"
"Leaver CS","2022","Home Office","Male","LGBO","40","40","[c]","[c]"
"Leaver CS","2022","Home Office","Male","Undeclared","130","110","35140","30810"
"Leaver CS","2022","Home Office","Male","Unknown","180","170","32740","28650"
"Leaver CS","2022","Institute for Apprenticeships and Technical Education","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Institute for Apprenticeships and Technical Education","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Institute for Apprenticeships and Technical Education","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Institute for Apprenticeships and Technical Education","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Institute for Apprenticeships and Technical Education","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intellectual Property Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intellectual Property Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intellectual Property Office","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intellectual Property Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intellectual Property Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intellectual Property Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intellectual Property Office","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Female","Heterosexual / straight","40","40","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Male","Heterosexual / straight","60","50","43110","38850"
"Leaver CS","2022","Maritime and Coastguard Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Female","Heterosexual / straight","100","100","41010","33090"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Female","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Male","Heterosexual / straight","70","60","46920","40450"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Male","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","Met Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","Male","Heterosexual / straight","60","50","37840","38200"
"Leaver CS","2022","Met Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","Male","Undeclared","30","30","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Female","Heterosexual / straight","980","890","29320","25660"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Female","LGBO","40","30","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Female","Undeclared","160","140","30590","26670"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Female","Unknown","190","170","30650","26350"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Male","Heterosexual / straight","1440","1390","32680","29250"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Male","LGBO","50","50","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Male","Undeclared","270","260","35280","34610"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Male","Unknown","260","250","30250","26610"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Female","Heterosexual / straight","140","140","43120","36260"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Female","Unknown","70","70","34770","30850"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Male","Heterosexual / straight","100","100","46900","41930"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Male","Unknown","50","50","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Female","Heterosexual / straight","90","80","37390","34140"
"Leaver CS","2022","National Crime Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Male","Heterosexual / straight","160","150","44480","40680"
"Leaver CS","2022","National Crime Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Infrastructure Commission","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Infrastructure Commission","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Infrastructure Commission","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Infrastructure Commission","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Infrastructure Commission","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Records of Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Records of Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Records of Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Records of Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Records of Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Records of Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Budget Responsibility","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Budget Responsibility","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Budget Responsibility","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Budget Responsibility","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Female","Heterosexual / straight","110","100","50070","51360"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Male","Heterosexual / straight","40","40","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Female","Heterosexual / straight","60","60","39090","34480"
"Leaver CS","2022","Office of Gas and Electricity Markets","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Female","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Male","Heterosexual / straight","70","70","44320","37320"
"Leaver CS","2022","Office of Gas and Electricity Markets","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Male","Unknown","50","50","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Public Guardian","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Public Guardian","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Public Guardian","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Public Guardian","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Public Guardian","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Public Guardian","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Public Guardian","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Public Guardian","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Scottish Charity Regulator","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Scottish Charity Regulator","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Scottish Charity Regulator","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Scottish Charity Regulator","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Scottish Charity Regulator","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Male","Heterosexual / straight","30","30","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Female","Heterosexual / straight","850","760","42410","38890"
"Leaver CS","2022","Public Health England","Female","LGBO","40","40","[c]","[c]"
"Leaver CS","2022","Public Health England","Female","Undeclared","130","120","42640","37470"
"Leaver CS","2022","Public Health England","Female","Unknown","140","120","46770","40430"
"Leaver CS","2022","Public Health England","Male","Heterosexual / straight","230","220","44140","36750"
"Leaver CS","2022","Public Health England","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Male","Undeclared","60","60","48810","40070"
"Leaver CS","2022","Public Health England","Male","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","Queen Elizabeth II Centre","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Queen Elizabeth II Centre","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Queen Elizabeth II Centre","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Queen Elizabeth II Centre","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Queen Elizabeth II Centre","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Queen Elizabeth II Centre","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Registers of Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Registers of Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Registers of Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Registers of Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Registers of Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Registers of Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Registers of Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Registers of Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Revenue Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Revenue Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Revenue Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Revenue Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Revenue Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Royal Fleet Auxiliary","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Royal Fleet Auxiliary","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Royal Fleet Auxiliary","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Royal Fleet Auxiliary","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Royal Fleet Auxiliary","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Royal Fleet Auxiliary","Male","Unknown","210","210","36610","33570"
"Leaver CS","2022","Rural Payments Agency","Female","Heterosexual / straight","40","30","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Female","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Male","Heterosexual / straight","30","30","[c]","[c]"
