"Status","Year","Organisation","Ethnicity","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","White","Female","90","90","45410","40050"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","White","Male","110","110","50220","53380"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","White","Female","60","50","40440","34310"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","White","Male","40","40","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Unknown","Female","60","50","33830","28500"
"Leaver CS","2022","Department for Education (excl. agencies)","Unknown","Male","30","30","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","White","Female","100","100","42060","36780"
"Leaver CS","2022","Department for Education (excl. agencies)","White","Male","90","90","46500","42950"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Female","60","50","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Male","60","50","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","White","Female","120","110","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","White","Male","100","100","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Unknown","Female","50","50","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Unknown","Male","50","50","[c]","[c]"
"Leaver CS","2022","Department for International Trade","White","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","White","Male","50","50","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","White","Female","50","40","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","White","Male","50","50","46230","38880"
"Leaver CS","2022","Department for Transport (excl. agencies)","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","Unknown","Female","40","30","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","Unknown","Male","40","40","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","White","Female","50","50","[c]","[c]"
"Leaver CS","2022","Department for Transport (excl. agencies)","White","Male","70","60","50250","46710"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Asian","Female","310","270","27520","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Asian","Male","270","260","28270","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Black","Female","280","260","28800","31060"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Black","Male","130","130","28700","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Mixed","Female","150","140","26840","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Mixed","Male","90","90","27820","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Other ethnicity","Female","50","40","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Other ethnicity","Male","30","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Undeclared","Female","150","120","26430","26120"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Undeclared","Male","140","120","28640","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Unknown","Female","660","610","25980","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Unknown","Male","470","450","28000","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","White","Female","3760","3080","26520","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","White","Male","2180","2020","27180","27570"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Unknown","Female","260","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","Unknown","Male","180","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","White","Female","90","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care (excl. agencies)","White","Male","50","[c]","[c]","[c]"
"Leaver CS","2022","Disclosure Scotland","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Disclosure Scotland","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Disclosure Scotland","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Disclosure Scotland","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Disclosure Scotland","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Disclosure Scotland","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Disclosure Scotland","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Disclosure Scotland","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Disclosure Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Disclosure Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Disclosure Scotland","White","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Disclosure Scotland","White","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Licensing Agency","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Licensing Agency","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Licensing Agency","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Licensing Agency","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Licensing Agency","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Licensing Agency","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Licensing Agency","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Licensing Agency","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Licensing Agency","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Licensing Agency","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Licensing Agency","Unknown","Female","50","40","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Licensing Agency","Unknown","Male","40","40","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Licensing Agency","White","Female","190","140","23070","21840"
"Leaver CS","2022","Driver and Vehicle Licensing Agency","White","Male","110","100","27600","21840"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Unknown","Female","40","40","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","Unknown","Male","110","100","27180","26130"
"Leaver CS","2022","Driver and Vehicle Standards Agency","White","Female","70","60","28170","26780"
"Leaver CS","2022","Driver and Vehicle Standards Agency","White","Male","200","170","29560","26830"
"Leaver CS","2022","Education and Skills Funding Agency","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","White","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","White","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education Scotland","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education Scotland","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education Scotland","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education Scotland","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education Scotland","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education Scotland","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education Scotland","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education Scotland","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education Scotland","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education Scotland","White","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education Scotland","White","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","White","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","White","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","White","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","White","Male","40","30","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","White","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","White","Male","40","40","[c]","[c]"
"Leaver CS","2022","Food Standards Scotland","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Scotland","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Scotland","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Scotland","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Scotland","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Scotland","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Scotland","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Scotland","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Scotland","White","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Scotland","White","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","Male","50","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","White","Female","80","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","White","Male","120","50","[c]","[c]"
"Leaver CS","2022","Forestry and Land Scotland","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Forestry and Land Scotland","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Forestry and Land Scotland","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Forestry and Land Scotland","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Forestry and Land Scotland","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Forestry and Land Scotland","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Forestry and Land Scotland","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Forestry and Land Scotland","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Forestry and Land Scotland","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Forestry and Land Scotland","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Forestry and Land Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Forestry and Land Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Forestry and Land Scotland","White","Female","30","30","[c]","[c]"
"Leaver CS","2022","Forestry and Land Scotland","White","Male","70","60","30310","27360"
"Leaver CS","2022","Government Actuary's Department","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Actuary's Department","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Actuary's Department","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Actuary's Department","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Actuary's Department","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Actuary's Department","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Actuary's Department","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Actuary's Department","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Actuary's Department","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Actuary's Department","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Actuary's Department","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Actuary's Department","White","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Actuary's Department","White","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","White","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","White","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","Asian","Female","[c]","[c]","[c]","[c]"
