"Status","Year","Region_ITL2","Responsibility_level","Age","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","East Wales","SEO/HEO","60-64","310","250","37750","37240"
"In post","2021","East Wales","SEO/HEO","65+","80","60","38320","37410"
"In post","2021","East Wales","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Unknown","20-29","70","70","24670","22920"
"In post","2021","East Wales","Unknown","30-39","140","130","28700","30210"
"In post","2021","East Wales","Unknown","40-49","130","120","32660","32390"
"In post","2021","East Wales","Unknown","50-59","100","90","31220","31090"
"In post","2021","East Wales","Unknown","60-64","30","30","[c]","[c]"
"In post","2021","East Wales","Unknown","65+","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","AA/AO","16-19","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","AA/AO","20-29","470","460","23180","22350"
"In post","2021","East Yorkshire and Northern Lincolnshire","AA/AO","30-39","430","390","23890","22850"
"In post","2021","East Yorkshire and Northern Lincolnshire","AA/AO","40-49","400","360","23990","21550"
"In post","2021","East Yorkshire and Northern Lincolnshire","AA/AO","50-59","630","560","24480","21550"
"In post","2021","East Yorkshire and Northern Lincolnshire","AA/AO","60-64","160","120","24200","21280"
"In post","2021","East Yorkshire and Northern Lincolnshire","AA/AO","65+","50","30","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","EO","16-19","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","EO","20-29","120","120","26960","27380"
"In post","2021","East Yorkshire and Northern Lincolnshire","EO","30-39","240","230","28160","27570"
"In post","2021","East Yorkshire and Northern Lincolnshire","EO","40-49","360","340","27920","27570"
"In post","2021","East Yorkshire and Northern Lincolnshire","EO","50-59","700","650","27660","27380"
"In post","2021","East Yorkshire and Northern Lincolnshire","EO","60-64","210","170","27790","27570"
"In post","2021","East Yorkshire and Northern Lincolnshire","EO","65+","30","30","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","G6/G7","20-29","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","G6/G7","30-39","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","G6/G7","40-49","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","G6/G7","50-59","40","40","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","G6/G7","60-64","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","G6/G7","65+","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","SCS","40-49","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","SCS","50-59","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","SEO/HEO","20-29","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","SEO/HEO","30-39","90","90","36030","34860"
"In post","2021","East Yorkshire and Northern Lincolnshire","SEO/HEO","40-49","130","130","37630","36320"
"In post","2021","East Yorkshire and Northern Lincolnshire","SEO/HEO","50-59","270","250","37160","33860"
"In post","2021","East Yorkshire and Northern Lincolnshire","SEO/HEO","60-64","60","50","38010","35000"
"In post","2021","East Yorkshire and Northern Lincolnshire","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Unknown","20-29","40","40","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Unknown","30-39","50","40","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Unknown","40-49","80","70","33170","34340"
"In post","2021","East Yorkshire and Northern Lincolnshire","Unknown","50-59","70","60","30250","28200"
"In post","2021","East Yorkshire and Northern Lincolnshire","Unknown","60-64","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Unknown","65+","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","AA/AO","16-19","90","90","20890","20850"
"In post","2021","Eastern Scotland","AA/AO","20-29","1410","1370","21730","21010"
"In post","2021","Eastern Scotland","AA/AO","30-39","1210","1110","22050","21010"
"In post","2021","Eastern Scotland","AA/AO","40-49","1210","1110","22080","21010"
"In post","2021","Eastern Scotland","AA/AO","50-59","1570","1450","22170","21130"
"In post","2021","Eastern Scotland","AA/AO","60-64","580","490","22220","21150"
"In post","2021","Eastern Scotland","AA/AO","65+","190","160","22170","21490"
"In post","2021","Eastern Scotland","EO","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","EO","20-29","820","810","27680","27570"
"In post","2021","Eastern Scotland","EO","30-39","1160","1120","28780","27570"
"In post","2021","Eastern Scotland","EO","40-49","1100","1030","28690","27570"
"In post","2021","Eastern Scotland","EO","50-59","1600","1500","29460","28130"
"In post","2021","Eastern Scotland","EO","60-64","420","310","29030","27570"
"In post","2021","Eastern Scotland","EO","65+","100","80","28960","28130"
"In post","2021","Eastern Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","G6/G7","20-29","60","60","52570","52480"
"In post","2021","Eastern Scotland","G6/G7","30-39","590","570","58310","56120"
"In post","2021","Eastern Scotland","G6/G7","40-49","900","860","62020","61010"
"In post","2021","Eastern Scotland","G6/G7","50-59","830","800","64170","61010"
"In post","2021","Eastern Scotland","G6/G7","60-64","150","120","64360","61010"
"In post","2021","Eastern Scotland","G6/G7","65+","40","30","[c]","[c]"
"In post","2021","Eastern Scotland","SCS","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","SCS","40-49","70","70","88880","83230"
"In post","2021","Eastern Scotland","SCS","50-59","100","100","92030","83230"
"In post","2021","Eastern Scotland","SCS","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","SCS","65+","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","SEO/HEO","20-29","670","660","34220","32140"
"In post","2021","Eastern Scotland","SEO/HEO","30-39","1510","1460","37490","36780"
"In post","2021","Eastern Scotland","SEO/HEO","40-49","1420","1360","39120","38540"
"In post","2021","Eastern Scotland","SEO/HEO","50-59","1560","1510","39800","38700"
"In post","2021","Eastern Scotland","SEO/HEO","60-64","350","280","39550","39330"
"In post","2021","Eastern Scotland","SEO/HEO","65+","80","60","40610","39300"
"In post","2021","Eastern Scotland","Unknown","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Unknown","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Unknown","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Unknown","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Unknown","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Essex","AA/AO","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Essex","AA/AO","20-29","270","270","23950","24180"
"In post","2021","Essex","AA/AO","30-39","240","210","24750","24180"
"In post","2021","Essex","AA/AO","40-49","350","320","23930","22150"
"In post","2021","Essex","AA/AO","50-59","490","450","23610","21440"
"In post","2021","Essex","AA/AO","60-64","170","140","23090","21440"
"In post","2021","Essex","AA/AO","65+","70","50","21040","21130"
"In post","2021","Essex","EO","20-29","270","270","28030","29290"
"In post","2021","Essex","EO","30-39","360","330","27940","29290"
"In post","2021","Essex","EO","40-49","520","480","28540","29290"
"In post","2021","Essex","EO","50-59","840","770","29150","29290"
"In post","2021","Essex","EO","60-64","220","180","29180","29290"
"In post","2021","Essex","EO","65+","70","50","29370","29050"
"In post","2021","Essex","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Essex","G6/G7","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Essex","G6/G7","30-39","40","40","[c]","[c]"
"In post","2021","Essex","G6/G7","40-49","80","80","58090","52580"
"In post","2021","Essex","G6/G7","50-59","140","140","59950","54770"
"In post","2021","Essex","G6/G7","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Essex","G6/G7","65+","[c]","[c]","[c]","[c]"
"In post","2021","Essex","SCS","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Essex","SCS","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Essex","SCS","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Essex","SEO/HEO","20-29","60","60","34200","31810"
"In post","2021","Essex","SEO/HEO","30-39","170","160","34330","32830"
"In post","2021","Essex","SEO/HEO","40-49","300","280","36070","35120"
"In post","2021","Essex","SEO/HEO","50-59","480","460","38120","36840"
"In post","2021","Essex","SEO/HEO","60-64","110","90","37720","36370"
"In post","2021","Essex","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Unknown","20-29","60","60","22840","22920"
"In post","2021","Essex","Unknown","30-39","60","50","29090","30210"
"In post","2021","Essex","Unknown","40-49","60","50","30470","31420"
"In post","2021","Essex","Unknown","50-59","50","40","[c]","[c]"
"In post","2021","Essex","Unknown","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Unknown","65+","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","16-19","40","40","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","20-29","910","880","21380","20920"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","30-39","700","640","22670","21050"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","40-49","670","610","22620","21010"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","50-59","1050","980","22500","21010"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","60-64","350","310","22020","21010"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","65+","150","120","20750","20920"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","EO","16-19","100","100","18650","17780"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","EO","20-29","1760","1730","24470","25550"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","EO","30-39","1090","1010","26070","26670"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","EO","40-49","1090","990","26680","26790"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","EO","50-59","1380","1290","27160","27530"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","EO","60-64","430","350","27260","27570"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","EO","65+","140","110","27070","27570"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","20-29","100","100","50800","52260"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","30-39","1080","1050","52580","51280"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","40-49","1700","1640","55880","54540"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","50-59","1760","1730","57810","56070"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","60-64","330","290","59050","56450"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","65+","130","100","62480","62040"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","40-49","100","100","91170","86470"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","50-59","150","150","99780","92890"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","60-64","30","30","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","65+","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","20-29","2140","2130","31950","31600"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","30-39","3230","3100","35560","35630"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","40-49","2680","2550","36920","37320"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","50-59","3070","2980","37860","37730"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","60-64","790","690","38160","37830"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","65+","210","170","37800","37090"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","20-29","430","430","28050","27540"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","30-39","470","450","37230","37170"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","40-49","410","390","43710","39860"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","50-59","440","430","47640","42900"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","60-64","100","90","42480","39660"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","65+","50","40","[c]","[c]"
"In post","2021","Greater Manchester","AA/AO","16-19","30","30","[c]","[c]"
"In post","2021","Greater Manchester","AA/AO","20-29","1160","1140","21040","20600"
"In post","2021","Greater Manchester","AA/AO","30-39","990","910","21380","21010"
"In post","2021","Greater Manchester","AA/AO","40-49","1120","1000","21280","21010"
"In post","2021","Greater Manchester","AA/AO","50-59","1740","1570","21520","21010"
"In post","2021","Greater Manchester","AA/AO","60-64","510","400","21150","21010"
"In post","2021","Greater Manchester","AA/AO","65+","160","110","20760","20890"
"In post","2021","Greater Manchester","EO","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","EO","20-29","1050","1050","25980","25560"
"In post","2021","Greater Manchester","EO","30-39","1330","1280","26220","25650"
"In post","2021","Greater Manchester","EO","40-49","1300","1230","26640","27380"
"In post","2021","Greater Manchester","EO","50-59","1620","1510","27000","27570"
"In post","2021","Greater Manchester","EO","60-64","380","290","27100","27570"
"In post","2021","Greater Manchester","EO","65+","110","80","27250","27570"
"In post","2021","Greater Manchester","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","G6/G7","20-29","110","110","51650","52580"
"In post","2021","Greater Manchester","G6/G7","30-39","500","480","54370","52580"
"In post","2021","Greater Manchester","G6/G7","40-49","660","640","57210","52630"
"In post","2021","Greater Manchester","G6/G7","50-59","700","690","58080","55430"
"In post","2021","Greater Manchester","G6/G7","60-64","100","90","59550","56650"
"In post","2021","Greater Manchester","G6/G7","65+","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","SCS","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","SCS","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","SCS","40-49","50","50","88780","91270"
"In post","2021","Greater Manchester","SCS","50-59","60","60","89320","81100"
"In post","2021","Greater Manchester","SCS","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","SCS","65+","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","SEO/HEO","20-29","830","820","32770","31810"
"In post","2021","Greater Manchester","SEO/HEO","30-39","1360","1340","34120","31990"
"In post","2021","Greater Manchester","SEO/HEO","40-49","1240","1200","35090","32380"
"In post","2021","Greater Manchester","SEO/HEO","50-59","1430","1380","35810","34500"
"In post","2021","Greater Manchester","SEO/HEO","60-64","280","230","36070","34500"
"In post","2021","Greater Manchester","SEO/HEO","65+","80","50","36530","35000"
"In post","2021","Greater Manchester","Unknown","20-29","120","110","25570","23840"
"In post","2021","Greater Manchester","Unknown","30-39","190","180","28450","30210"
"In post","2021","Greater Manchester","Unknown","40-49","190","180","31840","32690"
"In post","2021","Greater Manchester","Unknown","50-59","190","180","32020","30210"
