"Status","Year","Profession_of_post","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Operational Delivery","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","HM Revenue and Customs","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","HM Revenue and Customs","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","HM Revenue and Customs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Home Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Home Office","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Home Office","London","120","120","37620","29310"
"Leaver Dept.","2021","Operational Delivery","Home Office","North East (England)","30","30","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Home Office","North West (England)","110","100","24910","24310"
"Leaver Dept.","2021","Operational Delivery","Home Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Home Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Home Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Home Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Home Office","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Home Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Home Office","Yorkshire and The Humber","50","50","26660","24890"
"Leaver Dept.","2021","Operational Delivery","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Ministry of Defence","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Ministry of Housing, Communities and Local Government","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Ministry of Housing, Communities and Local Government","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Ministry of Housing, Communities and Local Government","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Ministry of Housing, Communities and Local Government","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Ministry of Housing, Communities and Local Government","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Ministry of Housing, Communities and Local Government","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Ministry of Housing, Communities and Local Government","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Ministry of Justice","East Midlands (England)","90","90","21110","19750"
"Leaver Dept.","2021","Operational Delivery","Ministry of Justice","East of England","30","30","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Ministry of Justice","London","210","210","32480","27470"
"Leaver Dept.","2021","Operational Delivery","Ministry of Justice","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Ministry of Justice","North West (England)","60","50","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Ministry of Justice","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Ministry of Justice","South East (England)","80","80","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Ministry of Justice","South West (England)","40","40","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Ministry of Justice","Wales","30","30","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Ministry of Justice","West Midlands (England)","160","150","21380","19930"
"Leaver Dept.","2021","Operational Delivery","Ministry of Justice","Yorkshire and The Humber","50","50","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","National Crime Agency","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Office for Standards in Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Office for Standards in Education","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Office of Rail and Road","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Other Cabinet Office Agencies","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Other Cabinet Office Agencies","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Scotland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Scottish Government","Scotland","30","30","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","United Kingdom Statistics Authority","South East (England)","40","40","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","United Kingdom Statistics Authority","Wales","40","40","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Wales Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Welsh Government","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Home Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Home Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Ministry of Defence","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","United Kingdom Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Attorney General's Departments","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Department for Transport","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Foreign, Commonwealth and Development Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Home Office","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Home Office","London","40","40","[c]","[c]"
"Leaver Dept.","2021","Other","Home Office","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Home Office","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Home Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Home Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Home Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Ministry of Defence","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Ministry of Defence","South West (England)","80","80","34980","29600"
"Leaver Dept.","2021","Other","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Office for Standards in Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Office for Standards in Education","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Office for Standards in Education","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Office for Standards in Education","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Office for Standards in Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","Department for International Trade","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","Ministry of Housing, Communities and Local Government","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","Ministry of Housing, Communities and Local Government","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning Inspectors","Ministry of Housing, Communities and Local Government","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Department for Business, Energy and Industrial Strategy","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Department for Business, Energy and Industrial Strategy","London","270","250","46760","40220"
"Leaver Dept.","2021","Policy","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Department for Business, Energy and Industrial Strategy","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Department for Digital, Culture, Media and Sport","London","150","150","47110","49600"
"Leaver Dept.","2021","Policy","Department for Education","London","100","100","45550","40940"
"Leaver Dept.","2021","Policy","Department for Education","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Department for Education","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Department for Environment, Food and Rural Affairs","London","250","250","41320","35620"
"Leaver Dept.","2021","Policy","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Department for Environment, Food and Rural Affairs","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Department for International Trade","London","30","30","[c]","[c]"
"Leaver Dept.","2021","Policy","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Department for Transport","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Department for Work and Pensions","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Foreign, Commonwealth and Development Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Foreign, Commonwealth and Development Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","HM Treasury","London","100","100","[c]","[c]"
"Leaver Dept.","2021","Policy","Home Office","London","140","140","50430","42410"
"Leaver Dept.","2021","Policy","Home Office","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Home Office","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Home Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Home Office","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Home Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Ministry of Defence","London","40","30","[c]","[c]"
"Leaver Dept.","2021","Policy","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Ministry of Defence","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Ministry of Defence","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Ministry of Housing, Communities and Local Government","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Ministry of Housing, Communities and Local Government","London","200","200","41500","36680"
"Leaver Dept.","2021","Policy","Ministry of Housing, Communities and Local Government","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Ministry of Housing, Communities and Local Government","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Ministry of Housing, Communities and Local Government","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Ministry of Housing, Communities and Local Government","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Ministry of Justice","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Ministry of Justice","London","90","90","42890","37890"
"Leaver Dept.","2021","Policy","Ministry of Justice","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Ministry of Justice","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Ministry of Justice","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Scotland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","United Kingdom Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","United Kingdom Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Wales Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Wales Office","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Welsh Government","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Welsh Government","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Competition and Markets Authority","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Foreign, Commonwealth and Development Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","HM Revenue and Customs","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","HM Revenue and Customs","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","HM Revenue and Customs","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","HM Revenue and Customs","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Home Office","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Home Office","London","30","30","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Home Office","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Home Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Home Office","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Home Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Home Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Defence","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Defence","South West (England)","150","140","36160","32710"
"Leaver Dept.","2021","Project Delivery","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Housing, Communities and Local Government","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Housing, Communities and Local Government","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Housing, Communities and Local Government","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Justice","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Justice","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Justice","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Justice","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Justice","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
