"Status","Year","Ethnicity","Function_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Asian","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","West Midlands","50","50","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Unknown","West Yorkshire","50","40","[c]","[c]"
"Leaver CS","2022","Black","Analysis","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Analysis","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Analysis","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Analysis","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Analysis","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Analysis","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Analysis","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Analysis","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Analysis","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Analysis","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Analysis","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Analysis","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Analysis","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Analysis","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Analysis","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Analysis","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Analysis","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Analysis","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Analysis","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Analysis","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Analysis","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Analysis","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Analysis","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Commercial","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Communications","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Counter Fraud","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Debt","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Debt","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Debt","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Debt","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Debt","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Debt","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Debt","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Debt","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Debt","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Debt","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Debt","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Debt","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Debt","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Debt","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Debt","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Debt","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Debt","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Debt","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data & Technology","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data & Technology","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data & Technology","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data & Technology","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data & Technology","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data & Technology","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data & Technology","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data & Technology","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data & Technology","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data & Technology","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data & Technology","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data & Technology","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data & Technology","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data & Technology","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data & Technology","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data & Technology","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data & Technology","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data & Technology","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data & Technology","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data & Technology","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data & Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data & Technology","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data & Technology","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data & Technology","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data & Technology","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data & Technology","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data & Technology","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data & Technology","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data & Technology","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data & Technology","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data & Technology","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data & Technology","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data & Technology","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Digital, Data & Technology","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Finance","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Grants Management","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Grants Management","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Grants Management","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Grants Management","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Grants Management","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Grants Management","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Grants Management","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Grants Management","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Grants Management","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Grants Management","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Grants Management","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Grants Management","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Grants Management","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Grants Management","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Grants Management","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Human Resources","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Internal Audit","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Internal Audit","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Internal Audit","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Internal Audit","Dorset and Somerset","[c]","[c]","[c]","[c]"
