"Status","Year","Region_ITL3","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Chorley and West Lancashire","North West (England)","Unknown","50","40","[c]","[c]"
"New entrant CS","2021","City of Edinburgh","Scotland","Heterosexual / straight","510","500","30640","27570"
"New entrant CS","2021","City of Edinburgh","Scotland","LGBO","70","70","28200","26160"
"New entrant CS","2021","City of Edinburgh","Scotland","Undeclared","120","110","26890","20850"
"New entrant CS","2021","City of Edinburgh","Scotland","Unknown","800","780","31310","26160"
"New entrant CS","2021","Clackmannanshire and Fife","Scotland","Heterosexual / straight","60","60","27430","27570"
"New entrant CS","2021","Clackmannanshire and Fife","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Clackmannanshire and Fife","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Clackmannanshire and Fife","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Conwy and Denbighshire","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Conwy and Denbighshire","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Conwy and Denbighshire","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","South West (England)","Heterosexual / straight","130","130","25890","27570"
"New entrant CS","2021","Cornwall and Isles of Scilly","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","South West (England)","Unknown","40","30","[c]","[c]"
"New entrant CS","2021","Coventry","West Midlands (England)","Heterosexual / straight","230","230","30520","27570"
"New entrant CS","2021","Coventry","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Coventry","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Coventry","West Midlands (England)","Unknown","90","80","35110","29360"
"New entrant CS","2021","Croydon","London","Heterosexual / straight","290","290","34200","31060"
"New entrant CS","2021","Croydon","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Croydon","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Croydon","London","Unknown","430","430","35220","29570"
"New entrant CS","2021","Darlington","North East (England)","Heterosexual / straight","50","50","29600","25000"
"New entrant CS","2021","Darlington","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Darlington","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Darlington","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derby","East Midlands (England)","Heterosexual / straight","100","100","25760","27570"
"New entrant CS","2021","Derby","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derby","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derby","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon CC","South West (England)","Heterosexual / straight","400","390","24540","22850"
"New entrant CS","2021","Devon CC","South West (England)","LGBO","40","40","[c]","[c]"
"New entrant CS","2021","Devon CC","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon CC","South West (England)","Unknown","220","220","29660","25270"
"New entrant CS","2021","Dorset CC","South West (England)","Heterosexual / straight","110","110","24650","22850"
"New entrant CS","2021","Dorset CC","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset CC","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset CC","South West (England)","Unknown","60","60","26520","22850"
"New entrant CS","2021","Dudley","West Midlands (England)","Heterosexual / straight","70","70","24740","27570"
"New entrant CS","2021","Dudley","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dudley","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dudley","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dumfries and Galloway","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dumfries and Galloway","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dumfries and Galloway","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dumfries and Galloway","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Durham CC","North East (England)","Heterosexual / straight","230","220","22870","21010"
"New entrant CS","2021","Durham CC","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Durham CC","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Durham CC","North East (England)","Unknown","140","140","23160","20880"
"New entrant CS","2021","Ealing","London","Heterosexual / straight","130","130","30290","31060"
"New entrant CS","2021","Ealing","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ealing","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ealing","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Ayrshire and North Ayrshire mainland","Scotland","Heterosexual / straight","50","50","[c]","[c]"
"New entrant CS","2021","East Ayrshire and North Ayrshire mainland","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Ayrshire and North Ayrshire mainland","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Ayrshire and North Ayrshire mainland","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Cumbria","North West (England)","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2021","East Cumbria","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Cumbria","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Cumbria","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Derbyshire","East Midlands (England)","Heterosexual / straight","50","50","26590","27570"
"New entrant CS","2021","East Derbyshire","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Derbyshire","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Scotland","Heterosexual / straight","90","90","27620","23540"
"New entrant CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Scotland","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","East Kent","South East (England)","Heterosexual / straight","290","290","26750","24880"
"New entrant CS","2021","East Kent","South East (England)","LGBO","30","30","[c]","[c]"
"New entrant CS","2021","East Kent","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Kent","South East (England)","Unknown","170","160","24330","24180"
"New entrant CS","2021","East Lancashire","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Lancashire","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Lancashire","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Lancashire","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Lothian and Midlothian","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Lothian and Midlothian","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Lothian and Midlothian","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Merseyside","North West (England)","Heterosexual / straight","100","100","26360","27570"
"New entrant CS","2021","East Merseyside","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Merseyside","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Merseyside","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Riding of Yorkshire","Yorkshire and The Humber","Heterosexual / straight","120","120","24650","22850"
"New entrant CS","2021","East Riding of Yorkshire","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Riding of Yorkshire","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Riding of Yorkshire","Yorkshire and The Humber","Unknown","50","40","[c]","[c]"
"New entrant CS","2021","East Surrey","South East (England)","Heterosexual / straight","100","100","28030","29290"
"New entrant CS","2021","East Surrey","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Surrey","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Surrey","South East (England)","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","East Sussex CC","South East (England)","Heterosexual / straight","240","240","24190","25010"
"New entrant CS","2021","East Sussex CC","South East (England)","LGBO","30","30","[c]","[c]"
"New entrant CS","2021","East Sussex CC","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Sussex CC","South East (England)","Unknown","50","40","[c]","[c]"
"New entrant CS","2021","Enfield","London","Heterosexual / straight","100","100","30340","31060"
"New entrant CS","2021","Enfield","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Enfield","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Enfield","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex Haven Gateway","East of England","Heterosexual / straight","100","90","28570","29290"
"New entrant CS","2021","Essex Haven Gateway","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex Haven Gateway","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex Haven Gateway","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex Thames Gateway","East of England","Heterosexual / straight","130","120","26270","29290"
"New entrant CS","2021","Essex Thames Gateway","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex Thames Gateway","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex Thames Gateway","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Falkirk","Scotland","Heterosexual / straight","100","90","21810","21010"
"New entrant CS","2021","Falkirk","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Falkirk","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Falkirk","Scotland","Unknown","50","50","[c]","[c]"
"New entrant CS","2021","Fermanagh and Omagh","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Fermanagh and Omagh","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Flintshire and Wrexham","Wales","Heterosexual / straight","120","120","23690","22850"
"New entrant CS","2021","Flintshire and Wrexham","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Flintshire and Wrexham","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Flintshire and Wrexham","Wales","Unknown","50","50","[c]","[c]"
"New entrant CS","2021","Glasgow City","Scotland","Heterosexual / straight","690","670","26910","23450"
"New entrant CS","2021","Glasgow City","Scotland","LGBO","100","100","25680","23450"
"New entrant CS","2021","Glasgow City","Scotland","Undeclared","50","50","[c]","[c]"
"New entrant CS","2021","Glasgow City","Scotland","Unknown","360","350","28770","24880"
"New entrant CS","2021","Gloucestershire","South West (England)","Heterosexual / straight","120","110","26560","27570"
"New entrant CS","2021","Gloucestershire","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire","South West (England)","Unknown","50","40","[c]","[c]"
"New entrant CS","2021","Greater Manchester North East","North West (England)","Heterosexual / straight","180","170","26340","27570"
"New entrant CS","2021","Greater Manchester North East","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester North East","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester North East","North West (England)","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Greater Manchester North West","North West (England)","Heterosexual / straight","140","140","23460","21010"
"New entrant CS","2021","Greater Manchester North West","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester North West","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester North West","North West (England)","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Greater Manchester South East","North West (England)","Heterosexual / straight","170","170","22630","21010"
"New entrant CS","2021","Greater Manchester South East","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester South East","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester South East","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester South West","North West (England)","Heterosexual / straight","280","270","27370","25560"
"New entrant CS","2021","Greater Manchester South West","North West (England)","LGBO","50","50","[c]","[c]"
"New entrant CS","2021","Greater Manchester South West","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester South West","North West (England)","Unknown","450","440","26070","22920"
"New entrant CS","2021","Gwent Valleys","Wales","Heterosexual / straight","60","50","26080","27570"
"New entrant CS","2021","Gwent Valleys","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gwent Valleys","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gwent Valleys","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gwynedd","Wales","Heterosexual / straight","60","50","21350","21010"
"New entrant CS","2021","Gwynedd","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gwynedd","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gwynedd","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hackney and Newham","London","Heterosexual / straight","280","280","29750","31060"
"New entrant CS","2021","Hackney and Newham","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hackney and Newham","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hackney and Newham","London","Unknown","50","40","[c]","[c]"
"New entrant CS","2021","Haringey and Islington","London","Heterosexual / straight","210","210","29010","31060"
"New entrant CS","2021","Haringey and Islington","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Haringey and Islington","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Haringey and Islington","London","Unknown","160","160","26900","30220"
"New entrant CS","2021","Harrow and Hillingdon","London","Heterosexual / straight","220","210","30180","31060"
"New entrant CS","2021","Harrow and Hillingdon","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Harrow and Hillingdon","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Harrow and Hillingdon","London","Unknown","130","130","27920","28650"
"New entrant CS","2021","Hartlepool and Stockton-on-Tees","North East (England)","Heterosexual / straight","90","90","23190","22850"
"New entrant CS","2021","Hartlepool and Stockton-on-Tees","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hartlepool and Stockton-on-Tees","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hartlepool and Stockton-on-Tees","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heart of Essex","East of England","Heterosexual / straight","140","130","28420","29290"
"New entrant CS","2021","Heart of Essex","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heart of Essex","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heart of Essex","East of England","Unknown","70","70","25880","25850"
"New entrant CS","2021","Herefordshire, County of","West Midlands (England)","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2021","Herefordshire, County of","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, County of","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, County of","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hertfordshire","East of England","Heterosexual / straight","390","380","28650","29290"
"New entrant CS","2021","Hertfordshire","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hertfordshire","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hertfordshire","East of England","Unknown","80","80","27030","27850"
"New entrant CS","2021","Hounslow and Richmond upon Thames","London","Heterosexual / straight","200","200","30170","31060"
"New entrant CS","2021","Hounslow and Richmond upon Thames","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hounslow and Richmond upon Thames","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hounslow and Richmond upon Thames","London","Unknown","120","110","27220","28650"
"New entrant CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","Scotland","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Scotland","Heterosexual / straight","90","90","24900","21030"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Anglesey","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Anglesey","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Anglesey","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Wight","South East (England)","Heterosexual / straight","70","70","24050","24120"
"New entrant CS","2021","Isle of Wight","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Wight","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Wight","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","London","Heterosexual / straight","140","140","29270","31060"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","London","Unknown","50","50","[c]","[c]"
"New entrant CS","2021","Kent Thames Gateway","South East (England)","Heterosexual / straight","170","170","27420","29120"
"New entrant CS","2021","Kent Thames Gateway","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent Thames Gateway","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent Thames Gateway","South East (England)","Unknown","90","80","25030","27850"
"New entrant CS","2021","Kingston upon Hull, City of","Yorkshire and The Humber","Heterosexual / straight","100","100","25800","27570"
"New entrant CS","2021","Kingston upon Hull, City of","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","Yorkshire and The Humber","Unknown","60","60","25500","23990"
"New entrant CS","2021","Lambeth","London","Heterosexual / straight","900","830","36990","32330"
"New entrant CS","2021","Lambeth","London","LGBO","90","90","32880","31060"
"New entrant CS","2021","Lambeth","London","Undeclared","150","130","39410","32330"
"New entrant CS","2021","Lambeth","London","Unknown","120","110","38290","32260"
"New entrant CS","2021","Lancaster and Wyre","North West (England)","Heterosexual / straight","120","120","22890","21010"
"New entrant CS","2021","Lancaster and Wyre","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancaster and Wyre","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancaster and Wyre","North West (England)","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Leeds","Yorkshire and The Humber","Heterosexual / straight","900","870","28650","27570"
"New entrant CS","2021","Leeds","Yorkshire and The Humber","LGBO","130","130","27490","27570"
"New entrant CS","2021","Leeds","Yorkshire and The Humber","Undeclared","70","70","30280","27570"
"New entrant CS","2021","Leeds","Yorkshire and The Humber","Unknown","790","770","29040","24880"
"New entrant CS","2021","Leicester","East Midlands (England)","Heterosexual / straight","250","240","24120","22850"
"New entrant CS","2021","Leicester","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicester","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicester","East Midlands (England)","Unknown","130","120","23680","22350"
"New entrant CS","2021","Leicestershire CC and Rutland","East Midlands (England)","Heterosexual / straight","130","120","25940","22850"
"New entrant CS","2021","Leicestershire CC and Rutland","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire CC and Rutland","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire CC and Rutland","East Midlands (England)","Unknown","60","60","24180","22850"
"New entrant CS","2021","Lewisham and Southwark","London","Heterosexual / straight","210","210","29040","31060"
"New entrant CS","2021","Lewisham and Southwark","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lewisham and Southwark","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lewisham and Southwark","London","Unknown","60","50","40650","29530"
"New entrant CS","2021","Lincolnshire","East Midlands (England)","Heterosexual / straight","210","210","27100","26350"
"New entrant CS","2021","Lincolnshire","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","East Midlands (England)","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Lisburn and Castlereagh","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lisburn and Castlereagh","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lisburn and Castlereagh","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Liverpool","North West (England)","Heterosexual / straight","290","290","28200","24000"
"New entrant CS","2021","Liverpool","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Liverpool","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Liverpool","North West (England)","Unknown","270","250","24770","20140"
"New entrant CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Luton","East of England","Heterosexual / straight","90","80","24890","27570"
"New entrant CS","2021","Luton","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Luton","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Luton","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Manchester","North West (England)","Heterosexual / straight","690","670","32340","27570"
"New entrant CS","2021","Manchester","North West (England)","LGBO","100","100","29040","27570"
"New entrant CS","2021","Manchester","North West (England)","Undeclared","70","60","31830","27570"
"New entrant CS","2021","Manchester","North West (England)","Unknown","350","350","28500","24890"
"New entrant CS","2021","Medway","South East (England)","Heterosexual / straight","120","120","27320","29290"
"New entrant CS","2021","Medway","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medway","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medway","South East (England)","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","London","Heterosexual / straight","140","140","30480","31060"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","London","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Mid Kent","South East (England)","Heterosexual / straight","100","100","28890","29290"
"New entrant CS","2021","Mid Kent","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Kent","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Kent","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Lancashire","North West (England)","Heterosexual / straight","160","160","25470","22350"
"New entrant CS","2021","Mid Lancashire","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Lancashire","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Lancashire","North West (England)","Unknown","80","70","22420","22350"
"New entrant CS","2021","Milton Keynes","South East (England)","Heterosexual / straight","80","80","25100","27570"
"New entrant CS","2021","Milton Keynes","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Milton Keynes","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Milton Keynes","South East (England)","Unknown","50","50","[c]","[c]"
"New entrant CS","2021","Monmouthshire and Newport","Wales","Heterosexual / straight","420","410","29530","27570"
"New entrant CS","2021","Monmouthshire and Newport","Wales","LGBO","60","60","29250","27570"
"New entrant CS","2021","Monmouthshire and Newport","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Monmouthshire and Newport","Wales","Unknown","310","300","27810","23320"
"New entrant CS","2021","Na h-Eileanan Siar","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Na h-Eileanan Siar","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Na h-Eileanan Siar","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Newry, Mourne and Down","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Newry, Mourne and Down","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Newry, Mourne and Down","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and North East Lincolnshire","Yorkshire and The Humber","Heterosexual / straight","50","40","[c]","[c]"
