"Status","Year","Ethnicity","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Mixed","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Female","80","70","36080","32000"
"Leaver Dept.","2021","Mixed","Unknown","Male","60","50","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Operational Delivery","Female","50","40","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Operational Delivery","Male","70","60","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Female","70","60","35210","31980"
"Leaver Dept.","2021","Undeclared","Unknown","Male","90","80","35250","31240"
"Leaver Dept.","2021","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Female","40","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Female","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Operational Delivery","Female","220","210","27870","22680"
"Leaver Dept.","2021","Unknown","Operational Delivery","Male","160","160","27390","23480"
"Leaver Dept.","2021","Unknown","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other","Female","30","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Policy","Female","320","310","41980","37410"
"Leaver Dept.","2021","Unknown","Policy","Male","250","250","41360","36990"
"Leaver Dept.","2021","Unknown","Project Delivery","Female","30","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Female","880","730","35110","32000"
"Leaver Dept.","2021","Unknown","Unknown","Male","810","700","36740","32000"
"Leaver Dept.","2021","White","Commercial","Female","60","60","38350","37390"
"Leaver Dept.","2021","White","Commercial","Male","50","50","[c]","[c]"
"Leaver Dept.","2021","White","Communications","Female","60","60","44260","41440"
"Leaver Dept.","2021","White","Communications","Male","50","50","[c]","[c]"
"Leaver Dept.","2021","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data and Technology","Female","40","40","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data and Technology","Male","70","60","41190","36890"
"Leaver Dept.","2021","White","Economics","Female","30","30","[c]","[c]"
"Leaver Dept.","2021","White","Economics","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","White","Finance","Female","70","70","47490","49590"
"Leaver Dept.","2021","White","Finance","Male","60","60","48530","45480"
"Leaver Dept.","2021","White","Human Resources","Female","120","120","38690","33910"
"Leaver Dept.","2021","White","Human Resources","Male","80","70","41480","38200"
"Leaver Dept.","2021","White","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","International Trade","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","White","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","Female","50","40","[c]","[c]"
"Leaver Dept.","2021","White","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Operational Delivery","Female","640","610","29320","24310"
"Leaver Dept.","2021","White","Operational Delivery","Male","470","470","30100","25040"
"Leaver Dept.","2021","White","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Other","Female","120","110","35970","27870"
"Leaver Dept.","2021","White","Other","Male","70","70","39870","32830"
"Leaver Dept.","2021","White","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Policy","Female","440","420","47350","42780"
"Leaver Dept.","2021","White","Policy","Male","360","350","46640","40690"
"Leaver Dept.","2021","White","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","Female","140","140","41820","33770"
"Leaver Dept.","2021","White","Project Delivery","Male","120","120","43480","40380"
"Leaver Dept.","2021","White","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Science and Engineering","Female","40","40","[c]","[c]"
"Leaver Dept.","2021","White","Science and Engineering","Male","60","60","35750","32680"
"Leaver Dept.","2021","White","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Statistics","Male","30","30","[c]","[c]"
"Leaver Dept.","2021","White","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Female","1670","1510","34920","31990"
"Leaver Dept.","2021","White","Unknown","Male","1170","1080","37300","32000"
"Leaver Dept.","2021","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","Female","40","30","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","Male","50","50","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","Female","30","30","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","Male","40","40","[c]","[c]"
"Leaver Dept.","2022","Asian","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","Female","30","30","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Medicine","Female","50","40","[c]","[c]"
"Leaver Dept.","2022","Asian","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Operational Delivery","Female","660","610","30430","27570"
"Leaver Dept.","2022","Asian","Operational Delivery","Male","450","430","29780","27570"
"Leaver Dept.","2022","Asian","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Other","Female","40","40","[c]","[c]"
"Leaver Dept.","2022","Asian","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Policy","Female","110","100","41900","36540"
"Leaver Dept.","2022","Asian","Policy","Male","90","80","37740","35070"
"Leaver Dept.","2022","Asian","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Science and Engineering","Female","170","160","35820","32650"
"Leaver Dept.","2022","Asian","Science and Engineering","Male","80","80","36000","35360"
"Leaver Dept.","2022","Asian","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Female","160","140","43060","36080"
"Leaver Dept.","2022","Asian","Unknown","Male","150","140","41120","35060"
"Leaver Dept.","2022","Asian","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Human Resources","Female","40","30","[c]","[c]"
"Leaver Dept.","2022","Black","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Operational Delivery","Female","400","380","32320","29290"
"Leaver Dept.","2022","Black","Operational Delivery","Male","150","140","32890","28430"
"Leaver Dept.","2022","Black","Operational Research","Female","[c]","[c]","[c]","[c]"
