"Status","Year","Region_ITL1","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Unknown","Unknown","270","270","27300","27570"
"Leaver Dept.","2021","South East (England)","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Operational Delivery","Heterosexual / straight","110","100","27160","23810"
"Leaver Dept.","2021","South East (England)","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Operational Delivery","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Planning","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Planning","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Psychology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Unknown","Heterosexual / straight","50","50","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Unknown","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Commercial","Heterosexual / straight","50","50","35380","32430"
"Leaver Dept.","2021","South West (England)","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Medicine","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Operational Delivery","Heterosexual / straight","60","60","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Operational Delivery","Unknown","40","30","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Other","Heterosexual / straight","60","60","33890","28450"
"Leaver Dept.","2021","South West (England)","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Planning","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Project Delivery","Heterosexual / straight","120","120","36600","32480"
"Leaver Dept.","2021","South West (England)","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Psychology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Science and Engineering","Heterosexual / straight","60","60","34590","32360"
"Leaver Dept.","2021","South West (England)","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Unknown","Heterosexual / straight","70","60","28290","27570"
"Leaver Dept.","2021","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Unknown","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Economics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Heterosexual / straight","210","210","36330","32000"
"Leaver Dept.","2021","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Undeclared","30","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","390","380","33320","32000"
"Leaver Dept.","2021","Wales","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Operational Delivery","Heterosexual / straight","120","110","26610","21590"
"Leaver Dept.","2021","Wales","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Operational Delivery","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2021","Wales","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Psychology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Tax","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Unknown","Heterosexual / straight","60","60","26510","27570"
"Leaver Dept.","2021","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Unknown","Unknown","130","130","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
