"Status","Year","Age","Region_ITL2","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","20-29","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","250","250","19900","19880"
"Leaver CS","2022","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","EO","230","230","23190","23620"
"Leaver CS","2022","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","200","200","31740","31600"
"Leaver CS","2022","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","20-29","Greater Manchester","AA/AO","260","250","20700","21260"
"Leaver CS","2022","20-29","Greater Manchester","EO","90","90","25830","25120"
"Leaver CS","2022","20-29","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Greater Manchester","SEO/HEO","40","40","[c]","[c]"
"Leaver CS","2022","20-29","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Hampshire and Isle of Wight","AA/AO","150","130","20840","20360"
"Leaver CS","2022","20-29","Hampshire and Isle of Wight","EO","60","60","24600","24880"
"Leaver CS","2022","20-29","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Hampshire and Isle of Wight","SEO/HEO","60","60","32020","30680"
"Leaver CS","2022","20-29","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Herefordshire, Worcestershire and Warwickshire","AA/AO","90","90","[c]","[c]"
"Leaver CS","2022","20-29","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Inner London - East","AA/AO","200","190","22320","22770"
"Leaver CS","2022","20-29","Inner London - East","EO","210","210","28710","28650"
"Leaver CS","2022","20-29","Inner London - East","G6/G7","30","30","[c]","[c]"
"Leaver CS","2022","20-29","Inner London - East","SEO/HEO","170","160","34890","34240"
"Leaver CS","2022","20-29","Inner London - East","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","20-29","Inner London - West","AA/AO","460","410","22700","23040"
"Leaver CS","2022","20-29","Inner London - West","EO","460","400","27630","27850"
"Leaver CS","2022","20-29","Inner London - West","G6/G7","150","130","54620","53470"
"Leaver CS","2022","20-29","Inner London - West","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Inner London - West","SEO/HEO","770","660","35970","34710"
"Leaver CS","2022","20-29","Inner London - West","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Kent","AA/AO","130","130","[c]","[c]"
"Leaver CS","2022","20-29","Kent","EO","30","30","[c]","[c]"
"Leaver CS","2022","20-29","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Lancashire","AA/AO","200","200","21230","21260"
"Leaver CS","2022","20-29","Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Leicestershire, Rutland and Northamptonshire","AA/AO","190","180","20560","20970"
"Leaver CS","2022","20-29","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Lincolnshire","AA/AO","30","30","[c]","[c]"
"Leaver CS","2022","20-29","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Merseyside","AA/AO","150","140","21020","21260"
"Leaver CS","2022","20-29","Merseyside","EO","60","60","25340","25040"
"Leaver CS","2022","20-29","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Northern Ireland","AA/AO","30","30","[c]","[c]"
"Leaver CS","2022","20-29","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Northumberland, and Tyne and Wear","AA/AO","280","270","21230","21260"
"Leaver CS","2022","20-29","Northumberland, and Tyne and Wear","EO","60","60","[c]","[c]"
"Leaver CS","2022","20-29","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Outer London - East and North East","AA/AO","60","60","[c]","[c]"
"Leaver CS","2022","20-29","Outer London - East and North East","EO","60","60","30300","31060"
"Leaver CS","2022","20-29","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Outer London - South","AA/AO","60","60","[c]","[c]"
"Leaver CS","2022","20-29","Outer London - South","EO","60","60","30050","30830"
"Leaver CS","2022","20-29","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Outer London - South","SEO/HEO","40","40","[c]","[c]"
"Leaver CS","2022","20-29","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Outer London - West and North West","AA/AO","90","90","22800","23530"
"Leaver CS","2022","20-29","Outer London - West and North West","EO","110","110","29480","31060"
"Leaver CS","2022","20-29","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Shropshire and Staffordshire","AA/AO","120","120","[c]","[c]"
"Leaver CS","2022","20-29","Shropshire and Staffordshire","EO","40","40","[c]","[c]"
"Leaver CS","2022","20-29","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South Yorkshire","AA/AO","110","110","21080","21260"
"Leaver CS","2022","20-29","South Yorkshire","EO","40","30","[c]","[c]"
"Leaver CS","2022","20-29","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Southern Scotland","AA/AO","70","60","[c]","[c]"
"Leaver CS","2022","20-29","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Surrey, East and West Sussex","AA/AO","160","160","22090","21260"
"Leaver CS","2022","20-29","Surrey, East and West Sussex","EO","50","50","[c]","[c]"
"Leaver CS","2022","20-29","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Tees Valley and Durham","AA/AO","110","100","[c]","[c]"
"Leaver CS","2022","20-29","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","AA/AO","120","110","20470","21590"
"Leaver CS","2022","20-29","Unknown","EO","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Unknown","120","110","27970","28980"
"Leaver CS","2022","20-29","West Central Scotland","AA/AO","130","120","21800","21260"
"Leaver CS","2022","20-29","West Central Scotland","EO","70","70","26650","27230"
"Leaver CS","2022","20-29","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Midlands","AA/AO","200","200","20850","21010"
"Leaver CS","2022","20-29","West Midlands","EO","110","110","26200","27570"
"Leaver CS","2022","20-29","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Midlands","SEO/HEO","40","40","[c]","[c]"
"Leaver CS","2022","20-29","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Wales and The Valleys","AA/AO","80","70","21270","21260"
"Leaver CS","2022","20-29","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Yorkshire","AA/AO","300","290","20780","21260"
"Leaver CS","2022","20-29","West Yorkshire","EO","110","100","25750","27570"
"Leaver CS","2022","20-29","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Yorkshire","SEO/HEO","50","30","[c]","[c]"
"Leaver CS","2022","20-29","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Bedfordshire and Hertfordshire","AA/AO","50","50","[c]","[c]"
"Leaver CS","2022","30-39","Bedfordshire and Hertfordshire","EO","30","30","[c]","[c]"
"Leaver CS","2022","30-39","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","150","140","23960","21300"
"Leaver CS","2022","30-39","Berkshire, Buckinghamshire and Oxfordshire","EO","50","40","[c]","[c]"
"Leaver CS","2022","30-39","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","40","30","[c]","[c]"
"Leaver CS","2022","30-39","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Cheshire","AA/AO","30","30","[c]","[c]"
"Leaver CS","2022","30-39","Cheshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Derbyshire and Nottinghamshire","AA/AO","80","80","[c]","[c]"
"Leaver CS","2022","30-39","Derbyshire and Nottinghamshire","EO","50","40","[c]","[c]"
"Leaver CS","2022","30-39","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Derbyshire and Nottinghamshire","SEO/HEO","30","30","[c]","[c]"
"Leaver CS","2022","30-39","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Devon","AA/AO","60","60","[c]","[c]"
"Leaver CS","2022","30-39","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Devon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Dorset and Somerset","AA/AO","40","40","[c]","[c]"
"Leaver CS","2022","30-39","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East Anglia","AA/AO","140","130","[c]","[c]"
"Leaver CS","2022","30-39","East Anglia","EO","50","50","[c]","[c]"
"Leaver CS","2022","30-39","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East Anglia","SEO/HEO","50","40","[c]","[c]"
"Leaver CS","2022","30-39","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East Wales","AA/AO","140","130","[c]","[c]"
"Leaver CS","2022","30-39","East Wales","EO","50","50","[c]","[c]"
"Leaver CS","2022","30-39","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East Wales","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East Wales","SEO/HEO","60","60","34870","33300"
"Leaver CS","2022","30-39","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East Yorkshire and Northern Lincolnshire","AA/AO","50","50","[c]","[c]"
"Leaver CS","2022","30-39","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Eastern Scotland","AA/AO","120","110","22710","21260"
"Leaver CS","2022","30-39","Eastern Scotland","EO","50","50","28860","27570"
"Leaver CS","2022","30-39","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Eastern Scotland","SEO/HEO","60","50","38510","38580"
"Leaver CS","2022","30-39","Essex","AA/AO","40","30","[c]","[c]"
"Leaver CS","2022","30-39","Essex","EO","30","30","[c]","[c]"
"Leaver CS","2022","30-39","Essex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","100","100","23160","21170"
"Leaver CS","2022","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","EO","70","70","26040","27540"
"Leaver CS","2022","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","50","40","[c]","[c]"
"Leaver CS","2022","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","230","210","36010","36500"
"Leaver CS","2022","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","50","50","[c]","[c]"
"Leaver CS","2022","30-39","Greater Manchester","AA/AO","110","100","[c]","[c]"
"Leaver CS","2022","30-39","Greater Manchester","EO","70","70","26810","27570"
"Leaver CS","2022","30-39","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Greater Manchester","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Greater Manchester","SEO/HEO","60","60","35460","36500"
"Leaver CS","2022","30-39","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Hampshire and Isle of Wight","AA/AO","80","70","[c]","[c]"
"Leaver CS","2022","30-39","Hampshire and Isle of Wight","EO","50","50","[c]","[c]"
"Leaver CS","2022","30-39","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Hampshire and Isle of Wight","SEO/HEO","50","50","[c]","[c]"
"Leaver CS","2022","30-39","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Herefordshire, Worcestershire and Warwickshire","AA/AO","40","40","[c]","[c]"
"Leaver CS","2022","30-39","Herefordshire, Worcestershire and Warwickshire","EO","30","30","[c]","[c]"
"Leaver CS","2022","30-39","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Inner London - East","AA/AO","50","40","[c]","[c]"
"Leaver CS","2022","30-39","Inner London - East","EO","140","140","29520","31060"
"Leaver CS","2022","30-39","Inner London - East","G6/G7","160","160","58220","54700"
"Leaver CS","2022","30-39","Inner London - East","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Inner London - East","SEO/HEO","230","220","37210","37960"
"Leaver CS","2022","30-39","Inner London - East","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","30-39","Inner London - West","AA/AO","70","70","[c]","[c]"
"Leaver CS","2022","30-39","Inner London - West","EO","110","100","28950","28670"
"Leaver CS","2022","30-39","Inner London - West","G6/G7","490","420","57810","54760"
"Leaver CS","2022","30-39","Inner London - West","SCS","40","30","[c]","[c]"
"Leaver CS","2022","30-39","Inner London - West","SEO/HEO","420","360","38470","38260"
"Leaver CS","2022","30-39","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Kent","AA/AO","90","80","[c]","[c]"
"Leaver CS","2022","30-39","Kent","EO","40","30","[c]","[c]"
"Leaver CS","2022","30-39","Kent","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Lancashire","AA/AO","110","100","21040","21260"
"Leaver CS","2022","30-39","Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Leicestershire, Rutland and Northamptonshire","AA/AO","110","100","[c]","[c]"
"Leaver CS","2022","30-39","Leicestershire, Rutland and Northamptonshire","EO","30","30","[c]","[c]"
"Leaver CS","2022","30-39","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Leicestershire, Rutland and Northamptonshire","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Merseyside","AA/AO","90","80","21270","21430"
"Leaver CS","2022","30-39","Merseyside","EO","70","70","25960","25290"
"Leaver CS","2022","30-39","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Northumberland, and Tyne and Wear","AA/AO","130","120","21110","21260"
"Leaver CS","2022","30-39","Northumberland, and Tyne and Wear","EO","60","50","[c]","[c]"
"Leaver CS","2022","30-39","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Northumberland, and Tyne and Wear","SEO/HEO","50","50","[c]","[c]"
"Leaver CS","2022","30-39","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Outer London - East and North East","AA/AO","50","50","[c]","[c]"
"Leaver CS","2022","30-39","Outer London - East and North East","EO","30","30","[c]","[c]"
"Leaver CS","2022","30-39","Outer London - East and North East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Outer London - South","EO","40","40","[c]","[c]"
"Leaver CS","2022","30-39","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Outer London - South","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Outer London - South","SEO/HEO","50","50","[c]","[c]"
"Leaver CS","2022","30-39","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Outer London - West and North West","AA/AO","40","30","[c]","[c]"
"Leaver CS","2022","30-39","Outer London - West and North West","EO","70","70","30180","31060"
"Leaver CS","2022","30-39","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Outer London - West and North West","SEO/HEO","50","40","[c]","[c]"
"Leaver CS","2022","30-39","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Shropshire and Staffordshire","AA/AO","90","90","[c]","[c]"
"Leaver CS","2022","30-39","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Shropshire and Staffordshire","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South Yorkshire","AA/AO","70","60","[c]","[c]"
"Leaver CS","2022","30-39","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
