"Status","Year","Profession_of_post","Region_ITL3","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Security","Portsmouth","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Portsmouth","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Powys","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Sefton","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Sheffield","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Shropshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Somerset","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","South Ayrshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","South Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","South Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","South Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","South West Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Suffolk","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Suffolk","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Swansea","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Swindon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Telford and Wrekin","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Tower Hamlets","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Wandsworth","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","West Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","West Surrey","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Westminster","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Wiltshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Wiltshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Wiltshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","York","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","Camden and City of London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","Conwy and Denbighshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","Croydon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","Leeds","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","Monmouthshire and Newport","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","Monmouthshire and Newport","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","Monmouthshire and Newport","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","Powys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","South Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","South Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","South Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","Staffordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","Westminster","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Brighton and Hove","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Buckinghamshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Cardiff and Vale of Glamorgan","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Croydon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Leeds","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Monmouthshire and Newport","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Monmouthshire and Newport","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Monmouthshire and Newport","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Monmouthshire and Newport","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","South Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","South Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Tower Hamlets","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Tower Hamlets","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Westminster","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Wiltshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Aberdeen City and Aberdeenshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Aberdeen City and Aberdeenshire","EO","30","30","[c]","[c]"
"Leaver CS","2021","Unknown","Aberdeen City and Aberdeenshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Aberdeen City and Aberdeenshire","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Aberdeen City and Aberdeenshire","SEO/HEO","30","30","[c]","[c]"
"Leaver CS","2021","Unknown","Angus and Dundee City","AA/AO","50","40","[c]","[c]"
"Leaver CS","2021","Unknown","Angus and Dundee City","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Angus and Dundee City","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Angus and Dundee City","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Angus and Dundee City","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Barking & Dagenham and Havering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Barking & Dagenham and Havering","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Barking & Dagenham and Havering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Barnet","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Barnet","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Barnet","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Barnet","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Barnet","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Barnsley, Doncaster and Rotherham","AA/AO","30","30","[c]","[c]"
"Leaver CS","2021","Unknown","Barnsley, Doncaster and Rotherham","EO","40","30","[c]","[c]"
"Leaver CS","2021","Unknown","Barnsley, Doncaster and Rotherham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bedford","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bedford","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bedford","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bedford","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Belfast","AA/AO","50","40","[c]","[c]"
"Leaver CS","2021","Unknown","Belfast","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Belfast","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Berkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Berkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Berkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Berkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bexley and Greenwich","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bexley and Greenwich","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bexley and Greenwich","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bexley and Greenwich","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Birmingham","AA/AO","60","50","[c]","[c]"
"Leaver CS","2021","Unknown","Birmingham","EO","50","40","[c]","[c]"
"Leaver CS","2021","Unknown","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Birmingham","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Birmingham","SEO/HEO","40","30","[c]","[c]"
"Leaver CS","2021","Unknown","Birmingham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Blackburn with Darwen","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Blackburn with Darwen","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Blackpool","AA/AO","150","140","20800","21010"
"Leaver CS","2021","Unknown","Blackpool","EO","60","50","27200","27570"
"Leaver CS","2021","Unknown","Blackpool","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Blackpool","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Blackpool","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bournemouth and Poole","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bournemouth and Poole","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bournemouth and Poole","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bournemouth and Poole","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bradford","AA/AO","100","80","[c]","[c]"
"Leaver CS","2021","Unknown","Bradford","EO","50","40","[c]","[c]"
"Leaver CS","2021","Unknown","Bradford","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bradford","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bradford","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bradford","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Breckland and South Norfolk","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Breckland and South Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Brent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Brent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bridgend and Neath Port Talbot","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bridgend and Neath Port Talbot","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bridgend and Neath Port Talbot","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bridgend and Neath Port Talbot","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Brighton and Hove","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Brighton and Hove","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Brighton and Hove","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bristol, City of","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bristol, City of","EO","40","40","[c]","[c]"
"Leaver CS","2021","Unknown","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bromley","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bromley","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bromley","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Buckinghamshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Buckinghamshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Buckinghamshire CC","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Buckinghamshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Caithness and Sutherland and Ross and Cromarty","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Caithness and Sutherland and Ross and Cromarty","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Caithness and Sutherland and Ross and Cromarty","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Calderdale and Kirklees","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Calderdale and Kirklees","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Calderdale and Kirklees","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Calderdale and Kirklees","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cambridgeshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cambridgeshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Camden and City of London","AA/AO","60","50","[c]","[c]"
"Leaver CS","2021","Unknown","Camden and City of London","EO","70","60","[c]","[c]"
"Leaver CS","2021","Unknown","Camden and City of London","G6/G7","40","40","[c]","[c]"
"Leaver CS","2021","Unknown","Camden and City of London","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Camden and City of London","SEO/HEO","90","80","[c]","[c]"
"Leaver CS","2021","Unknown","Cardiff and Vale of Glamorgan","AA/AO","180","150","[c]","[c]"
"Leaver CS","2021","Unknown","Cardiff and Vale of Glamorgan","EO","90","70","[c]","[c]"
"Leaver CS","2021","Unknown","Cardiff and Vale of Glamorgan","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cardiff and Vale of Glamorgan","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cardiff and Vale of Glamorgan","SEO/HEO","40","40","[c]","[c]"
"Leaver CS","2021","Unknown","Cardiff and Vale of Glamorgan","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Central Bedfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Central Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Central Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Central Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Central Valleys","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Central Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Central Valleys","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Central Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cheshire East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cheshire East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cheshire West and Chester","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cheshire West and Chester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chorley and West Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chorley and West Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chorley and West Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","City of Edinburgh","AA/AO","140","120","22500","22230"
"Leaver CS","2021","Unknown","City of Edinburgh","EO","90","80","27840","27570"
"Leaver CS","2021","Unknown","City of Edinburgh","G6/G7","60","50","64190","61010"
"Leaver CS","2021","Unknown","City of Edinburgh","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","City of Edinburgh","SEO/HEO","120","110","38670","37070"
"Leaver CS","2021","Unknown","Clackmannanshire and Fife","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Clackmannanshire and Fife","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Clackmannanshire and Fife","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Clackmannanshire and Fife","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Conwy and Denbighshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Conwy and Denbighshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Conwy and Denbighshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Coventry","AA/AO","50","40","[c]","[c]"
"Leaver CS","2021","Unknown","Coventry","EO","40","30","[c]","[c]"
"Leaver CS","2021","Unknown","Coventry","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Coventry","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Croydon","AA/AO","60","50","[c]","[c]"
"Leaver CS","2021","Unknown","Croydon","EO","60","50","[c]","[c]"
"Leaver CS","2021","Unknown","Croydon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Croydon","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Croydon","SEO/HEO","50","50","[c]","[c]"
"Leaver CS","2021","Unknown","Darlington","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derby","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derby","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derby","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derby","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derry City and Strabane","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derry City and Strabane","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derry City and Strabane","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Devon CC","AA/AO","90","80","[c]","[c]"
"Leaver CS","2021","Unknown","Devon CC","EO","60","60","[c]","[c]"
"Leaver CS","2021","Unknown","Devon CC","G6/G7","30","30","[c]","[c]"
"Leaver CS","2021","Unknown","Devon CC","SEO/HEO","70","60","[c]","[c]"
"Leaver CS","2021","Unknown","Dorset CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Dorset CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Dorset CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Dudley","AA/AO","90","70","[c]","[c]"
"Leaver CS","2021","Unknown","Dudley","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Dudley","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Dudley","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Dumfries and Galloway","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Dumfries and Galloway","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Durham CC","AA/AO","70","50","[c]","[c]"
"Leaver CS","2021","Unknown","Durham CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Durham CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Durham CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Durham CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ealing","AA/AO","50","40","[c]","[c]"
"Leaver CS","2021","Unknown","Ealing","EO","40","30","[c]","[c]"
"Leaver CS","2021","Unknown","Ealing","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ealing","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Ayrshire and North Ayrshire mainland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Ayrshire and North Ayrshire mainland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Ayrshire and North Ayrshire mainland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Derbyshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Derbyshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Derbyshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Kent","AA/AO","30","30","[c]","[c]"
"Leaver CS","2021","Unknown","East Kent","EO","30","30","[c]","[c]"
"Leaver CS","2021","Unknown","East Kent","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Lothian and Midlothian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Lothian and Midlothian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Riding of Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Riding of Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Riding of Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Surrey","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Surrey","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Sussex CC","AA/AO","40","30","[c]","[c]"
"Leaver CS","2021","Unknown","East Sussex CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Sussex CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Sussex CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Enfield","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Enfield","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Enfield","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Essex Haven Gateway","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Essex Haven Gateway","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Essex Thames Gateway","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Essex Thames Gateway","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Essex Thames Gateway","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Essex Thames Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Falkirk","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Falkirk","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Falkirk","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Falkirk","SEO/HEO","[c]","[c]","[c]","[c]"
