"Status","Year","Sex","Region_ITL2","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Male","Greater Manchester","Unknown","180","180","31590","27570"
"Leaver CS","2022","Male","Greater Manchester","White","470","420","32880","27570"
"Leaver CS","2022","Male","Hampshire and Isle of Wight","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Hampshire and Isle of Wight","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Hampshire and Isle of Wight","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Hampshire and Isle of Wight","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Hampshire and Isle of Wight","Undeclared","60","50","31960","29540"
"Leaver CS","2022","Male","Hampshire and Isle of Wight","Unknown","80","80","28440","24900"
"Leaver CS","2022","Male","Hampshire and Isle of Wight","White","620","560","32570","27570"
"Leaver CS","2022","Male","Herefordshire, Worcestershire and Warwickshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Herefordshire, Worcestershire and Warwickshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Herefordshire, Worcestershire and Warwickshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Herefordshire, Worcestershire and Warwickshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Herefordshire, Worcestershire and Warwickshire","Unknown","60","50","[c]","[c]"
"Leaver CS","2022","Male","Herefordshire, Worcestershire and Warwickshire","White","170","160","29080","27570"
"Leaver CS","2022","Male","Highlands and Islands","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Highlands and Islands","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Highlands and Islands","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Highlands and Islands","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Highlands and Islands","White","70","70","30490","27570"
"Leaver CS","2022","Male","Inner London - East","Asian","140","140","42400","34130"
"Leaver CS","2022","Male","Inner London - East","Black","90","90","37750","31060"
"Leaver CS","2022","Male","Inner London - East","Mixed","30","30","[c]","[c]"
"Leaver CS","2022","Male","Inner London - East","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Inner London - East","Undeclared","60","60","51880","51900"
"Leaver CS","2022","Male","Inner London - East","Unknown","160","150","42150","31880"
"Leaver CS","2022","Male","Inner London - East","White","530","510","50150","42760"
"Leaver CS","2022","Male","Inner London - West","Asian","200","170","44000","38310"
"Leaver CS","2022","Male","Inner London - West","Black","100","90","36640","31060"
"Leaver CS","2022","Male","Inner London - West","Mixed","70","60","[c]","[c]"
"Leaver CS","2022","Male","Inner London - West","Other ethnicity","30","30","[c]","[c]"
"Leaver CS","2022","Male","Inner London - West","Undeclared","110","100","45800","42330"
"Leaver CS","2022","Male","Inner London - West","Unknown","690","550","44810","38600"
"Leaver CS","2022","Male","Inner London - West","White","1140","1020","49610","45130"
"Leaver CS","2022","Male","Kent","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Kent","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Kent","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Kent","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Kent","Unknown","60","60","[c]","[c]"
"Leaver CS","2022","Male","Kent","White","290","270","32880","29290"
"Leaver CS","2022","Male","Lancashire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Lancashire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Lancashire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Lancashire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Lancashire","Unknown","100","90","25970","21260"
"Leaver CS","2022","Male","Lancashire","White","340","320","26840","21260"
"Leaver CS","2022","Male","Leicestershire, Rutland and Northamptonshire","Asian","50","50","[c]","[c]"
"Leaver CS","2022","Male","Leicestershire, Rutland and Northamptonshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Leicestershire, Rutland and Northamptonshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Leicestershire, Rutland and Northamptonshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Leicestershire, Rutland and Northamptonshire","Unknown","80","80","[c]","[c]"
"Leaver CS","2022","Male","Leicestershire, Rutland and Northamptonshire","White","210","200","33740","27570"
"Leaver CS","2022","Male","Lincolnshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Lincolnshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Lincolnshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Lincolnshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Lincolnshire","White","130","130","30850","27570"
"Leaver CS","2022","Male","Merseyside","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Merseyside","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Merseyside","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Merseyside","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Merseyside","Unknown","100","100","30910","24880"
"Leaver CS","2022","Male","Merseyside","White","390","350","28750","25040"
"Leaver CS","2022","Male","North Eastern Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","North Eastern Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","North Eastern Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","North Eastern Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","North Eastern Scotland","White","60","50","32600","27570"
"Leaver CS","2022","Male","North Yorkshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","North Yorkshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","North Yorkshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","North Yorkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","North Yorkshire","Unknown","50","50","[c]","[c]"
"Leaver CS","2022","Male","North Yorkshire","White","150","140","34420","31530"
"Leaver CS","2022","Male","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Northern Ireland","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Northern Ireland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Northern Ireland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Northern Ireland","White","100","90","28310","22130"
"Leaver CS","2022","Male","Northumberland, and Tyne and Wear","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Northumberland, and Tyne and Wear","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Northumberland, and Tyne and Wear","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Northumberland, and Tyne and Wear","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Northumberland, and Tyne and Wear","Undeclared","30","30","[c]","[c]"
"Leaver CS","2022","Male","Northumberland, and Tyne and Wear","Unknown","170","160","27700","23050"
"Leaver CS","2022","Male","Northumberland, and Tyne and Wear","White","470","420","28360","21260"
"Leaver CS","2022","Male","Outer London - East and North East","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Outer London - East and North East","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Outer London - East and North East","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Outer London - East and North East","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Outer London - East and North East","Unknown","60","50","[c]","[c]"
"Leaver CS","2022","Male","Outer London - East and North East","White","60","60","[c]","[c]"
"Leaver CS","2022","Male","Outer London - South","Asian","40","40","[c]","[c]"
"Leaver CS","2022","Male","Outer London - South","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Outer London - South","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Outer London - South","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Outer London - South","Unknown","80","80","36100","31060"
"Leaver CS","2022","Male","Outer London - South","White","170","160","37120","31060"
"Leaver CS","2022","Male","Outer London - West and North West","Asian","70","70","30650","31060"
"Leaver CS","2022","Male","Outer London - West and North West","Black","40","30","[c]","[c]"
"Leaver CS","2022","Male","Outer London - West and North West","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Outer London - West and North West","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Outer London - West and North West","Unknown","60","60","[c]","[c]"
"Leaver CS","2022","Male","Outer London - West and North West","White","190","160","34170","31060"
"Leaver CS","2022","Male","Overseas","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Overseas","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Overseas","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Overseas","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Overseas","White","60","50","[c]","[c]"
"Leaver CS","2022","Male","Shropshire and Staffordshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Shropshire and Staffordshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Shropshire and Staffordshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Shropshire and Staffordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Shropshire and Staffordshire","Unknown","80","70","[c]","[c]"
"Leaver CS","2022","Male","Shropshire and Staffordshire","White","250","240","30600","27570"
"Leaver CS","2022","Male","South Yorkshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","South Yorkshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","South Yorkshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","South Yorkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","South Yorkshire","Unknown","60","60","[c]","[c]"
"Leaver CS","2022","Male","South Yorkshire","White","240","220","31820","27570"
"Leaver CS","2022","Male","Southern Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Southern Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Southern Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Southern Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Southern Scotland","Unknown","60","60","[c]","[c]"
"Leaver CS","2022","Male","Southern Scotland","White","170","150","31670","27570"
"Leaver CS","2022","Male","Surrey, East and West Sussex","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Surrey, East and West Sussex","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Surrey, East and West Sussex","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Surrey, East and West Sussex","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Surrey, East and West Sussex","Unknown","80","70","[c]","[c]"
"Leaver CS","2022","Male","Surrey, East and West Sussex","White","270","250","30820","27570"
"Leaver CS","2022","Male","Tees Valley and Durham","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Tees Valley and Durham","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Tees Valley and Durham","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Tees Valley and Durham","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Tees Valley and Durham","Unknown","60","60","[c]","[c]"
"Leaver CS","2022","Male","Tees Valley and Durham","White","240","220","27760","22400"
"Leaver CS","2022","Male","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Unknown","Unknown","380","330","36720","32700"
"Leaver CS","2022","Male","Unknown","White","190","170","30710","26350"
"Leaver CS","2022","Male","West Central Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","West Central Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","West Central Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","West Central Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","West Central Scotland","Unknown","150","140","31350","27940"
"Leaver CS","2022","Male","West Central Scotland","White","420","380","33610","27570"
"Leaver CS","2022","Male","West Midlands","Asian","80","80","30960","27570"
"Leaver CS","2022","Male","West Midlands","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","West Midlands","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","West Midlands","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","West Midlands","Unknown","130","130","31310","26120"
"Leaver CS","2022","Male","West Midlands","White","320","300","34650","27570"
"Leaver CS","2022","Male","West Wales and The Valleys","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","West Wales and The Valleys","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","West Wales and The Valleys","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","West Wales and The Valleys","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","West Wales and The Valleys","Unknown","50","40","[c]","[c]"
"Leaver CS","2022","Male","West Wales and The Valleys","White","200","180","31920","27570"
"Leaver CS","2022","Male","West Yorkshire","Asian","80","70","28040","27570"
"Leaver CS","2022","Male","West Yorkshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","West Yorkshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","West Yorkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","West Yorkshire","Undeclared","40","40","[c]","[c]"
"Leaver CS","2022","Male","West Yorkshire","Unknown","250","210","34690","27570"
"Leaver CS","2022","Male","West Yorkshire","White","430","380","32630","27570"
"Leaver CS","2022","Unknown","Hampshire and Isle of Wight","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inner London - West","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Bedfordshire and Hertfordshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Bedfordshire and Hertfordshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Bedfordshire and Hertfordshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Bedfordshire and Hertfordshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Bedfordshire and Hertfordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Bedfordshire and Hertfordshire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Berkshire, Buckinghamshire and Oxfordshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Berkshire, Buckinghamshire and Oxfordshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Berkshire, Buckinghamshire and Oxfordshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Berkshire, Buckinghamshire and Oxfordshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Berkshire, Buckinghamshire and Oxfordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Berkshire, Buckinghamshire and Oxfordshire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Cheshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Cheshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Cheshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Cheshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Cheshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Cheshire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Cornwall and Isles of Scilly","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Cornwall and Isles of Scilly","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Cornwall and Isles of Scilly","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Cornwall and Isles of Scilly","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Cornwall and Isles of Scilly","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Cornwall and Isles of Scilly","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Cumbria","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Cumbria","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Cumbria","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Cumbria","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Cumbria","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Cumbria","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Derbyshire and Nottinghamshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Derbyshire and Nottinghamshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Derbyshire and Nottinghamshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Derbyshire and Nottinghamshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Derbyshire and Nottinghamshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Derbyshire and Nottinghamshire","White","60","60","[c]","[c]"
"Leaver Dept.","2021","Female","Devon","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Devon","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Devon","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Devon","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Devon","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Devon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Devon","White","30","30","[c]","[c]"
"Leaver Dept.","2021","Female","Dorset and Somerset","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Dorset and Somerset","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Dorset and Somerset","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Dorset and Somerset","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Dorset and Somerset","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Dorset and Somerset","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","East Anglia","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","East Anglia","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","East Anglia","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","East Anglia","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","East Anglia","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","East Anglia","White","50","40","[c]","[c]"
"Leaver Dept.","2021","Female","East Wales","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","East Wales","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","East Wales","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","East Wales","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","East Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","East Wales","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2021","Female","East Wales","White","160","150","31680","29350"
"Leaver Dept.","2021","Female","East Yorkshire and Northern Lincolnshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","East Yorkshire and Northern Lincolnshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","East Yorkshire and Northern Lincolnshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","East Yorkshire and Northern Lincolnshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","East Yorkshire and Northern Lincolnshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","East Yorkshire and Northern Lincolnshire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Eastern Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Eastern Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Eastern Scotland","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Eastern Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Eastern Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Eastern Scotland","Unknown","40","30","[c]","[c]"
"Leaver Dept.","2021","Female","Eastern Scotland","White","80","80","32000","27570"
"Leaver Dept.","2021","Female","Essex","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Essex","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Essex","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Essex","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Essex","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Essex","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","60","50","[c]","[c]"
"Leaver Dept.","2021","Female","Gloucestershire, Wiltshire and Bath/Bristol area","White","230","220","34780","31950"
"Leaver Dept.","2021","Female","Greater Manchester","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Greater Manchester","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Greater Manchester","Chinese","[c]","[c]","[c]","[c]"
