"Status","Year","Region_ITL1","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","London","Project Delivery","Inner London - West","90","80","50230","43300"
"Leaver CS","2022","London","Project Delivery","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Project Delivery","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Project Delivery","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Property","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Property","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Property","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Property","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Psychology","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Psychology","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Psychology","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Psychology","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Psychology","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Science and Engineering","Inner London - East","190","170","44350","40060"
"Leaver CS","2022","London","Science and Engineering","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Science and Engineering","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Science and Engineering","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Science and Engineering","Outer London - West and North West","50","50","36620","33100"
"Leaver CS","2022","London","Security","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Security","Inner London - West","50","50","[c]","[c]"
"Leaver CS","2022","London","Security","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Security","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Social Research","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Social Research","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Social Research","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Statistics","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Statistics","Inner London - West","50","40","[c]","[c]"
"Leaver CS","2022","London","Statistics","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Statistics","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Tax","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Tax","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Unknown","Inner London - East","460","420","51040","54700"
"Leaver CS","2022","London","Unknown","Inner London - West","990","720","47670","42470"
"Leaver CS","2022","London","Unknown","Outer London - East and North East","40","30","[c]","[c]"
"Leaver CS","2022","London","Unknown","Outer London - South","130","120","[c]","[c]"
"Leaver CS","2022","London","Unknown","Outer London - West and North West","40","40","[c]","[c]"
"Leaver CS","2022","London","Veterinarian","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Veterinarian","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Commercial","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Commercial","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Communications","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Communications","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Counter Fraud","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Counter Fraud","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Digital, Data and Technology","Northumberland, and Tyne and Wear","70","70","44150","40670"
"Leaver CS","2022","North East (England)","Digital, Data and Technology","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Economics","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Finance","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Finance","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Human Resources","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Human Resources","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Inspector of Education and Training","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Inspector of Education and Training","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Intelligence Analysis","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Internal Audit","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Internal Audit","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Knowledge and Information Management","Northumberland, and Tyne and Wear","40","30","[c]","[c]"
"Leaver CS","2022","North East (England)","Knowledge and Information Management","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Legal","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Legal","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Medicine","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Operational Delivery","Northumberland, and Tyne and Wear","720","620","25830","21260"
"Leaver CS","2022","North East (England)","Operational Delivery","Tees Valley and Durham","540","460","25320","21930"
"Leaver CS","2022","North East (England)","Other","Northumberland, and Tyne and Wear","50","40","24170","21260"
"Leaver CS","2022","North East (England)","Other","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Planning Inspectors","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Policy","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Policy","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Project Delivery","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Project Delivery","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Property","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Property","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Psychology","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Psychology","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Science and Engineering","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Science and Engineering","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Security","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Social Research","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Statistics","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Tax","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Tax","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Unknown","Northumberland, and Tyne and Wear","870","710","26030","21260"
"Leaver CS","2022","North East (England)","Unknown","Tees Valley and Durham","80","70","[c]","[c]"
"Leaver CS","2022","North West (England)","Commercial","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Commercial","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Commercial","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Commercial","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Commercial","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Communications","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Communications","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Communications","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Counter Fraud","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Counter Fraud","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Counter Fraud","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Counter Fraud","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Counter Fraud","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Digital, Data and Technology","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Digital, Data and Technology","Greater Manchester","80","80","49520","49860"
"Leaver CS","2022","North West (England)","Digital, Data and Technology","Lancashire","30","30","[c]","[c]"
"Leaver CS","2022","North West (England)","Digital, Data and Technology","Merseyside","30","30","[c]","[c]"
"Leaver CS","2022","North West (England)","Finance","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Finance","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Finance","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Finance","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Finance","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Human Resources","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Human Resources","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Human Resources","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Human Resources","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Human Resources","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Inspector of Education and Training","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Inspector of Education and Training","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Inspector of Education and Training","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Inspector of Education and Training","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Inspector of Education and Training","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Intelligence Analysis","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Intelligence Analysis","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Internal Audit","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Internal Audit","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Internal Audit","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Knowledge and Information Management","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Knowledge and Information Management","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Legal","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Legal","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Legal","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Medicine","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Medicine","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Medicine","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Operational Delivery","Cheshire","250","230","30680","27570"
"Leaver CS","2022","North West (England)","Operational Delivery","Cumbria","130","110","26400","22200"
"Leaver CS","2022","North West (England)","Operational Delivery","Greater Manchester","790","700","26310","25040"
"Leaver CS","2022","North West (England)","Operational Delivery","Lancashire","760","660","23880","21260"
"Leaver CS","2022","North West (England)","Operational Delivery","Merseyside","770","650","25980","24880"
"Leaver CS","2022","North West (England)","Other","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Other","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Other","Greater Manchester","60","50","27070","24890"
"Leaver CS","2022","North West (England)","Other","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Other","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Planning","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Policy","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Policy","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Policy","Greater Manchester","30","30","[c]","[c]"
"Leaver CS","2022","North West (England)","Policy","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Policy","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Project Delivery","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Project Delivery","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Project Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Project Delivery","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Project Delivery","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Property","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Property","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Property","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Property","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Property","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Psychology","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Psychology","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Psychology","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Science and Engineering","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Science and Engineering","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Science and Engineering","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Science and Engineering","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Security","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Security","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Security","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Security","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Security","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Statistics","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Tax","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Tax","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Unknown","Greater Manchester","480","430","30760","27570"
"Leaver CS","2022","North West (England)","Unknown","Lancashire","210","180","25900","21260"
"Leaver CS","2022","North West (England)","Unknown","Merseyside","390","330","28880","27570"
"Leaver CS","2022","North West (England)","Veterinarian","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Veterinarian","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Veterinarian","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Digital, Data and Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Medicine","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Operational Delivery","Northern Ireland","60","50","28360","24880"
"Leaver CS","2022","Northern Ireland","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Policy","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Science and Engineering","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Social Research","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Tax","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Unknown","Northern Ireland","110","100","[c]","[c]"
"Leaver CS","2022","Overseas","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Communications","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Economics","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Finance","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Legal","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Medicine","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Other","Overseas","60","60","44390","41600"
"Leaver CS","2022","Overseas","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Statistics","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Commercial","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Commercial","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Commercial","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Communications","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Communications","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Corporate Finance","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Counter Fraud","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Counter Fraud","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Counter Fraud","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Digital, Data and Technology","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Digital, Data and Technology","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Digital, Data and Technology","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Digital, Data and Technology","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Economics","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Economics","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Finance","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Finance","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Finance","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Human Resources","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Human Resources","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Human Resources","West Central Scotland","30","30","[c]","[c]"
"Leaver CS","2022","Scotland","Inspector of Education and Training","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Intelligence Analysis","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Internal Audit","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Internal Audit","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Internal Audit","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Knowledge and Information Management","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Knowledge and Information Management","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Knowledge and Information Management","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Legal","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Legal","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Legal","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Legal","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Legal","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Medicine","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Medicine","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Medicine","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Operational Delivery","Eastern Scotland","510","440","26980","25520"
"Leaver CS","2022","Scotland","Operational Delivery","Highlands and Islands","60","50","26780","27570"
"Leaver CS","2022","Scotland","Operational Delivery","North Eastern Scotland","80","70","31300","26960"
"Leaver CS","2022","Scotland","Operational Delivery","Southern Scotland","160","130","27300","27570"
"Leaver CS","2022","Scotland","Operational Delivery","West Central Scotland","510","440","26660","24880"
"Leaver CS","2022","Scotland","Other","Eastern Scotland","100","90","32350","26900"
"Leaver CS","2022","Scotland","Other","Highlands and Islands","50","40","[c]","[c]"
"Leaver CS","2022","Scotland","Other","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Other","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Other","West Central Scotland","110","110","31240","26800"
"Leaver CS","2022","Scotland","Policy","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Policy","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Policy","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Policy","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Project Delivery","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Project Delivery","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Project Delivery","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Project Delivery","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Property","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Property","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Property","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Property","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Property","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Psychology","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Psychology","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Science and Engineering","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Science and Engineering","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Science and Engineering","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Science and Engineering","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Security","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Security","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Security","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Security","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Security","West Central Scotland","80","70","35940","39070"
"Leaver CS","2022","Scotland","Statistics","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Statistics","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Statistics","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Tax","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Tax","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Tax","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Unknown","Eastern Scotland","880","810","39470","34090"
"Leaver CS","2022","Scotland","Unknown","Highlands and Islands","60","60","30330","27570"
"Leaver CS","2022","Scotland","Unknown","North Eastern Scotland","60","50","33920","30040"
"Leaver CS","2022","Scotland","Unknown","Southern Scotland","280","230","30380","27570"
"Leaver CS","2022","Scotland","Unknown","West Central Scotland","370","310","36080","27570"
"Leaver CS","2022","Scotland","Veterinarian","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Veterinarian","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Veterinarian","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Commercial","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Commercial","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Commercial","Kent","[c]","[c]","[c]","[c]"
