"Status","Year","Sex","Region_ITL2","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Female","Greater Manchester","Department for Education","30","30","[c]","[c]"
"Leaver CS","2022","Female","Greater Manchester","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Greater Manchester","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Greater Manchester","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Greater Manchester","Department for Work and Pensions","280","240","25820","27570"
"Leaver CS","2022","Female","Greater Manchester","Department of Health and Social Care","60","50","43300","36330"
"Leaver CS","2022","Female","Greater Manchester","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Greater Manchester","HM Revenue and Customs","190","160","[c]","[c]"
"Leaver CS","2022","Female","Greater Manchester","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Greater Manchester","Home Office","30","30","[c]","[c]"
"Leaver CS","2022","Female","Greater Manchester","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Greater Manchester","Ministry of Justice","180","160","25190","20970"
"Leaver CS","2022","Female","Greater Manchester","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Greater Manchester","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Hampshire and Isle of Wight","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Hampshire and Isle of Wight","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Hampshire and Isle of Wight","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Hampshire and Isle of Wight","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Hampshire and Isle of Wight","Department for Transport","50","40","[c]","[c]"
"Leaver CS","2022","Female","Hampshire and Isle of Wight","Department for Work and Pensions","100","80","26870","27570"
"Leaver CS","2022","Female","Hampshire and Isle of Wight","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Hampshire and Isle of Wight","HM Revenue and Customs","80","60","[c]","[c]"
"Leaver CS","2022","Female","Hampshire and Isle of Wight","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Hampshire and Isle of Wight","Ministry of Defence","190","170","30790","26670"
"Leaver CS","2022","Female","Hampshire and Isle of Wight","Ministry of Justice","120","110","[c]","[c]"
"Leaver CS","2022","Female","Hampshire and Isle of Wight","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Hampshire and Isle of Wight","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Hampshire and Isle of Wight","UK Statistics Authority","150","120","25100","20350"
"Leaver CS","2022","Female","Herefordshire, Worcestershire and Warwickshire","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Herefordshire, Worcestershire and Warwickshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Herefordshire, Worcestershire and Warwickshire","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Herefordshire, Worcestershire and Warwickshire","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Herefordshire, Worcestershire and Warwickshire","Department for Work and Pensions","80","60","25350","27570"
"Leaver CS","2022","Female","Herefordshire, Worcestershire and Warwickshire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Herefordshire, Worcestershire and Warwickshire","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Herefordshire, Worcestershire and Warwickshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Herefordshire, Worcestershire and Warwickshire","Ministry of Justice","90","80","[c]","[c]"
"Leaver CS","2022","Female","Herefordshire, Worcestershire and Warwickshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Highlands and Islands","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Highlands and Islands","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Highlands and Islands","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Highlands and Islands","Department for Work and Pensions","30","30","[c]","[c]"
"Leaver CS","2022","Female","Highlands and Islands","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Highlands and Islands","Scottish Government","40","40","[c]","[c]"
"Leaver CS","2022","Female","Inner London - East","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Inner London - East","Cabinet Office","60","50","54220","54700"
"Leaver CS","2022","Female","Inner London - East","Competition and Markets Authority","50","50","54540","54320"
"Leaver CS","2022","Female","Inner London - East","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Inner London - East","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Inner London - East","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Inner London - East","Department for Work and Pensions","190","170","30580","31060"
"Leaver CS","2022","Female","Inner London - East","Department of Health and Social Care","740","670","43750","40060"
"Leaver CS","2022","Female","Inner London - East","HM Revenue and Customs","170","150","[c]","[c]"
"Leaver CS","2022","Female","Inner London - East","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Inner London - East","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Inner London - East","Ministry of Justice","240","220","31320","24310"
"Leaver CS","2022","Female","Inner London - East","National Crime Agency","40","40","[c]","[c]"
"Leaver CS","2022","Female","Inner London - East","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Inner London - East","Office of Gas and Electricity Markets","70","70","47580","41470"
"Leaver CS","2022","Female","Inner London - East","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Inner London - West","Attorney General's Departments","210","190","47310","51250"
"Leaver CS","2022","Female","Inner London - West","Cabinet Office","180","180","48200","40600"
"Leaver CS","2022","Female","Inner London - West","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Inner London - West","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Inner London - West","Department for Business, Energy and Industrial Strategy","150","140","44050","40050"
"Leaver CS","2022","Female","Inner London - West","Department for Digital, Culture, Media and Sport","80","80","39210","34020"
"Leaver CS","2022","Female","Inner London - West","Department for Education","110","100","41140","36660"
"Leaver CS","2022","Female","Inner London - West","Department for Environment, Food and Rural Affairs","140","130","[c]","[c]"
"Leaver CS","2022","Female","Inner London - West","Department for International Trade","90","90","[c]","[c]"
"Leaver CS","2022","Female","Inner London - West","Department for Levelling Up, Housing and Communities","70","70","44620","39990"
"Leaver CS","2022","Female","Inner London - West","Department for Transport","90","90","44500","42470"
"Leaver CS","2022","Female","Inner London - West","Department for Work and Pensions","130","130","37270","31060"
"Leaver CS","2022","Female","Inner London - West","Department of Health and Social Care","340","120","46440","40650"
"Leaver CS","2022","Female","Inner London - West","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Inner London - West","Foreign, Commonwealth and Development Office","120","30","[c]","[c]"
"Leaver CS","2022","Female","Inner London - West","HM Revenue and Customs","30","30","[c]","[c]"
"Leaver CS","2022","Female","Inner London - West","HM Treasury","100","90","[c]","[c]"
"Leaver CS","2022","Female","Inner London - West","Home Office","160","150","42150","35130"
"Leaver CS","2022","Female","Inner London - West","Ministry of Defence","80","80","35480","34320"
"Leaver CS","2022","Female","Inner London - West","Ministry of Justice","410","390","34890","28310"
"Leaver CS","2022","Female","Inner London - West","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Inner London - West","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Inner London - West","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Inner London - West","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Inner London - West","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Inner London - West","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Inner London - West","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Inner London - West","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Inner London - West","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Kent","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Kent","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Kent","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Kent","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Kent","Department for Work and Pensions","100","90","29170","29290"
"Leaver CS","2022","Female","Kent","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Kent","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Kent","Home Office","30","30","[c]","[c]"
"Leaver CS","2022","Female","Kent","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Kent","Ministry of Justice","210","180","[c]","[c]"
"Leaver CS","2022","Female","Kent","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Kent","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Lancashire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Lancashire","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Lancashire","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Lancashire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Lancashire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Lancashire","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Lancashire","Department for Work and Pensions","350","300","25500","21260"
"Leaver CS","2022","Female","Lancashire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Lancashire","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Lancashire","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Lancashire","HM Revenue and Customs","80","60","[c]","[c]"
"Leaver CS","2022","Female","Lancashire","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Lancashire","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Lancashire","Ministry of Justice","140","120","[c]","[c]"
"Leaver CS","2022","Female","Lancashire","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Lancashire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Leicestershire, Rutland and Northamptonshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Leicestershire, Rutland and Northamptonshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Leicestershire, Rutland and Northamptonshire","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Leicestershire, Rutland and Northamptonshire","Department for Work and Pensions","130","120","24830","27570"
"Leaver CS","2022","Female","Leicestershire, Rutland and Northamptonshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Leicestershire, Rutland and Northamptonshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Leicestershire, Rutland and Northamptonshire","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Leicestershire, Rutland and Northamptonshire","HM Revenue and Customs","100","80","[c]","[c]"
"Leaver CS","2022","Female","Leicestershire, Rutland and Northamptonshire","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Leicestershire, Rutland and Northamptonshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Leicestershire, Rutland and Northamptonshire","Ministry of Justice","220","200","21350","20370"
"Leaver CS","2022","Female","Leicestershire, Rutland and Northamptonshire","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Leicestershire, Rutland and Northamptonshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Lincolnshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Lincolnshire","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Lincolnshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Lincolnshire","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Lincolnshire","Department for Work and Pensions","40","30","[c]","[c]"
"Leaver CS","2022","Female","Lincolnshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Lincolnshire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Lincolnshire","Ministry of Defence","40","40","[c]","[c]"
"Leaver CS","2022","Female","Lincolnshire","Ministry of Justice","50","40","[c]","[c]"
"Leaver CS","2022","Female","Lincolnshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Merseyside","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Merseyside","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Merseyside","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Merseyside","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Merseyside","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Merseyside","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Merseyside","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Merseyside","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Merseyside","Department for Work and Pensions","230","190","27210","27570"
"Leaver CS","2022","Female","Merseyside","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Merseyside","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Merseyside","HM Revenue and Customs","190","150","[c]","[c]"
"Leaver CS","2022","Female","Merseyside","Home Office","200","150","24610","24880"
"Leaver CS","2022","Female","Merseyside","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Merseyside","Ministry of Justice","90","80","[c]","[c]"
"Leaver CS","2022","Female","Merseyside","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","North Eastern Scotland","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","North Eastern Scotland","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","North Eastern Scotland","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","North Eastern Scotland","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","North Eastern Scotland","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","North Eastern Scotland","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","North Eastern Scotland","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","North Eastern Scotland","Scottish Government","40","40","[c]","[c]"
"Leaver CS","2022","Female","North Yorkshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","North Yorkshire","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","North Yorkshire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","North Yorkshire","Department for Environment, Food and Rural Affairs","40","30","[c]","[c]"
"Leaver CS","2022","Female","North Yorkshire","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","North Yorkshire","Department for Work and Pensions","40","40","[c]","[c]"
"Leaver CS","2022","Female","North Yorkshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","North Yorkshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","North Yorkshire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","North Yorkshire","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","North Yorkshire","Ministry of Defence","60","50","27350","23280"
"Leaver CS","2022","Female","North Yorkshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","North Yorkshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","North Yorkshire","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Northern Ireland","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Northern Ireland","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Northern Ireland","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Northern Ireland","HM Revenue and Customs","60","50","[c]","[c]"
"Leaver CS","2022","Female","Northern Ireland","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Northern Ireland","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Northern Ireland","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Northern Ireland","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Northern Ireland","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Northumberland, and Tyne and Wear","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Northumberland, and Tyne and Wear","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Northumberland, and Tyne and Wear","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Northumberland, and Tyne and Wear","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Northumberland, and Tyne and Wear","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Northumberland, and Tyne and Wear","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Northumberland, and Tyne and Wear","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Northumberland, and Tyne and Wear","Department for Work and Pensions","420","350","25360","21260"
"Leaver CS","2022","Female","Northumberland, and Tyne and Wear","Department of Health and Social Care","90","80","41170","37320"
"Leaver CS","2022","Female","Northumberland, and Tyne and Wear","HM Revenue and Customs","510","380","[c]","[c]"
"Leaver CS","2022","Female","Northumberland, and Tyne and Wear","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Northumberland, and Tyne and Wear","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Northumberland, and Tyne and Wear","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Northumberland, and Tyne and Wear","Ministry of Justice","40","30","[c]","[c]"
"Leaver CS","2022","Female","Northumberland, and Tyne and Wear","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Northumberland, and Tyne and Wear","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Outer London - East and North East","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Outer London - East and North East","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Outer London - East and North East","Department for Work and Pensions","120","110","30070","31060"
"Leaver CS","2022","Female","Outer London - East and North East","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Outer London - East and North East","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Outer London - East and North East","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Outer London - East and North East","Ministry of Justice","100","100","[c]","[c]"
"Leaver CS","2022","Female","Outer London - East and North East","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Outer London - South","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Outer London - South","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Outer London - South","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Outer London - South","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Outer London - South","Department for Work and Pensions","70","70","30400","31060"
"Leaver CS","2022","Female","Outer London - South","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Outer London - South","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Outer London - South","HM Revenue and Customs","50","50","[c]","[c]"
"Leaver CS","2022","Female","Outer London - South","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Outer London - South","Home Office","180","160","35320","29370"
"Leaver CS","2022","Female","Outer London - South","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Outer London - South","Ministry of Justice","90","80","[c]","[c]"
"Leaver CS","2022","Female","Outer London - South","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Outer London - West and North West","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Outer London - West and North West","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Outer London - West and North West","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Outer London - West and North West","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Outer London - West and North West","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Outer London - West and North West","Department for Work and Pensions","130","120","30690","31060"
"Leaver CS","2022","Female","Outer London - West and North West","Department of Health and Social Care","90","80","38480","32650"
"Leaver CS","2022","Female","Outer London - West and North West","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Outer London - West and North West","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Outer London - West and North West","Home Office","90","70","30350","28990"
"Leaver CS","2022","Female","Outer London - West and North West","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Outer London - West and North West","Ministry of Justice","130","120","24030","23720"
"Leaver CS","2022","Female","Outer London - West and North West","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Outer London - West and North West","The National Archives","40","40","[c]","[c]"
"Leaver CS","2022","Female","Overseas","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Overseas","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Overseas","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Overseas","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Overseas","Ministry of Defence","40","30","[c]","[c]"
"Leaver CS","2022","Female","Overseas","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Overseas","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Shropshire and Staffordshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Shropshire and Staffordshire","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Shropshire and Staffordshire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Shropshire and Staffordshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Shropshire and Staffordshire","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Shropshire and Staffordshire","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Shropshire and Staffordshire","Department for Work and Pensions","100","80","25850","27570"
"Leaver CS","2022","Female","Shropshire and Staffordshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Shropshire and Staffordshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Shropshire and Staffordshire","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Shropshire and Staffordshire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Shropshire and Staffordshire","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Shropshire and Staffordshire","Ministry of Defence","50","50","31900","26670"
"Leaver CS","2022","Female","Shropshire and Staffordshire","Ministry of Justice","200","170","22640","20970"
"Leaver CS","2022","Female","Shropshire and Staffordshire","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Shropshire and Staffordshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","South Yorkshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","South Yorkshire","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","South Yorkshire","Department for Education","30","30","[c]","[c]"
"Leaver CS","2022","Female","South Yorkshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","South Yorkshire","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","South Yorkshire","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","South Yorkshire","Department for Work and Pensions","160","130","25920","23690"
"Leaver CS","2022","Female","South Yorkshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","South Yorkshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","South Yorkshire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","South Yorkshire","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","South Yorkshire","Home Office","60","50","29270","25310"
"Leaver CS","2022","Female","South Yorkshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","South Yorkshire","Ministry of Justice","120","100","[c]","[c]"
"Leaver CS","2022","Female","South Yorkshire","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","South Yorkshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Southern Scotland","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Southern Scotland","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
