"Status","Year","Region_ITL1","Disability","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","South West (England)","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Undeclared","White","120","100","30320","29080"
"Leaver CS","2022","South West (England)","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Unknown","Unknown","520","500","28650","25000"
"Leaver CS","2022","South West (England)","Unknown","White","190","180","36790","33300"
"Leaver CS","2022","Unknown","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","White","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","White","370","310","27640","21840"
"Leaver CS","2022","Unknown","Undeclared","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","680","550","35400","31990"
"Leaver CS","2022","Unknown","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Declared disabled","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Declared disabled","White","210","180","30070","27570"
"Leaver CS","2022","Wales","Declared non-disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Declared non-disabled","Undeclared","30","30","[c]","[c]"
"Leaver CS","2022","Wales","Declared non-disabled","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","Wales","Declared non-disabled","White","1200","1060","31940","26880"
"Leaver CS","2022","Wales","Undeclared","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Undeclared","White","100","90","29770","27510"
"Leaver CS","2022","Wales","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Unknown","Undeclared","60","60","27130","23050"
"Leaver CS","2022","Wales","Unknown","Unknown","330","310","28020","24140"
"Leaver CS","2022","Wales","Unknown","White","80","70","34210","27570"
"Leaver CS","2022","West Midlands (England)","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Declared disabled","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Declared disabled","White","250","220","27050","27570"
"Leaver CS","2022","West Midlands (England)","Declared non-disabled","Asian","180","170","27430","27570"
"Leaver CS","2022","West Midlands (England)","Declared non-disabled","Black","70","70","29840","27570"
"Leaver CS","2022","West Midlands (England)","Declared non-disabled","Mixed","30","30","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Declared non-disabled","Undeclared","50","40","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Declared non-disabled","Unknown","50","40","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Declared non-disabled","White","1270","1130","31980","27570"
"Leaver CS","2022","West Midlands (England)","Undeclared","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Undeclared","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Undeclared","White","90","80","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Unknown","Unknown","460","440","26750","21840"
"Leaver CS","2022","West Midlands (England)","Unknown","White","120","110","45950","39030"
"Leaver CS","2022","Yorkshire and The Humber","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Declared disabled","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Declared disabled","White","310","260","28470","26470"
"Leaver CS","2022","Yorkshire and The Humber","Declared non-disabled","Asian","160","150","26920","24890"
"Leaver CS","2022","Yorkshire and The Humber","Declared non-disabled","Black","50","40","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Declared non-disabled","Mixed","40","40","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Declared non-disabled","Undeclared","50","50","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Declared non-disabled","Unknown","50","40","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Declared non-disabled","White","1730","1510","30970","27570"
"Leaver CS","2022","Yorkshire and The Humber","Undeclared","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Undeclared","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Undeclared","Undeclared","40","30","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Undeclared","White","110","90","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Unknown","Unknown","660","560","30600","26300"
"Leaver CS","2022","Yorkshire and The Humber","Unknown","White","150","110","34040","32100"
"Leaver Dept.","2021","East Midlands (England)","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Declared disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Declared disabled","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Declared non-disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Declared non-disabled","White","110","110","26560","21950"
"Leaver Dept.","2021","East Midlands (England)","Undeclared","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Undeclared","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Unknown","Unknown","60","60","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Declared disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Declared disabled","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Declared non-disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Declared non-disabled","White","100","90","32510","29420"
"Leaver Dept.","2021","East of England","Undeclared","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Undeclared","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Declared disabled","Asian","50","50","[c]","[c]"
"Leaver Dept.","2021","London","Declared disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Declared disabled","White","270","260","44170","38970"
"Leaver Dept.","2021","London","Declared non-disabled","Asian","430","410","39500","34550"
"Leaver Dept.","2021","London","Declared non-disabled","Black","250","240","36800","34030"
"Leaver Dept.","2021","London","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Declared non-disabled","Mixed","160","150","42550","36720"
"Leaver Dept.","2021","London","Declared non-disabled","Other ethnicity","40","30","[c]","[c]"
"Leaver Dept.","2021","London","Declared non-disabled","Undeclared","80","70","42120","36820"
"Leaver Dept.","2021","London","Declared non-disabled","Unknown","110","100","46680","45200"
"Leaver Dept.","2021","London","Declared non-disabled","White","2020","1890","47230","42220"
"Leaver Dept.","2021","London","Undeclared","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Undeclared","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Undeclared","Undeclared","60","50","[c]","[c]"
"Leaver Dept.","2021","London","Undeclared","Unknown","70","70","42990","42460"
"Leaver Dept.","2021","London","Undeclared","White","100","90","46600","42160"
"Leaver Dept.","2021","London","Unknown","Asian","40","40","[c]","[c]"
"Leaver Dept.","2021","London","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Unknown","Undeclared","50","50","[c]","[c]"
"Leaver Dept.","2021","London","Unknown","Unknown","1280","1080","42860","38540"
"Leaver Dept.","2021","London","Unknown","White","160","140","48850","45720"
"Leaver Dept.","2021","North East (England)","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Declared disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Declared disabled","White","50","50","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Declared non-disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Declared non-disabled","White","350","330","26910","24700"
"Leaver Dept.","2021","North East (England)","Undeclared","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Undeclared","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Unknown","Unknown","120","120","30760","29170"
"Leaver Dept.","2021","North East (England)","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Declared disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Declared disabled","White","90","80","31560","27570"
"Leaver Dept.","2021","North West (England)","Declared non-disabled","Asian","80","80","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Declared non-disabled","White","510","480","29850","26950"
"Leaver Dept.","2021","North West (England)","Undeclared","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Undeclared","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Undeclared","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Unknown","Unknown","230","220","27490","24300"
"Leaver Dept.","2021","North West (England)","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Declared disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Declared disabled","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Declared non-disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Declared non-disabled","White","30","30","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Declared disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Declared disabled","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Declared non-disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Declared non-disabled","White","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Unknown","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Declared disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Declared disabled","White","50","40","[c]","[c]"
"Leaver Dept.","2021","Scotland","Declared non-disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Declared non-disabled","White","330","320","30060","27570"
"Leaver Dept.","2021","Scotland","Undeclared","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Unknown","Unknown","140","140","32080","29190"
"Leaver Dept.","2021","Scotland","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Declared disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
