"Status","Year","Region_ITL2","Ethnicity","Disability","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Outer London - East and North East","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","Unknown","Unknown","110","100","27260","30130"
"Leaver CS","2022","Outer London - East and North East","White","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","White","Declared non-disabled","120","110","31850","31060"
"Leaver CS","2022","Outer London - East and North East","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Asian","Declared non-disabled","70","60","33080","30460"
"Leaver CS","2022","Outer London - South","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Black","Declared non-disabled","70","70","32480","31060"
"Leaver CS","2022","Outer London - South","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Unknown","Unknown","140","140","32630","30600"
"Leaver CS","2022","Outer London - South","White","Declared disabled","50","40","[c]","[c]"
"Leaver CS","2022","Outer London - South","White","Declared non-disabled","290","260","36970","31060"
"Leaver CS","2022","Outer London - South","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Asian","Declared non-disabled","140","120","30120","30840"
"Leaver CS","2022","Outer London - West and North West","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Black","Declared non-disabled","80","70","30220","31060"
"Leaver CS","2022","Outer London - West and North West","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Unknown","Unknown","140","130","30360","28650"
"Leaver CS","2022","Outer London - West and North West","White","Declared disabled","40","40","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","White","Declared non-disabled","280","250","32890","31060"
"Leaver CS","2022","Outer London - West and North West","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","White","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","Overseas","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Unknown","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","Overseas","White","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","White","Declared non-disabled","60","60","[c]","[c]"
"Leaver CS","2022","Overseas","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Unknown","Unknown","120","110","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","White","Declared disabled","100","90","27410","27570"
"Leaver CS","2022","Shropshire and Staffordshire","White","Declared non-disabled","430","380","28850","27570"
"Leaver CS","2022","Shropshire and Staffordshire","White","Undeclared","40","30","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Unknown","Unknown","110","110","30230","26470"
"Leaver CS","2022","South Yorkshire","White","Declared disabled","100","80","30280","27570"
"Leaver CS","2022","South Yorkshire","White","Declared non-disabled","400","350","30140","27370"
"Leaver CS","2022","South Yorkshire","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Unknown","Unknown","130","110","30560","26130"
"Leaver CS","2022","Southern Scotland","White","Declared disabled","40","30","[c]","[c]"
"Leaver CS","2022","Southern Scotland","White","Declared non-disabled","280","240","30550","27570"
"Leaver CS","2022","Southern Scotland","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","White","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Unknown","Unknown","140","130","26610","24370"
"Leaver CS","2022","Surrey, East and West Sussex","White","Declared disabled","80","60","27010","27570"
"Leaver CS","2022","Surrey, East and West Sussex","White","Declared non-disabled","520","470","30380","27570"
"Leaver CS","2022","Surrey, East and West Sussex","White","Undeclared","40","40","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Unknown","Unknown","110","100","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","White","Declared disabled","70","60","28680","25120"
"Leaver CS","2022","Tees Valley and Durham","White","Declared non-disabled","410","350","27370","22600"
"Leaver CS","2022","Tees Valley and Durham","White","Undeclared","40","30","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","680","550","35400","31990"
"Leaver CS","2022","Unknown","White","Declared disabled","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","White","Declared non-disabled","370","310","27640","21840"
"Leaver CS","2022","Unknown","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Unknown","Unknown","250","230","30030","26900"
"Leaver CS","2022","West Central Scotland","White","Declared disabled","110","90","28520","23230"
"Leaver CS","2022","West Central Scotland","White","Declared non-disabled","640","550","30450","27230"
"Leaver CS","2022","West Central Scotland","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","White","Unknown","90","80","39750","35000"
"Leaver CS","2022","West Midlands","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Asian","Declared non-disabled","140","130","27940","27570"
"Leaver CS","2022","West Midlands","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Black","Declared non-disabled","60","60","[c]","[c]"
"Leaver CS","2022","West Midlands","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Undeclared","Declared non-disabled","30","30","[c]","[c]"
"Leaver CS","2022","West Midlands","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Unknown","Unknown","270","260","28480","24950"
"Leaver CS","2022","West Midlands","White","Declared disabled","100","90","27790","27570"
"Leaver CS","2022","West Midlands","White","Declared non-disabled","600","520","34960","27570"
"Leaver CS","2022","West Midlands","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","White","Unknown","90","80","47520","38500"
"Leaver CS","2022","West Wales and The Valleys","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Unknown","Unknown","90","80","25760","26130"
"Leaver CS","2022","West Wales and The Valleys","White","Declared disabled","90","80","25960","22350"
"Leaver CS","2022","West Wales and The Valleys","White","Declared non-disabled","370","320","30150","26120"
"Leaver CS","2022","West Wales and The Valleys","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Asian","Declared disabled","[c]","[c]","[c]","[c]"
