"Status","Year","Responsibility_level","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","EO","Other","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Other","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Other","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Other","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Other","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Other","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Other","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Other","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Other","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Other","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Other","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Other","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Other","Shropshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Other","Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Other","South Hampshire","40","40","[c]","[c]"
"Leaver CS","2021","EO","Other","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Other","Suffolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Other","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Other","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Other","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Other","Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Other","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Other","Westminster","40","40","[c]","[c]"
"Leaver CS","2021","EO","Other","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Other","York","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Planning","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Planning","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Planning Inspectors","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Policy","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Policy","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Policy","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Policy","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Policy","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Policy","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Policy","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Policy","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Policy","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Policy","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Policy","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Policy","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Policy","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Policy","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Policy","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Policy","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Policy","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Policy","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Policy","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Policy","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Policy","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Policy","Westminster","90","90","24430","27010"
"Leaver CS","2021","EO","Policy","York","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Project Delivery","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Project Delivery","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Project Delivery","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Project Delivery","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Project Delivery","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Project Delivery","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Project Delivery","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Project Delivery","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Project Delivery","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Project Delivery","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Project Delivery","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Project Delivery","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Project Delivery","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Project Delivery","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Project Delivery","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Project Delivery","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Project Delivery","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Project Delivery","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Project Delivery","Suffolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Project Delivery","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Project Delivery","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Project Delivery","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Project Delivery","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Project Delivery","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Property","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Property","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Property","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Property","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Property","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Property","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Property","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Property","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Property","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Property","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Property","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Property","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Property","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Property","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Property","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Property","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Property","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Property","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Property","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Property","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Property","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Property","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Property","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Property","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Property","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Property","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Property","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Property","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Property","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Property","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Property","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Property","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Property","Shropshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Property","Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Property","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Property","Suffolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Property","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Property","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Property","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Property","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Psychology","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Psychology","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Psychology","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Psychology","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Psychology","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Psychology","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Psychology","Durham CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Psychology","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Psychology","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Psychology","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Psychology","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Psychology","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Psychology","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Psychology","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Psychology","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Psychology","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Psychology","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Psychology","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Psychology","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Psychology","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Psychology","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Psychology","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Psychology","Suffolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Psychology","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Psychology","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Psychology","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Psychology","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Psychology","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Psychology","Worcestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Science and Engineering","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Science and Engineering","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Science and Engineering","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Science and Engineering","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Science and Engineering","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Science and Engineering","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Science and Engineering","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Science and Engineering","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Science and Engineering","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Science and Engineering","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Science and Engineering","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Science and Engineering","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Science and Engineering","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Science and Engineering","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Science and Engineering","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Science and Engineering","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Science and Engineering","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Science and Engineering","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Science and Engineering","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Science and Engineering","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Science and Engineering","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Science and Engineering","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Science and Engineering","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Science and Engineering","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Science and Engineering","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Science and Engineering","Suffolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Science and Engineering","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Science and Engineering","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Science and Engineering","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Science and Engineering","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Security","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Security","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Security","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Security","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Security","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Security","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Security","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Security","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Security","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Security","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Security","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Security","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Security","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Security","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Security","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Security","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Security","Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Security","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Security","Suffolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Security","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Security","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Social Research","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Social Research","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Social Research","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Statistics","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Statistics","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Statistics","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Statistics","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Statistics","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Statistics","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Aberdeen City and Aberdeenshire","30","30","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Barnsley, Doncaster and Rotherham","40","30","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Birmingham","50","40","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Blackpool","60","50","27200","27570"
"Leaver CS","2021","EO","Unknown","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Bradford","50","40","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Bristol, City of","40","40","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Camden and City of London","70","60","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Cardiff and Vale of Glamorgan","90","70","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","City of Edinburgh","90","80","27840","27570"
"Leaver CS","2021","EO","Unknown","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Coventry","40","30","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Croydon","60","50","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Derry City and Strabane","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Devon CC","60","60","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Durham CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Ealing","40","30","[c]","[c]"
"Leaver CS","2021","EO","Unknown","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","East Kent","30","30","[c]","[c]"
"Leaver CS","2021","EO","Unknown","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Enfield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Flintshire and Wrexham","60","50","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Glasgow City","60","50","27030","27570"
"Leaver CS","2021","EO","Unknown","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Greater Manchester North East","30","30","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Greater Manchester South West","50","40","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Harrow and Hillingdon","40","30","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Hartlepool and Stockton-on-Tees","50","30","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Hertfordshire","50","40","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Kingston upon Hull, City of","40","30","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Leeds","110","80","27220","27570"
"Leaver CS","2021","EO","Unknown","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Lincolnshire","30","30","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Liverpool","50","40","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Luton","30","30","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Manchester","40","40","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Mid Kent","30","20","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
