"Status","Year","Age","Region_ITL3","Disability","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","20-29","Camden and City of London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cardiff and Vale of Glamorgan","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cardiff and Vale of Glamorgan","Declared non-disabled","120","110","25710","24890"
"Leaver CS","2022","20-29","Cardiff and Vale of Glamorgan","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cardiff and Vale of Glamorgan","Unknown","60","60","[c]","[c]"
"Leaver CS","2022","20-29","Central Bedfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Central Bedfordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Central Bedfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Central Hampshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Central Hampshire","Declared non-disabled","50","50","[c]","[c]"
"Leaver CS","2022","20-29","Central Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Central Valleys","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Central Valleys","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Central Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cheshire East","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cheshire East","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cheshire West and Chester","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cheshire West and Chester","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Chorley and West Lancashire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Chorley and West Lancashire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Chorley and West Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","City of Edinburgh","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","City of Edinburgh","Declared non-disabled","80","80","[c]","[c]"
"Leaver CS","2022","20-29","City of Edinburgh","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","City of Edinburgh","Unknown","120","120","26200","24400"
"Leaver CS","2022","20-29","Clackmannanshire and Fife","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Clackmannanshire and Fife","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Conwy and Denbighshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Conwy and Denbighshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Conwy and Denbighshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cornwall and Isles of Scilly","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cornwall and Isles of Scilly","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Coventry","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Coventry","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Coventry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Croydon","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Croydon","Declared non-disabled","70","70","31520","30600"
"Leaver CS","2022","20-29","Croydon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Croydon","Unknown","60","60","[c]","[c]"
"Leaver CS","2022","20-29","Darlington","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Darlington","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Darlington","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Derby","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Derby","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Derby","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Derby","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Devon CC","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Devon CC","Declared non-disabled","90","90","22540","21260"
"Leaver CS","2022","20-29","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Dorset","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Dorset","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Dorset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Dudley","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Dudley","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Dudley","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Dudley","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Dumfries and Galloway","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Dumfries and Galloway","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Dumfries and Galloway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Durham","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Durham","Declared non-disabled","40","40","[c]","[c]"
"Leaver CS","2022","20-29","Durham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Durham","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","20-29","Ealing","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Ealing","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Ealing","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Ealing","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Ayrshire and North Ayrshire mainland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Ayrshire and North Ayrshire mainland","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Ayrshire and North Ayrshire mainland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Cumbria","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Cumbria","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Derbyshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Derbyshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Kent","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Kent","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Lancashire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Lancashire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Merseyside","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Merseyside","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Riding of Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Riding of Yorkshire","Declared non-disabled","30","30","[c]","[c]"
"Leaver CS","2022","20-29","East Riding of Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Surrey","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Surrey","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Sussex CC","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Sussex CC","Declared non-disabled","40","40","[c]","[c]"
"Leaver CS","2022","20-29","East Sussex CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Sussex CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Enfield","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Enfield","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Enfield","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Essex Haven Gateway","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Essex Haven Gateway","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Essex Thames Gateway","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Essex Thames Gateway","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Essex Thames Gateway","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Essex Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Falkirk","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Falkirk","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Falkirk","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Falkirk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Flintshire and Wrexham","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Flintshire and Wrexham","Declared non-disabled","70","70","[c]","[c]"
"Leaver CS","2022","20-29","Flintshire and Wrexham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Glasgow City","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Glasgow City","Declared non-disabled","90","90","26060","24250"
"Leaver CS","2022","20-29","Glasgow City","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Glasgow City","Unknown","50","50","[c]","[c]"
"Leaver CS","2022","20-29","Gloucestershire CC","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Gloucestershire CC","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Gloucestershire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Gloucestershire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Greater Manchester North East","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Greater Manchester North East","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Greater Manchester North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Greater Manchester North West","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Greater Manchester North West","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Greater Manchester North West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Greater Manchester North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Greater Manchester South East","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Greater Manchester South East","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Greater Manchester South East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Greater Manchester South West","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Greater Manchester South West","Declared non-disabled","80","70","[c]","[c]"
"Leaver CS","2022","20-29","Greater Manchester South West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Greater Manchester South West","Unknown","60","50","[c]","[c]"
"Leaver CS","2022","20-29","Gwent Valleys","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Gwent Valleys","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Gwent Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Gwynedd","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Gwynedd","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Gwynedd","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Hackney and Newham","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Hackney and Newham","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Hackney and Newham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Hackney and Newham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Haringey and Islington","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Haringey and Islington","Declared non-disabled","40","40","[c]","[c]"
"Leaver CS","2022","20-29","Haringey and Islington","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Haringey and Islington","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","20-29","Harrow and Hillingdon","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Harrow and Hillingdon","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Harrow and Hillingdon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Hartlepool and Stockton-on-Tees","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Hartlepool and Stockton-on-Tees","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Hartlepool and Stockton-on-Tees","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Hartlepool and Stockton-on-Tees","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Heart of Essex","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Heart of Essex","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Heart of Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Heart of Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Herefordshire, County of","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Herefordshire, County of","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Herefordshire, County of","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Hertfordshire CC","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Hertfordshire CC","Declared non-disabled","40","40","[c]","[c]"
"Leaver CS","2022","20-29","Hertfordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Hertfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Hounslow and Richmond upon Thames","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Hounslow and Richmond upon Thames","Declared non-disabled","50","50","[c]","[c]"
"Leaver CS","2022","20-29","Hounslow and Richmond upon Thames","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","20-29","Inverclyde, East Renfrewshire, and Renfrewshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Inverclyde, East Renfrewshire, and Renfrewshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Inverclyde, East Renfrewshire, and Renfrewshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Inverness and Nairn, Moray, and Badenoch and Strathspey","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Inverness and Nairn, Moray, and Badenoch and Strathspey","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Inverness and Nairn, Moray, and Badenoch and Strathspey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Isle of Anglesey","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Isle of Anglesey","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Isle of Wight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Isle of Wight","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Kensington & Chelsea and Hammersmith & Fulham","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Kensington & Chelsea and Hammersmith & Fulham","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Kensington & Chelsea and Hammersmith & Fulham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Kensington & Chelsea and Hammersmith & Fulham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Kent Thames Gateway","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Kent Thames Gateway","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Kent Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Kingston upon Hull, City of","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Kingston upon Hull, City of","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Lambeth","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Lambeth","Declared non-disabled","140","140","31200","31060"
"Leaver CS","2022","20-29","Lambeth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Lambeth","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","20-29","Lancaster and Wyre","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Lancaster and Wyre","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Lancaster and Wyre","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Leeds","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Leeds","Declared non-disabled","180","180","24180","21680"
"Leaver CS","2022","20-29","Leeds","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Leeds","Unknown","150","110","[c]","[c]"
"Leaver CS","2022","20-29","Leicester","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Leicester","Declared non-disabled","40","40","[c]","[c]"
"Leaver CS","2022","20-29","Leicester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Leicester","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","20-29","Leicestershire CC and Rutland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Leicestershire CC and Rutland","Declared non-disabled","50","40","[c]","[c]"
"Leaver CS","2022","20-29","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Lewisham and Southwark","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Lewisham and Southwark","Declared non-disabled","40","40","[c]","[c]"
"Leaver CS","2022","20-29","Lewisham and Southwark","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Lincolnshire CC","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Lincolnshire CC","Declared non-disabled","40","40","[c]","[c]"
"Leaver CS","2022","20-29","Lincolnshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Lincolnshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Lisburn and Castlereagh","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Lisburn and Castlereagh","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Liverpool","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Liverpool","Declared non-disabled","90","90","23240","21680"
"Leaver CS","2022","20-29","Liverpool","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Liverpool","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","20-29","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Luton","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Luton","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Luton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Manchester","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Manchester","Declared non-disabled","80","80","25200","24890"
"Leaver CS","2022","20-29","Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Manchester","Unknown","80","70","25850","25000"
"Leaver CS","2022","20-29","Medway","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Medway","Declared non-disabled","40","40","[c]","[c]"
"Leaver CS","2022","20-29","Medway","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Medway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Merton, Kingston upon Thames and Sutton","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Merton, Kingston upon Thames and Sutton","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Merton, Kingston upon Thames and Sutton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mid Kent","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mid Kent","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mid Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mid Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mid Lancashire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mid Lancashire","Declared non-disabled","40","30","[c]","[c]"
"Leaver CS","2022","20-29","Mid Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Mid Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Milton Keynes","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Milton Keynes","Declared non-disabled","50","40","[c]","[c]"
"Leaver CS","2022","20-29","Milton Keynes","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Milton Keynes","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Monmouthshire and Newport","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Monmouthshire and Newport","Declared non-disabled","50","50","[c]","[c]"
"Leaver CS","2022","20-29","Monmouthshire and Newport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Monmouthshire and Newport","Unknown","60","60","23740","19860"
"Leaver CS","2022","20-29","Na h-Eileanan Siar","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Na h-Eileanan Siar","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Na h-Eileanan Siar","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Newry, Mourne and Down","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Newry, Mourne and Down","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North and North East Lincolnshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North and North East Lincolnshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North and North East Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North and West Norfolk","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North and West Norfolk","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North and West Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North and West Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North Hampshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North Hampshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North Lanarkshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North Lanarkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
